,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
44,44,2.25,0.02,640,500000.0,17.15,2.43,0.81,,0.6399999999999999,500000.0,100.0,640.0,0.6397903051055778,0.0539520349887811,0.0412409907070937,-7.402746386613471e-06,-1.8010607378691278e-07,1839339538413463.5,1385908970057606.0,1175040338164251.5,1034000000000000.0,922100000000000.0,1.000327863557235,100.0327863557235,1839942590817490.5,1386363359102533.2,1175425591069416.5,1034339010918181.2,922402322986126.4,0.0511496486101179,0.0385403321918488,0.0326763488440301,0.0287541998409285,0.0256424058736172,0.0290023326628886,0.0218527314564021,0.0185277976512958,0.0163039022144294,0.0145394857175293
45,45,2.25,0.02,650,500000.0,17.15,2.43,0.81,,0.6500000000000001,500000.0,100.0,650.0,0.6288907048467032,0.0535876295626964,0.0408954039681238,8.932863535226403e-06,-1.3961260875245796e-05,1824161644569438.5,1382110780527948.2,1172704741625156.5,1034000000000000.0,922100000000000.0,1.0475613060255795,104.75613060255796,1910921154786930.5,1447845774321890.5,1228480110719239.2,1083178390430449.2,965956280286187.2,0.0515296879119682,0.0390424485639165,0.033127058409943,0.0292088683366387,0.0260478699160682,0.0292586327704449,0.0221683598577608,0.0188095926068375,0.0165848385063379,0.0147900189426443
46,46,2.25,0.02,660,500000.0,17.15,2.43,0.81,,0.66,500000.0,100.0,660.0,0.6386588332225752,0.0537480795519541,0.0406338430525624,-4.135358757638832e-05,1.499216777465229e-05,1808983750725414.0,1378312590998290.5,1170803528651279.8,1034000000000000.0,922100000000000.0,1.0474524092672266,104.74524092672269,1894824388022598.8,1443716844164513.0,1226360976864353.2,1083065791182312.2,965855866585309.8,0.0519004948340224,0.0395443604621041,0.0335908393129865,0.0296658892800221,0.0264554318231222,0.0294983563075588,0.0224755782887259,0.0190918130914405,0.0168610140416045,0.0150363066225953
47,47,2.25,0.02,670,500000.0,17.15,2.43,0.81,,0.67,500000.0,100.0,670.0,0.6697938097588689,0.0532463649763279,0.0401853927555185,7.872792307821712e-06,5.196580039747895e-06,1793805856881389.5,1374477887340576.2,1168902315677402.2,1034000000000000.0,922100000000000.0,1.0003079198639286,100.03079198639288,1794358205336755.0,1374901116384618.8,1169262243919391.5,1034318389139302.4,922383932906528.6,0.0522602126438122,0.0400436348176033,0.0340544565304007,0.0301242521125712,0.0268641903994215,0.0297237226758452,0.0227753741524852,0.0193689457156487,0.0171335872992727,0.0152793818652411
48,48,2.25,0.02,680,500000.0,17.15,2.43,0.81,,0.6799999999999999,500000.0,100.0,680.0,0.6794578587353499,0.0531493339122777,0.0399969435153449,-8.346337126579468e-06,-1.2953173349127903e-05,1778627963037364.2,1370639909069438.0,1166868931864662.2,1034000000000000.0,922100000000000.0,1.0007985598834308,100.07985598834308,1780048303976193.8,1371734447115449.8,1167800746582871.0,1034825710919467.4,922836352068511.2,0.0526011166081653,0.0405352840408773,0.0345089642280457,0.0305795004369332,0.0272701715211762,0.0299336065850436,0.0230673286715792,0.019637943554592,0.017401811875306,0.0155185790427657
49,49,2.25,0.02,690,500000.0,17.15,2.43,0.81,,0.6899999999999998,500000.0,100.0,690.0,0.6674365663916536,0.0535527392916719,0.0397510329824372,6.6344580573401925e-06,-1.316550135929219e-06,1762646357974546.2,1366801930798299.8,1164716156578522.2,1034000000000000.0,922100000000000.0,1.0477879887356092,104.77879887356092,1846879682274296.0,1432118646071097.5,1220375599149278.8,1083412780352619.8,966165304413105.2,0.0529165068402756,0.0410328387161563,0.0349660101629171,0.031041772971249,0.0276824166893507,0.0301146458294814,0.0233516813391541,0.0198990650555347,0.0176657919195231,0.0157539910338417
50,50,2.25,0.02,700,500000.0,17.15,2.43,0.81,,0.7000000000000001,500000.0,100.0,700.0,0.6997753687442241,0.0528414256497002,0.03933328204786,-1.717055161753421e-07,-1.5086165033040887e-05,1746191110000208.2,1362811107443472.2,1162563381292382.5,1034000000000000.0,922100000000000.0,1.000321079852462,100.0321079852462,1746751776784177.5,1363248678632783.8,1162936656971325.5,1034331996567445.6,922396067731955.2,0.0531900829122377,0.041512086153404,0.03541241407515,0.0314962923681631,0.0280877477685523,0.0302742433567827,0.0236274683107654,0.0201557129236132,0.0179267707020393,0.0159867265612674
51,51,2.25,0.02,710,500000.0,17.15,2.43,0.81,,0.71,500000.0,100.0,710.0,0.7092821959812567,0.0530725129924129,0.0390446809080424,-7.103385572044632e-06,1.087417779567026e-05,1729735862025870.0,1358685014028717.8,1160251894195643.5,1034000000000000.0,922100000000000.0,1.0010140889275825,100.10140889275826,1731489968011192.8,1360062841457516.2,1161428492794753.5,1035048567951120.0,923035091400123.8,0.0534553170661086,0.0419884560483195,0.0358561293908432,0.0319544729688501,0.0284963438342135,0.0304052934739198,0.0238829624205028,0.0203949054425988,0.01817564990253,0.0162086719295191
52,52,2.25,0.02,720,500000.0,17.15,2.43,0.81,,0.7199999999999999,500000.0,100.0,720.0,0.7197616164052875,0.0520090448294703,0.0392291547898522,-1.8756617000157717e-05,-1.6219500152220325e-06,1713280614051532.0,1354558920613962.5,1157884149641455.8,1034000000000000.0,922100000000000.0,1.0003313556546922,100.03313556546922,1713848319271072.5,1355007761371922.0,1158267821101918.0,1034342621746951.6,922405543049191.6,0.0536984468431963,0.0424552228035531,0.0362909496262071,0.0324081143395199,0.0289008919076125,0.0305071877630039,0.0241196818479727,0.0206176319694559,0.0184117136960713,0.0164191887806068
53,53,2.25,0.02,730,500000.0,17.15,2.43,0.81,,0.7300000000000001,500000.0,100.0,730.0,0.7297278340049388,0.0520591397889417,0.0385025837119256,1.6636743406688033e-05,1.1864312537870694e-05,1696825366077193.8,1350432827199207.8,1155516405087268.2,1034000000000000.0,922100000000000.0,1.000373079985266,100.03730799852664,1697458417659769.2,1350936646658482.5,1155947505130653.2,1034385764704765.4,922444017054414.2,0.0539392086371118,0.0429279756614559,0.0367319122542937,0.0328691112508017,0.0293119995013193,0.0305956463175456,0.0243498040414789,0.020835244422297,0.0186441686485862,0.0166264873412586
54,54,2.25,0.02,740,500000.0,17.15,2.43,0.81,,0.7400000000000001,500000.0,100.0,740.0,0.7160564164272734,0.0517637987789573,0.0384896601908481,-2.4161465806388224e-05,6.733509831579584e-07,1679276823908584.5,1346333717328418.2,1153007390417940.8,1034000000000000.0,922100000000000.0,1.0473364629194952,104.73364629194953,1758767849015101.2,1410064393416001.2,1207586682000363.8,1082945902658758.2,965748952458066.4,0.0541126218065216,0.0433839413692326,0.0371542392353095,0.0333193730487578,0.0297135337410634,0.0306508410509111,0.0245738285575017,0.0210451581008361,0.0188729869878603,0.0168305428447833
55,55,2.25,0.02,750,500000.0,17.15,2.43,0.81,,0.75,500000.0,100.0,750.0,0.7496373911035334,0.0512544467961214,0.0380523475052351,-2.228353361404433e-06,-3.416275186229501e-06,1661501650551811.8,1342237769756547.2,1150458970438328.2,1034000000000000.0,922100000000000.0,1.000483967326047,100.04839673260471,1662305763062852.0,1342887368980895.5,1151015754989978.0,1034500422215132.6,922546266271348.0,0.054281318789695,0.0438509563006013,0.0375855360168238,0.0337808172564282,0.0301250402245189,0.0306882481682525,0.024791384206817,0.0212491936920304,0.0190981745913008,0.0170313605325324
56,56,2.25,0.02,760,500000.0,17.15,2.43,0.81,,0.7599999999999999,500000.0,100.0,760.0,0.7595683674419433,0.0514931355676486,0.0379006047915782,-1.2540448860044262e-05,-8.342981169513572e-06,1643726477195038.2,1338141822184676.0,1147910550458715.8,1032510851658190.6,922100000000000.0,1.0005685036448468,100.05685036448467,1644660941688455.2,1338902560687910.0,1148563141790609.5,1033097837840702.2,922624217210913.2,0.0544226157599698,0.0443049249564783,0.0380065027126879,0.0341857006791558,0.0305300758298327,0.0307120338186611,0.0250023695957197,0.021448013483756,0.0192918399954072,0.0172288800947672
57,57,2.25,0.02,770,500000.0,17.15,2.43,0.81,,0.7699999999999999,500000.0,100.0,770.0,0.7697197899078901,0.0520781533476542,0.0376321080531566,-6.401922757406754e-06,-1.046519141863724e-05,1625951303838265.8,1334045874612804.8,1145458937777244.8,1030720148986462.2,922100000000000.0,1.0003641737461544,100.03641737461544,1626543432615648.8,1334531699096504.5,1145876083849681.5,1031095510204355.4,922435804611328.8,0.0545464475214349,0.0447537777539692,0.038427175334176,0.0345779866735592,0.030934062502845,0.0307234842124228,0.0252077274827114,0.021644245745676,0.0194761762852657,0.0174237227925573
58,58,2.25,0.02,780,500000.0,17.15,2.43,0.81,,0.7800000000000001,500000.0,100.0,780.0,0.779819594401863,0.0512591073872649,0.0372949124517954,5.896343001730953e-06,1.4928291582735351e-06,1608176130481492.2,1329764201908660.2,1143061143747752.0,1028933129667345.8,922100000000000.0,1.000231363500542,100.02313635005422,1608548203740528.8,1330071860809309.5,1143325606375303.2,1029171187238049.0,922313340283850.0,0.054660836386189,0.0451978002253883,0.0388518875349175,0.0349727522919003,0.0313415653151213,0.0307341979975555,0.0254134080819156,0.0218452860040506,0.0196641611164646,0.0176224503251772
59,59,2.25,0.02,790,500000.0,17.15,2.43,0.81,,0.79,500000.0,100.0,790.0,0.7897922521585656,0.0506477160842794,0.0376391116617107,-3.6451172675180992e-06,6.143824099908671e-06,1589541606754415.5,1325480425521787.8,1140663349718259.5,1027235913102512.0,922100000000000.0,1.0002630632195026,100.02630632195029,1589959756687021.5,1325829110669913.5,1140963416291404.8,1027506141089001.4,922342570594703.4,0.0547362164238717,0.0456432113061229,0.0392789944671158,0.0353730956264548,0.0317527172299114,0.0307344283633821,0.0256286988727805,0.022055186136482,0.0198620208803508,0.017829175577065
60,60,2.25,0.02,800,500000.0,17.15,2.43,0.81,,0.7999999999999999,500000.0,100.0,800.0,0.799571932684421,0.0507247958552595,0.0367093240034525,-5.72650996913163e-07,5.94955146299719e-06,1570554031633668.8,1321196649134915.5,1138137134486450.0,1025538696537678.2,922100000000000.0,1.0005356401518064,100.05356401518064,1571395283433593.5,1321904335108624.0,1138746766433942.8,1026088016240775.2,922593913783980.8,0.0547709882001715,0.0460749803078109,0.0396910225993895,0.0357643014602033,0.0321570141505059,0.030712974717348,0.0258366655741968,0.0222568446117049,0.0200549254747133,0.0180321296920985
61,61,2.25,0.02,810,500000.0,17.15,2.43,0.81,,0.8100000000000003,500000.0,100.0,810.0,0.8094867789770547,0.050645762270531,0.0371036623934598,1.5571818739615938e-07,-1.7645224791378291e-06,1551566456512922.5,1316912872748042.2,1135320074370387.2,1023819847622721.8,922100000000000.0,1.0006345311060445,100.0634531106044,1552550973692674.5,1317748494929750.8,1136040470272891.2,1024469493163023.6,922685101132883.2,0.0547892091177494,0.0465030772429874,0.0400906378899536,0.0361533207261861,0.0325613701658779,0.0306758572959134,0.026036545960372,0.022446293834454,0.0202418345734176,0.0182307421598516
62,62,2.25,0.02,820,500000.0,17.15,2.43,0.81,,0.8200000000000001,500000.0,100.0,820.0,0.7931318316040525,0.0504608903283836,0.0367097650409807,-2.239572493599067e-06,-7.504060898029852e-06,1532578881392176.2,1312521912086455.2,1132503014254324.2,1021891021313530.8,922100000000000.0,1.047894197366621,104.78941973666208,1605980516817488.5,1375384095591938.5,1186743337137313.8,1070833671575498.8,966263239391761.2,0.0547969159723949,0.0469288424901139,0.0404923187080625,0.0365374187963465,0.0329694196048466,0.0306234040960751,0.0262263100364954,0.022629241383014,0.0204190349141495,0.0184250489549613
63,63,2.25,0.02,830,500000.0,17.15,2.43,0.81,,0.8299999999999998,500000.0,100.0,830.0,0.8287645551850915,0.0499947539296897,0.0360723684899637,-3.822817984244321e-06,4.14405043313632e-06,1513591306271430.2,1308101924904417.8,1129685954138261.5,1019962195004340.0,922100000000000.0,1.0014928005459296,100.14928005459296,1515850796199746.5,1310054660172046.8,1131372349947328.0,1021484795125869.8,923476511383401.8,0.054792086069939,0.0473533594971393,0.0408946918330441,0.0369226858962545,0.0333800692140275,0.0305566754540108,0.0264082158865829,0.0228063195940206,0.0205911950200637,0.0186155340080227
64,64,2.25,0.02,840,500000.0,17.15,2.43,0.81,,0.8400000000000001,500000.0,100.0,840.0,0.8397190561153594,0.0500949011540316,0.035807508151316,1.014635968750232e-05,-6.005001842509477e-06,1494217903746316.5,1303681937722380.2,1126999047795381.8,1018033368695148.8,922100000000000.0,1.0003346160502398,100.03346160502396,1494717893039466.5,1304118170623150.2,1127376159765379.0,1018374018999994.2,922408549459926.2,0.054746485791043,0.0477654594424369,0.0412919944286279,0.0372996128706131,0.0337847207032873,0.0304673818948664,0.0265823179915334,0.0229797208949534,0.0207578903639067,0.0188017910739919
65,65,2.25,0.02,850,500000.0,17.15,2.43,0.81,,0.8499999999999999,500000.0,100.0,850.0,0.8496104311345448,0.0502803562031683,0.0357816607455462,-5.370080557391715e-07,3.73031062783818e-06,1473872737477199.8,1299261950540343.8,1124354034967069.8,1016206533641562.2,922100000000000.0,1.000458654793301,100.0458654793301,1474548736272959.0,1299857863261712.5,1124869725334574.6,1016672621639200.8,922522925584903.0,0.0546459384533996,0.0481719939440631,0.0416870329658244,0.0376773097712437,0.0341881755233017,0.0303440817235691,0.0267491960499947,0.023148193094109,0.0209216530849369,0.0189841884213126
66,66,2.25,0.02,860,500000.0,17.15,2.43,0.81,,0.8600000000000001,500000.0,100.0,860.0,0.8596028824698123,0.0498803864952194,0.0354693832572707,-1.6377020513031177e-05,6.015785164515723e-06,1453527571208082.0,1294764606994956.5,1121709022138757.4,1014381494099038.8,922100000000000.0,1.000462362023168,100.04623620231683,1454199627156636.5,1295363256978173.5,1122227657791639.6,1014850505578914.8,922526344021563.6,0.0545336424138373,0.0485771522237245,0.0420844295749056,0.0380577009794413,0.0345954715038567,0.0302050532232259,0.0269058768753366,0.0233096924928049,0.0210793710589551,0.0191617139769751
67,67,2.25,0.02,870,500000.0,17.15,2.43,0.81,,0.8699999999999999,500000.0,100.0,870.0,0.8693692865987941,0.0497058003760237,0.0353467546059937,-1.925499331339641e-05,-7.599593663200587e-06,1433182404938964.2,1290049366517692.2,1119064009310445.2,1012556454556515.4,922100000000000.0,1.0007262458749004,100.07262458749004,1434223247748531.2,1290986259548544.0,1119876724930956.4,1013291819504740.8,922769671321245.6,0.0543975638357221,0.0489648369422786,0.0424749534134257,0.0384323755191204,0.0349990297397319,0.0300522419922743,0.0270509012746502,0.0234655283910454,0.0212321833552426,0.0193354120491426
68,68,2.25,0.02,880,500000.0,17.15,2.43,0.81,,0.8800000000000001,500000.0,100.0,880.0,0.8793862764638334,0.049507039959341,0.0352445516485371,9.462299745072523e-06,4.665036568829471e-06,1412837238669847.2,1285334126040428.0,1116337054678972.0,1010600845410628.0,922100000000000.0,1.0006990137676388,100.06990137676388,1413824831351110.0,1286232592290546.2,1117117389649517.8,1011307269315157.4,922744560595139.8,0.0542556742596049,0.0493593088775455,0.0428694954697062,0.038809021148609,0.0354104180336321,0.0298851887059861,0.0271881656680611,0.0236134372915985,0.0213768409728216,0.0195048175058961
69,69,2.25,0.02,890,500000.0,17.15,2.43,0.81,,0.89,500000.0,100.0,890.0,0.8894832557197561,0.0493896113134309,0.0349582234640277,3.417433555980452e-06,5.388151649222488e-06,1392492072400729.8,1280618885563163.8,1113608067877344.2,1008587962962963.2,922100000000000.0,1.0005813299092063,100.05813299092064,1393301569690748.5,1281363347623636.2,1114255441554335.0,1009174285311898.8,922636044309279.2,0.0540820440608437,0.0497370781255295,0.0432506595815805,0.0391718557924416,0.0358128091476507,0.0297042162607399,0.0273177715538254,0.0237551477193717,0.0215148908662579,0.0196699560140447
70,70,2.25,0.02,900,500000.0,17.15,2.43,0.81,,0.9000000000000001,500000.0,100.0,900.0,0.8996645526013708,0.0500473419124106,0.0348603119947232,3.7871950907559774e-06,5.5209853275173855e-06,1371230361990187.5,1275903645085899.8,1110879081075716.8,1006575080515298.0,922100000000000.0,1.0003729427881236,100.03729427881238,1371741752464547.8,1276379484148675.2,1111293375417481.8,1006950475432281.2,922443890544928.8,0.0538625692377667,0.0501180912625168,0.0436358492911314,0.0395387394198129,0.0362205187916485,0.0294904739187607,0.0274403223639579,0.0238912085638275,0.0216479863501034,0.0198312163690873
71,71,2.25,0.02,910,500000.0,17.15,2.43,0.81,,0.91,500000.0,100.0,910.0,0.909335402082661,0.049145322712255,0.0345215833201518,-4.886990902138627e-06,-3.699827738587868e-06,1349311999460471.2,1271102283521410.2,1108150094274089.8,1004568780554046.8,922100000000000.0,1.0007321866133845,100.07321866133842,1350299947643754.5,1272032967597647.0,1108961466938737.4,1005304312367392.2,922775149276201.6,0.0535924797219087,0.050486116910938,0.0440139207833045,0.0398998393422961,0.0366243134066338,0.029248747611987,0.0275534123276188,0.0240211325746622,0.0217758225918509,0.0199881644747823
72,72,2.25,0.02,920,500000.0,17.15,2.43,0.81,,0.9200000000000002,500000.0,100.0,920.0,0.9196367202441934,0.0490521136558944,0.0342443140644466,-3.815740219047661e-07,2.5577683264970787e-06,1327393636930754.5,1266162886127892.2,1105364200543895.2,1002586162411732.8,922100000000000.0,1.0003952817929274,100.03952817929274,1327918331467480.8,1266663377263658.8,1105801130886923.6,1002982466467574.8,922464489341258.2,0.053313019228004,0.0508537666716589,0.0443954989974221,0.0402675543013589,0.037034933468426,0.0289941054122462,0.0276566492169956,0.0241443421588173,0.0218993733803332,0.0201413234603496
73,73,2.25,0.02,930,500000.0,17.15,2.43,0.81,,0.93,500000.0,100.0,930.0,0.9288087435314196,0.0492996686813275,0.0341550968526336,1.0266316059157624e-05,5.9319607281523854e-06,1305475274401038.2,1261223488734374.2,1102574994770239.2,1000603544269418.8,922100000000000.0,1.0012903568226468,100.12903568226469,1307159803328158.5,1262850917067945.5,1103997709937220.6,1001894679879531.4,923289838026162.6,0.053004562843674,0.0512078635110194,0.044766459193933,0.0406262412500803,0.0374388610466607,0.0287260461253988,0.0277523173531131,0.0242613711477706,0.0220175625916075,0.0202901484628907
74,74,2.25,0.02,940,500000.0,17.15,2.43,0.81,,0.9399999999999996,500000.0,100.0,940.0,0.9393312311968544,0.0485389827784086,0.0341302892127453,1.3704325894659564e-05,5.737730944890705e-06,1283556911871322.2,1256284091340856.2,1099785788996583.2,998620926127104.8,922100000000000.0,1.000712679281942,100.0712679281942,1284471676289606.0,1257179418984988.2,1100569583542975.0,999332622571669.2,922757161565878.4,0.0526808110299355,0.0515614572316499,0.0451383236595791,0.0409862311622339,0.0378455956268291,0.0284456722138177,0.0278412629305357,0.0243730104757116,0.0221310354591572,0.0204352094603428
