,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
41,41,2.25,0.02,610,500000.0,17.15,2.43,0.81,,0.6100000000000001,459.4,0.0918799999999999,610.0,0.0283268693833519,0.0136670713875285,0.005730506873943,6.9979687217254e-05,1.5837059930913176e-05,1728491049727.524,1283120206751.627,1085394759528.1692,950039200000.0,847225480000.0,22.3926157407868,2.057121528682143,38699566287863.35,28728060526728.93,24301141999827.76,21270636606573.355,18968717615978.04,4.575820362962354e-05,3.396793735847291e-05,2.8733567600969336e-05,2.515031083127536e-05,2.242853154498937e-05,2.6074451728111133e-05,1.9355990242230825e-05,1.6373283082792573e-05,1.4331431605687685e-05,1.2780476870023803e-05
42,42,2.25,0.02,620,500000.0,17.15,2.43,0.81,,0.62,495.0,0.0989999999999999,620.0,0.0273228434957445,0.0140751435871543,0.0062029142293425,5.070741157028565e-06,4.673334615594145e-07,1848651277637.7383,1379196769929.501,1167818257888.6855,1023660000000.0,912879000000.0,23.132661255117256,2.287328436238014,42711844808369.03,31865414050781.46,26981655652795.227,23650976030701.06,21091455510550.727,4.975800474893835e-05,3.712224163529911e-05,3.143281111198789e-05,2.75526702939804e-05,2.457090645849064e-05,2.830375516748509e-05,2.1116177061664547e-05,1.787986866492054e-05,1.5672735234181583e-05,1.3976623945298688e-05
43,43,2.25,0.02,630,500000.0,17.15,2.43,0.81,,0.63,518.6,0.1037199999999999,630.0,0.0278262916480797,0.0148383298147795,0.0060154208577224,0.0001929880592899,-8.799407011305996e-06,1922347127394.0696,1441404265923.9097,1221257152753.623,1072464800000.0,956402120000.0,23.00139455168076,2.3781992041349094,44077558893555.8,33050004609110.15,28002244395707.02,24590579770754.96,21929374861328.0,5.259553599310221e-05,3.943690963441233e-05,3.341367103742621e-05,2.934270308724116e-05,2.616722100265481e-05,2.9860960774475043e-05,2.2390189384402248e-05,1.8970513397004864e-05,1.665923332390962e-05,1.4856362715645128e-05
44,44,2.25,0.02,640,500000.0,17.15,2.43,0.81,,0.6399999999999999,529.1,0.1058199999999999,640.0,0.0288113625250047,0.0140166390842609,0.0060610555672127,9.43623926462349e-05,-6.926608280295779e-05,1946389099549.1277,1466568872114.9585,1243427685845.4106,1094178800000.0,975766220000.0,22.51306944232285,2.3758390341614524,43699746724392.14,32926966288573.555,27917067021249.01,24566175613229.41,21907611734002.758,5.4126558159226856e-05,4.07833795254146e-05,3.4578112346752656e-05,3.0427694271670585e-05,2.713479389546174e-05,3.069026842386878e-05,2.3124560427164746e-05,1.9606115474601403e-05,1.7252789323309222e-05,1.538568378628959e-05
45,45,2.25,0.02,650,500000.0,17.15,2.43,0.81,,0.6500000000000001,534.7,0.10694,650.0,0.0316904738270408,0.0160015447213818,0.0058034032576741,0.0002179667175312,-2.130796535746764e-05,1950758462702.5576,1478029268696.588,1254090450693.9429,1105759600000.0,986093740000.0,20.750462169507912,2.2180365066009915,40460571215963.17,30655721673777.8,26011019283886.81,22934497478254.254,20452514627367.742,5.5105848253058806e-05,4.1751994494252506e-05,3.542607626359315e-05,3.123596379920147e-05,2.7855592088243404e-05,3.128918188471385e-05,2.370684403188953e-05,2.0114978333752116e-05,1.7735826298677863e-05,1.581644625726389e-05
46,46,2.25,0.02,660,500000.0,17.15,2.43,0.81,,0.66,549.6,0.1099199999999999,660.0,0.0290761372064593,0.0137852987033249,0.0055442415750943,7.725101409119884e-05,5.067280738106131e-06,1988434938797.375,1515041200025.3213,1286947238693.4866,1136572800000.0,1013572320000.0,23.700460500907205,2.608215258147689,47182190203832.61,35949359303388.17,30537076277214.227,26968945769247.11,24050352895379.844,5.704902392155757e-05,4.346716101994495e-05,3.692305057283482e-05,3.2608745496600334e-05,2.9079810659975997e-05,3.242459325326866e-05,2.4705155654967575e-05,2.09857209501114e-05,1.8533626634531814e-05,1.6527908239556852e-05
47,47,2.25,0.02,670,500000.0,17.15,2.43,0.81,,0.67,540.4,0.10808,670.0,0.03301037204684,0.0148758168900501,0.005499379227935,0.0002365057158561,-4.566426989430142e-05,1938745370117.4053,1485535700637.695,1263349622784.1365,1117547200000.0,996605680000.0,20.53389925996532,2.2130674125036247,39698132862223.445,30418122216802.598,25868596232256.848,22883117045287.484,20406694610695.93,5.648283782543236e-05,4.327916051086573e-05,3.6806056618057214e-05,3.255829168326704e-05,2.903481698369492e-05,3.2125399468053574e-05,2.4615624384006023e-05,2.0933956529473183e-05,1.8517981153053967e-05,1.6513955919952677e-05
48,48,2.25,0.02,680,500000.0,17.15,2.43,0.81,,0.6799999999999999,545.7,0.1091399999999999,680.0,0.0319398133729122,0.0157902191686147,0.0056967991533063,0.0001430939015067,-5.6835878521433424e-05,1941194558858.9792,1495916396758.3848,1273520752237.0923,1128507600000.0,1006379940000.0,22.15153771776408,2.422922138614655,43094770680023.18,33209537797531.188,28272325678765.258,25053014913275.53,22341765040165.74,5.7408858666151606e-05,4.4240209002213495e-05,3.76630835584892e-05,3.337446677686904e-05,2.9762665198211744e-05,3.266953822691659e-05,2.517568251216165e-05,2.14328515954818e-05,1.8992337480709066e-05,1.6936977167274497e-05
49,49,2.25,0.02,690,500000.0,17.15,2.43,0.81,,0.6899999999999998,551.6,0.1103199999999999,690.0,0.0342123177354664,0.0143809449065286,0.0055777127610519,0.0002533092398104,-3.158904731525447e-05,1944551462117.5195,1507855890056.684,1284914863937.4265,1140708800000.0,1017260720000.0,20.476783297180276,2.2573401356666363,39788923688425.65,30853368558976.54,26291605269040.85,23340897002793.016,20814933390982.05,5.837749034619205e-05,4.526742767166381e-05,3.857450241173022e-05,3.4245283941882046e-05,3.05392420916919e-05,3.322247727908397e-05,2.5761574853354865e-05,2.1952648569266068e-05,1.9488901645618065e-05,1.7379802908534256e-05
50,50,2.25,0.02,700,500000.0,17.15,2.43,0.81,,0.7000000000000001,558.6,0.1117199999999999,700.0,0.0333244691156778,0.0145390434860755,0.0055601875489999,0.0001056872485492,-7.295976361532946e-05,1950844708092.2324,1522532569235.8474,1298815809579.85,1155184800000.0,1030170120000.0,21.23965291800592,2.3767738314738294,41503013350007.34,32390937774135.15,27631502220854.68,24575841417439.4,21916231500020.188,5.942396062955198e-05,4.637730265058295e-05,3.956274900475765e-05,3.5187657833711814e-05,3.137963180702675e-05,3.3822384678197705e-05,2.6396607596787183e-05,2.2517962478260755e-05,2.00277882283184e-05,1.7860370914247967e-05
51,51,2.25,0.02,710,500000.0,17.15,2.43,0.81,,0.71,549.3,0.1098599999999999,710.0,0.0331170189189378,0.0154154174636971,0.0058095872227736,0.0001499499807262,-7.103370860311093e-05,1900287818021.6208,1492651356411.9487,1274652730963.3335,1135952400000.0,1013019060000.0,22.377056737579554,2.4634900153003643,42611870252076.98,33471069659979.805,28582689565843.02,25472486758205.76,22715841431084.65,5.87260113288271e-05,4.612851781468396e-05,3.9391543748780407e-05,3.510518400357884e-05,3.1306083336266966e-05,3.340325541044837e-05,2.623782251516452e-05,2.2405843119239185e-05,1.9967768982919456e-05,1.7806846981769858e-05
52,52,2.25,0.02,720,500000.0,17.15,2.43,0.81,,0.7199999999999999,560.7,0.1121399999999999,720.0,0.0322928970824704,0.0149398115815594,0.0060712142809256,0.0004419085259485,9.972966305990586e-06,1921272880597.388,1519002373576.4978,1298451285407.9285,1159527600000.0,1034042940000.0,22.82723525698818,2.5638076648769745,43925219703904.46,34728285431975.586,29685922578903.22,26509771254827.914,23640870477830.586,6.021743828996043e-05,4.760928685190464e-05,4.0696670910828674e-05,3.634245942033772e-05,3.240946018519672e-05,3.4210760357432764e-05,2.70478112243166e-05,2.3120612490548035e-05,2.0646895738774463e-05,1.8412478298572467e-05
53,53,2.25,0.02,730,500000.0,17.15,2.43,0.81,,0.7300000000000001,578.1,0.1156199999999999,730.0,0.0367317640354712,0.0163080943253141,0.0058745031817138,0.000346694050259,-1.989340596530712e-05,1961869488258.4512,1561370434807.724,1336008067561.8994,1195510800000.0,1066132020000.0,20.07366710813945,2.3196110649783668,39359748944886.266,31324789284813.01,26803486390044.523,23984778411876.312,21389133630165.52,6.236451302622866e-05,4.963332545977535e-05,4.2469436948414574e-05,3.8003266428176926e-05,3.389053382342548e-05,3.537468627234642e-05,2.815324343275791e-05,2.408970960105986e-05,2.155638779149545e-05,1.92235446639632e-05
54,54,2.25,0.02,740,500000.0,17.15,2.43,0.81,,0.7400000000000001,588.2,0.1176399999999999,740.0,0.0374597433003145,0.0141965206341973,0.0058553918810177,2.1537167655018016e-05,-8.46960150661836e-06,1975501255646.059,1583826985065.1514,1356397894087.6655,1216397600000.0,1084758440000.0,19.925498040237407,2.346501071130324,39404248660258.24,31591735098100.043,27055330766368.78,24262821075487.555,21637086376892.727,6.365808829319214e-05,5.103686862676524e-05,4.370824703641831e-05,3.919691045455878e-05,3.495500109298708e-05,3.605764941229188e-05,2.890865191504511e-05,2.4757523989823665e-05,2.220218189251889e-05,1.979945060260316e-05
55,55,2.25,0.02,750,500000.0,17.15,2.43,0.81,,0.75,587.6,0.1175199999999999,750.0,0.0367960227910884,0.0149391873353513,0.0056839177684482,0.0001875771550579,-4.7605294354432405e-05,1952596739728.489,1577397827017.894,1352019382059.1233,1215156800000.0,1083651920000.0,20.71207534874417,2.4285923974418204,40351102768671.67,32597484431900.15,27939959091752.684,25111645389548.43,22394050496811.03,6.379140584164971e-05,5.153364384446672e-05,4.417052192697136e-05,3.969921643975455e-05,3.5402947271854616e-05,3.60648292473304e-05,2.913483471985147e-05,2.4972052426874183e-05,2.244417477969683e-05,2.0015254897832155e-05
56,56,2.25,0.02,760,500000.0,17.15,2.43,0.81,,0.7599999999999999,617.8,0.12356,760.0,0.034703982415965,0.014539770392962,0.0060496610314048,0.000265689628736,-4.498391092366264e-05,2030988435222.1892,1653408035491.386,1418358276146.7888,1275770408308.8606,1139346760000.0,22.286118582821132,2.7564304739978907,45308177526576.03,36884948972009.08,31641356227080.97,28460443762441.52,25417045400734.555,6.724458403301891e-05,5.474316527622464e-05,4.696083475179727e-05,4.223985175916511e-05,3.772296169534129e-05,3.794778898633778e-05,3.089292787247127e-05,2.650116546052901e-05,2.3836997498325137e-05,2.128800424509441e-05
57,57,2.25,0.02,770,500000.0,17.15,2.43,0.81,,0.7699999999999999,608.1,0.1216199999999999,770.0,0.037778336250892,0.0152548960557758,0.0057929192367159,0.000111854828178,3.569030356979304e-05,1977481975728.0984,1622466592704.0933,1393107160124.6855,1253561845197.3354,1121458020000.0,20.660205374357247,2.515039978132349,40893325316496.57,33551787073137.4,28808750218187.863,25923023809674.844,23191183638358.39,6.633938947556934e-05,5.442954450437745e-05,4.673513064142497e-05,4.2053747392382736e-05,3.7622006815960136e-05,3.736590149914871e-05,3.06576381644737e-05,2.632373167589128e-05,2.36869255981402e-05,2.1190731660308263e-05
58,58,2.25,0.02,780,500000.0,17.15,2.43,0.81,,0.7800000000000001,613.3,0.1226599999999999,780.0,0.0378665994664174,0.0135826230055868,0.0059355851821833,0.0002392572153921,-1.5563976716916288e-06,1972588841648.5989,1631088770061.1626,1402078798920.993,1262089376849.966,1131047860000.0,20.89254980933824,2.566211957529421,41269208158550.0,34124567956325.707,29333371752727.37,26404605008505.12,23663040460378.797,6.704698191129951e-05,5.543962175646136e-05,4.765572525033e-05,4.28975779612451e-05,3.844356401552794e-05,3.769856726380161e-05,3.1172086353277724e-05,2.6795427812568544e-05,2.4120060025455485e-05,2.161569756886248e-05
59,59,2.25,0.02,790,500000.0,17.15,2.43,0.81,,0.79,614.5,0.1228999999999999,790.0,0.0387574536427904,0.0147057837411461,0.005818536413412,0.000279535111038,-1.1791756595442584e-05,1953546634701.1765,1629015442966.277,1401875256803.7407,1262472937202.9873,1133260900000.0,20.56513600830442,2.5203197012950587,40061530275313.55,33406344301235.188,28748363128401.44,25889629096700.797,23239867965641.73,6.727080998493833e-05,5.609550669522522e-05,4.827388420008536e-05,4.347353452491296e-05,3.90240894755612e-05,3.7772612458596646e-05,3.149767091464729e-05,2.7105823761736408e-05,2.441042366195116e-05,2.191205678421303e-05
60,60,2.25,0.02,800,500000.0,17.15,2.43,0.81,,0.7999999999999999,622.0,0.1243999999999999,800.0,0.0403150456747425,0.0148287720558986,0.0057506428131732,0.0001467225878805,-9.586714721604052e-06,1953769215352.2844,1643568631523.8347,1415842595301.1438,1275770138492.8718,1147092400000.0,20.045229513465664,2.493199091242801,39157038844167.81,32940062849762.043,28376024694113.023,25568721462420.664,22989788820349.867,6.813510932101338e-05,5.731727550291699e-05,4.937563211364063e-05,4.44907910164931e-05,4.000332560322948e-05,3.820694054838098e-05,3.214081197430084e-05,2.768751469696096e-05,2.494832729054338e-05,2.2431969336970652e-05
61,61,2.25,0.02,810,500000.0,17.15,2.43,0.81,,0.8100000000000003,618.3,0.1236599999999999,810.0,0.0427636180964327,0.0138710283363124,0.0059812961765581,0.0002682547725648,2.6934823591499317e-05,1918667080123.8804,1628494458440.2292,1403936803966.421,1266055623570.257,1140268860000.0,19.1698470137328,2.369204266709519,36759778688537.86,31200355969993.52,26898051642792.89,24256383513296.41,21846432543328.477,6.77523359950091e-05,5.750570531867831e-05,4.95760828147167e-05,4.470719641000175e-05,4.0265390347124695e-05,3.793376513212653e-05,3.2196792734596094e-05,2.7757086955685923e-05,2.503105263348829e-05,2.2544135754872536e-05
62,62,2.25,0.02,820,500000.0,17.15,2.43,0.81,,0.8200000000000001,628.1,0.1256199999999999,820.0,0.0421995087220124,0.0135492751518536,0.0061087932772417,0.0002856790227957,1.0027112545128518e-05,1925225590804.852,1648790025963.0046,1422650286506.282,1283699500974.0571,1158342020000.0,19.66454532271859,2.470737763640936,37866005180142.33,32428974537982.125,27981179647553.48,25248247366849.45,22782672918533.07,6.883588584452249e-05,5.895201193608122e-05,5.086645076106832e-05,4.58983054919706e-05,4.141618490760851e-05,3.846912022548959e-05,3.294549066784567e-05,2.8426853025342327e-05,2.5650391659154724e-05,2.3145546497222556e-05
63,63,2.25,0.02,830,500000.0,17.15,2.43,0.81,,0.8299999999999998,634.6,0.1269199999999999,830.0,0.0429789495614045,0.0137608043392278,0.0057298775945021,0.0002362468712115,-9.165619965888805e-06,1921050085919.7,1660242963088.687,1433797412992.281,1294536017899.5083,1170329320000.0,19.55850470427134,2.4844528094951177,37604461732934.4,32499175024347.52,28066514426059.76,25340479409573.395,22909139356354.48,6.954211563996667e-05,6.0100883873769325e-05,5.1903542874499614e-05,4.686227293952639e-05,4.236598384644387e-05,3.878253248623064e-05,3.351730760325125e-05,2.894578082873105e-05,2.6134344719465017e-05,2.362683576298252e-05
64,64,2.25,0.02,840,500000.0,17.15,2.43,0.81,,0.8400000000000001,641.0,0.1282,840.0,0.041677836433132,0.0155983353104774,0.0054319388152115,9.938587436124252e-05,1.5434017288985637e-05,1915587352602.778,1671320244160.0918,1444812779273.6794,1305118778667.181,1182132200000.0,20.46455333031185,2.614889547144254,39072147776620.42,34089842717510.195,29469780297216.71,26620448144449.97,24111896514217.168,7.018499478411725e-05,6.123531900520415e-05,5.2936336857500975e-05,4.7818103700126064e-05,4.3312011941614426e-05,3.905918358921885e-05,3.407853166514607e-05,2.946000218733034e-05,2.6611615446528382e-05,2.4103896156857627e-05
65,65,2.25,0.02,850,500000.0,17.15,2.43,0.81,,0.8499999999999999,656.8,0.13136,850.0,0.0463788366080506,0.0164938757141812,0.0059009342424182,0.0001596984286525,-6.593082349220234e-06,1936079227950.0496,1706710498229.7952,1476951460332.743,1334888902591.5562,1211270560000.0,18.54619459042001,2.432338237607255,35849570167326.72,31602445229674.625,27348093118584.08,24717580090826.945,22428590888976.49,7.178290475238583e-05,6.327873124492153e-05,5.476008650390712e-05,4.949291411550578e-05,4.4909587367409295e-05,3.9859985752080405e-05,3.513774393127307e-05,3.0407466448421773e-05,2.7482683492373307e-05,2.4937629910236356e-05
66,66,2.25,0.02,860,500000.0,17.15,2.43,0.81,,0.8600000000000001,661.4,0.13228,860.0,0.0432696560774388,0.0146525436132384,0.0059335888367074,0.0002459702612082,1.3613591325771087e-05,1922726271194.0508,1712714622132.9285,1483796694485.148,1341823840394.2085,1219753880000.0,20.102713425021516,2.664679709519121,38731854262247.85,34501329768629.6,29889952712776.82,27030017850373.99,24571011601475.816,7.213710218502398e-05,6.425785696154278e-05,5.5669283441685126e-05,5.0342726855605184e-05,4.5762889705301775e-05,3.995524440368336e-05,3.55910939306955e-05,3.083406122948232e-05,2.7883792036785845e-05,2.534711524874278e-05
67,67,2.25,0.02,870,500000.0,17.15,2.43,0.81,,0.8699999999999999,653.3,0.13066,870.0,0.0502474484559115,0.0140218344457285,0.0062390782608348,8.134190543055252e-05,2.068778547429276e-06,1872596130293.2512,1685578502292.017,1462169034565.0278,1323006263523.543,1204815860000.0,17.624860050050167,2.2979745670233136,32934167164550.48,29645006344621.95,25715806322665.44,23268289802461.7,21189623482521.973,7.10758569077546e-05,6.397745594878125e-05,5.549777412998222e-05,5.02157418532829e-05,4.57297322579338e-05,3.926625938710562e-05,3.5344707605458134e-05,3.0660059395740125e-05,2.774197077196005e-05,2.526364938340984e-05
68,68,2.25,0.02,880,500000.0,17.15,2.43,0.81,,0.8800000000000001,676.2,0.13524,880.0,0.045726063065092,0.0148750944073232,0.0057435526335631,9.88259026458016e-05,1.2872321513659136e-05,1910721081577.101,1738285872057.0747,1509734232747.8418,1366736583333.3335,1247048040000.0,19.38370645327454,2.6210846349862806,37031659780139.805,33689695285880.85,29260139014848.93,26488703480099.43,24169021419208.49,7.33753738686899e-05,6.675352932599271e-05,5.797670567323068e-05,5.248532020137891e-05,4.788904934868415e-05,4.041672920597563e-05,3.676927524948599e-05,3.1934812593158014e-05,2.891003973164395e-05,2.6378315194974146e-05
69,69,2.25,0.02,890,500000.0,17.15,2.43,0.81,,0.89,646.8,0.12936,890.0,0.0466001159485244,0.0144867993604655,0.0055936871058408,6.591893791349339e-05,2.153392110895658e-05,1801327744857.5833,1656608590364.5088,1440563396606.1328,1304709388888.8892,1192828560000.0,19.239529755338413,2.484477335499234,34596149937419.71,31816685965939.68,27667340052703.547,25058139348388.23,22909365510638.44,6.99605321971075e-05,6.433988426318508e-05,5.594905323473268e-05,5.067271265310256e-05,4.632744991340106e-05,3.842537415489336e-05,3.5338269282028655e-05,3.072965908977941e-05,2.7831662824591364e-05,2.544505509976834e-05
70,70,2.25,0.02,900,500000.0,17.15,2.43,0.81,,0.9000000000000001,662.7,0.1325399999999999,900.0,0.0450012917770663,0.0158267932818169,0.0060778454261244,0.0001238519399295,1.6373818116335084e-05,1817428721781.7944,1691082691196.851,1472359134057.7554,1334114611714.9758,1222151340000.0,20.231008596475608,2.68088221210416,36761070861566.414,34205473864696.48,29781359682545.05,26985092285007.75,24720414877812.46,7.138944926773599e-05,6.642651815933981e-05,5.7834954650465655e-05,5.240464522702012e-05,4.800667560645105e-05,3.908667413192553e-05,3.636940326118991e-05,3.1665407830497085e-05,2.869224110842705e-05,2.6284294175588312e-05
71,71,2.25,0.02,910,500000.0,17.15,2.43,0.81,,0.91,679.9,0.13598,910.0,0.0437493043827543,0.0156051075293652,0.0062025846529715,2.771008183942099e-05,-1.9326978282484976e-05,1834794456866.3484,1728444885132.414,1506862498193.9067,1366012627797.393,1253871580000.0,21.447911640687717,2.914935246348258,39331571055479.69,37051808479503.17,32301857680436.887,29282529458180.797,26878617906577.29,7.287505392585153e-05,6.865102177549374e-05,5.985012948113749e-05,5.425580153765448e-05,4.980174137034072e-05,3.977244700278001e-05,3.7467130083096095e-05,3.2663936075025675e-05,2.9610763560398963e-05,2.7179906052808984e-05
