,Simulation Number,ExitSlit.totalHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
448,448,0.1,2290,2.25,100000.0,8439710000000.0,26.0,0.026,2290.0,0.419010827703811,0.0979281197180169,0.0195675575861926,2194324600.0,5.465252562921233,0.142096566635952,11992538144.031109,2.1553213806537442e-07,1.2358632303411921e-07
449,449,0.1,2295,2.25,100000.0,8439680000000.0,23.0,0.023,2295.0,0.4238829176119507,0.1605414759985812,0.0188440562065385,1941126400.0,5.414230922372268,0.1245273112145621,10509706579.11316,1.9108131480113535e-07,1.0939898723761593e-07
450,450,0.1,2300,2.25,100000.0,8439630000000.0,25.0,0.025,2300.0,0.5549077765280368,0.0918611216164638,0.0213963539484245,2109907500.0,4.14483288446723,0.1036208221116807,8745213989.184042,2.081532312759669e-07,1.1899070591088277e-07
451,451,0.1,2305,2.25,100000.0,8439580000000.0,28.0,0.0279999999999999,2305.0,0.3550433837357076,0.141738585361824,0.0170131658886495,2363082399.9999995,6.492164353964781,0.1817806019110138,15341519322.76154,2.336620642679545e-07,1.333616865178463e-07
452,452,0.1,2310,2.25,100000.0,8439510000000.0,22.0,0.022,2310.0,0.5517936793412048,0.1229827533083935,0.0226398053256685,1856692200.0,4.186347336848703,0.0920996414106714,7772758446.81776,1.8400987015143728e-07,1.0485639577568199e-07
453,453,0.1,2315,2.25,100000.0,8439430000000.0,18.0,0.018,2315.0,0.4776507828099139,0.098833025847253,0.0228511906786677,1519097400.0000002,4.846637089928686,0.0872394676187163,7362513802.054234,1.508941342435012e-07,8.579998983343783e-08
454,454,0.1,2320,2.25,100000.0,8439340000000.0,22.0,0.022,2320.0,0.3222122683568749,0.1225606027589661,0.0178708438569982,1856654800.0,7.200222424275978,0.1584048933340715,13368327525.099634,1.8484413479127409e-07,1.0487679063672108e-07
455,455,0.1,2325,2.25,100000.0,8439230000000.0,19.0,0.019,2325.0,0.4828874612544195,0.1287525034192675,0.0201237015413636,1603453700.0,4.814786438977393,0.0914809423405704,7720287130.288125,1.5999721724969654e-07,9.050265843361257e-08
456,456,0.1,2330,2.25,100000.0,8439120000000.0,19.0,0.019,2330.0,0.5724936948188595,0.1547436435197713,0.0223992625815508,1603432800.0,4.06991381929058,0.077328362566521,6525833311.023788,1.60357946727668e-07,9.043002165674066e-08
457,457,0.1,2335,2.25,100000.0,8439000000000.0,23.0,0.023,2335.0,0.4526009674455698,0.1491590639154832,0.020844750465097,1940970000.0,5.159069838446179,0.1186586062842621,10013599784.328878,1.9453404030396661e-07,1.0934364630924281e-07
458,458,0.1,2340,2.25,100000.0,8438860000000.0,23.0,0.023,2340.0,0.3650194578489151,0.1069760325596225,0.0182720845523079,1940937800.0,6.410617159396876,0.1474441946661281,12442609166.002022,1.949519073934792e-07,1.0921939114287325e-07
459,459,0.1,2345,2.25,100000.0,8438720000000.0,20.0,0.02,2345.0,0.4406758991692863,0.1456532966969887,0.0177143017747788,1687744000.0,5.321371112921165,0.1064274222584233,8981112167.606018,1.6990101683903805e-07,9.4914926342606e-08
460,460,0.1,2350,2.25,100000.0,8438560000000.0,29.0,0.029,2350.0,0.4402983455588301,0.130555302047119,0.0173791108607278,2447182400.0,5.337290098188676,0.1547814128474716,13061322391.9816,2.469059000327609e-07,1.375416556600327e-07
461,461,0.1,2355,2.25,100000.0,8438400000000.0,28.0,0.0279999999999999,2355.0,0.5115593439657462,0.1341605179913569,0.0215269344453727,2362751999.9999995,4.603571467864127,0.1289000011001955,10877097692.8389,2.389201987849083e-07,1.3282469010877813e-07
462,462,0.1,2360,2.25,100000.0,8438220000000.0,34.0,0.034,2360.0,0.4276711791157701,0.1075966421902213,0.0170498940630634,2868994800.0,5.518258220905623,0.1876207795107912,15831854140.835484,2.907610705683757e-07,1.613181442475836e-07
463,463,0.1,2365,2.25,100000.0,8438030000000.0,24.0,0.024,2365.0,0.5296592669555502,0.1407309798509697,0.0214987325032102,2025127200.0,4.46513475275129,0.1071632340660309,9042465839.461912,2.056762238259985e-07,1.1390076913342426e-07
464,464,0.1,2370,2.25,100000.0,8437830000000.0,30.0,0.03,2370.0,0.3343337731118189,0.1385866833465146,0.0171221457063949,2531349000.0,7.088724474171942,0.2126617342251582,17944035608.97067,2.576386827586761e-07,1.4241223529941264e-07
465,465,0.1,2375,2.25,100000.0,8437620000000.0,19.0,0.019,2375.0,0.4997653712253948,0.1552188785769568,0.0204695836539721,1603147800.0,4.752230019812381,0.0902923703764352,7618527101.356175,1.6352583150206157e-07,9.023405219358852e-08
466,466,0.1,2380,2.25,100000.0,8437410000000.0,29.0,0.029,2380.0,0.5176233553781874,0.1307417980715603,0.0212695401280359,2446848900.0,4.597937815733059,0.1333401966562587,11250459086.69484,2.501357760568876e-07,1.3778621264422834e-07
467,467,0.1,2385,2.25,100000.0,8437180000000.0,24.0,0.024,2385.0,0.4324292426718357,0.1524557722490058,0.0156886420454478,2024923200.0,5.5153531830176,0.1323684763924224,11168166616.486183,2.074604058066705e-07,1.1409785741452905e-07
468,468,0.1,2390,2.25,100000.0,8436940000000.0,21.0,0.021,2390.0,0.567830523977966,0.1161186397289137,0.0205158480486316,1771757400.0,4.209002332697319,0.0883890489866437,7457331029.573738,1.8192443984910335e-07,9.989498314182297e-08
469,469,0.1,2395,2.25,100000.0,8436690000000.0,24.0,0.024,2395.0,0.4959630776806273,0.1189256983469834,0.0177246533512391,2024805600.0,4.828988502934985,0.1158957240704396,9777762963.078371,2.083647870802453e-07,1.1422059383488041e-07
470,470,0.1,2400,2.25,100000.0,8436420000000.0,26.0,0.026,2400.0,0.5028139738508836,0.0777216421110436,0.0216714713539862,2193469200.0,4.773137034397045,0.1241015628943231,10469729072.32926,2.2621887445068682e-07,1.237982176418465e-07
471,471,0.1,2405,2.25,100000.0,8436150000000.0,24.0,0.024,2405.0,0.4675553467243817,0.1452924984136763,0.0200894252859106,2024676000.0,5.143776061698463,0.1234506254807631,10414479941.495398,2.092448575185736e-07,1.1429484320754184e-07
472,472,0.1,2410,2.25,100000.0,8435870000000.0,21.0,0.021,2410.0,0.4588491357406939,0.1233270300655657,0.0198174194340056,1771532700.0,5.252270980329243,0.1102976905869141,9304569790.91431,1.834645967839197e-07,1.0002499590647569e-07
473,473,0.1,2415,2.25,100000.0,8435580000000.0,33.0,0.033,2415.0,0.4659202823760979,0.1268142145568049,0.018316265436536,2783741400.0,5.183290127839027,0.1710485742186879,14428939317.076794,2.889207177306121e-07,1.5726908279427138e-07
474,474,0.1,2420,2.25,100000.0,8435280000000.0,16.0,0.016,2420.0,0.4840573419232722,0.1481929271910919,0.0210904499159946,1349644800.0,4.999407694932955,0.0799905231189272,6747424598.546248,1.4038414128614414e-07,7.629379144267132e-08
475,475,0.1,2425,2.25,100000.0,8434970000000.0,26.0,0.026,2425.0,0.5689001743797838,0.0980086746837076,0.0173469364719478,2193092200.0,4.262610751778623,0.1108278795462441,9348298391.361834,2.286074438526037e-07,1.2408543599231641e-07
476,476,0.1,2430,2.25,100000.0,8434650000000.0,32.0,0.032,2430.0,0.4460458248038424,0.1243352447635953,0.018906454821624,2699088000.0,5.447870745272957,0.1743318638487346,14704282554.117294,2.81959967622105e-07,1.5285355079850493e-07
477,477,0.1,2435,2.25,100000.0,8434320000000.0,22.0,0.022,2435.0,0.4793312870503137,0.1657048744524991,0.0191704414392452,1855550400.0,5.079993870177739,0.1117598651439102,9426184657.805853,1.942595922157057e-07,1.0515327139347677e-07
478,478,0.1,2440,2.25,100000.0,8433970000000.0,31.0,0.031,2440.0,0.4205725322257003,0.0857533091503163,0.0191158722522829,2614530700.0,5.801615210311865,0.1798500715196678,15168501076.947329,2.743120017906755e-07,1.482639344913039e-07
479,479,0.1,2445,2.25,100000.0,8433620000000.0,25.0,0.025,2445.0,0.5254568057823028,0.1558870985359375,0.0187308175284576,2108405000.0,4.653094170813662,0.1163273542703415,9810607015.21438,2.216625484833115e-07,1.19625136878656e-07
480,480,0.1,2450,2.25,100000.0,8433260000000.0,20.0,0.02,2450.0,0.5030774833418672,0.1291250402256712,0.022533030610759,1686652000.0,4.870025157407211,0.0974005031481442,8214037671.791186,1.7768583493974017e-07,9.574600219120229e-08
481,481,0.1,2455,2.25,100000.0,8432890000000.0,30.0,0.03,2455.0,0.6037572739111565,0.1071517025032428,0.0223457848614967,2529867000.0,4.066203598834415,0.1219861079650324,10286954299.972424,2.670846873984195e-07,1.4369590530339605e-07
482,482,0.1,2460,2.25,100000.0,8432510000000.0,24.0,0.024,2460.0,0.4251289866920311,0.1089808693759094,0.0179151754413913,2023802400.0,5.786479108708849,0.1388754986090123,11710690307.754827,2.1411414248871082e-07,1.1501818078485977e-07
483,483,0.1,2465,2.25,100000.0,8432120000000.0,33.0,0.033,2465.0,0.5550910359946392,0.1543216768617774,0.0174757331699184,2782599600.0,4.440713036525788,0.146543530205351,12356726319.151443,2.950178918407784e-07,1.5825556007382154e-07
484,484,0.1,2470,2.25,100000.0,8431720000000.0,34.0,0.034,2470.0,0.5649032116695023,0.1094253581540598,0.0207685774280236,2866784800.0,4.372430442907587,0.1486626350588579,12534817132.78474,3.045896026492434e-07,1.6315990529526937e-07
485,485,0.1,2475,2.25,100000.0,8431310000000.0,24.0,0.024,2475.0,0.7205424023985223,0.16570120073185,0.0240151843618266,2023514400.0,3.434912354583556,0.0824378965100053,6950594612.237731,2.1545232254348037e-07,1.1523824276455917e-07
486,486,0.1,2480,2.25,100000.0,8430890000000.0,20.0,0.02,2480.0,0.4500234275981006,0.1549133302734736,0.0182294992781125,1686178000.0,5.510824210278218,0.1102164842055643,9292230545.238506,1.799182312111516e-07,9.608727861229516e-08
487,487,0.1,2485,2.25,100000.0,8430460000000.0,32.0,0.032,2485.0,0.5797430034916633,0.1338509141165356,0.02261619843488,2697747200.0,4.286382043480296,0.1371642253913694,11563575155.929249,2.884336718498977e-07,1.5381419693255032e-07
488,488,0.1,2490,2.25,100000.0,8430020000000.0,32.0,0.032,2490.0,0.5263051022813134,0.1283718870862666,0.0175342392399314,2697606400.0,4.731096068054228,0.1513950741777353,12762635032.197922,2.890001071567759e-07,1.5388864549105514e-07
489,489,0.1,2495,2.25,100000.0,8429580000000.0,26.0,0.026,2495.0,0.417679250124899,0.1390432258360283,0.0180413150160836,2191690800.0,5.973483239241399,0.1553105642202763,13092028259.399572,2.3529272974914295e-07,1.2510150519712546e-07
490,490,0.1,2500,2.25,100000.0,8429120000000.0,26.0,0.026,2500.0,0.5433634074758239,0.1142772812496635,0.0223330977203142,2191571200.0,4.600972324606223,0.1196252804397618,10083358438.60405,2.3577433104693226e-07,1.2516826774801534e-07
491,491,0.1,2505,2.25,100000.0,8428650000000.0,28.0,0.0279999999999999,2505.0,0.5082313662978108,0.1365158309663157,0.0211795699193097,2360021999.9999995,4.928857536376715,0.138008011018548,11632212220.714846,2.54427070042602e-07,1.3487843908237793e-07
492,492,0.1,2510,2.25,100000.0,8428180000000.0,31.0,0.031,2510.0,0.4902209547501241,0.1073108816080777,0.015570472582354,2612735800.0,5.120140164712868,0.1587243451060989,13377573509.363209,2.82261071052338e-07,1.4942043257957888e-07
493,493,0.1,2515,2.25,100000.0,8427690000000.0,28.0,0.0279999999999999,2515.0,0.5451225770481591,0.1411595596235255,0.0188749842083726,2359753199.9999995,4.613641235735887,0.1291819546006048,10887054669.679712,2.554612037210932e-07,1.350351757643733e-07
494,494,0.1,2520,2.25,100000.0,8427200000000.0,30.0,0.03,2520.0,0.4961291005800536,0.1261430507839659,0.0195840318939976,2528160000.0,5.079323097664943,0.1523796929299483,12841341482.592602,2.742632945815748e-07,1.4476077048166557e-07
495,495,0.1,2525,2.25,100000.0,8426690000000.0,28.0,0.0279999999999999,2525.0,0.5648295179171936,0.1214983222798169,0.0209060596001908,2359473199.9999995,4.470375431707122,0.1251705120877994,10547731025.051382,2.564704421000416e-07,1.351726958937855e-07
496,496,0.1,2530,2.25,100000.0,8426180000000.0,33.0,0.033,2530.0,0.5265828465337034,0.1046252546798214,0.0192346745007748,2780639400.0,4.80456212475214,0.1585505501168206,13359754743.833515,3.028501446853361e-07,1.593845845203226e-07
497,497,0.1,2535,2.25,100000.0,8425660000000.0,21.0,0.021,2535.0,0.4147092945948459,0.1103296402364284,0.0172251922318244,1769388600.0,6.1127156614046765,0.1283670288894982,10815769406.330894,1.931089552580295e-07,1.0147205973436105e-07
498,498,0.1,2540,2.25,100000.0,8425130000000.0,26.0,0.026,2540.0,0.5705667539354583,0.1281756220706321,0.0215740544793711,2190533800.0,4.451713988732196,0.115744563707037,9751629960.250692,2.395670455572946e-07,1.2568832301486666e-07
499,499,0.1,2545,2.25,100000.0,8424590000000.0,22.0,0.022,2545.0,0.48492262198504,0.1106168678223299,0.018654875509308,1853409800.0,5.248259999877906,0.1154617199973139,9727176516.72171,2.0311466602727698e-07,1.0639764863243525e-07
500,500,0.1,2550,2.25,100000.0,8424040000000.0,12.0,0.012,2550.0,0.4840631815574682,0.1189720048375072,0.0198553683574959,1010884800.0,5.26790736654542,0.063214888398545,5325247484.648793,1.1101100717989773e-07,5.806012291080353e-08
