,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
50,50,2.25,0.02,350,1,100000.0,68.59,11.21,8.75,,462.3,0.4623,350.0,0.0228165810578445,0.0453546317577142,0.0066001770127486,-1.6036766631408194e-05,-6.905498265524088e-05,4625816444816.326,3576791985000.0,2456310852000.0,1780428252000.0,16.02041504150947,7.408306337346869,74128196589954.92,57317695716735.86,39362109563844.89,28531165698643.76,6.94876811354993e-05,5.372953810569073e-05,3.6897993530355015e-05,2.6745079951939765e-05,3.752984775563519e-05,2.901897648815078e-05,1.9928367979100573e-05,1.4444844933756298e-05
51,51,2.25,0.02,355,1,100000.0,68.59,11.21,8.75,,441.0,0.441,355.0,0.0238315636161757,0.0518382179294795,0.007019025305566,0.0004358835030334,2.3337398136523956e-05,4352311022429.15,3411994950000.0,2343138840000.0,1698396840000.0,15.179255242778558,6.680379219686548,65929905015529.29,51685760003753.86,35494458085207.36,25727743666025.625,6.631810050579201e-05,5.199008592291804e-05,3.57034495672177e-05,2.5879228702496317e-05,3.580204187378996e-05,2.8067016682296035e-05,1.9274623167662013e-05,1.397098563743152e-05
52,52,2.25,0.02,360,1,100000.0,68.59,11.21,8.75,,456.6,0.4565999999999999,360.0,0.0256004021601767,0.0461950949846912,0.0066122406955096,0.0005409938630451,-1.180935925620188e-05,4443216421649.402,3532691370000.0,2426025384000.0,1758476184000.0,14.279850603208407,6.534711578436986,63589876907695.375,50558736746788.05,34720490947014.543,25166742619339.656,6.87080892434185e-05,5.462810065626076e-05,3.751506853874859e-05,2.7192359569522577e-05,3.7065413319285954e-05,2.9469792450469243e-05,2.023795940771637e-05,1.4669248667361836e-05
53,53,2.25,0.02,365,1,100000.0,68.59,11.21,8.75,,458.6,0.4586,365.0,0.0263628070682841,0.0428579908077772,0.0066908401544679,3.163904142873169e-05,5.001214507277607e-05,4398206925296.442,3548165270000.0,2436651864000.0,1766178664000.0,14.128003758656224,6.471073996322763,62060886316468.61,50066375955849.41,34382369200221.95,24921659017598.08,6.899784577356237e-05,5.566262893873951e-05,3.822551607319013e-05,2.770731917280468e-05,3.718533391921104e-05,2.999852271766517e-05,2.060105737330696e-05,1.4932435989786776e-05
54,54,2.25,0.02,370,1,100000.0,68.59,11.21,8.75,,469.3,0.4692999999999999,370.0,0.0252871559441473,0.0483269434107898,0.0067410180697796,8.592969835443447e-05,-3.453182521582522e-05,4430241679804.688,3630950635000.0,2493503532000.0,1807386932000.0,14.837589655234051,6.952930031611618,65636395531241.234,53794472008077.51,36942585961160.11,26777402254943.93,7.050498383532702e-05,5.7784684071418754e-05,3.96828071521239e-05,2.876361960245456e-05,3.796883536998044e-05,3.111861087066446e-05,2.137026192782029e-05,1.5489984933279623e-05
55,55,2.25,0.02,375,1,100000.0,68.59,11.21,8.75,,464.3,0.4643,375.0,0.0245890939948139,0.0466645682244751,0.0065104976582385,0.001106329632544,-4.031252719945767e-05,4319359236833.9775,3592265885000.0,2466937332000.0,1788130732000.0,15.60239637393854,7.236595314351686,67321677394517.41,55989176117373.28,38449767688025.95,27869865338443.79,6.969781784908614e-05,5.7965332261119325e-05,3.980686471840578e-05,2.885354128142397e-05,3.7505181491520815e-05,3.119179873574896e-05,2.1420522649717367e-05,1.552641583092379e-05
56,56,2.25,0.02,380,1,100000.0,68.59,11.21,8.75,,466.3,0.4662999999999999,380.0,0.0255363527197004,0.0484649429010096,0.0070230621061575,0.0002094446838937,6.477118967400854e-05,4269428165353.846,3607739785000.0,2477563812000.0,1795833212000.0,15.928475851917444,7.457478758881412,68280441466215.625,57698140283527.55,39623374440839.08,28720540495354.45,6.98340784802619e-05,5.901099011960361e-05,4.052495533034112e-05,2.9374040880220528e-05,3.756546827055903e-05,3.174346286503655e-05,2.1799370117814752e-05,1.5801018996418923e-05
57,57,2.25,0.02,385,1,100000.0,68.59,11.21,8.75,,467.2,0.4671999999999999,385.0,0.0257315220309464,0.0467713576811387,0.006436072201405,0.0002415400006527,2.5703645573788232e-05,4205447063117.871,3614703040000.0,2482345728000.0,1799299328000.0,15.149660668586444,7.095486206395603,63869202971061.086,54897422004572.45,37700021131269.36,27326420297518.992,6.973934684884929e-05,5.994297996828321e-05,4.1164986058677006e-05,2.983795968347359e-05,3.747402103951837e-05,3.2210001871274164e-05,2.211975912246152e-05,1.603324922698556e-05
58,58,2.25,0.02,390,1,100000.0,68.59,11.21,8.75,,482.9,0.4828999999999999,390.0,0.024563239798266,0.0441815931891328,0.0068488790214287,0.0005809955217238,-5.164781126958653e-05,4276382797645.284,3736173155000.0,2565763596000.0,1859763796000.0,16.181325360557985,7.804848730804055,69116837545318.04,60385724387794.44,41469034470457.336,30058345626021.81,7.186338503423179e-05,6.278531710027624e-05,4.311692052163601e-05,3.1252796596755544e-05,3.859795111284362e-05,3.372210478098797e-05,2.3158174216782647e-05,1.678593228814095e-05
59,59,2.25,0.02,395,1,100000.0,68.59,11.21,8.75,,496.9,0.4968999999999999,395.0,0.0241323812040831,0.0475281827952275,0.0069306481694543,0.0003401382856035,5.290679823919243e-07,4324156939423.2217,3844490455000.0,2640148956000.0,1913681156000.0,17.46412682003524,8.67518329876083,75493769495079.64,67119459423347.6,46093330910307.984,33410212927519.65,7.361699004571831e-05,6.545086580376166e-05,4.49474480542305e-05,3.2579633113575645e-05,3.9572233996872246e-05,3.5182598137683314e-05,2.4161147187078173e-05,1.7512925539362606e-05
60,60,2.25,0.02,400,1,100000.0,68.59,11.21,8.75,,501.5,0.5015,400.0,0.0276899547613254,0.0471110043614093,0.0062346138461246,0.0007430547922247,-8.005845270657084e-05,4282615720018.589,3880080425000.0,2664589860000.0,1931396860000.0,14.705461492708446,7.391496332368597,63120515229235.25,57187637548719.21,39272793972994.12,28466426335071.23,7.387933467882494e-05,6.693520480004407e-05,4.596679667721598e-05,3.331849606551958e-05,3.974511582168857e-05,3.6009358759002154e-05,2.4728913245229782e-05,1.7924464139876757e-05
61,61,2.25,0.02,405,1,100000.0,68.59,11.21,8.75,,504.1,0.5041,405.0,0.0256760507184423,0.0421853452835794,0.0069430125212755,-1.3234400156230036e-05,-4.21453942331051e-05,4228943487055.352,3900196495000.0,2678404284000.0,1941410084000.0,16.30174766514948,8.196946408339986,68764973472110.96,63419364514006.06,43552343534648.36,31568407885655.293,7.390377103061265e-05,6.815868540763628e-05,4.680700452442751e-05,3.392751091700284e-05,3.983875392298132e-05,3.674179352152349e-05,2.5231902365958088e-05,1.8289049933349983e-05
62,62,2.25,0.02,410,1,100000.0,68.59,11.21,8.75,,514.8,0.5147999999999999,410.0,0.0280567355315724,0.0477748570434442,0.0064675363387511,-5.445724585376998e-05,-8.055102445761186e-05,4236472566857.142,3982981860000.0,2735255952000.0,1982618352000.0,15.24700993538462,7.838030349893136,64501943581033.336,60642448915605.7,41645336376266.2,30186136004722.44,7.499110730938237e-05,7.050399013823128e-05,4.841760907877859e-05,3.509493882989574e-05,4.0520631719038006e-05,3.809606660864076e-05,2.616193008196957e-05,1.8963169668391507e-05
63,63,2.25,0.02,415,1,100000.0,68.59,11.21,8.75,,511.4,0.5114,415.0,0.0270569580083872,0.0455567694243793,0.006838337134266,0.000446229276657,2.317163905432556e-05,4122361729722.6274,3956676230000.0,2717190936000.0,1969524136000.0,15.857304601495477,8.126946379413862,65510779691051.2,62877777790206.086,43180416580956.92,31298820974253.85,7.388301663987951e-05,7.091351873174292e-05,4.869884699607026e-05,3.5298790851748774e-05,4.0006033662701935e-05,3.839811565018658e-05,2.6369357950768365e-05,1.9113521338075667e-05
64,64,2.25,0.02,420,1,100000.0,68.59,11.21,8.75,,531.9,0.5318999999999999,420.0,0.0289396798838594,0.0465406249732711,0.0067819103233044,0.0007380426620758,-9.116825178639656e-05,4203810674217.392,4115283705000.0,2826112356000.0,2048474556000.0,15.095024729683178,8.056534867663514,63673899744103.17,62333007444369.23,42806303320264.48,31027649343740.44,7.626750237038999e-05,7.466140462768236e-05,5.127265414976016e-05,3.716438492665913e-05,4.1402169419884495e-05,4.053029176843681e-05,2.783359947210841e-05,2.0174859714780967e-05
65,65,2.25,0.02,425,1,100000.0,68.59,11.21,8.75,,532.4,0.5324,425.0,0.0282201012283053,0.0417846034805889,0.0064821458219893,0.0004123997286321,-1.8052041820890927e-05,4119284703393.5024,4119152180000.0,2828768976000.0,2050400176000.0,15.68692517470392,8.333492936338358,64477892521593.52,64475818173803.05,44277848009070.41,32094281336143.74,7.566014707618125e-05,7.565771297896162e-05,5.195685469187962e-05,3.7660319703900914e-05,4.114546802750136e-05,4.114414431781804e-05,2.8255153950226315e-05,2.0480418558030426e-05
66,66,2.25,0.02,430,1,100000.0,68.59,11.21,8.75,,535.3,0.5353,430.0,0.0322218933690975,0.0473615748401735,0.0064505798363863,0.0001983066590967,-6.426654791245907e-05,4048482738226.618,4141589335000.0,2844177372000.0,2061568772000.0,13.578680159796642,7.268021848921768,54968169244187.73,56232321644015.28,38616744408565.1,27990896465441.477,7.525405010304673e-05,7.698473514027067e-05,5.286816822348493e-05,3.832087468080005e-05,4.1020431151815446e-05,4.196381488089991e-05,2.8818051012064528e-05,2.0888427923395775e-05
67,67,2.25,0.02,435,1,100000.0,68.59,11.21,8.75,,541.5,0.5415,435.0,0.0311703876723924,0.0487533310062122,0.0064420194314312,0.0003146947698165,9.141917522396935e-05,4006274241612.9033,4189558425000.0,2877119460000.0,2085446460000.0,14.36111774444847,7.761100213693692,57420306320770.9,60047244298337.41,41236588099405.88,29889859586985.7,7.534935456430073e-05,7.879653368564384e-05,5.411239501869733e-05,3.922273795119512e-05,4.115165639602423e-05,4.303431526626052e-05,2.955320187480933e-05,2.14212934458712e-05
68,68,2.25,0.02,440,1,100000.0,68.59,11.21,8.75,,542.9,0.5429,440.0,0.0325773871109958,0.0491516336094757,0.006791360498371,0.0005357712821516,-3.305754349342377e-05,3922932811385.714,4200390155000.0,2884557996000.0,2090838196000.0,13.846217341217974,7.527512638095549,54392938508207.16,58239988905313.35,39995481249234.79,28990257772339.1,7.466590169028691e-05,7.994679834021819e-05,5.490232285502439e-05,3.979530792363682e-05,4.085813777630973e-05,4.374791206444928e-05,3.0043254292365136e-05,2.1776502221041836e-05
69,69,2.25,0.02,445,1,100000.0,68.59,11.21,8.75,,547.3,0.5473,445.0,0.0297041433452988,0.0473865802597727,0.0066051383014092,0.0004034917773406,2.0100895899296404e-05,3856220092678.572,4234432735000.0,2907936252000.0,2107783652000.0,15.098469378840807,8.255051732290761,58164254259383.67,63868922500147.016,43861071066076.55,31792185433467.48,7.42604364127482e-05,8.154379555735005e-05,5.59990379034548e-05,4.059024902607472e-05,4.070147020052533e-05,4.469341314489572e-05,3.0692563666300765e-05,2.224714654226125e-05
70,70,2.25,0.02,450,1,100000.0,68.59,11.21,8.75,,558.1,0.5581,450.0,0.0316750825842688,0.0488958100481003,0.006875844680246,0.0004381638966931,2.610568845830432e-05,3836584069768.6846,4297847440291.97,2965319244000.0,2149377044000.0,14.437545452417195,8.067789203776314,55460941654649.664,62128878656630.04,42866100309072.445,31070992493151.48,7.470967147055013e-05,8.369183744072555e-05,5.774356106782696e-05,4.185474628039726e-05,4.10441785702912e-05,4.597882246272481e-05,3.172329612889077e-05,2.299426093747493e-05
71,71,2.25,0.02,455,1,100000.0,68.59,11.21,8.75,,554.6,0.5546,455.0,0.0321723127447341,0.0489653535590875,0.0066199901010292,-4.3292359749389984e-05,-4.606046804237538e-06,3713264734775.7993,4249853077942.4463,2946722904000.0,2135897704000.0,14.539008637202937,8.058488860110284,53954746663958.08,61751521250819.7,42816685351092.36,31035174637611.133,7.31414798806463e-05,8.37108489693499e-05,5.80426361681882e-05,4.207152737620983e-05,4.02517777299399e-05,4.606839363651481e-05,3.194246676050491e-05,2.3153124211728983e-05
72,72,2.25,0.02,460,1,100000.0,68.59,11.21,8.75,,567.2,0.5671999999999999,460.0,0.0309817539422055,0.0446928109855391,0.0071545119140668,0.0002005843410638,-3.8825519035366656e-05,3693226880626.335,4324736236085.107,3013669728000.0,2184423328000.0,15.182015532170269,8.59833211819633,55986585520936.99,65559799861526.94,45685002143685.484,33114240586882.43,7.357614356190398e-05,8.61570178216625e-05,6.00380652807033e-05,4.351789087857049e-05,4.05726943824204e-05,4.751026873320678e-05,3.310728119225639e-05,2.399742635733856e-05
73,73,2.25,0.02,465,1,100000.0,68.59,11.21,8.75,,560.2,0.5601999999999998,465.0,0.033792146310867,0.0503530615237527,0.0064108484103455,0.0009576461521084,-1.7938017703427174e-05,3546686828737.5884,4249764775321.678,2976477048000.0,2157464648000.0,14.069936087327074,7.861952889084598,49774874615979.6,59642003665244.96,41772442568399.84,30278267444558.168,7.145385959443065e-05,8.561852518376375e-05,5.996604249085598e-05,4.346568599997068e-05,3.946834690407174e-05,4.72923600285292e-05,3.312292129392382e-05,2.400876290248721e-05
74,74,2.25,0.02,470,1,100000.0,68.59,11.21,8.75,,568.4,0.5683999999999999,470.0,0.0322492513068254,0.0468880173202348,0.0067000228133269,0.0002640688172461,-6.776584029480669e-05,3493264123202.8467,4290014190000.0,3020045616000.0,2189044816000.0,14.940821463895896,8.45245759353806,51946986038705.1,63795149571871.1,44909935784290.16,32552442782537.52,7.114484114846431e-05,8.737168656814008e-05,6.150713431151553e-05,4.458272841917194e-05,3.938481936782557e-05,4.836778096345144e-05,3.404951554584946e-05,2.4680393931160133e-05
75,75,2.25,0.02,475,1,100000.0,68.59,11.21,8.75,,558.2,0.5582,475.0,0.0334432104854158,0.0479733200974739,0.0067942974745652,4.870998153951999e-05,-1.5088481438763605e-05,3323587870171.4287,4191270293659.864,2965850568000.0,2149762168000.0,14.336512487322304,8.003389576290882,47653114503792.23,60093817591714.4,42523929632331.766,30822974071794.49,6.842190917409155e-05,8.628467985775611e-05,6.105725683044956e-05,4.425663997781026e-05,3.794370609128429e-05,4.7849593386426064e-05,3.385960192984339e-05,2.4542737263193468e-05
76,76,2.25,0.02,480,1,100000.0,68.59,11.21,8.75,,566.3,0.5663,480.0,0.0347071689654569,0.0458241846587258,0.0070638411369207,0.0005915961583404,-1.878072195707104e-05,3266839674426.5234,4229871754265.1006,3008887812000.0,2180957212000.0,13.994270335647943,7.929653208580397,45744138630114.83,59229059028945.52,42132150613957.72,30538997623013.168,6.798670426391709e-05,8.802851339253427e-05,6.261842827461644e-05,4.538823687774951e-05,3.77715176342391e-05,4.890618808369919e-05,3.4789053145179475e-05,2.5216439128449112e-05
77,77,2.25,0.02,485,1,100000.0,68.59,11.21,8.75,,569.6,0.5696000000000001,485.0,0.0338308059231564,0.0468657537974219,0.0069798689669452,0.0003089971055483,-5.253065517202338e-05,3174487179971.2227,4232033875009.901,3026421504000.0,2193666304000.0,15.011969505140865,8.585713793764544,47849786462794.31,63790434719717.92,45617957957581.53,33065644391097.77,6.676031692970682e-05,8.900080760618395e-05,6.36464560464067e-05,4.613339080940506e-05,3.715290427539517e-05,4.952999981871019e-05,3.5420003944110666e-05,2.5673776450850477e-05
78,78,2.25,0.02,490,1,100000.0,68.59,11.21,8.75,,584.0,0.5840000000000001,490.0,0.0340043278750669,0.0485345949537383,0.0068877053082097,4.178844172389e-05,-4.4504627309482354e-05,3141928686209.3857,4315829433224.756,3102932160000.0,2249124160000.0,14.648662393042263,8.547193485324303,45984028078976.73,63164776053817.65,45413290313964.5,32917293438420.367,6.676912799186751e-05,9.17156933201153e-05,6.594041279500732e-05,4.7796138584487806e-05,3.722743715161444e-05,5.113651041402252e-05,3.676538314798183e-05,2.6648958864051608e-05
79,79,2.25,0.02,495,1,100000.0,68.59,11.21,8.75,,577.7,0.5776999999999999,495.0,0.0366678487799844,0.0460517688948981,0.0066661789450139,0.0004067716081946,-1.9301967462545864e-06,2996723931847.825,4246192187344.051,3069458748000.0,2224861348000.0,13.688277428981582,7.87377288530878,40843904516772.25,57873555323731.31,41835245045138.02,30323789086816.586,6.435222521730319e-05,9.118354648952476e-05,6.591414662768742e-05,4.7777099859674105e-05,3.592922755053066e-05,5.0909729688813085e-05,3.680128177367896e-05,2.667497956389385e-05
80,80,2.25,0.02,500,1,100000.0,68.59,11.21,8.75,,575.9,0.5758999999999999,500.0,0.0352541851257853,0.0509889065412559,0.0067779474400158,0.0008928815201263,3.172179945573897e-05,2871411959142.8564,4209814300838.095,3059894916000.0,2217929116000.0,14.535556313981456,8.343459924198488,41600122602835.03,60990479089009.08,44330805007648.375,32132666598470.188,6.230709536027241e-05,9.134924031230162e-05,6.639700852278139e-05,4.812709666856317e-05,3.484114377029812e-05,5.108105259321302e-05,3.712815862276496e-05,2.6911912432778733e-05
81,81,2.25,0.02,505,1,100000.0,68.59,11.21,8.75,,568.9,0.5689,505.0,0.0338119832560437,0.0466834121021305,0.0070492599373847,-0.000436886713533,-6.237183015207808e-07,2722746113544.1177,4135655519583.0728,3022702236000.0,2190970436000.0,15.045411279337094,8.533551349415458,40841437460625.94,62035206081658.65,45340806371768.18,32864754298922.78,5.968961381712928e-05,9.06642303579558e-05,6.62654252827711e-05,4.803172009282837e-05,3.34188760433678e-05,5.076086913851621e-05,3.710052539911848e-05,2.6891882813142464e-05
82,82,2.25,0.02,510,1,100000.0,68.59,11.21,8.75,,579.2,0.5791999999999999,510.0,0.0355384249638006,0.0508316006693681,0.0066631105999035,0.0002275802162762,-5.651668558247736e-05,2656750609605.9487,4186985048569.658,3077428608000.0,2230638208000.0,14.614021318407916,8.447256623419905,38746985814517.81,61064463369630.81,44882301781819.57,32532412598379.68,5.882599642989632e-05,9.270857664570934e-05,6.814068420758533e-05,4.939097963721213e-05,3.298991719592844e-05,5.199144005217367e-05,3.821364135091305e-05,2.769871191895913e-05
83,83,2.25,0.02,515,1,100000.0,68.59,11.21,8.75,,583.9,0.5839,515.0,0.0364497735665281,0.0452896226011141,0.0065462239187065,0.0008386036729648,3.591516519438139e-05,2557314820210.528,4197105002015.2905,3102400836000.0,2248739036000.0,14.23505729636842,8.326716776163305,36468635409107.8,59852893700290.55,44241844643781.93,32068184717031.168,5.718786117862401e-05,9.385761045548155e-05,6.937732770617944e-05,5.028734624356261e-05,3.2108354178098794e-05,5.26967320809891e-05,3.895217908154041e-05,2.8234032373089053e-05
84,84,2.25,0.02,520,1,100000.0,68.59,11.21,8.75,,554.1,0.5541,520.0,0.03576049149151,0.0467066540742146,0.0068608084454618,0.0004710459681752,-4.6951970098444587e-05,2312498869243.3457,3960139458516.616,2944066284000.0,2133972084000.0,14.805754664583564,8.218405343037102,34298958784978.832,58736746589144.586,43666360004838.45,31651051393318.22,5.222872921329888e-05,8.944136327013237e-05,6.649293661421388e-05,4.819662902600393e-05,2.936111290725752e-05,5.028071724335031e-05,3.7379937227497e-05,2.709441121576016e-05
