,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
1260,1260,0.02,4136,2,100000.0,4.39375723050564,,4.136,2938.0,1.6961439665443805,4136.0,0.3277931022475968,0.0076958710804111,0.0063503761869615,-0.0003747319135875,-3.826672722038295e-05,2239961645097.84,6934073995.388744,1101983936439.442,2079667590468.5195,2691064922312.058,12.617715173505676,21.401461463117133,28263198037421.75,87492170665.82768,13904519435771.465,26240653312102.63,33955090703145.727,0.0003974987341804,1.2305057284855643e-06,0.0001955556787235,0.0003690532989868,0.0004775505431343,0.0001183474214137,3.6635885218939844e-07,5.822285287892651e-05,0.000109878353171,0.000142181271322
1261,1261,0.02,4140,2,100000.0,4.39203553043678,,4.14,2942.0,1.6973918830332857,4140.0,0.2799759719673602,0.0087766653534276,0.0062678784765921,-0.0004071780850007,-8.096535845965193e-05,2241609668571.417,6939175652.703696,1096329306033.1936,2073833648311.2468,2685710333381.1216,14.786983221841064,25.099305295302404,33146644559082.258,102609473949.93758,16211403053925.49,30665743362467.848,39713553638431.81,0.0003981228647518,1.232437800659131e-06,0.00019471443675,0.0003683248714797,0.0004769977158871,0.0001183432058839,3.663458025036795e-07,5.787944556073371e-05,0.0001094856637407,0.0001417889900209
1262,1262,0.02,4144,2,100000.0,4.41363910621625,,4.144,2917.0,1.6820948098613355,4144.0,0.3299145053861139,0.0072669659882043,0.0066768462872824,-0.0004024467279817,-2.778047597258503e-05,2221408047799.077,6876639075.986521,1080041937377.3534,2047846376694.8528,2654238024365.7256,12.560829949413982,21.12850686546009,27902728736663.9,86376294056.96199,13566223113632.562,25722650100187.617,33339432469326.406,0.0003948566580858,1.2223268602529051e-06,0.0001919781241487,0.0003640059634141,0.0004717924548368,0.0001171859875206,3.627634921649377e-07,5.697547603680016e-05,0.000108030084874,0.0001400190767781
1263,1263,0.02,4148,2,100000.0,4.43543861016647,,4.148,2962.0,1.7080772359287846,4148.0,0.3021594697693217,0.0083292708530493,0.0064008186781754,-0.000352964181193,4.049253544876103e-05,2255720959312.2715,6982858871.289902,1090263050023.7306,2072067984101.659,2687855953056.6377,13.72785040682894,23.44822877814021,30966199888987.53,95859641997.06612,14966968054818.83,28445039318527.176,36898484438666.15,0.0004012830202469,1.242220446753982e-06,0.0001939530897077,0.0003686119488248,0.0004781579700177,0.0001189041416711,3.680822475288442e-07,5.747022548319905e-05,0.0001092233789453,0.0001416829522794
1264,1264,0.02,4152,2,100000.0,4.43358948330206,,4.152,2984.0,1.721469847526956,4152.0,0.3013715607721678,0.0079838799375666,0.0063437126204904,-0.0003431981874597,2.132254906885648e-05,2273407510041.049,7037609742.46885,1092517522934.4752,2080846065137.9937,2701492219608.0386,13.77701329668212,23.71671297921621,31320765494612.52,96957242998.85298,15051628440326.48,28667843907754.81,37218494230423.24,0.0004047498265226,1.2529523676760509e-06,0.0001945081451203,0.000370466834549,0.0004809645883587,0.0001197439061667,3.706818407690916e-07,5.754459557909084e-05,0.0001096013956454,0.0001422917930138
1265,1265,0.02,4156,2,100000.0,4.45558014418304,,4.156000000000001,2994.0,1.7285148382827495,4156.0,0.3380054694080172,0.008549133475082,0.0063107673657892,-0.0003061368579785,7.56550829287604e-07,2282711265732.965,7066410650.97724,1090668803745.1376,2081862720702.0613,2705078891374.1616,12.295659023739525,21.25322906899895,28067439373101.4,86886175886.13737,13410491718680.094,25597874147987.223,33260727680652.02,0.000406718567168,1.2590468440446213e-06,0.0001943282358014,0.00037093268672,0.0004819732689332,0.0001201411806236,3.719116522200372e-07,5.740289616052942e-05,0.0001095703380958,0.0001423707748625
1266,1266,0.02,4160,2,100000.0,4.45360684264152,,4.16,2924.0,1.6892518885369143,4160.0,0.3162949208872305,0.0094424802706213,0.0062354848258705,-0.0003000055751534,9.426071623142309e-06,2230859829039.62,6905898215.603302,1059718213441.9792,2027244811503.951,2636409617848.311,13.152282016830664,22.217517235501298,29340897611547.727,90828320911.14227,13937712801560.863,26662895478056.684,34674802805825.742,0.0003977857234631,1.2313941387519847e-06,0.0001889588806583,0.0003614790286165,0.0004700995076111,0.0001173216703237,3.6318351480172403e-07,5.573093802449549e-05,0.0001066134879228,0.0001386496704083
1267,1267,0.02,4164,2,100000.0,4.47566848971519,,4.164000000000001,2929.0,1.6938531812653972,4164.0,0.347750780520073,0.0085823705655217,0.0062348287650534,-0.0003099620107076,1.8748288083260982e-05,2236936388242.709,6924708944.458321,1056411703248.837,2025535103237.5576,2636355989363.175,11.974092462920137,20.282354611083285,26785283146488.81,82917105179.75401,12649571413612.523,24253944613057.0,31567970381807.945,0.0003991925915138,1.2357492700939788e-06,0.0001885220016724,0.0003614669649586,0.0004704710357784,0.0001175494982192,3.6388878379096724e-07,5.551372237607225e-05,0.0001064405032983,0.0001385387288193
1268,1268,0.02,4168,2,100000.0,4.47362906152043,,4.168,2938.0,1.700946595232705,4168.0,0.3251310775458478,0.0074712578068911,0.0062680591900129,-0.0003507431025025,5.917812590070729e-05,2246304092596.215,6953707813.83463,1054616705564.5272,2026760798597.1824,2640131210612.144,12.81944510337452,21.805191501357463,28796372000522.69,89142675584.35948,13519600962086.148,25981948795288.09,33845017120148.098,0.0004011895404249,1.2419310685834915e-06,0.0001883543696618,0.0003619791443288,0.0004715269987434,0.0001179497837492,3.651279163853774e-07,5.537621231681283e-05,0.0001064219215439,0.0001386290068151
1269,1269,0.02,4172,2,100000.0,4.47147157599129,,4.172000000000001,2904.0,1.6830118158752323,4172.0,0.2742993690444564,0.0084272475966627,0.006128916853599,-0.0002743623158329,-3.206480687169656e-06,2222619064281.149,6880387924.952171,1037343427315.7384,1998210433658.5764,2605105125339.196,15.209659484575168,25.598036627978804,33805279131641.36,104648357460.30524,15777640298034.535,30392100274472.227,39622761877930.67,0.0003972779649642,1.2298223104973522e-06,0.0001854180468421,0.000357166456192,0.000465644733884,0.0001166152518954,3.60996710547969e-07,5.442680980406216e-05,0.0001048410934676,0.0001366833369189
1270,1270,0.02,4176,2,100000.0,4.4693171924677,,4.176,2981.0,1.728732018733198,4176.0,0.3337984968011369,0.0078905747897338,0.0060591407196231,-0.000415647204922,3.381212266158798e-05,2282998078579.436,7067298515.063937,1059257226683.4508,2045117973112.5889,2668490817164.919,12.510541659173152,21.62737393790817,28561542569880.297,88415732490.51996,13251881662203.53,25585533600548.805,33384265535262.73,0.000408394177712,1.264233900495168e-06,0.000189485259815,0.0003658409881243,0.0004773530574701,0.0001196899947143,3.705149513042151e-07,5.553333270509318e-05,0.0001072187321087,0.000139900096631
1271,1271,0.02,4180,2,100000.0,4.49142648540093,,4.18,2930.0,1.70052581038266,4180.0,0.3145377547061798,0.0090722761173976,0.0059320594369908,-0.0003841288235483,-3.942513408789575e-05,2245748395707.5483,6951987586.457768,1035924728110.9,2004494651330.748,2617688035817.4126,13.289342654285418,22.59887018663156,29844519945869.37,92387345164.77596,13766758675913.203,26638416270216.684,34787353270000.96,0.0004020498654813,1.2445943095432758e-06,0.0001854586196663,0.0003588589026562,0.000468637147725,0.0001176455880951,3.641862417011681e-07,5.42678663798136e-05,0.00010500728957,0.0001371299870511
1272,1272,0.02,4184,2,100000.0,4.48908132611246,,4.184,2910.0,1.6901132161594286,4184.0,0.2899845087304129,0.0095390528893011,0.0068577300371116,-0.0001959748457434,-3.569877825199816e-05,2231997315524.4644,6909419443.510006,1023569111023.6376,1985010309310.545,2594467481572.227,14.428356943334856,24.385556757395893,32204053964952.16,99691570002.18044,14768420490020.986,28640437278932.07,37433902901999.13,0.0003999041264093,1.2379519129948843e-06,0.0001833915786172,0.0003556517779556,0.0004648474460516,0.000116830850266,3.616641215539572e-07,5.3577326780449744e-05,0.0001039026528439,0.0001358038559237
1273,1273,0.02,4188,2,100000.0,4.48673948677113,,4.188,2912.0,1.690919222322802,4188.0,0.2922263826758353,0.008917162084514,0.0063459889460829,-0.0002538925688611,-3.711963383638108e-05,2233061743383.9385,6912714509.54674,1018041895819.9185,1978748355122.4773,2588562633623.885,14.331354895651971,24.233163474987915,32002800348338.54,99068564928.6371,14589919707637.602,28358144926447.81,37097609772087.42,0.0004004115672046,1.2395227577593682e-06,0.0001825456695019,0.0003548104893766,0.0004641566333791,0.0001167922986883,3.615447804515464e-07,5.324503611517182e-05,0.000103491347521,0.0001353854998302
1274,1274,0.02,4192,2,100000.0,4.50889976569525,,4.192,2892.0,1.679377469633415,4192.0,0.299688594555846,0.0094544975823309,0.0059861407373374,-0.0003321421141607,-2.786087982347728e-05,2217819473947.281,6865530208.7071495,1005118729115.9746,1958188936093.6223,2563800426557.947,13.987852978565169,23.490885140747,31022532734573.305,96034027179.29344,14059453008876.52,27390858942330.53,35862063433075.22,0.0003979838276842,1.2320073944881232e-06,0.0001803667989165,0.0003513935815201,0.0004600695048294,0.0001159016330995,3.587876166796523e-07,5.252677394707884e-05,0.0001023335299724,0.0001339823461151
1275,1275,0.02,4196,2,100000.0,4.50642524886978,,4.196000000000001,2832.0,1.6445601255398432,4196.0,0.2977537308324827,0.0080132692477984,0.0062998175569409,-0.0001804122623628,-1.9062388788348529e-06,2171838992990.428,6723192031.624455,978429884032.4991,1910684393293.1235,2503700643937.4727,14.092182785648069,23.175441891095804,30605952070218.938,94744451012.66438,13788212768726.422,26925713715971.77,35282607114911.63,0.0003900226823279,1.207362699741179e-06,0.0001757081667065,0.0003431240780552,0.0004496189837489,0.0001134073386562,3.510662245414785e-07,5.109086335034392e-05,9.97705781849681e-05,0.0001307362229599
1276,1276,0.02,4200,2,100000.0,4.50389254298766,,4.2,2870.0,1.6663719531154766,4200.0,0.2711915739118922,0.0077621421622221,0.0062356019642983,-0.000300395007728,3.8818325577560415e-05,2200644128723.361,6812361836.409505,985478790991.4364,1929027428399.204,2529868813394.824,15.487206845757472,25.807447119868257,34081830815440.42,105504456868.61824,15262313878191.37,29875246794758.074,39180601605676.65,0.0003954898144928,1.224286872999591e-06,0.0001771057933214,0.000346676088992,0.0004546565865154,0.0001148190110049,3.554362281730079e-07,5.141753665261952e-05,0.0001006473598521,0.0001319963693061
1277,1277,0.02,4204,2,100000.0,4.50130177588821,,4.204000000000001,2815.0,1.632773746995175,4204.0,0.2890878250173045,0.0085859268870446,0.0059449000394664,-0.0004555566821609,1.5892304787308672e-05,2156273665756.768,6675007666.040854,959871932300.004,1883276136436.2195,2471963821355.201,14.54229350457202,23.74427505536365,31357164523614.348,97069920624.83437,13958739366307.342,27387154326211.92,35948023422830.766,0.0003878204627352,1.2005454608642969e-06,0.0001726394858235,0.0003387200030728,0.0004445994811731,0.0001124125949602,3.479868743172351e-07,5.004081645707562e-05,9.818046794594764e-05,0.0001288704083435
1278,1278,0.02,4208,2,100000.0,4.52343013851019,,4.208,2870.0,1.6638744649743276,4208.0,0.3200334183657105,0.0072184360823816,0.0060922342414866,-0.0003767392660863,1.4350875964454142e-05,2197345895934.3967,6802151755.240148,972404330607.8531,1912160455226.779,2512021344927.852,13.148626857434648,21.87766447756115,28892081262356.81,89438955257.29683,12785781697716.178,25142284317319.29,33029631322367.45,0.0003955185822289,1.2243759270291806e-06,0.0001750311514026,0.0003441856803905,0.0004521596361833,0.0001144608371116,3.543274572774667e-07,5.0653023676581215e-05,9.960538611698584e-05,0.0001308524372584
1279,1279,0.02,4212,2,100000.0,4.52076551616421,,4.212000000000001,2860.0,1.6571745729730871,4212.0,0.3152376783082218,0.0088333476848951,0.0063432274273387,-0.0002910361911179,6.761677287276265e-05,2188497884559.7185,6774761658.754196,962760893195.523,1897501018771.788,2494966305370.884,13.361346976682595,22.142084470429232,29241279593338.254,90519941206.94057,12863782349566.238,25353169500418.58,33336110501192.21,0.000394235428088,1.2204037671578749e-06,0.0001734314917794,0.0003418153299168,0.000449442568075,0.0001139074959147,3.526145222310691e-07,5.011002445203716e-05,9.876161684634356e-05,0.0001298586424238
1280,1280,0.02,4216,2,100000.0,4.51798023073832,,4.216,2796.0,1.618202496083069,4216.0,0.2706471640558447,0.0089015452743332,0.0063519935297798,-0.0002143242940409,4.497751444800656e-05,2137030580377.2224,6615438352.337037,934526297848.579,1846091859462.0413,2429537385374.277,15.57747709903984,25.20751232434312,33289544925774.0,103051839433.64005,14557562003186.725,28757453663493.824,37846062981928.92,0.000385266046228,1.1926379535570702e-06,0.0001684773513183,0.0003328153177588,0.00043799947049,0.0001111385889489,3.440430335947352e-07,4.860105186715249e-05,9.600800578838317e-05,0.0001263507220199
1281,1281,0.02,4220,2,100000.0,4.54014619807071,,4.22,2835.0,1.6392124651505122,4220.0,0.3069984486319299,0.0089185979752617,0.0063194049686137,-0.0002387591928562,4.351294182107022e-05,2164776765727.069,6701330047.280415,940993950604.1814,1863298080329.6123,2454239302326.4995,13.745997801635442,22.532610942372354,29757016662715.773,92116468097.95012,12934900776357.326,25612891316002.395,33735968054467.363,0.0003905744815602,1.2090708614482317e-06,0.0001697765008509,0.0003361809371011,0.00044280004216,0.0001124904134631,3.482277709677468e-07,4.88977894837473e-05,9.682438151587305e-05,0.0001275320385118
1282,1282,0.02,4224,2,100000.0,4.5372846856695,,4.224,2847.0,1.6443399473475884,4224.0,0.3480247572670123,0.0081023528332252,0.0063084066257815,-0.0003834180512933,3.080304928262796e-05,2171548221266.1724,6722291912.34957,938253880921.8702,1862342797499.6008,2455052762021.466,12.137067584416856,19.957465072714136,26356227524327.742,81588911262.36557,11387650764090.145,22603380398604.613,29797141295963.805,0.0003920965877372,1.2137827264405824e-06,0.0001694119161333,0.0003362661942965,0.0004432864079537,0.0001127504167371,3.4903264275861774e-07,4.871571123459719e-05,9.66959538218817e-05,0.0001274704468078
1283,1283,0.02,4228,2,100000.0,4.5343016794367,,4.228,2965.0,1.710588787570731,4228.0,0.3380703127768356,0.0095603763631202,0.0059575186388253,-0.0004461150972194,6.317178729063748e-05,2259037764641.659,6993126446.019409,970142710925.3512,1930317741003.2463,2546824464282.8857,12.506274109880078,21.39309226664699,28252145509179.348,87457956218.97023,12132870668534.594,24141082788151.098,31851284860070.254,0.0004082067386158,1.263653659951274e-06,0.0001753041928812,0.0003488072319464,0.000460209618743,0.000117197605901,3.627994582759328e-07,5.033045701245787e-05,0.0001001437963609,0.0001321278176646
1284,1284,0.02,4232,2,100000.0,4.55656248420216,,4.232,2757.0,1.5895502943731266,4232.0,0.2865195551767101,0.0088474957352927,0.0062262931581783,-0.0003985357999491,-5.721953729109049e-05,2099191909755.0383,6498304140.438554,896082261209.2251,1787173908642.1672,2359980540090.561,14.77037055076372,23.47824685696663,31005842364247.28,95982360105.83955,13235467042026.502,26397220869301.56,34857787069729.09,0.0003796047081915,1.175112592377975e-06,0.0001620418998859,0.0003231813284554,0.0004267640895983,0.0001088163742399,3.3685433522531866e-07,4.645045659350485e-05,9.2642213401705e-05,0.0001223349444403
1285,1285,0.02,4236,2,100000.0,4.55343742827534,,4.236000000000001,2850.0,1.6421965511675467,4236.0,0.3208184110208094,0.0087767893481031,0.0063033312232512,-0.0002337447320783,-4.4384824626405e-05,2168717609402.8853,6713529408.690094,920245473252.1202,1839590637413.5576,2431293682239.254,13.203731003222376,21.6831215160358,28635163936507.195,88643636394.56657,12150673685754.068,24289459932455.0,32102147770121.125,0.0003924595224616,1.2149062350685352e-06,0.0001665311783397,0.0003328994332659,0.0004399763036729,0.0001123290945584,3.477283886569665e-07,4.766426958205029e-05,9.528190750281804e-05,0.0001259292665617
1286,1286,0.02,4240,2,100000.0,4.57580958938039,,4.24,2775.0,1.5987651572969916,4240.0,0.2911301818703578,0.0088438983766602,0.0060765840543559,-0.0001657488108772,3.487673935174238e-05,2111361242029.5527,6535975790.152123,890538248693.5874,1784343045515.3596,2360400402863.1675,14.563931409516655,23.28430609079849,30749720309630.312,95189503102.03696,12969737971524.492,25987049725933.76,34376709566294.656,0.0003823552467504,1.1836272193745598e-06,0.000161271299786,0.0003231341524483,0.0004274547910139,0.0001092695687426,3.3825725398639533e-07,4.608814846389377e-05,9.23453510423268e-05,0.0001221581266845
1287,1287,0.02,4244,2,100000.0,4.59831418269737,,4.244000000000001,2804.0,1.6162042077184329,4244.0,0.3284077170601449,0.00841193896635,0.0060734821866038,-0.0002401538379266,3.2458864305617216e-05,2134391600797.1165,6607269069.742033,894824147561.5763,1797147516480.2383,2379482799903.877,12.922960635613656,20.886143355458465,27582658638085.555,85385478097.18396,11563777234734.797,23224466611864.97,30749962556277.57,0.0003868204594243,1.1974498288613553e-06,0.0001621709379546,0.0003257009762025,0.0004312388736477,0.0001103706408388,3.416657567193787e-07,4.627188120845449e-05,9.29315515492615e-05,0.0001230444504149
1288,1288,0.02,4248,2,100000.0,4.62108245587358,,4.248,2730.0,1.5748018874922474,4248.0,0.30724831066982,0.0087583603872764,0.0060651293070876,-0.0001775956448746,-3.723035274869068e-06,2079714868660.012,6438010588.332556,866612539013.679,1744723830317.124,2312033849604.933,13.825950713086431,21.7731332793433,28754035271366.344,89011617084.61449,11981742251745.818,24122465685911.934,31966066051625.293,0.0003771987165189,1.1676645522176311e-06,0.0001571778623892,0.0003164412580747,0.000419334502898,0.0001074549257095,3.326398055384362e-07,4.477622745403755e-05,9.01465736460179e-05,0.0001194584071552
