,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
367,367,2.25,0.02,1935,1,100000.0,0.01715,0.00243,0.81,,877.2,0.8772,1935.0,0.161341712884905,0.0134360854443079,0.0073977553181831,8.711335129095709e-05,-3.183313875932451e-05,4780740000000.0,6175827989291.167,6898405849988.587,12.055529102982929,10.580737595232469,57665019894016.98,74492493602350.69,83208187556025.83,0.0003934914959761,0.000508317916138,0.0005677916050156,0.000247161188258,0.0003192863415099,0.0003566431529363
368,368,2.25,0.02,1940,1,100000.0,0.01715,0.00243,0.81,,873.4,0.8734,1940.0,0.1431574952464643,0.0147596408172631,0.0071761284744112,0.000109723718848,4.11299335202864e-05,4760030000000.0,6120741174288.657,6849976997100.587,13.773492471220266,12.043968610744518,65639628928557.625,84403497340993.95,94459477830777.95,0.0003929028405123,0.0005052187892552,0.0005654114406011,0.0002464868083783,0.0003169479933867,0.0003547097323926
369,369,2.25,0.02,1945,1,100000.0,0.01715,0.00243,0.81,,834.0,0.8340000000000002,1945.0,0.1467297140652135,0.0138449043435688,0.0071627638913485,7.110642737242028e-05,-4.676272002178142e-05,4545300000000.0,5817572906314.916,6523258532593.463,13.637092715230748,11.384266992333398,62044255108217.02,79411035027402.84,89043785125972.38,0.0003761738603845,0.0004814685187418,0.0005398718114299,0.000235739236193,0.0003017249012016,0.0003383248595171
370,370,2.25,0.02,1950,1,100000.0,0.01715,0.00243,0.81,,825.4,0.8253999999999999,1950.0,0.1406278661447913,0.0142180577218586,0.0072429994702674,4.920086742031726e-05,-1.988839208637564e-05,4498430000000.0,5730807699998.703,6438466164882.579,14.107525251068008,11.610875075623015,63279269162145.44,80615086366735.4,90569695080054.8,0.000373280013957,0.000475542795651,0.0005342643410899,0.0002336773918734,0.000297695017298,0.0003344553502167
371,371,2.25,0.02,1955,1,100000.0,0.01715,0.00243,0.81,,809.2,0.8092,1955.0,0.1427377462807726,0.0139119294221344,0.0069861432019272,-6.460660114894197e-05,-4.640493394194289e-05,4410140000000.0,5592079690733.883,6294917201257.025,14.013927263576312,11.342393731724613,61816045837899.125,78383056885176.1,88234588983271.27,0.0003669887427919,0.0004653435707924,0.000523830025729,0.0002294462249229,0.0002909389666784,0.0003275054733026
372,372,2.25,0.02,1960,1,100000.0,0.01715,0.00243,0.81,,802.4,0.8023999999999999,1960.0,0.1431527938442741,0.0137847251640188,0.0069834840516406,-1.1534042243334004e-05,-8.331964356339255e-06,4373080000000.0,5519057695374.552,6224980955859.745,13.911299949659712,11.189303226119163,60981702582349.45,76962126216341.31,86806081121550.11,0.0003648629719144,0.0004604763217004,0.0005193742286136,0.0002278713980511,0.0002875857274437,0.0003243698064644
373,373,2.25,0.02,1965,1,100000.0,0.01715,0.00243,0.81,,776.1,0.7761,1965.0,0.1618523600107891,0.0148454026810844,0.0067337116621283,3.2670869915018754e-05,-2.630907576468822e-05,4229745000000.0,5312984679307.08,6004467469596.422,12.25638157098503,9.50298780417234,51791283532739.26,65055055548524.266,73521944509888.34,0.0003538974589582,0.0004445307642637,0.0005023862620294,0.0002207395481611,0.0002772710500272,0.0003133577641647
374,374,2.25,0.02,1970,1,100000.0,0.01715,0.00243,0.81,,761.6,0.7615999999999999,1970.0,0.1468030557205793,0.0140705738290997,0.0066817861357337,-9.318032654082144e-05,-2.6695611668868403e-06,4150720000000.0,5189014995924.939,5876113593182.623,13.899198416924571,10.5786106590462,57653428091801.81,72075327397376.78,81619114877373.9,0.0003481954163125,0.0004352958611417,0.0004929351579673,0.0002169471681545,0.0002712161044053,0.0003071289327623
375,375,2.25,0.02,1975,1,100000.0,0.01715,0.00243,0.81,,733.2,0.7332,1975.0,0.1492462383552265,0.0124760633259436,0.0067647033571274,2.149979859412252e-05,-5.333948081601636e-06,3995940000000.0,4971732016463.033,5641425389584.247,13.459288182509146,9.851327376607427,53689734202510.5,66800545175856.42,75798592994407.44,0.0003360746728124,0.0004181427175442,0.0004744666316311,0.0002091709982882,0.0002602496907123,0.0002953053800878
376,376,2.25,0.02,1980,1,100000.0,0.01715,0.00243,0.81,,726.5,0.7264999999999999,1980.0,0.155280760849132,0.0146681359434387,0.0071146082052167,1.427186591372502e-05,-2.0688119793781505e-05,3959425000000.0,4902732501604.31,5574447745926.701,12.88080406006291,9.361372108501694,51019477991334.24,63174539980679.04,71829978869949.6,0.0003339471454829,0.000413507901773,0.0004701619332091,0.0002075714285713,0.0002570239843566,0.000292238413941
377,377,2.25,0.02,1985,1,100000.0,0.01715,0.00243,0.81,,698.3,0.6982999999999999,1985.0,0.1442244343684478,0.0141266943973506,0.0071601138534007,8.964543466515001e-05,3.5645176113419755e-05,3805735000000.0,4689773947245.956,5343241260338.604,13.875884264408942,9.683149554155532,52773165070147.66,65031909646806.4,74093375666322.78,0.0003218072427611,0.0003965602500268,0.0004518164657804,0.0001998096793161,0.0002462237198503,0.0002805322290535
378,378,2.25,0.02,1990,1,100000.0,0.01715,0.00243,0.81,,683.3,0.6832999999999999,1990.0,0.1568827050213485,0.0133277731507754,0.0070202682368227,5.8573249259124086e-05,7.174371043745586e-05,3723985000000.0,4566867836627.671,5213955621209.462,12.913064324323232,8.822661230977333,48083503708826.47,58966673217052.96,67321768065682.8,0.0003156996440624,0.0003871547684816,0.0004420114296307,0.0001958075252647,0.0002401263939841,0.0002741503381536
379,379,2.25,0.02,1995,1,100000.0,0.01715,0.00243,0.81,,652.0,0.6519999999999999,1995.0,0.1347768147520809,0.0148911055659957,0.0064386686474396,1.5498720749280005e-05,5.3959611602267206e-05,3553400000000.0,4336521881123.064,4961275110117.068,15.02199114946489,9.79432641088798,53379078939339.49,65143114711161.41,74528140863037.97,0.0003020860984358,0.0003686618381973,0.0004217741434351,0.0001871101761628,0.0002283467589099,0.0002612441773642
380,380,2.25,0.02,2000,1,100000.0,0.01715,0.00243,0.81,,621.0,0.6209999999999999,2000.0,0.136555078139645,0.0136902484703182,0.0068556100108125,-6.912011985317174e-05,-3.814518229190129e-05,3384450000000.0,4110192423414.003,4712816889426.411,14.997181436697124,9.32844355655516,50840017383225.61,61741864780029.29,70794277528815.03,0.0002884550646329,0.0003503097463841,0.0004016711431526,0.0001784736833778,0.0002167445762822,0.0002485230360446
381,381,2.25,0.02,2005,1,100000.0,0.01715,0.00243,0.81,,599.6,0.5996,2005.0,0.1617973582715648,0.0139379134169286,0.0068426280531211,0.0001540153695299,-7.066539644443808e-06,3267820000000.0,3949102024492.656,4538739985279.503,12.643148911748783,7.605352369820416,41449170415521.27,50090581121810.92,57569574554776.77,0.0002792511741537,0.0003374700495108,0.0003878574921715,0.0001725677199263,0.0002085450031284,0.0002396827275058
382,382,2.25,0.02,2010,1,100000.0,0.01715,0.00243,0.81,,588.6,0.5886000000000001,2010.0,0.1294826530006275,0.0142868934540496,0.0070656310510179,0.0001773088413323,-8.901637782251274e-06,3207870000000.0,3857559442094.032,4444017692593.037,16.621434675801968,9.749694000550328,53135832302999.29,63897424650612.4,73611642262680.7,0.0002748549058376,0.0003305212297318,0.0003807698143748,0.0001696424038583,0.0002040000551092,0.0002350138391394
383,383,2.25,0.02,2015,1,100000.0,0.01715,0.00243,0.81,,569.1,0.5691,2015.0,0.1367979482107784,0.0142602921825312,0.0067983126862621,-0.0001733547331368,-3.119652373443332e-05,3101595000000.0,3711298928547.035,4285712787540.521,15.18209931768726,8.67115305432438,47257784146067.86,56547603303077.52,65299721538638.266,0.0002664534778984,0.0003188322482567,0.0003681793004934,0.000164251122026,0.0001965392042443,0.0002269584307542
384,384,2.25,0.02,2020,1,100000.0,0.01715,0.00243,0.81,,538.8,0.5388,2020.0,0.1551396332780995,0.0126652043536214,0.0068065478509854,-0.0001032732027005,-0.0001097035486792,2936460000000.0,3496223271898.5166,4047045795836.8135,13.426693841157595,7.213713536778978,39314738775445.42,46809118678723.125,54183795548241.41,0.0002529373813973,0.0003011536200644,0.0003485997309666,0.0001557233691645,0.0001854081674027,0.000214618828961
385,385,2.25,0.02,2025,1,100000.0,0.01715,0.00243,0.81,,515.6,0.5156000000000001,2025.0,0.1482345112373422,0.0137055451510351,0.0069571714971619,0.000106125039972,-2.7016758154877725e-05,2810020000000.0,3328954412405.636,3862749799712.64,14.013341138880122,7.245972910241517,39490552360816.266,46783385360202.09,54285066733434.11,0.000242652978503,0.0002874643965064,0.0003335591006869,0.0001492222971573,0.0001767796046117,0.0002051260839627
386,386,2.25,0.02,2030,1,100000.0,0.01715,0.00243,0.81,,494.3,0.4942999999999999,2030.0,0.1501444029263893,0.0139067719590998,0.0065306816319623,0.0001790695800206,1.1087112853072093e-05,2693935000000.0,3175396452012.287,3692758595102.277,14.019213665572536,6.912420300275926,37672690636503.79,44405573328573.51,51640500661143.81,0.0002332133159712,0.0002748933200307,0.0003196812384282,0.000143254029449,0.0001688564634444,0.0001963679704711
387,387,2.25,0.02,2035,1,100000.0,0.01715,0.00243,0.81,,465.8,0.4657999999999999,2035.0,0.1485914292319421,0.0143498853201362,0.0066414222686609,3.977040088358999e-05,-7.163467982771552e-06,2538610000000.0,2977201102682.8525,3469953557221.679,14.438863668133193,6.773657508666814,36916433422234.14,43294419501929.64,50460019252038.96,0.0002203439835206,0.0002584124188855,0.0003011819024701,0.0001351758914379,0.0001585299880821,0.0001847680680946
388,388,2.25,0.02,2040,1,100000.0,0.01715,0.00243,0.81,,459.0,0.4589999999999999,2040.0,0.1559075024433241,0.0135632461405593,0.0070713097909223,0.0002801787164469,-2.7257370242302888e-05,2501550000000.0,2918848320093.852,3409551115778.9478,13.28226715279735,6.076937269951422,33119308121235.24,38644135384996.58,45140802286016.414,0.0002176989687242,0.0002540146185951,0.0002967183393166,0.0001333818542452,0.0001556320685954,0.0001817961863511
389,389,2.25,0.02,2045,1,100000.0,0.01715,0.00243,0.81,,423.3,0.4232999999999999,2045.0,0.1459973688107993,0.0140369788810976,0.0064815327566437,0.0001052291983456,3.7365656069857775e-05,2306985000000.0,2678094901866.4243,3135375658262.4404,14.172333243825753,6.014303785415746,32777955630515.82,38050735426406.45,44547842405358.33,0.000201287855447,0.0002336677436049,0.0002735661663481,0.0001231679515653,0.0001429811911045,0.0001673950187001
390,390,2.25,0.02,2050,1,100000.0,0.01715,0.00243,0.81,,391.4,0.3913999999999999,2050.0,0.1741241675493711,0.0139919125813788,0.0066575550167949,4.621487326442687e-05,6.23457992953178e-05,2133130000000.0,2463575774948.833,2890782119812.2534,11.96662333697256,4.677878818105243,25494439558673.57,29443814344482.25,34549638339364.105,0.0001866030203208,0.0002155099222244,0.0002528812939888,0.0001140345343739,0.000131699763442,0.0001545376948471
391,391,2.25,0.02,2055,1,100000.0,0.01715,0.00243,0.81,,369.2,0.3692,2055.0,0.1463925858190577,0.0132113701229313,0.0069898661646269,8.414320629831453e-05,1.3523470155532384e-05,2012140000000.0,2311866022300.211,2718979086950.921,14.25688559640235,5.259645193721269,28665066305780.914,32934981074536.33,38734738045801.89,0.0001764736973344,0.0002027610129996,0.000238466653637,0.0001077030130122,0.0001237463279306,0.0001455377061148
392,392,2.25,0.02,2060,1,100000.0,0.01715,0.00243,0.81,,347.2,0.3472,2060.0,0.1708396985202398,0.0132820045871264,0.0069782638166213,8.736301329464217e-05,1.795299556237422e-06,1892240000000.0,2162842506230.352,2549587499043.788,12.29814283523208,4.269220129243468,23267249704376.902,26594616255708.543,31350087189473.645,0.0001663877511295,0.0001901822710962,0.00022418938944,0.0001014138252601,0.0001159166553883,0.0001366440943609
393,393,2.25,0.02,2065,1,100000.0,0.01715,0.00243,0.81,,320.0,0.32,2065.0,0.1548761713966996,0.0135691398475654,0.0062462621731459,0.0002738188665984,-5.812915351138887e-05,1744000000000.0,1983022382493.473,2343055529965.333,14.145570965979273,4.517964596680697,24622907051909.8,27997577870409.11,33080756038875.945,0.0001537298360242,0.0001747991431727,0.0002065352880833,9.358482466259658e-05,0.0001064110103025,0.0001257307574234
394,394,2.25,0.02,2070,1,100000.0,0.01715,0.00243,0.81,,275.6,0.2755999999999999,2070.0,0.1695767354574854,0.0123559459187434,0.0065580735593183,0.0001533811506621,-0.000140831918922,1502020000000.0,1698937675076.7788,2012104640179.6067,12.31995291670455,3.395920332155144,18507765810245.53,20934169063344.05,24792986422386.19,0.0001327261737797,0.0001501268272748,0.0001777998629416,8.069996346521675e-05,9.127988196453862e-05,0.0001081055984278
395,395,2.25,0.02,2075,1,100000.0,0.01715,0.00243,0.81,,253.2,0.2532,2075.0,0.1585057775466793,0.0123711783918632,0.00618333099129,0.0002769058964689,-1.8549705257294643e-05,1379940000000.0,1552639050225.3374,1843190076018.5327,13.737429897127068,3.470316207388822,18913223330269.08,21280207188869.57,25262450213686.21,0.0001222506915756,0.0001375503265775,0.0001632906224174,7.423202820939721e-05,8.352214282891934e-05,9.915194698195572e-05
396,396,2.25,0.02,2080,1,100000.0,0.01715,0.00243,0.81,,223.3,0.2233,2080.0,0.1438874041406961,0.0127505999834159,0.0069010008624038,0.0001676929956173,-8.209328380822954e-05,1216985000000.0,1362046521715.076,1620789158126.8145,16.096059988795837,3.546451867982836,19328162680506.46,21632030592100.117,25741382612831.04,0.0001080909798394,0.0001209751501613,0.0001439563250287,6.554665072414591e-05,7.33596450481279e-05,8.7295489135216e-05
397,397,2.25,0.02,2085,1,100000.0,0.01715,0.00243,0.81,,202.5,0.2024999999999999,2085.0,0.1578073373148981,0.0136538645164746,0.005947959451163,-0.0001792134108701,-6.998079398958591e-06,1103625000000.0,1228605186987.4102,1465515744274.4038,14.940117948155972,2.9970386445350057,16333860612715.775,18183591230999.637,21689912690196.883,9.827227137836676e-05,0.0001094011302321,0.0001304968272108,5.951225430720699e-05,6.62517289216431e-05,7.90269753444096e-05
398,398,2.25,0.02,2090,1,100000.0,0.01715,0.00243,0.81,,170.3,0.1703,2090.0,0.1374685246466014,0.0125469229654341,0.0049010523515527,-0.0001813464035332,-6.292307326392254e-05,928135000000.0,1027717253391.6074,1228864593971.4028,16.930321099882413,2.8365962220037058,15459449409920.195,17118137864114.26,20468541776943.04,8.285689802060374e-05,9.174685111355936e-05,0.0001097037697573,5.010905773041145e-05,5.54854015641474e-05,6.634514039678671e-05
399,399,2.25,0.02,2095,1,100000.0,0.01715,0.00243,0.81,,80.1,0.0800999999999999,2095.0,0.1900960368734295,0.0165436398244694,0.0070151232586714,0.0001162954263475,0.0002184864308218,436545000000.0,480784710925.51465,576291297930.5892,11.11320127928408,0.8914362442091927,4858327530940.1,5350673120856.969,6413569915077.22,3.906957382446881e-05,4.3028905971160575e-05,5.15764821699896e-05,2.3596389286776035e-05,2.5987660383530964e-05,3.115003907627304e-05
400,400,2.25,0.02,2100,1,100000.0,0.01715,0.00243,0.81,,26.8,0.0268,2100.0,0.1888671664657085,0.0167258953371946,0.0064185158224564,0.0002623403080353,-2.8713754373030014e-05,146060000000.0,160041461081.94125,192247508012.79105,11.344179239762228,0.3058654764042036,1666966846402.9097,1826535736501.9692,2194099836785.5703,1.310496425694204e-05,1.4359425079471593e-05,1.7249053272585267e-05,7.904235687575424e-06,8.66086148278511e-06,1.040373554485927e-05
