Energy[eV],ThetaB[deg],Reflectivity_1,Reflectivity_2
7100,32.225148752545955,0.9075837338373367,0.8237082339261216
7150,31.972939373640116,0.9086638475316007,0.825669987810932
7200,31.724903571974057,0.9097437895078622,0.8276337625481254
7250,31.480943176791236,0.910831524242611,0.8296140655541182
7300,31.24094606799703,0.9119155244722031,0.8315899237734133
7350,31.0048040254812,0.9130019728027359,0.8335726023416876
7400,30.77243059072941,0.9140672066356552,0.8355188582467096
7450,30.543724789889918,0.9149702030220649,0.8371704724182386
7500,30.318595033978344,0.9158720198142579,0.8388215566786484
7550,30.096946928925945,0.9167756170218235,0.8404775319657453
7600,29.878707194679162,0.9176858974840096,0.8421474064410323
7650,29.663787426177382,0.918595875970527,0.8438183833500599
7700,29.452108028794544,0.9195060711936867,0.8454914149620492
7750,29.243592077829458,0.9204169087783903,0.8471672859651677
7800,29.038165201501368,0.9213287306225273,0.8488466298705175
7850,28.835755470336878,0.9222418029864551,0.8505299431757074
7900,28.636293292528034,0.9231563234930874,0.8522175976052738
7950,28.439711314874,0.9239541281822372,0.853691230984998
8000,28.245944328947783,0.9247467526138209,0.8551565564698073
8050,28.054929182156933,0.9255407229143612,0.8566256297728383
8100,27.8666046933912,0.9263360127633183,0.8580984085422427
8150,27.68091157297294,0.927132549941952,0.8595747651618662
8200,27.49779234664655,0.9279302187585303,0.861054490885254
8250,27.31719128336222,0.9287288620021625,0.8625372991158319
8300,27.139054326626486,0.9295282824535229,0.8640228278809963
8350,26.96332902920808,0.9303282439706128,0.865510641529444
8400,26.78996449100238,0.9311284721590471,0.8670002316652414
8450,26.618911299870927,0.9319231725235076,0.8684807994862794
8500,26.450121475285332,0.9325928435086738,0.8697294117635936
8550,26.283554431274478,0.933269157894437,0.8709913210769915
8600,26.119152858575234,0.9339463755893107,0.8722558324764098
8650,25.956878775725276,0.9346226469278739,0.8735194921504652
8700,25.796689415797815,0.9352974928282077,0.8747814000907312
8750,25.638543198534194,0.9359703911699537,0.8760405731468363
8800,25.482405704468142,0.9366494217841574,0.8773121393285964
8850,25.328225567642185,0.9373308236290753,0.8785890729251606
8900,25.175970536694162,0.9380096986164306,0.8798621946984869
8950,25.025603371049577,0.9386854076024372,0.8811302944457537
9000,24.877093838668152,0.9393673236176787,0.8824109686806407
9050,24.730394615359504,0.9400139370040239,0.8836262017618051
9100,24.585477352126645,0.9405959788677548,0.8847207954621898
9150,24.442314593952357,0.9411760657419248,0.8858123867254479
9200,24.300861699886312,0.9417662524463725,0.8869236742468846
9250,24.16109291429485,0.9423513176592396,0.8880260058941052
9300,24.022983289359185,0.9429314553358135,0.8891197294617151
9350,23.886490608691194,0.9435242976372423,0.8902381002318515
9400,23.751591461939245,0.9441108817593573,0.8913453570564311
9450,23.618263170479608,0.9446943459658587,0.8924474072998615
9500,23.48646571407191,0.9452881463950553,0.8935696797149996
9550,23.356177808359647,0.9458743897568227,0.8946783611978417
9600,23.2273788333194,0.946463990753343,0.8957940857927441
9650,23.100030762544684,0.9470567253492922,0.8969164410293247
9700,22.974114243252586,0.9475398400907792,0.8978317485592594
9750,22.84961052712344,0.9480288120624211,0.8987586285004853
