,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7
253,253,2.25,0.02,100000.0,1365,226.5,18.76,5.23,,883.0,0.883,1365.0,0.1528768077666654,0.0289581268532762,0.0069913970609784,0.0009968269991978,2.098120430927074e-06,2779666340000.0,480930278853.65857,1628435222500.0,2106058437142.8567,9.065675971996225,8.021244144772007,25250716142859.38,4368809947110.3936,14792838611119.62,19131606916738.19,0.0001658367485511,2.8692621332710477e-05,9.715353193274383e-05,0.000125648851608,0.0001085198859232,1.877581429369313e-05,6.357511404739921e-05,8.222181851746607e-05
254,254,2.25,0.02,100000.0,1370,226.5,18.76,5.23,,865.8,0.8658000000000001,1370.0,0.1572676421839787,0.0320159372444585,0.0068553103363997,0.0010328652693184,-4.9112419942991e-05,2725521084000.0,456494918860.9759,1578546040499.9998,2048850051428.571,8.75963304218379,7.581421787924464,23866164159950.457,3997321002459.4736,13822618785734.11,17940859806064.6,0.0001632020343126,2.7334552592125195e-05,9.45220811456153e-05,0.0001226835111853,0.0001067768216756,1.788394770937873e-05,6.184216664577244e-05,8.026710850480584e-05
255,255,2.25,0.02,100000.0,1375,226.5,18.76,5.23,,865.5,0.8655000000000002,1375.0,0.1474696361836549,0.0290651194481769,0.0072051830342443,0.0006027152252595,-6.160330425175335e-06,2724576690000.0,441597056560.97546,1559941509278.351,2032002461086.9563,9.506123994545426,8.218403748347196,25871370631722.008,4193209595493.7134,14812512012773.637,19294993232637.51,0.0001637289017631,2.653704017874664e-05,9.374208884134242e-05,0.0001221098061048,0.00010710403442,1.7359330173868668e-05,6.132183018241376e-05,7.987870641807947e-05
256,256,2.25,0.02,100000.0,1380,226.5,18.76,5.23,,875.4,0.8754,1380.0,0.1534362836423497,0.0314684170377458,0.0065625537675068,0.0008670165201911,1.1902566250308584e-05,2755741692000.0,432007231097.5609,1559651586367.347,2039013651130.4343,9.080596913019274,7.95060532275663,25028346543931.414,3923599487130.0234,14165152163831.45,18518840287698.27,0.0001661856198354,2.6052292811688457e-05,9.405513817216449e-05,0.0001229631748322,0.0001087000407071,1.704049539273586e-05,6.152034910212871e-05,8.042875263809414e-05
257,257,2.25,0.02,100000.0,1385,226.5,18.76,5.23,,868.5,0.8685,1385.0,0.1465732140964973,0.0296770664047843,0.0072371633299909,0.0007484679375127,4.7984755362640255e-05,2734020630000.0,414372407487.805,1529467358659.7937,2006893549565.2173,9.677323894966488,8.387450195377934,26403525466045.84,4001759274775.8384,14770675067605.37,19381369826601.617,0.0001654670353059,2.507844053087425e-05,9.256566196240224e-05,0.0001214602121788,0.0001082047654854,1.6399682095998553e-05,6.053197077067783e-05,7.942714239327893e-05
258,258,2.25,0.02,100000.0,1390,226.5,18.76,5.23,,864.9,0.8649000000000001,1390.0,0.1404547066509166,0.0287808880493416,0.0071116314859316,0.0008556606579159,2.520397290510056e-05,2722687902000.0,398750468850.0,1505454295040.8162,1982648250391.304,9.940175934361545,8.587461586802025,27033157326021.04,3959133233863.651,14947428522776.191,19685415297000.31,0.0001653639124138,2.421832394285438e-05,9.143457537143396e-05,0.0001204172066083,0.0001081186821748,1.5834490312678697e-05,5.978200231275877e-05,7.873150495549687e-05
259,259,2.25,0.02,100000.0,1395,226.5,18.76,5.23,,857.9,0.8579000000000001,1395.0,0.1506080048000967,0.0336346390484597,0.0071701144796026,0.0007819373212682,6.048879857500345e-05,2700652042000.0,382033175391.3579,1475832589040.8164,1950893196666.6667,9.405487529476378,8.070232756282834,25404931312123.24,3593771588798.324,13883101180635.158,18351978295545.707,0.0001646216086574,2.328730799650162e-05,8.996121349163161e-05,0.0001189191244778,0.0001075967705654,1.5220596834285518e-05,5.879869676155406e-05,7.77256027118464e-05
260,260,2.25,0.02,100000.0,1400,226.5,18.76,5.23,,876.2,0.8762000000000001,1400.0,0.1528769061304728,0.0313985027574146,0.0071991470969747,0.0010729345008783,8.919668566938226e-06,2758260076000.0,376680602556.0976,1489633726848.4846,1976498136795.6992,9.28862753134836,8.154381345946517,25669829389412.723,3505589224906.799,13863320559810.629,18394338663529.9,0.000168723432159,2.304164304302692e-05,9.11212533004934e-05,0.0001209028663387,0.0001102549886277,1.505692516543075e-05,5.9544620553480805e-05,7.900588544618276e-05
261,261,2.25,0.02,100000.0,1405,226.5,18.76,5.23,,872.3,0.8722999999999999,1405.0,0.1531704054832971,0.0313459209929928,0.0073519936594582,0.0010581579947383,8.77176256697475e-06,2745982954000.0,361842103270.73193,1465516337999.9998,1951850684978.724,9.369652021926669,8.208387548127664,25839839833754.914,3404952670957.0103,13790583584107.355,18367014626142.16,0.0001685476137079,2.220976024505621e-05,8.995295519228064e-05,0.00011980401218,0.0001101201244773,1.4510686381101084e-05,5.8770518341771504e-05,7.827362514326426e-05
262,262,2.25,0.02,100000.0,1410,226.5,18.76,5.23,,869.8,0.8698,1410.0,0.1615512636180938,0.0304601871589067,0.0070402716919338,0.0008993789797147,1.7482278885229454e-05,2738113004000.0,347950367832.09875,1444009188747.4746,1930495463789.4736,8.794650455038273,7.654251699337836,24095431264481.523,3061967917066.069,12707300283777.658,16988386047682.877,0.0001686564674451,2.143230750486945e-05,8.894501007691686e-05,0.0001189105580616,0.0001101616954061,1.3998984841607812e-05,5.809639711078778e-05,7.76690563736441e-05
263,263,2.25,0.02,100000.0,1415,226.5,18.76,5.23,,856.6,0.8565999999999999,1415.0,0.1552156898570728,0.0306864947038075,0.0069692085900969,0.0012499461137724,1.3271521438316047e-05,2696559668000.0,330301470921.9515,1405138800500.0,1885766535255.3188,9.156313071709109,7.844806753832261,24695294764928.883,3024925531040.456,12868366042766.94,17269990721365.615,0.0001666676096482,2.0415107915153776e-05,8.68481153532483e-05,0.0001165545137069,0.0001088353749722,1.3331240123582886e-05,5.671256232720523e-05,7.61110945959001e-05
264,264,2.25,0.02,100000.0,1420,226.5,18.76,5.23,,856.8,0.8568,1420.0,0.1536622875664079,0.029029312454195,0.006955072912875,0.0009173067955665,-2.531414380050157e-05,2697189264000.0,318289850044.44434,1388657914560.0,1870820094315.7896,9.442061505485942,8.086786100206195,25457040907727.094,3004133911269.989,13106652102480.309,17657471912580.96,0.0001672710469483,1.973931794872908e-05,8.612012005312564e-05,0.0001160222754869,0.0001092085572686,1.2887480971610372e-05,5.6226431497797366e-05,7.574906445629491e-05
265,265,2.25,0.02,100000.0,1425,226.5,18.76,5.23,,852.4,0.8524,1425.0,0.158173066509039,0.029333339479895,0.0072995014934664,0.0007806928288572,1.6752863343512988e-05,2683338152000.0,304868563170.3705,1364904065267.327,1845981857708.3333,9.234764016403773,7.846022855945111,24699123030058.094,2806200979227.9126,12563430891905.023,16991571852697.793,0.000166991876869,1.8972850486344e-05,8.494191886897995e-05,0.0001148807782034,0.000108987520694,1.238266180232693e-05,5.543748183502135e-05,7.497712719057754e-05
266,266,2.25,0.02,100000.0,1430,226.5,18.76,5.23,,846.7,0.8467,1430.0,0.1526399069110766,0.0302493907711583,0.0072484838556385,0.0009371158932567,6.697327982299514e-05,2665394666000.0,291413505607.4072,1339373520584.1582,1818578421145.8333,9.468102032390991,8.011418008560968,25219783662589.75,2757334837322.623,12673061465687.527,17207265753098.023,0.0001664389000186,1.8197133783823777e-05,8.363634036034003e-05,0.0001135599901486,0.0001085983582685,1.1873299174017148e-05,5.4571192513900095e-05,7.409583032423251e-05
267,267,2.25,0.02,100000.0,1435,226.5,18.76,5.23,,851.9,0.8519000000000002,1435.0,0.1365059241152493,0.0299418075231334,0.0065006182702453,0.0011767784084731,2.3051328671347317e-05,2681764162000.0,281976375851.8519,1331224541705.8826,1814636229938.1443,10.943343193787602,9.317634147093878,29331725942368.586,3084109294883.195,14560233885723.828,19847536683443.31,0.0001680466112027,1.7669403996288676e-05,8.341813801285862e-05,0.000113710024665,0.0001096004529078,1.1524032926015311e-05,5.440553452108452e-05,7.41619846675894e-05
268,268,2.25,0.02,100000.0,1440,226.5,18.76,5.23,,859.7,0.8596999999999999,1440.0,0.1567649677397866,0.0305540184845344,0.0071508668836815,0.0010452681470496,-1.1063338228004165e-06,2706318406000.0,273494100307.4073,1327005611882.353,1816092497463.9167,9.305626838194955,7.991199496661122,25156136191499.277,2542219281977.829,12334961704944.45,16881188148916.713,0.0001701511606457,1.7195071538477183e-05,8.343125647913564e-05,0.0001141810385645,0.0001109442435894,1.121176134246448e-05,5.439996769148966e-05,7.444985334059966e-05
269,269,2.25,0.02,100000.0,1445,226.5,18.76,5.23,,840.8,0.8408000000000001,1445.0,0.159573255218288,0.0282241359168832,0.0067663362362677,0.0012297033992958,2.8240531103030986e-06,2646821584000.0,256917685700.00012,1282017218823.5293,1761400154639.175,9.19017066359302,7.745334528928742,24382158190377.1,2366690559163.503,11809767164171.115,16225777161021.918,0.0001669515347037,1.6205399781933867e-05,8.086481668925552e-05,0.0001111024864018,0.000108832005592,1.056394098333694e-05,5.27139819213836e-05,7.242524869765629e-05
270,270,2.25,0.02,100000.0,1450,226.5,18.76,5.23,,840.2,0.8402000000000001,1450.0,0.1487360207109531,0.0311662223993817,0.0068040246887618,0.001071498204001,1.4438053874624742e-05,2644932796000.0,246436173812.5,1265173160000.0002,1745450622701.0312,9.855748488628796,8.275662446512865,26051619868373.57,2427306104597.0283,12461492511959.074,17192049714983.838,0.0001674035272006,1.5597479372048783e-05,8.007555043515627e-05,0.0001104733516241,0.0001090828884397,1.0163573795211778e-05,5.217854414979173e-05,7.198625078158251e-05
271,271,2.25,0.02,100000.0,1455,226.5,18.76,5.23,,848.6,0.8486000000000002,1455.0,0.1665363548255754,0.030368393607291,0.006975433760868,0.0010839879264116,-6.979266805108256e-05,2671375828000.0,238759231974.99985,1261989310873.7864,1748156351795.9182,8.831836071871331,7.507174586312955,23632435454221.457,2112193304890.7827,11164240022142.691,15465136621616.645,0.0001696415063917,1.516202825249824e-05,8.014063970444778e-05,0.0001110139104421,0.0001104995285712,9.87610290501314e-06,5.220127488314741e-05,7.23112228229844e-05
272,272,2.25,0.02,100000.0,1460,226.5,18.76,5.23,,833.7,0.8337,1460.0,0.1655219330001273,0.0305556134267257,0.0071888418652949,0.0012829642518721,7.36437978767343e-06,2624470926000.0,224859394620.0001,1224373115067.9612,1703011665642.8572,8.933876520907628,7.448318446299434,23447157502581.69,2008905333779.381,10938612040438.762,15214793335097.535,0.0001671987746128,1.4325254994518963e-05,7.800188696328549e-05,0.0001084948058772,0.0001088815887055,9.32875570426363e-06,5.079564365384694e-05,7.06529510014088e-05
273,273,2.25,0.02,100000.0,1465,226.5,18.76,5.23,,839.7,0.8396999999999999,1465.0,0.1609910755329792,0.0292510353175033,0.0072515791290042,0.0011448226963819,4.339990809734639e-05,2643358806000.0,216956479860.0001,1217739788038.835,1700782494000.0002,9.203467100251428,7.718579580486832,24297934147780.938,1994278736812.7888,11193547055261.3,15633708501890.994,0.0001689663868327,1.386809555278249e-05,7.78392595134524e-05,0.0001087158777488,0.0001099839105768,9.027046205695672e-06,5.066727364047402e-05,7.07655386420516e-05
274,274,2.25,0.02,100000.0,1470,226.5,18.76,5.23,,840.7,0.8407,1470.0,0.1689941205089326,0.0329913865023686,0.0068296623132693,0.0011115168089419,1.4350108612987957e-06,2646506786000.0,207921188387.5,1203832281346.1536,1688367721599.9998,8.800744059476036,7.395115253800329,23279674916658.355,1828953433844.05,10589364180801.94,14851521222824.15,0.0001697138077029,1.3333461591725344e-05,7.719872905061282e-05,0.000108270765203,0.0001104358495588,8.676325034322033e-06,5.023461168518681e-05,7.045374857495762e-05
275,275,2.25,0.02,100000.0,1475,226.5,18.76,5.23,,851.1,0.8511,1475.0,0.1591382571175927,0.0327959494114755,0.0067484630588581,0.0009721359836571,1.5008619842360008e-05,2679245778000.0,201350005974.6835,1203313986461.5386,1694728618650.0,9.414437229760896,8.00033819980718,25184904646229.008,1892689630279.243,11311148927564.924,15930445430727.35,0.0001723660174574,1.2953607664471348e-05,7.741374132242939e-05,0.0001090283038108,0.0001121203950426,8.426043775866968e-06,5.0355977279249525e-05,7.09205716674025e-05
276,276,2.25,0.02,100000.0,1480,226.5,18.76,5.23,,839.6,0.8396000000000001,1480.0,0.1663952235017859,0.0291359111513883,0.0065940544041585,0.0007219275931748,2.223522288555601e-05,2643044008000.0,189850320116.45563,1171953318807.6926,1657543357599.9998,9.129855363578818,7.637653901134089,24043181727692.09,1727026010086.9497,10660997900593.871,15078302157542.324,0.0001705946155512,1.2253841507946483e-05,7.564343433591388e-05,0.0001069857221421,0.0001109213075318,7.967497203572906e-06,4.918366629348091e-05,6.95625483190015e-05
277,277,2.25,0.02,100000.0,1485,226.5,18.76,5.23,,843.9,0.8439,1485.0,0.172998520158444,0.030033971029285,0.0065318404546631,0.0010519578157992,-3.8410996883131904e-05,2656580322000.0,182235985499.9999,1162884555428.5718,1651761588060.0,8.689648141162749,7.339661270669103,23105106886840.93,1584963153094.639,10113969349138.934,14365885242638.793,0.0001720159952424,1.1799946026544149e-05,7.529783402279203e-05,0.0001069530671142,0.0001118110537446,7.67000997493639e-06,4.894387963697004e-05,6.95199020208716e-05
278,278,2.25,0.02,100000.0,1490,226.5,18.76,5.23,,846.4,0.8464,1490.0,0.1671930264679531,0.0299165728362426,0.0071557950674632,0.0008891865232634,2.385132956378667e-05,2664450272000.0,174416973022.78473,1151363669132.0757,1642389086415.8418,9.0004026030682,7.616076161812311,23975255435861.92,1569438741084.938,10360200134751.37,14778544859962.656,0.0001730937544847,1.133085087894249e-05,7.479736528086284e-05,0.000106696415497,0.00011246677101,7.362161707939079e-06,4.85992009257556e-05,6.932544368814494e-05
279,279,2.25,0.02,100000.0,1495,226.5,18.76,5.23,,842.7,0.8427000000000001,1495.0,0.1655874916436232,0.0312588529378486,0.0069837408782828,0.001228489861999,2.253596216157331e-05,2652802746000.0,165568812661.53842,1131535902000.0002,1621096785088.2354,9.15814752190014,7.712276099756613,24278090916511.824,1515263316428.9343,10355663098387.496,14836057898455.3,0.0001728772703045,1.0789752243603926e-05,7.373968467286737e-05,0.0001056432814418,0.0001123152829153,7.009909826160377e-06,4.790735954782647e-05,6.863455804431704e-05
280,280,2.25,0.02,100000.0,1500,226.5,18.76,5.23,,830.5,0.8305,1500.0,0.1688087378910722,0.0317638603439771,0.006884059710297,0.0009317965970062,3.3288769438509174e-05,2614397390000.0,155443577666.6667,1100668701415.0942,1583779865735.2937,9.040219639311504,7.509464097216593,23639642788755.89,1405536382457.234,9952356527641.98,14320696014008.082,0.0001709003110592,1.0161177438827088e-05,7.194951470060305e-05,0.0001035299655433,0.0001110265374243,6.601277318894433e-06,4.674248652362648e-05,6.725893898440574e-05
281,281,2.25,0.02,100000.0,1505,226.5,18.76,5.23,,827.9,0.8279,1505.0,0.1714069337097953,0.0284659859463359,0.0065486049740749,0.0010852991633671,-3.139987878146066e-05,2606212642000.0,147480768623.07703,1082923375794.3925,1565087646333.3335,8.883428507171734,7.353534848391273,23148780632038.758,1309946819105.3591,9618691607732.312,13901348650922.629,0.0001709080300394,9.671370335590391e-06,7.10150422333538e-05,0.0001026340069736,0.0001110113149891,6.281925655879245e-06,4.612699134448152e-05,6.666472063437975e-05
282,282,2.25,0.02,100000.0,1510,226.5,18.76,5.23,,817.9,0.8178999999999998,1510.0,0.1665891539112635,0.0288371354910018,0.0067109192280486,0.0010014267641561,-4.744197401999385e-05,2574732842000.0,138537999179.4871,1055813733130.8412,1532671306631.068,9.205088164565137,7.530311697538916,23705270617618.555,1275503503820.673,9720756211049.52,14111129317528.04,0.0001693672423552,9.11310039616736e-06,6.94519670174237e-05,0.0001008199019357,0.0001100007622668,5.918783208915775e-06,4.510771508473462e-05,6.548058473633683e-05
283,283,2.25,0.02,100000.0,1515,226.5,18.76,5.23,,829.7,0.8296999999999999,1515.0,0.1767081242650874,0.0303485434919303,0.0067158822964659,0.0008887378830923,3.301864964241114e-05,2611879006000.0,133505443027.2727,1056940562261.6824,1541150994893.204,8.664035900263938,7.167389544543023,22562798938430.555,1153290968414.1963,9130414288487.176,13313281339471.652,0.0001723352670068,8.808867531048757e-06,6.973835066225275e-05,0.0001016872020459,0.0001119179261658,5.72065255746762e-06,4.528946231322112e-05,6.60376774194783e-05
284,284,2.25,0.02,100000.0,1520,226.5,18.76,5.23,,803.1,0.8030999999999999,1520.0,0.172206578678606,0.0302965220306885,0.0067709861939234,0.0006641388224934,-3.567410501407469e-05,2528142738000.0,122639137718.18192,1008881840635.5144,1478611113145.6309,9.052713374248796,7.308918067947474,23008327899537.29,1116124280296.2498,9181714249091.035,13456664774421.65,0.000167329980895,8.117106784727333e-06,6.677478157445196e-05,9.786471530864491e-05,0.0001086513356311,5.2706304566786686e-06,4.335845355226461e-05,6.354588683130902e-05
285,285,2.25,0.02,100000.0,1525,226.5,18.76,5.23,,806.7,0.8067,1525.0,0.1680292625109132,0.0280297038745609,0.0069470858581481,0.0010832121511998,5.664683406030813e-06,2539475466000.0,116779432063.63632,999924742805.5554,1472128989519.231,9.165225776622108,7.394293273997557,23277087340678.832,1070412010721.9548,9165410685795.035,13493682268078.43,0.0001685895208706,7.752698839877227e-06,6.638254062829165e-05,9.773101741901712e-05,0.0001097985371294,5.049157189771767e-06,4.32334454376875e-05,6.364999846592866e-05
286,286,2.25,0.02,100000.0,1530,226.5,18.76,5.23,,806.5,0.8065,1530.0,0.1793561700674899,0.0306301750284342,0.0066796254652071,0.0013963439308386,-1.7102959308949653e-05,2538845870000.0,110556250973.68408,986309399027.7776,1458706003461.5386,8.619050221360707,6.9589045246862735,21906492265621.9,953937253729.8468,8510394221494.114,12586479612740.896,0.0001690754447914,7.362537257079423e-06,6.568366450014804e-05,9.714310319881215e-05,0.0001104393425436,4.8091771997287385e-06,4.290428295014824e-05,6.345345099142787e-05
287,287,2.25,0.02,100000.0,1535,226.5,18.76,5.23,,810.0,0.8100000000000002,1535.0,0.1867284606649263,0.0315376793771926,0.0070373680503363,0.0009092830105262,-8.503406586769677e-06,2549863800000.0,105030010800.00008,977259900000.0,1451996030769.2305,8.332792727761499,6.752268962374169,21256007648174.64,875544298818.1041,8146569988818.375,12104034237103.166,0.00017032022322,7.015564864393166e-06,6.52768686359154e-05,9.69872540154279e-05,0.0001112282787921,4.581541697565064e-06,4.262931087129111e-05,6.333790036769367e-05
