,Simulation Number,PG.orderDiffraction,PG.cFactor,PG.lineDensity,SU.numberRays,SU.photonEnergy,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
241,241,2,25,3000,1000000.0,1355,17.15,2.43,0.81,,10535.75,1.053575,1355.0,0.0014882525945267,0.012011312585874,0.0009905902509095,3.378489554304038e-05,1.4982448103673286e-06,5741983750000.0,11458523620934.225,10823028549865.645,2.731395585565337,2.877714482050285,15683543927174.053,31297590932660.41,29561811923775.78,0.0003401107695218,0.0006787144401619,0.0006410726203556,0.0002219394341726,0.0004428954102985,0.0004183322240143
242,242,2,25,3000,1000000.0,1360,17.15,2.43,0.81,,10258.0,1.0258,1360.0,0.00149376076115,0.0122829199514202,0.001065658270044,5.4130280813196594e-05,4.5978281038149256e-08,5590610000000.0,11126195047191.455,10519554091324.27,2.7313640762725657,2.8018306658804706,15269977129048.562,30389661218354.88,28732705444005.363,0.0003323543115978,0.0006614374631056,0.0006253734669988,0.0002175055343087,0.0004328702947555,0.0004092686188669
243,243,2,25,3000,1000000.0,1365,17.15,2.43,0.81,,10337.0,1.0337,1365.0,0.0015319722019739,0.0118477624804948,0.0009680374772719,2.3424230734316945e-05,4.526193389955172e-06,5633665000000.0,11181396463359.824,10582277570177.363,2.6767425000790537,2.76591766877006,15074251294796.826,29918566353419.742,28315476934490.348,0.000336108212911,0.0006670895736878,0.000631345740764,0.000219941751401,0.0004365286046048,0.0004131386340147
244,244,2,25,3000,1000000.0,1370,17.15,2.43,0.81,,10283.75,1.028375,1370.0,0.0015053179459413,0.0119681952043535,0.0010423764384897,4.834291283085357e-05,-5.225610128714004e-06,5604643750000.0,11093468776597.346,10509567441841.64,2.730321933228842,2.8077836043543463,15302420643731.186,30288620149601.938,28694387895523.72,0.000335601609163,0.0006642680853044,0.0006293045378824,0.0002195712408032,0.0004346050904822,0.000411729784522
245,245,2,25,3000,1000000.0,1375,17.15,2.43,0.81,,10149.5,1.01495,1375.0,0.0015095765033947,0.011925320992535,0.0010275101070092,6.708190687506447e-05,4.4158206220980125e-06,5531477500000.0,10918716182716.645,10354410433800.717,2.732563739517004,2.773431930253849,15115204019883.477,29836263952436.83,28294253427318.105,0.0003324049345085,0.0006561420773443,0.0006222310625185,0.0002174442579386,0.0004292184390145,0.0004070353884962
246,246,2,25,3000,1000000.0,1380,17.15,2.43,0.81,,9991.5,0.99915,1380.0,0.001582909162721,0.0119503262866694,0.0010186680200146,4.798044969902781e-05,1.285856788563601e-07,5445367500000.0,10719275489391.145,10175540981733.86,2.620542622377518,2.618361818417733,14270071910376.645,28090818858552.6,26665914015229.773,0.0003283841064808,0.0006464283087791,0.0006136382775351,0.0002147921449363,0.0004228210813192,0.0004013735112194
247,247,2,25,3000,1000000.0,1385,17.15,2.43,0.81,,9927.0,0.9927,1385.0,0.0015191042625132,0.0120750826451077,0.0010173931291328,2.788968613797496e-05,-7.782422842401999e-07,5410215000000.0,10620801479003.164,10092287472888.324,2.73518137080871,2.715211000810201,14797899954415.594,29049780410205.15,27604200634356.164,0.0003274343384959,0.0006427868590387,0.0006108003975065,0.0002141209319628,0.0004203411344792,0.0003994240523402
248,248,2,25,3000,1000000.0,1390,17.15,2.43,0.81,,9826.75,0.982675,1390.0,0.0015269939382278,0.0121776656619936,0.0009903844844589,6.791104569567953e-05,2.8400431391739063e-06,5355578750000.0,10484565133919.04,9972980234638.426,2.730856389773869,2.683546256042648,14625327095432.434,28631862529690.613,27234796621722.625,0.0003252739525122,0.0006367856959403,0.0006057143122482,0.0002126714987451,0.0004163449525826,0.0003960297761387
249,249,2,25,3000,1000000.0,1395,17.15,2.43,0.81,,9766.25,0.976625,1395.0,0.0015305759461056,0.0121951918778984,0.0010265075157656,4.352207228852508e-05,-3.1228909614689678e-06,5322606250000.0,10391213768405.186,9894298950316.2,2.7342746251826515,2.670379281242802,14553567082773.271,28412627112877.668,27053916210773.63,0.0003244460928317,0.0006334093766449,0.0006031193150422,0.0002120581380292,0.0004139967038876,0.0003941991035893
250,250,2,25,3000,1000000.0,1400,17.15,2.43,0.81,,9618.5,0.96185,1400.0,0.0015366942359377,0.0118577766568774,0.0010442697726874,7.801693914463575e-05,1.092078773710147e-06,5242082500000.0,10205643229117.885,9727592188820.902,2.7331433721293896,2.6288669656628665,14327324962862.623,27893412016810.22,26586833457016.59,0.0003206594471481,0.0006242816505922,0.0005950391534949,0.0002095399746572,0.0004079466936262,0.0003888377225505
251,251,2,25,3000,1000000.0,1405,17.15,2.43,0.81,,9676.5,0.96765,1405.0,0.0015077255209234,0.0119429750267643,0.0009837851736108,5.671499406718732e-05,-1.0632076715925423e-06,5273692500000.0,10238646740751.422,9766645535965.348,2.800333624150048,2.7102463278333,14770842486691.486,28676954199456.344,27354947759106.68,0.0003236976708138,0.0006284450794709,0.0005994737864706,0.0002114869918291,0.0004105928814778,0.000391664566082
252,252,2,25,3000,1000000.0,1410,17.15,2.43,0.81,,9495.25,0.949525,1410.0,0.0015471782957092,0.0119850556393884,0.0009455435455358,7.38778878938361e-05,-1.009316524223914e-08,5174911250000.0,10018864601684.947,9556824672680.943,2.7340186077546296,2.5960325940672253,14148377637666.38,27391905491188.195,26128673121893.133,0.0003187531885981,0.0006171207357267,0.0005886609818267,0.0002082006827489,0.0004030860336861,0.0003844969170755
253,253,2,25,3000,1000000.0,1415,17.15,2.43,0.81,,9391.0,0.9391,1415.0,0.0015529444689831,0.0114877585074398,0.0010125827137791,3.880924913609233e-05,1.7474738678312675e-06,5118095000000.0,9881170592607.271,9425311427555.455,2.73352390851962,2.5670683501655547,13990522508402.275,27010584912010.17,25764475195539.7,0.0003163366528563,0.0006107304439579,0.0005825549289573,0.0002065705406332,0.0003988122048152,0.0003804133524732
254,254,2,25,3000,1000000.0,1420,17.15,2.43,0.81,,9391.75,0.939175,1420.0,0.0015587557149955,0.0119772798258549,0.0009785012842453,5.139249385760338e-05,1.685406009404568e-06,5118503750000.0,9854262474396.133,9399474838347.748,2.732951851504422,2.566731071886453,13988684341781.172,26931340467492.47,25688422420743.805,0.0003174332229849,0.0006111298242943,0.0005829253504606,0.0002072470098308,0.0003989967638311,0.000380582519692
255,255,2,25,3000,1000000.0,1425,17.15,2.43,0.81,,9269.75,0.926975,1425.0,0.001564314545817,0.0121759365952123,0.0009268426634281,3.4878071104134035e-05,-2.620927215468384e-06,5052013750000.0,9698917193853.598,9251130560986.934,2.7328290706090983,2.533255519740489,13806242582585.666,26505391749330.41,25281671628102.24,0.0003144013949385,0.0006035916064444,0.0005757245520429,0.0002051945829914,0.0003939350460123,0.0003757475675241
256,256,2,25,3000,1000000.0,1430,17.15,2.43,0.81,,9213.0,0.9213,1430.0,0.0015703300489348,0.0116498691714498,0.0010088760271373,7.393684859317655e-05,5.239109558489154e-06,5021085000000.0,9612369978943.604,9168411286644.11,2.7319113325747604,2.516910000041256,13717159500224.846,26260143410506.37,25047287584766.84,0.0003135385070588,0.0006002384210774,0.0005725156986818,0.0002045781792401,0.0003916446641463,0.0003735560914716
257,257,2,25,3000,1000000.0,1435,17.15,2.43,0.81,,9105.5,0.91055,1435.0,0.0016113238538082,0.0120614919503848,0.0010205815098326,2.091957554905481e-05,1.697340909163816e-06,4962497500000.0,9473357211823.783,9040407178627.46,2.675651078451127,2.436333847817512,13278019470605.44,25347604005966.09,24189171387999.004,0.0003109635439961,0.0005936262400393,0.0005664964174659,0.0002028112618033,0.0003871646342681,0.0003694704908393
258,258,2,25,3000,1000000.0,1440,17.15,2.43,0.81,,9048.25,0.904825,1440.0,0.0015824510514334,0.0117994946345977,0.0009779259343209,6.088050090754407e-05,-6.91331233274696e-06,4931296250000.0,9387110200357.252,8965954951489.31,2.741246751254165,2.481227800799584,13522691514357.732,25741506698307.15,24586607008373.957,0.0003100395646591,0.000590184692296,0.00056370589577,0.0002021561584028,0.0003848201447252,0.0003675550844072
259,259,2,25,3000,1000000.0,1445,17.15,2.43,0.81,,8918.25,0.8918249999999999,1445.0,0.0015516418641254,0.0118707422787524,0.0009543961761629,6.05804350807175e-05,-5.461158870592136e-08,4860446250000.0,9225940865956.74,8819778858323.398,2.7985702427935437,2.494748952556927,13596381791435.252,25808209359120.598,24672031024680.88,0.0003065786397119,0.0005819375948757,0.000556318425483,0.0001998518210133,0.0003793522215419,0.0003626516527717
260,260,2,25,3000,1000000.0,1450,17.15,2.43,0.81,,8779.75,0.8779750000000001,1450.0,0.0015921401127342,0.012384994147476,0.0009781680677969,3.26919443547098e-05,5.177423573305852e-07,4784963750000.0,9056770103494.148,8665719225940.756,2.7321741006798907,2.398778991183637,13073345501950.824,24744656570223.32,23676238187514.24,0.0003028507228951,0.0005732226023526,0.0005484721450569,0.0001973425062894,0.0003735212646303,0.0003573934600544
261,261,2,25,3000,1000000.0,1455,17.15,2.43,0.81,,8766.75,0.876675,1455.0,0.0015952597944419,0.011813710953337,0.0009359121520613,5.848966873144708e-05,-1.531061544935859e-07,4777878750000.0,9017505932972.951,8635824487645.596,2.736243175350093,2.3988117627765244,13073524107132.057,24674251350754.4,23629871231913.543,0.0003034116502857,0.0005726424841955,0.0005484044063226,0.000197633498032,0.0003730026093815,0.0003572146325154
262,262,2,25,3000,1000000.0,1460,17.15,2.43,0.81,,8714.75,0.871475,1460.0,0.0017122086272251,0.0118927591274006,0.0010556517301152,7.146337890750367e-05,-1.2158364265311778e-06,4749538750000.0,8938317942115.15,8567638703954.071,2.570682914245131,2.2401752824488645,12208955289346.31,22976446737537.58,22023595001061.57,0.0003025817703328,0.0005694388885074,0.0005458237995457,0.0001970444098257,0.0003708245529608,0.0003554461603289
263,263,2,25,3000,1000000.0,1465,17.15,2.43,0.81,,8548.0,0.8548,1465.0,0.001645804484326,0.0119149619027521,0.0010628140613229,6.337092838357948e-05,-5.934472923098355e-07,4658660000000.0,8742081272782.502,8387065686055.235,2.67429101533278,2.285959377570808,12458478607760.9,23378617998366.05,22429213214015.33,0.0002977866439831,0.0005588033991857,0.000536110414479,0.0001938358287512,0.0003637373340232,0.0003489659747755
264,264,2,25,3000,1000000.0,1470,17.15,2.43,0.81,,8448.75,0.8448749999999999,1470.0,0.0016144718176178,0.0119680270692584,0.0010142122296874,4.154329926338712e-05,-2.917803082112096e-06,4604568750000.0,8613598281501.961,8273239576196.509,2.7315447425788006,2.3078013598207696,12577517411023.195,23528301615031.9,22598601620440.08,0.0002952793847068,0.0005523683408297,0.000530541995185,0.0001921436455211,0.0003594360872259,0.0003452332886637
265,265,2,25,3000,1000000.0,1475,17.15,2.43,0.81,,8485.75,0.8485750000000001,1475.0,0.0016560483447846,0.0119092286727657,0.0010664767769742,4.9880458374053886e-05,2.412532712737852e-06,4624733750000.0,8601269602662.209,8292954235681.525,2.67580339439374,2.270638931801616,12374982178318.8,23015499658517.656,22190501425551.758,0.000297526619183,0.0005533522152625,0.0005335171212357,0.0001935346802727,0.0003599437400025,0.0003470414370382
266,266,2,25,3000,1000000.0,1480,17.15,2.43,0.81,,8371.25,0.837125,1480.0,0.0016257971079766,0.0119034989221674,0.0009733180346016,1.4947963801290876e-05,4.388966846811244e-06,4562331250000.0,8435835609289.42,8164761813183.896,2.7309707787641546,2.286153694970528,12459537637589.377,23037917573051.77,22297626265808.133,0.0002944745313568,0.0005444889030468,0.000526992512562,0.0001914685287538,0.0003540288822561,0.0003426526585494
267,267,2,25,3000,1000000.0,1485,17.15,2.43,0.81,,8251.75,0.825175,1485.0,0.0015948914497129,0.012048238869277,0.0010265595030273,2.598909143156084e-05,-2.867884374580382e-06,4497203750000.0,8266743217654.004,8032148181578.5,2.7980775554710258,2.309064294314131,12584400404012.016,23132598047866.664,22476137271152.29,0.0002911980384926,0.000535279152007,0.0005200889097714,0.0001892798369497,0.0003479334927493,0.0003380597772927
268,268,2,25,3000,1000000.0,1490,17.15,2.43,0.81,,8122.5,0.81225,1490.0,0.0016372997529287,0.0120205983151065,0.0010800873589826,3.5794491068299126e-05,5.441615985595319e-08,4426762500000.0,8110897607109.68,7890528192991.52,2.7301068140634515,2.217535864496406,12085570461505.41,22143682778730.43,21542048947711.56,0.0002875808752708,0.0005269175911481,0.0005126014788663,0.0001868541851335,0.0003423619774221,0.0003330601575699
269,269,2,25,3000,1000000.0,1495,17.15,2.43,0.81,,8049.75,0.804975,1495.0,0.0016740336781708,0.0118738693226392,0.0010158842632509,2.98030077788056e-05,-1.378237995834705e-06,4387113750000.0,8021633887174.089,7804187785785.569,2.683429606315936,2.1601080996333075,11772589143001.523,21525632885465.71,20942127702269.93,0.0002858984712523,0.0005227520862182,0.0005085816061465,0.0001857431438339,0.0003396227182139,0.0003304164097414
270,270,2,25,3000,1000000.0,1500,17.15,2.43,0.81,,7968.75,0.796875,1500.0,0.0016476189080093,0.012125090734654,0.0010489803664789,6.833610574204414e-05,1.023347162426633e-06,4342968750000.0,7924466379203.567,7710148309545.886,2.731221913326544,2.176425954821607,11861521453777.758,21643312070035.887,21057966301389.305,0.0002838951389465,0.0005180137397491,0.0005040040008662,0.0001844343879392,0.0003365311128231,0.000327429591657
271,271,2,25,3000,1000000.0,1505,17.15,2.43,0.81,,7931.75,0.793175,1505.0,0.0016535025182519,0.0119767325310904,0.0009962130987457,3.372871369002824e-05,-6.669580924315108e-06,4322803750000.0,7868480919190.159,7658910622301.572,2.7305676113803177,2.1658200296606207,11803719161650.385,21485439629066.047,20913193218597.703,0.0002834772041442,0.0005159926521843,0.0005022496267616,0.0001841293074071,0.0003351570012859,0.0003262303796183
272,272,2,25,3000,1000000.0,1510,17.15,2.43,0.81,,7792.75,0.7792749999999999,1510.0,0.0017333846561768,0.0120113702749651,0.0010088726739946,0.0001273974730739,-4.3962691262775866e-07,4247048750000.0,7705309941938.908,7509524137724.191,2.618439734885902,2.0417557068281984,11127568602213.682,20188457921573.023,19675485244313.59,0.0002793730375448,0.000506859226352,0.0004939803360798,0.0001814474077713,0.0003291953065147,0.0003208307153023
273,273,2,25,3000,1000000.0,1515,17.15,2.43,0.81,,7729.75,0.772975,1515.0,0.0016644733507859,0.011868055463089,0.0009870226480748,4.628364446370514e-05,3.3178003184048423e-06,4212713750000.0,7617941481435.578,7433768623235.847,2.7305956538877627,2.1106861867605584,11503239717845.049,20801557432538.363,20298654870646.48,0.0002779604825729,0.0005026419586168,0.0004904899873271,0.0001805130273444,0.0003264256155421,0.0003185338853746
274,274,2,25,3000,1000000.0,1520,17.15,2.43,0.81,,7607.25,0.760725,1520.0,0.0016686500278524,0.0122198707245038,0.0009569989806602,6.074527412681752e-05,6.462987400665673e-07,4145951250000.0,7472535433935.352,7300296650013.873,2.732754249272158,2.078882100791979,11329907449316.283,20420677854864.8,19949989859917.164,0.0002744077432919,0.0004945841042138,0.0004831841496188,0.0001781794730191,0.0003211452198661,0.0003137429582615
275,275,2,25,3000,1000000.0,1525,17.15,2.43,0.81,,7565.5,0.75655,1525.0,0.0017122237418334,0.0119014110117747,0.0010302566499456,6.027836916098315e-05,3.777695602757477e-06,4123197500000.0,7404951281671.3,7244167110853.4,2.675929452946673,2.024111590174944,11031408166453.443,19811575856072.547,19381405869066.824,0.0002737289256331,0.0004915964754775,0.0004809224104256,0.0001782734505047,0.0003201656519735,0.000313213875126
276,276,2,25,3000,1000000.0,1530,17.15,2.43,0.81,,7561.5,0.7561499999999999,1530.0,0.0017550264184364,0.0120207634133197,0.0010005816066636,5.2411680207573166e-05,2.5701340882119964e-06,4121017500000.0,7374276472729.813,7224281341909.99,2.6290373363104007,1.9874038707246529,10831351095449.36,19381955439657.44,18987720296390.668,0.0002744407902185,0.000491092858127,0.000481103873069,0.0001792635262695,0.0003207797113669,0.0003142549499277
277,277,2,25,3000,1000000.0,1535,17.15,2.43,0.81,,7460.75,0.746075,1535.0,0.0016834031482062,0.01164916999467,0.0010477640410185,4.755268515523616e-05,1.7542965493887364e-06,4066108750000.0,7249617907809.733,7112182733033.069,2.735531907287508,2.0409211067655098,11123020031872.027,19831649906556.44,19455689917260.863,0.0002715990359709,0.0004842441154381,0.0004750640213302,0.0001773687981469,0.0003162374875814,0.0003102423917116
278,278,2,25,3000,1000000.0,1540,17.15,2.43,0.81,,7344.0,0.7343999999999999,1540.0,0.0016902883830311,0.0122004859642914,0.0009749866668977,5.825067711319461e-05,-2.8970567137829818e-06,4002480000000.0,7111306868241.827,6985293473594.807,2.7443813966906565,2.015264304567274,10983190459891.645,19514110689531.37,19168317802644.816,0.0002681308653855,0.0004763948513432,0.0004679530651114,0.0001750820188446,0.0003110726257509,0.0003055603734632
279,279,2,25,3000,1000000.0,1545,17.15,2.43,0.81,,7314.75,0.7314749999999999,1545.0,0.0016572835312444,0.0118737335737104,0.0010788360065974,5.185173446911167e-05,-5.8412008591080025e-06,3986538750000.0,7059254729208.58,6941940417713.71,2.8014694262402497,2.04899017400777,11166996448342.344,19774214533601.64,19445596506295.89,0.0002678708208077,0.0004743383865525,0.0004664555882446,0.0001748642967114,0.0003096449554216,0.0003044991169236
280,280,2,25,3000,1000000.0,1550,17.15,2.43,0.81,,7144.5,0.71445,1550.0,0.0018569313780857,0.0121110589876217,0.0009664148905315,3.818608735590815e-05,-1.6451766290106931e-06,3893752500000.0,6871774722179.461,6766441671971.331,2.512454719137004,1.7949764398734624,9782621597310.371,17264572365358.164,16999934751160.385,0.0002624055186666,0.00046309867156,0.000456000127502,0.0001712653726379,0.0003022526620473,0.0002976196238419
281,281,2,25,3000,1000000.0,1555,17.15,2.43,0.81,,7126.25,0.7126250000000001,1555.0,0.0018228272883788,0.0116802054036741,0.0009775805016912,5.5958593507549485e-05,-5.039658368671702e-07,3883806250000.0,6831103902623.507,6735286813905.637,2.5629013922669728,1.8253083498687936,9947930506784.922,17497100147033.836,17251675509816.725,0.0002624827732083,0.0004616726430251,0.0004551969504832,0.0001712893540825,0.0003012754241154,0.0002970495574835
282,282,2,25,3000,1000000.0,1560,17.15,2.43,0.81,,6939.75,0.693975,1560.0,0.001788479701588,0.0116615288017186,0.0009797602442992,1.3738093615941016e-05,4.429872721121092e-07,3782163750000.0,6629815368159.815,6545511081437.181,2.6430642399881887,1.834992649398232,10000709939220.363,17530404506561.031,17307489060833.451,0.0002563785657861,0.0004494100911194,0.0004436954225994,0.0001672583879854,0.0002931899051488,0.0002894617220162
283,283,2,25,3000,1000000.0,1565,17.15,2.43,0.81,,6941.75,0.694175,1565.0,0.0017184712920652,0.0115931315083271,0.0010529050607356,5.06808219118522e-05,9.484236556005818e-06,3783253750000.0,6609206800658.627,6533886000731.053,2.732081822439544,1.896542961659473,10336159141044.129,18056894356525.43,17851111761402.867,0.0002571890402206,0.0004492999058498,0.0004441795291788,0.000167751699353,0.0002930561219125,0.0002897163532849
284,284,2,25,3000,1000000.0,1570,17.15,2.43,0.81,,6845.25,0.6845249999999999,1570.0,0.0018012111286793,0.0121867018142277,0.0009824963522972,5.447849227099686e-05,1.640813359929068e-06,3730661250000.0,6495123417567.277,6429732243853.958,2.628425833290212,1.7996185571242425,9807921136327.12,17075701593172.352,16903787974697.312,0.0002543583323972,0.0004428407326466,0.0004383823300245,0.0001658609793399,0.0002887658403644,0.0002858586227466
285,285,2,25,3000,1000000.0,1575,17.15,2.43,0.81,,6795.5,0.67955,1575.0,0.0017250697502503,0.0116543623379965,0.001038934922826,5.173453101059956e-05,-1.576192118127143e-06,3703547500000.0,6424395278703.492,6369375014473.48,2.739061011712696,1.8612705666321332,10143924588145.129,17596259054758.664,17445559918006.928,0.0002532110723561,0.0004392350895351,0.0004354733610553,0.0001650859965097,0.0002863680556432,0.0002839155219174
286,286,2,25,3000,1000000.0,1580,17.15,2.43,0.81,,6781.0,0.6780999999999999,1580.0,0.0017347844934078,0.0118559582845839,0.0010159701729031,2.035275494767616e-05,-2.643933189739549e-06,3695645000000.0,6386689917611.107,6341385810850.332,2.743929438498747,1.860945335665948,10142152079379.416,17527327551280.238,17402997118950.232,0.0002533793557413,0.0004378817166271,0.0004347755943173,0.00016516553894,0.0002854335528129,0.0002834088244611
287,287,2,25,3000,1000000.0,1585,17.15,2.43,0.81,,6695.25,0.669525,1585.0,0.0018182909819301,0.0117656642958898,0.0010394844074556,7.587096823983311e-05,-1.438974259184936e-06,3648911250000.0,6282232464468.662,6246978631413.941,2.620361682699409,1.7548305261597994,9563826367570.906,16465782907407.062,16373382321307.115,0.0002509020448164,0.0004319713096194,0.0004295472279701,0.0001634956044645,0.0002814859895989,0.000279906382327
288,288,2,25,3000,1000000.0,1590,17.15,2.43,0.81,,6594.25,0.6594249999999999,1590.0,0.00185882981674,0.0117533193453524,0.0009673155185749,9.454990266475488e-05,2.587926297327836e-07,3593866250000.0,6164800866023.095,6138739031115.256,2.579646564624345,1.7027389609486507,9279927337170.146,15918484469147.377,15851188716497.129,0.0002478051035099,0.0004250767865173,0.0004232797648009,0.0001614437149607,0.000276935279326,0.0002757645291775
289,289,2,25,3000,1000000.0,1595,17.15,2.43,0.81,,6539.75,0.653975,1595.0,0.0017908795470589,0.0121650994685959,0.0010742722907096,-6.893835164749413e-06,4.5961920919270246e-06,3564163750000.0,6092635171286.526,6074117531921.422,2.675813994663093,1.749942040783939,9537184122272.469,16303006117042.926,16253455605752.629,0.0002464205731052,0.0004212350374277,0.0004199547575009,0.000160514295429,0.0002743855530839,0.000273551599864
290,290,2,25,3000,1000000.0,1600,17.15,2.43,0.81,,6493.75,0.649375,1600.0,0.001756810106201,0.011979244789586,0.0009979840129421,4.354636406337795e-05,1.7344085361630228e-06,3539093750000.0,6028714364507.85,6017604226719.208,2.732227656725744,1.7742265062468392,9669534459045.271,16471691740675.104,16441336551527.598,0.0002453726664248,0.0004179831966115,0.0004172129078523,0.0001597893198184,0.0002721951538256,0.0002716935334996
291,291,2,25,3000,1000000.0,1605,17.15,2.43,0.81,,6440.25,0.6440250000000001,1605.0,0.0017236586026001,0.011789280197432,0.0009865636731475,6.160242600026475e-05,5.320815397112246e-07,3509936250000.0,5958153432457.412,5955128773890.712,2.7983855257776664,1.8018473740569372,9820068188610.309,16669668283842.58,16661205921207.855,0.0002440032795621,0.0004141981147532,0.0004139878469428,0.0001588673704935,0.0002696790201849,0.0002695421175409
292,292,2,25,3000,1000000.0,1610,17.15,2.43,0.81,,6319.25,0.631925,1610.0,0.001887125177859,0.0118304254578837,0.0009899546632115,4.190366343646632e-05,-5.865412118440644e-06,3443991250000.0,5825711425853.1,5830943497857.812,2.5721619249450365,1.6254223173796274,8858551629718.969,14984755099410.717,14998212909439.75,0.0002400581715459,0.0004060723536521,0.0004064370472729,0.0001562715815504,0.0002643424654968,0.0002645798714911
293,293,2,25,3000,1000000.0,1615,17.15,2.43,0.81,,6344.5,0.63445,1615.0,0.0018506802956607,0.0117264131476655,0.0010583971123493,2.6488876454537813e-05,-9.97334562687679e-06,3457752500000.0,5828407789123.44,5841893434114.594,2.6230740703604614,1.6639690262982088,9068631193325.24,15286137652670.232,15321506390261.742,0.0002416764097041,0.0004073711663189,0.0004083137329902,0.0001572795915349,0.0002651113971786,0.0002657248062458
294,294,2,25,3000,1000000.0,1620,17.15,2.43,0.81,,6160.5,0.61605,1620.0,0.0018170823532841,0.0121249545557201,0.0010039564271419,3.4570775733646247e-05,4.717741385087214e-06,3357472500000.0,5639390541821.126,5660478990296.143,2.67850273495364,1.6498476329981913,8991669599840.143,15102889598207.89,15159366713377.293,0.0002352806690223,0.0003951900066368,0.0003966678159907,0.0001530925402398,0.0002571424258729,0.0002581040075826
295,295,2,25,3000,1000000.0,1625,17.15,2.43,0.81,,6220.75,0.6220749999999999,1625.0,0.0018193901476024,0.0118964998161454,0.0010175928810401,7.268831344321956e-05,3.056149001373814e-06,3390308750000.0,5673327404942.924,5703730702349.427,2.683293055229327,1.6693693610994118,9098063017991.793,15224657710561.19,15306246479064.684,0.0002382355614598,0.0003986623164223,0.0004007987432678,0.0001549611032773,0.0002593112128574,0.0002607008587147
296,296,2,25,3000,1000000.0,1630,17.15,2.43,0.81,,6090.5,0.60905,1630.0,0.0018714466301616,0.0120015522249129,0.00101283225945,3.722907955456651e-05,-3.4065098757145306e-07,3319322500000.0,5532985560398.1045,5572419143792.859,2.617775534502072,1.5939538323692233,8687048386412.267,14480458974534.33,14583661193360.564,0.0002338523803886,0.0003898090179411,0.0003925871864813,0.0001520818156409,0.0002535054939497,0.00025531222739
297,297,2,25,3000,1000000.0,1635,17.15,2.43,0.81,,6019.75,0.601975,1635.0,0.0019581699502282,0.0120788061448569,0.0010696044884985,5.791574666733488e-05,7.877637299290989e-07,3280763750000.0,5447408505159.151,5494905357629.521,2.513964336902987,1.513091867994424,8246350680569.611,13692311991029.484,13811697515724.443,0.0002317245327903,0.0003847574183835,0.000388112181721,0.000150669646445,0.0002501731840685,0.000252354485288
298,298,2,25,3000,1000000.0,1640,17.15,2.43,0.81,,6013.25,0.601325,1640.0,0.0019216588484595,0.012275164833421,0.0010259733437147,3.1528976096750404e-05,-1.1618086429783451e-06,3277221250000.0,5420554899634.461,5476203828187.125,2.5636701457920696,1.5421064803511817,8404480317913.939,13901089823016.922,14043802288564.943,0.0002320788603431,0.0003838606269059,0.0003878014471719,0.0001508627297082,0.0002495283797798,0.0002520901077275
299,299,2,25,3000,1000000.0,1645,17.15,2.43,0.81,,6008.5,0.6008499999999999,1645.0,0.0019286062719742,0.0121081193136027,0.0009854074154232,2.4126930377718124e-05,-5.085579106517767e-06,3274632500000.0,5396781477285.476,5459119893134.3545,2.5715818672973825,1.544432405566484,8417156610337.337,13871955062462.596,14032190511490.951,0.0002324817066699,0.0003831431369364,0.0003875688370135,0.0001510934162017,0.000249010583599,0.0002518869137555
300,300,2,25,3000,1000000.0,1650,17.15,2.43,0.81,,5913.0,0.5913,1650.0,0.0018945293857085,0.0118030727196129,0.0010622035852283,4.295161755035965e-05,2.317808036653812e-06,3222585000000.0,5291822420315.141,5359796443263.508,2.6267719538946865,1.5540676990357174,8469668959744.659,13908084377549.082,14086735203589.28,0.0002293542194088,0.0003766236733745,0.0003814614445965,0.0001490378122889,0.0002447357126485,0.0002478793689594
301,301,2,25,3000,1000000.0,1655,17.15,2.43,0.81,,5770.0,0.577,1655.0,0.0017739185628896,0.0120380743050678,0.0009816007632227,3.3195746238411616e-05,9.43443149872408e-06,3144650000000.0,5145127069589.811,5217923378475.794,2.803409436515893,1.6176131548215014,8815991693777.182,14424307159439.65,14628390810871.918,0.0002243773223823,0.0003671155248411,0.0003723096929893,0.0001457651552374,0.000238494028275,0.000241868383216
302,302,2,25,3000,1000000.0,1660,17.15,2.43,0.81,,5855.0,0.5854999999999999,1660.0,0.0019012261424222,0.0117995549597368,0.0010078352332731,0.0001257153062578,6.9747147696811675e-09,3190975000000.0,5200575747471.889,5282358327024.643,2.6333111261151547,1.541362553468949,8400425916405.771,13690815907142.54,13906113269480.225,0.0002282432691194,0.0003719854934327,0.0003778352175183,0.0001482505737727,0.0002416152863972,0.0002454148505878
