,Simulation Number,M3.radius,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
298,298,337.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75656.0,75.656,1000.0,0.0998041109942278,0.1290559875301484,0.3027796209030113,0.000758917408531,-5.659802568211274e-05,2315073600000000.0,1323980000000000.0,877609600000000.0,1.0019627348394848,75.80449266701608,2319617475610691.5,1326578621672781.2,879332114937386.5,0.1011191952808994,0.0578296051443052,0.0383327668385108,0.0532816935444893,0.0304715567656393,0.0201982890560809
299,299,337.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46577.0,46.577,1000.0,0.0998555804380885,0.1342665406989712,0.3464485973520012,0.0008782288160656,0.0007351669763996,1425256200000000.0,815097499999999.9,540293200000000.0,1.001446284336618,46.64436358554665,1427317525717727.5,816276362747066.2,541074617592341.1,0.0622532087157456,0.0356023252459329,0.0235992555915898,0.0328024405231796,0.0187595656586811,0.0124349120937543
300,300,337.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90173.0,90.173,1000.0,0.099856276156629,0.1320060117019445,0.0810030753049741,0.0005963116373447,-1.5296249468562823e-05,2759293800000000.0,1578027500000000.0,1046006800000000.0,1.0014393070611356,90.30278663562378,2763265271050088.0,1580298766123416.0,1047512324973236.0,0.1205221158409715,0.0689260466410785,0.0456881223449434,0.0635054741459664,0.0363184901161573,0.0240739705912814
301,301,337.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89582.0,89.582,1000.0,0.0999085193899418,0.1368488095876592,0.1532231965156906,0.0006945155811346,0.0003274267741547,2741209200000000.0,1567685000000000.0,1039151200000000.0,1.0009156437370583,89.66402519725315,2743719171035947.0,1569120440951930.2,1040102692288136.6,0.1197322056631798,0.0684743006243675,0.0453886792710093,0.0630892549315645,0.0360804562517117,0.0239161881439917
302,302,337.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75539.0,75.539,1000.0,0.0999217493795185,0.1308177295056621,0.325864183261827,0.0006454331864893,-0.0005559703833125,2311493400000000.0,1321932500000000.0,876252400000000.0,1.000783119000291,75.59815602616298,2313303574400587.5,1322967730457852.2,876938609903490.6,0.1009628171238746,0.0577401731917583,0.0382734862299655,0.0531992948167651,0.0304244333102414,0.0201670529370743
303,303,337.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46030.0,46.03,1000.0,0.0994212566383794,0.14854031389968,0.3562640772555706,0.0006312264228807,0.0002133998286528,1408518000000000.0,805525000000000.0,533948000000000.0,1.0058211229790188,46.29794629072424,1416717156496161.5,810214060087674.0,537056176972401.1,0.0615221074175187,0.0351842117583849,0.0233221060798437,0.032417208864503,0.0185392534355818,0.0122888765630142
304,304,338.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90214.0,90.214,1000.0,0.0999487897154267,0.1356973680269741,0.0843184955094173,0.0006525202784183,0.00014356918872,2760548400000000.0,1578745000000000.0,1046482400000000.0,1.0005123652294243,90.2602225168073,2761962809014303.5,1579553894044128.0,1047018581194964.6,0.1205769150242024,0.068957386043253,0.0457088958915277,0.0635343489138014,0.0363350034637753,0.0240849165817025
305,305,338.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89611.0,89.61099999999999,1000.0,0.0999228512741865,0.1397527322385885,0.1581660961311976,0.0006667881738146,-0.0005782531312512,2742096599999999.5,1568192499999999.8,1039487600000000.0,1.0007720829102622,89.6801871216715,2744213725923147.5,1569403274629251.0,1040290170611389.2,0.1197709660610748,0.0684964675185885,0.0454033727551786,0.063109678547838,0.0360921364244171,0.0239239304298993
306,306,338.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75464.0,75.464,1000.0,0.0998186336258868,0.1501037222265087,0.3162577349310346,0.0006429698521799,0.0001144320154136,2309198400000000.0,1320620000000000.0,875382400000000.0,1.0018169590939596,75.60111500106656,2313394119032637.0,1323019512518664.8,876972934012372.1,0.1008625747155254,0.0576828450170488,0.0382354858398724,0.053146475119506,0.0303942259670377,0.020147029783865
307,307,338.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46418.0,46.418,1000.0,0.0997567539494639,0.1282797647436698,0.3628435433415353,0.0011885038289561,-0.0010374479035191,1420390800000000.0,812315000000000.0,538448800000000.0,1.0024383917971038,46.531185270437966,1423854269275401.8,814295742232664.5,539761749137080.5,0.0620406948100453,0.0354807895155488,0.0235186947645923,0.0326904627649903,0.0186955260910892,0.0123924630089505
308,308,338.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90215.0,90.215,1000.0,0.0999316007671495,0.1485876838886519,0.0759020028666253,0.0002696439570297,-6.095239291519687e-05,2760579000000000.0,1578762500000000.0,1046494000000000.0,1.0006844604942315,90.27674860348708,2762468507266705.0,1579843100561024.2,1047210283800450.2,0.1205782515896471,0.0689581504189158,0.0457094025633956,0.0635350531764316,0.0363354062283514,0.0240851835570786
309,309,338.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89718.0,89.718,1000.0,0.0999135097916905,0.1391096357004805,0.166236542944357,0.0007068213229386,0.0004193527744189,2745370800000000.5,1570065000000000.2,1040728800000000.0,1.0008656507862628,89.79566445724193,2747747332391603.5,1571424128001734.0,1041629707704006.4,0.119913978563653,0.0685782557145074,0.0454575866450449,0.0631850346492611,0.0361352322340545,0.0239524967951447
310,310,338.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75609.0,75.60900000000001,1000.0,0.0998204209915911,0.1456763741785455,0.3428923440640586,0.0012399068363843,-0.0005619672126711,2313635400000000.0,1323157500000000.0,877064400000000.0,1.0017990207477083,75.74502215971347,2317797678087232.0,1325537887794985.8,878642257052676.2,0.1010563767050005,0.0577936794881539,0.0383089532607191,0.0532485932008736,0.030452626830565,0.020185741213403
311,311,338.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46435.0,46.435,1000.0,0.0998622521185552,0.1346328365689491,0.403471873382095,0.0007632474723608,-8.313382003714103e-05,1420910999999999.8,812612499999999.9,538646000000000.0,1.0013793788796312,46.49905145827567,1422870974623235.5,813733400519824.2,539388996915997.8,0.0620634164226044,0.0354937839018162,0.0235273081863467,0.0327024352297023,0.018702373088882,0.0123970015903446
312,312,339.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90188.0,90.188,1000.0,0.0998093728888989,0.141748250314296,0.0744579167452446,9.071113203037613e-05,-0.0001024612101286,2759752800000000.0,1578290000000000.0,1046180800000000.0,1.0019099119209305,90.36025113632488,2765023684771541.0,1581304394885685.2,1048178913181368.4,0.1205421643226413,0.0689375122760204,0.0456957224229621,0.0635160380854183,0.036324531584798,0.0240779752219232
313,313,339.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89766.0,89.766,1000.0,0.0994926553559025,0.130967732593481,0.180861924875046,0.000899141314813,-0.0001430618008213,2746839600000000.0,1570905000000000.0,1041285600000000.0,1.0050993175554777,90.223745339685,2760846607394361.0,1578915543444487.5,1046595445940346.0,0.1199781337049965,0.0686149457463215,0.0454819068947045,0.0632188392555069,0.0361545649337049,0.0239653116131987
314,314,339.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75731.0,75.73100000000001,1000.0,0.0999397395906953,0.1357615153910957,0.3468480942611118,0.000788029451729,-4.136341190726723e-06,2317368600000000.0,1325292500000000.0,878479600000000.0,1.000602967443696,75.77666332747854,2318765897820843.5,1326091608230874.5,879009294598751.1,0.1012194376892486,0.0578869333190147,0.038370767228604,0.0533345132417485,0.0305017641088431,0.0202183122092902
315,315,339.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46100.0,46.1,1000.0,0.0998641625089931,0.1327417374829237,0.3974730201679665,0.0011101360248596,-5.434779264717815e-05,1410660000000000.0,806750000000000.0,534760000000000.0,1.0013602226023242,46.162706261967145,1412578811616194.5,807847359584425.0,535487392638818.8,0.0616156669986447,0.0352377180547804,0.0233575731105973,0.0324665072486116,0.0185674469559053,0.0123075648393429
316,316,339.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90129.0,90.129,1000.0,0.0997682604481724,0.1373133250559005,0.0773946341993379,0.0005685347393725,8.488447379244416e-05,2757947400000000.0,1577257500000000.0,1045496400000000.0,1.0023227783143311,90.33834968669235,2764353500412786.0,1580921119517116.2,1047924856365631.6,0.1204633069614067,0.0688924141119155,0.0456658287827554,0.0634744865902411,0.0363007684748111,0.0240622236747319
317,317,339.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89658.0,89.658,1000.0,0.0998854691024462,0.1359057560692773,0.1899870329045993,0.0009564832819092,0.0001475602027841,2743534800000000.0,1569015000000000.0,1040032800000000.0,1.0011466222122491,89.76080385430583,2746680597941758.0,1570814067450352.0,1041225324709947.6,0.1198337846369736,0.0685323931747398,0.0454271863329704,0.0631427788914538,0.0361110663594915,0.0239364782725772
318,318,339.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75577.0,75.577,1000.0,0.0998486559071807,0.1326771672703186,0.3565616716846681,0.0009206413308662,-4.176773214677446e-05,2312656200000000.0,1322597500000000.0,876693199999999.9,1.0015157349034318,75.69155469679667,2316161573721978.0,1324602207193941.8,878022034482841.2,0.1010136066107715,0.0577692194669445,0.038292739760946,0.0532260567967097,0.0304397383641314,0.020177198001367
319,319,339.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46475.0,46.475,1000.0,0.0997173795439039,0.1332682859356287,0.4217648249437333,0.0007818010602599,0.0005306877116797,1422135000000000.0,813312500000000.0,539110000000000.0,1.0028342146312783,46.60672012498867,1426165635824653.2,815617602187301.8,540637953449868.5,0.0621168790403907,0.035524358928328,0.0235475750610631,0.0327306057349072,0.018718483671924,0.0124076806053896
320,320,340.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90208.0,90.208,1000.0,0.0997728804923099,0.1224464496528002,0.0867224960535895,0.000574934188473,0.0001227657883782,2760364800000000.0,1578640000000000.0,1046412800000000.0,1.002276365146214,90.41334634710968,2766648398221556.0,1582233561074419.5,1048794817626472.2,0.1205688956315345,0.0689527997892762,0.0457058558603202,0.0635301233380207,0.036332586876319,0.0240833147294457
321,321,340.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89800.0,89.8,1000.0,0.0997782760196059,0.1373534356603928,0.1740862731505756,0.0007122823845067,-0.0004467359587801,2747880000000000.0,1571500000000000.0,1041680000000000.0,1.0022221668807991,89.99955058589578,2753986247928411.0,1574992135253176.0,1043994786796391.0,0.1200235769301148,0.0686409345188565,0.0454991337382134,0.063242784184931,0.0361682589292906,0.0239743887759869
322,322,340.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75805.0,75.805,1000.0,0.099601419868577,0.1420009820698483,0.3636068407131958,0.0007257551741953,-0.0004167728056565,2319633000000000.5,1326587500000000.2,879338000000000.1,1.0040017515006197,76.10835277250449,2328915594838637.0,1331896173518828.8,882856892161052.1,0.1013183435321532,0.0579434971180614,0.0384082609468293,0.0533866286763775,0.0305315686874708,0.0202380683871235
323,323,340.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46237.0,46.237,1000.0,0.0998521923429507,0.1341819501568618,0.4344538209342942,0.0009339530069554,0.0003122659008588,1414852200000000.0,809147500000000.0,536349200000000.0,1.0014802645147902,46.30544299037035,1416946555505333.0,810345252331481.2,537143138688296.1,0.0617987764645625,0.0353424375205831,0.0234269871565008,0.0325629912289382,0.0186226257028241,0.012344140465872
324,324,340.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90249.0,90.249,1000.0,0.0998762311925247,0.1288990373351936,0.0812449136626887,0.0004947624355822,2.4728147840048205e-05,2761619399999999.5,1579357499999999.8,1046888400000000.0,1.0012392218448518,90.36083853227603,2765041659087646.0,1581314674314830.2,1048185726974402.0,0.1206236948147654,0.0689841391914508,0.0457266294069045,0.0635589981058557,0.0363491002239371,0.0240942607198668
325,325,340.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89705.0,89.705,1000.0,0.0998187970665185,0.1246401459878908,0.1780878198424577,0.0006675337180015,0.0003677529813819,2744973000000000.0,1569837500000000.0,1040578000000000.0,1.001815318745634,89.86784316807709,2749956000943159.0,1572687255441349.0,1042466980749694.2,0.1198966032128725,0.0685683188308911,0.0454509999107621,0.0631758792350695,0.0361299962945659,0.0239490261152551
326,326,340.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75590.0,75.59,1000.0,0.0998261037321981,0.1343841801341802,0.3753569075619769,0.000996482064838,-0.0001785895399392,2313054000000000.0,1322825000000000.0,876844000000000.0,1.0017419919369823,75.72167717051651,2317083321417805.0,1325129350484038.8,878371455177991.5,0.1010309819615521,0.0577791563505608,0.0382993264952289,0.0532352122109013,0.03044497430362,0.0201806686812567
327,327,340.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46825.0,46.825,1000.0,0.0994485758787959,0.1491217422004461,0.4418919920575508,0.0005339224812897,0.0006686002720184,1432845000000000.2,819437500000000.1,543170000000000.06,1.0055448166686278,47.0846360405085,1440789862839560.2,823981130708898.8,546181778069898.6,0.0625846769460203,0.0357918904103057,0.0237249102148312,0.0329770976554498,0.0188594512735415,0.0125011219870332
328,328,341.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90120.0,90.12,1000.0,0.0999093352565978,0.1425697230881771,0.0877706379714616,0.0004980463351831,-0.0001050357591067,2757672000000000.0,1577100000000000.0,1045392000000000.0,1.0009074701895404,90.2017812134814,2760174505132530.0,1578531171235924.2,1046340662076384.0,0.1204512778724047,0.0688855347309504,0.0456612687359442,0.06346814822657,0.0362971435936266,0.0240598208963468
329,329,341.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89676.0,89.676,1000.0,0.0992591335465249,0.1303093378430387,0.1832807139647926,0.0006972167572064,5.384963193779708e-05,2744085600000000.0,1569330000000000.0,1040241600000000.0,1.0074639625292297,90.3453383037712,2764567352095399.0,1581043420315996.0,1048005924323746.0,0.1198578428149774,0.0685461519366701,0.0454363064265927,0.0631554556187959,0.0361183161218604,0.0239412838293474
330,330,341.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75727.0,75.727,1000.0,0.0999270787438035,0.1414579194272147,0.3806022556323463,0.0011991624606133,0.0003074194300787,2317246200000000.0,1325222500000000.0,878433200000000.0,1.000729744700967,75.78226137697014,2318937198135286.5,1326189574096977.8,879074231972853.8,0.10121409142747,0.0578838758163635,0.0383687405411324,0.053331696191228,0.0305001530505388,0.0202172443077857
331,331,341.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46496.0,46.496,1000.0,0.0998967140761806,0.1216630125851184,0.4529531564268067,0.0008178903861463,0.0002862848001011,1422777599999999.8,813679999999999.9,539353600000000.0,1.0010339271393915,46.54407347627314,1424248648373958.0,814521285834780.0,539911252324768.5,0.0621449469147284,0.0355404108172466,0.0235582151702892,0.0327453952501398,0.0187269417280211,0.0124132870882882
332,332,341.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90016.0,90.01599999999999,1000.0,0.0998288028436036,0.1291376912411576,0.0857631421530765,0.0004622322227034,-1.9511750760975025e-05,2754489600000000.0,1575280000000000.0,1044185600000000.0,1.0017149074367304,90.17036910782473,2759213294699436.0,1577981459386932.5,1045976281650766.6,0.1203122750661605,0.0688060396620199,0.0456085748616817,0.0633949049130373,0.0362552560777174,0.0240320554572298
333,333,341.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89732.0,89.732,1000.0,0.0998345036134651,0.1407895327029442,0.204322867598949,0.0006779986640301,0.0001471616586145,2745799200000000.0,1570310000000000.0,1040891200000000.0,1.0016577073110478,89.88074939243495,2750350931408509.0,1572913114367611.5,1042616692952245.6,0.1199326904798782,0.0685889569737865,0.0454646800511956,0.0631948943260828,0.0361408709381192,0.0239562344504104
334,334,341.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75437.0,75.437,1000.0,0.0999119923814078,0.1370546101010637,0.3893628750761015,0.0014386021110216,0.0008423701956313,2308372200000000.0,1320147500000000.0,875069200000000.0,1.0008808514022645,75.50344878723263,2310405532889318.5,1321310353776571.0,875840005931898.5,0.1008264874485197,0.0576622068741534,0.0382218056994388,0.0531274600284927,0.0303833513234844,0.0201398214487096
335,335,341.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46342.0,46.342,1000.0,0.0985326274920908,0.1198799325789636,0.4605505121740125,0.0008221086584881,-0.0002598997067722,1418065200000000.0,810985000000000.0,537567200000000.0,1.0148922498593371,47.0321366429814,1439183381275231.0,823062391252174.5,545572785058584.25,0.0619391158362514,0.0354226969651764,0.0234801877026312,0.032636938805101,0.0186649159833094,0.0123721728803651
336,336,342.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90242.0,90.242,1000.0,0.0998835918175018,0.1379341170170664,0.0870157289854258,0.0007359254822915,1.1472991852568506e-05,2761405200000000.0,1579235000000000.0,1046807200000000.0,1.001165438490747,90.347171500282,2764623447908628.5,1581075501254934.8,1048027189403271.0,0.1206143388566528,0.0689787885618112,0.0457230827038291,0.0635540682674448,0.0363462808719047,0.024092391892234
337,337,342.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89669.0,89.669,1000.0,0.0997260257870493,0.1299046466561645,0.19394121271835,0.0008766427693735,-0.0002529412752278,2743871400000000.0,1569207500000000.0,1040160400000000.0,1.0027472689379568,89.91534485839765,2751409552666968.0,1573518535021959.0,1043018000357412.6,0.1198484868568649,0.0685408013070305,0.0454327597235174,0.0631505257803851,0.0361154967698281,0.0239394150017146
338,338,342.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75665.0,75.665,1000.0,0.0999417797911519,0.1355812826312714,0.3971202117302587,0.0009981793162383,0.0004617811363495,2315349000000000.0,1324137500000000.0,877714000000000.0,1.0005825412452105,75.70907798331885,2316697786289556.5,1324908864708079.8,878225304606498.5,0.1011312243699013,0.0578364845252703,0.038337326885322,0.0532880319081604,0.0304751816468237,0.020200691834466
339,339,342.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46226.0,46.226,1000.0,0.0981062487901454,0.1468979343152432,0.4687486126469959,0.0011030833967721,-0.0002269135377778,1414515600000000.0,808955000000000.0,536221600000000.0,1.0193030641086425,47.118303441486105,1441820085309475.0,824570310226006.9,546572319921238.8,0.0617840742446713,0.0353340293882924,0.0234214137659538,0.0325552443400069,0.0186181952924876,0.0123412037367346
340,340,342.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90265.0,90.265,1000.0,0.0999446910797132,0.1239666495799027,0.1024858295141976,0.0007408936468754,-9.704739351867872e-05,2762109000000000.0,1579637500000000.0,1047074000000000.0,1.0005533952798216,90.3149522249331,2763637538082952.5,1580511663936329.0,1047653445809224.0,0.1206450798618799,0.0689963692020555,0.045734736156791,0.0635702663079376,0.0363555444571539,0.0240985323258848
341,341,342.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89708.0,89.708,1000.0,0.0999001963858745,0.1288016149047839,0.2131303865376766,0.000768385747504,-9.37171544863256e-05,2745064800000000.0,1569890000000000.0,1040612800000000.0,1.000999033212507,89.79762127142757,2747807210905684.0,1571458372249982.5,1041652406748560.0,0.1199006129092064,0.0685706119578795,0.0454525199263658,0.0631779920229598,0.036131204588294,0.0239498270413834
342,342,342.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75937.0,75.937,1000.0,0.0997985211035938,0.141113942597345,0.4039865224953249,0.0016315387359191,0.0001234614100041,2323672200000000.0,1328897500000000.0,880869200000000.0,1.002018856533926,76.09030590861671,2328363360803671.5,1331580353400792.8,882647548539954.0,0.1014947701708477,0.0580443947055502,0.0384751416333932,0.0534795913435535,0.0305847336115094,0.0202733091367719
343,343,342.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46335.0,46.335,1000.0,0.0997928975853028,0.1478493792217257,0.4754311357168825,0.0001436285492073,4.218388143135148e-06,1417851000000000.0,810862500000000.0,537486000000000.0,1.0020753221893384,46.431160053643,1420793497641475.8,812545300938752.5,538601456622258.8,0.0619297598781388,0.0354173463355369,0.0234766409995559,0.0326320089666902,0.018662096631277,0.0123703040527322
344,344,343.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90175.0,90.175,1000.0,0.0996401683711383,0.1440892678460937,0.0900112753563282,0.0003054969461108,4.830865837279317e-05,2759355000000000.5,1578062500000000.2,1046030000000000.2,1.0036113109275508,90.5006499628919,2769319888864492.0,1583761374350608.2,1049807539569546.2,0.1205247889718608,0.0689275753924041,0.0456891356886792,0.0635068826712267,0.0363192956453094,0.0240745045420336
345,345,343.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89713.0,89.713,1000.0,0.0998964373731041,0.1439181059559674,0.1982477937615073,0.0006234987276653,2.689735842487666e-05,2745217800000000.0,1569977500000000.0,1040670800000000.0,1.0010366999026106,89.8060054583629,2748063767025905.0,1571605095521351.0,1041749663317009.6,0.1199072957364297,0.0685744338361935,0.0454550532857054,0.0631815133361104,0.0361332184111743,0.0239511619182641
346,346,343.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75718.0,75.71799999999999,1000.0,0.0998891038377678,0.1332160599162832,0.4147436443153661,0.0011311830738016,0.0001605342688528,2316970799999999.5,1325064999999999.8,878328799999999.9,1.001110192783512,75.80206157718196,2319543084261767.5,1326536077600684.0,879303914295310.6,0.101202062338468,0.0578769964353984,0.0383641804943212,0.0533253578275569,0.0304965281693544,0.0202148415294006
347,347,343.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46255.0,46.255,1000.0,0.0996346928980074,0.150491223112022,0.4883658563282474,0.0011535992592944,0.0004880048416785,1415403000000000.0,809462500000000.0,536558000000000.0,1.003666464876512,46.42459233286306,1420592525385609.5,812430365825103.5,538525271061211.4,0.0618228346425663,0.0353561962825134,0.0234361072501232,0.0325756679562804,0.018629875465193,0.0123489460226422
348,348,343.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90060.0,90.06,1000.0,0.0999319552867064,0.1333990502355829,0.0943299242156488,7.843553473482816e-05,-5.353406922420256e-05,2755836000000000.0,1576050000000000.0,1044696000000000.0,1.000680910456504,90.12132279571276,2757712477548810.0,1577123148924973.0,1045407344430268.0,0.1203710839457254,0.0688396721911828,0.0456308684238697,0.0634258924687627,0.0362729777190636,0.0240438023737793
349,349,343.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89582.0,89.582,1000.0,0.0999322588571658,0.143420696188369,0.2196530397920081,0.0006812539688216,-4.0956493185389245e-06,2741209200000000.0,1567685000000000.0,1039151200000000.0,1.0006778706256505,89.64272500638702,2743067385195443.0,1568747687611773.0,1039855610074089.6,0.1197322056631798,0.0684743006243675,0.0453886792710093,0.0630892549315645,0.0360804562517117,0.0239161881439917
350,350,343.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75481.0,75.481,1000.0,0.0999397916036741,0.1415713161735816,0.4177176574414984,0.0012574620026479,-5.750493071055691e-05,2309718600000000.0,1320917500000000.0,875579600000000.0,1.0006024466867471,75.52647327836236,2311110082317888.5,1321713282371341.5,876107090029003.5,0.1008852963280846,0.0576958394033163,0.0382440992616268,0.053158447584218,0.0304010729648305,0.0201515683652591
351,351,343.5,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46407.0,46.407,1000.0,0.0997951187860053,0.1385228054290199,0.4967076425139616,0.0009311810790524,0.000750137607348,1420054200000000.0,812122500000000.0,538321200000000.0,1.0020530183889456,46.50227442437579,1422969597385899.2,813789802426576.5,539426383322759.25,0.0620259925901541,0.035472381383258,0.0235131213740453,0.0326827158760589,0.0186910956807526,0.0123895262798132
352,352,344.0,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90180.0,90.18,1000.0,0.0998715478298208,0.1319096302743912,0.1035491581343202,0.0007667883479815,-1.2669966747374173e-06,2759508000000000.0,1578150000000000.0,1046088000000000.0,1.0012861738199752,90.29598715508536,2763057206945612.0,1580179775213994.0,1047433450998990.2,0.1205314717990841,0.068931397270718,0.0456916690480188,0.0635104039843773,0.0363213094681896,0.0240758394189142
353,353,344.0,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89830.0,89.83,1000.0,0.0996997580023162,0.1322888369963579,0.2065797100076536,0.0008880976523549,-0.0003740919759435,2748798000000000.0,1572025000000000.0,1042028000000000.0,1.0030114616494537,90.1005195999704,2757075899759094.5,1576759092999482.2,1045166027359656.8,0.1200636738934545,0.0686638657887403,0.0455143338942507,0.0632639120638347,0.0361803418665721,0.0239823980372706
354,354,344.0,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75322.0,75.322,1000.0,0.0990680850046601,0.1356946316619693,0.4256869369249098,0.0008142942116059,-0.0013564703017938,2304853200000000.0,1318135000000000.0,873735200000000.0,1.0094068134586032,76.03054000332891,2326534524101864.5,1330534450058255.8,881954264038615.2,0.1006727824223843,0.0575743036729322,0.0381635384346293,0.0530464698260287,0.0303370333972386,0.0201091192804553
355,355,344.0,20.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,46293.0,46.293,1000.0,0.0996592667224831,0.1306333181269125,0.5060963872522042,0.0013465122217162,-0.0003350988481267,1416565800000000.0,810127500000000.0,536998800000000.0,1.0034189823859097,46.45127495159092,1421409013518682.0,812897311652841.1,538834789438454.6,0.0618736241294633,0.0353852425576996,0.0234553607811037,0.0326024299362251,0.0186451805190829,0.012359091086935
356,356,344.5,2.25,10,1000,100000.0,17.15,2.43,0.81,,0.1,90142.0,90.142,1000.0,0.0999086705077161,0.1339640880873944,0.0996032200743541,0.0005649440766123,-6.046059756873751e-05,2758345200000000.0,1577485000000000.0,1045647200000000.0,1.0009141297929376,90.22440148779498,2760866685526526.0,1578927026036412.0,1046603057258421.6,0.1204806823121872,0.0689023509955319,0.0456724155170382,0.0634836420044327,0.0363060044142997,0.0240656943546215
357,357,344.5,5.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,89797.0,89.79700000000001,1000.0,0.0992986916032805,0.1270936802416472,0.2302934808632619,0.0009469731201182,-0.0001612817609245,2747788200000000.5,1571447500000000.2,1041645200000000.0,1.007062614676952,90.43120161014627,2767194769270476.5,1582546028177560.0,1049001938677696.8,0.1200195672337808,0.0686386413918681,0.0454976137226097,0.0632406713970407,0.0361670506355625,0.0239735878498585
358,358,344.5,10.0,10,1000,100000.0,17.15,2.43,0.81,,0.1,75739.0,75.739,1000.0,0.0999322652257888,0.1378031935906504,0.4341680614327924,0.000964209230206,-0.0005342992168445,2317613400000000.0,1325432500000000.0,878572400000000.0,1.0006778068530535,75.79033641324342,2319184294245249.0,1326330887231759.8,879167902393623.8,0.1012301302128058,0.057893048324317,0.0383748206035473,0.0533401473427894,0.0305049862254515,0.0202204480122992
