sep=	
IntermediateFocus_RN	IntermediateFocus_RS	IntermediateFocus_RO	IntermediateFocus_OX	IntermediateFocus_OY	IntermediateFocus_OZ	IntermediateFocus_DX	IntermediateFocus_DY	IntermediateFocus_DZ	IntermediateFocus_EN	IntermediateFocus_PL	IntermediateFocus_S0	IntermediateFocus_S1	IntermediateFocus_S2	IntermediateFocus_S3
483667	2	1	0.000162087012156364	-0.000470314648295583	0	-0.000136399335745304	0.000234833706915006	0.999999963124175	999.996514818761	999.95047626598	1	1	-3.46144e-21	1.75326e-18
483684	2	1	8.11480219347072e-05	0.000360678799261091	0	0.000171439954274438	8.53695865783362e-06	0.999999985267731	1000.02402506501	1000.35182648889	1	1	-3.48526e-21	1.75515e-18
483689	2	1	0.000497475505501055	1.97094444142065e-05	0	-0.000301975881583469	0.000912303438750216	0.999999538256395	1000.01327292134	1000.3499591968	1	1	-3.58023e-21	1.752e-18
483695	2	1	-0.000101468463328758	-0.000273398968620171	0	-0.000286520444853307	-3.8095014665963e-05	0.999999958227402	999.989507256128	1000.40530886687	1	1	-3.35452e-21	1.75219e-18
483737	2	1	0.000177989597968997	0.000435442579086343	0	0.000486011046500945	-0.000429485110301142	0.999999789667879	1000.01885376736	999.933141799476	1	1	-3.45886e-21	1.7574e-18
483748	2	1	0.000190242702029941	-5.51586824610872e-05	0	0.000585116280560989	0.000606564316230948	0.999999644859271	999.994870177681	1000.46096481122	1	1	-3.74417e-21	1.75831e-18
483778	2	1	-2.66707184189141e-05	-6.50004494929524e-05	0	-0.000218117204502929	-1.76928579894066e-05	0.999999976055924	1000.01607893565	1000.38444876519	1	1	-3.37804e-21	1.75284e-18
483781	2	1	0.000333033161764917	-0.000324346125167518	0	0.000319583907882262	0.000154270495504391	0.999999937033368	999.992896884124	999.958777097336	1	1	-3.56245e-21	1.75646e-18
483785	2	1	0.000387638452681083	0.000156526857219896	0	0.000751278390427759	-0.000649615468552725	0.99999950679014	999.998387341923	1000.37290794672	1	1	-3.47574e-21	1.75941e-18
483798	2	1	-0.000434450769274786	0.000494056750917071	0	-0.000391778865161835	0.000837153349537408	0.999999572841704	1000.00141092708	999.536248495876	1	1	-3.53908e-21	1.75112e-18
483801	2	1	2.75182941545382e-05	-0.000429529361607506	0	0.000185240184574689	0.000191638288676681	0.999999964480419	1000.01785176519	1000.30273572723	1	1	-3.53424e-21	1.75524e-18
483805	2	1	0.000171045984450363	-0.000183887226383184	0	-0.000155127897116301	-0.000166494405460321	0.999999974107474	1000.00745575813	999.974380296086	1	1	-3.35509e-21	1.75299e-18
483828	2	1	3.27142772807432e-05	-0.000271583744518883	0	0.000123461769885166	-0.000179931077325422	0.999999976190999	1000.00951616283	1000.38357730995	1	1	-3.42473e-21	1.75488e-18
483860	2	1	8.39827926218534e-05	-0.000164484048338798	0	-7.58061834254167e-05	-0.00116538833641306	0.999999318061492	1000.0013128359	1000.46508665716	1	1	-3.10602e-21	1.75347e-18
483865	2	1	0.000367936240407485	0.00047523026899654	0	0.000263009091251203	-0.00067386660778399	0.999999738364972	1000.02775705242	1000.39019287094	1	1	-3.33308e-21	1.75591e-18
483868	2	1	0.000479608996380634	1.272898598597e-05	0	2.20751417610941e-05	-4.19051377772341e-05	0.999999998878324	999.994900488422	1000.29694750456	1	1	-3.43257e-21	1.75405e-18
483874	2	1	0.000306434474265593	0.000137605216179892	0	0.00053395194849034	0.00113234472077082	0.999999216345068	1000.01748815033	1024.56798506698	1	1	-3.84848e-21	1.75749e-18
483898	2	1	0.000141566987035796	8.47658597555867e-05	0	-6.56116823040658e-05	-0.000496178414629669	0.999999874751036	999.995452456087	999.532083784656	1	1	-3.29422e-21	1.75403e-18
483921	2	1	-0.000292424015564868	3.73684298978216e-05	0	0.00018712966090274	-0.000421475067539234	0.999999893670623	999.978414387772	999.813673781875	1	1	-3.3794e-21	1.75538e-18
483928	2	1	0.000276062729250792	0.00035614582427046	0	0.000113535607596752	-0.000267107372352658	0.999999957881658	1000.00178915684	999.5826950076	1	1	-3.40138e-21	1.75518e-18
483985	2	1	0.000109738885769151	-3.50222362399677e-06	0	-0.000318371373593814	-0.000924349914797395	0.999999522108337	1000.00413482757	999.967667921616	1	1	-3.11221e-21	1.75226e-18
483989	2	1	8.46779789048513e-05	-0.000493007205343843	0	-0.000227040082325479	-0.000322027734952695	0.999999922375467	999.976644499025	1000.02154951357	1	1	-3.29664e-21	1.75259e-18
484004	2	1	0.000374874400754011	-0.000436794740274138	0	0.000347159453830182	0.00158639260605006	0.999998681418537	999.980136518259	1089.6618303759	1	1	-3.89738e-21	1.7563e-18
484007	2	1	-0.000286461775602542	0.00032333848432764	0	0.000166493895607772	-0.000280437018545446	0.999999946817429	1000.02033271241	1000.40784758065	1	1	-3.41092e-21	1.75529e-18
484047	2	1	0.00048361504242489	-0.00011757911587823	0	0.00060480793165372	-0.000250064728171873	0.999999785837476	999.988395059714	999.647062482847	1	1	-3.53811e-21	1.75821e-18
484062	2	1	-0.000322070497832644	2.45050528829838e-06	0	-9.60749941570325e-05	0.000443963544155851	0.999999896832978	1000.02140563297	1000.33452994585	1	1	-3.52279e-21	1.75351e-18
484065	2	1	0.000483954751493348	0.000152398906771434	0	-6.44037310881148e-05	-0.000446100884044927	0.999999898423075	1000.01270953032	999.714375644086	1	1	-3.30673e-21	1.75373e-18
484138	2	1	0.000456631621154363	-0.00037942686818071	0	0.000154414466708877	-0.000991345265232606	0.999999496695242	1000.00547873691	999.828649932624	1	1	-3.21737e-21	1.75535e-18
484155	2	1	-0.000400155284111655	-0.000368742433634717	0	8.98185723969402e-06	-0.000963485980918074	0.999999535806938	999.997637023926	999.638631965621	1	1	-3.18528e-21	1.75415e-18
484157	2	1	-0.00049054743909821	-8.13794221241615e-05	0	-0.000363234547938122	0.000783132250354358	0.999999627382202	1000.0222730608	1000.04220591543	1	1	-3.53437e-21	1.75151e-18
484173	2	1	-2.32357017588749e-05	-3.00624783395875e-05	0	-1.38355273806775e-05	0.000432277368488412	0.999999906472423	1000.02667029876	1000.3475747396	1	1	-3.54041e-21	1.75385e-18
484198	2	1	-0.000464656602426505	2.30311925486781e-05	0	-0.000279700488850674	0.000179655346060967	0.999999944745795	1000.01827496292	1000.38965306825	1	1	-3.40997e-21	1.75203e-18
484209	2	1	-0.000101170517897556	-0.000212103802824867	0	-0.000111746110885736	5.86475656107182e-05	0.999999992036635	999.994092868517	1000.471914376	1	1	-3.42422e-21	1.75345e-18
484228	2	1	-0.000419189341804502	-0.000455763252548369	0	2.14476499815296e-05	0.00121766444466703	0.999999258416374	999.966014542062	999.575969996768	1	1	-3.72761e-21	1.75322e-18
484243	2	1	0.000464337638045265	8.10199074962048e-05	0	0.000126102859473006	0.000556136500147845	0.999999837405117	999.994166370783	999.722465884183	1	1	-3.60735e-21	1.75491e-18
484247	2	1	0.000376640033114939	-0.000399242060928284	0	-7.55892934230316e-05	0.000134254388677186	0.999999988131009	999.976668270605	1000.45284350403	1	1	-3.45307e-21	1.75384e-18
484268	2	1	0.000388113634515935	0.000436063793384345	0	-6.9493387751314e-05	-0.000270126174960226	0.999999961101258	999.996193822531	1000.26218776215	1	1	-3.35143e-21	1.75372e-18
484275	2	1	1.45270920232365e-05	0.000215268343029817	0	-8.54636041950317e-05	0.000329148472222329	0.999999942178626	999.995832453449	999.684633843543	1	1	-3.49694e-21	1.7534e-18
484290	2	1	-0.000165356918220672	0.000128073502663251	0	-0.000168101434061688	0.000226209595884822	0.999999960285562	999.998867858769	999.698485755723	1	1	-3.45115e-21	1.75302e-18
484304	2	1	-1.72400894575125e-05	-0.000163155383194447	0	-7.90966735541142e-05	0.000386727230969535	0.999999922092879	999.993517967529	999.769678711555	1	1	-3.51166e-21	1.75323e-18
484306	2	1	-2.64278055924494e-05	0.000441626753813928	0	-0.00021752996353349	0.000336153929696518	0.999999919840622	1000.00792122191	1000.35012424629	1	1	-3.46613e-21	1.75282e-18
484311	2	1	-0.000347090085281943	-7.49092882190716e-05	0	-0.000141786742664936	0.000132026512491912	0.999999981232759	1000.0056444461	1000.46701791329	1	1	-3.43356e-21	1.75295e-18
484330	2	1	0.000379121265130761	0.000361476297372876	0	0.000159021109698116	-0.000251825323865831	0.999999955648145	1000.00244820375	999.765511928291	1	1	-3.41582e-21	1.75509e-18
484361	2	1	-0.000328281693454801	0.0001836141532221	0	3.77654595223017e-06	0.00144480099956098	0.99999895626736	999.997437068542	999.775333839035	1	1	-3.77631e-21	1.75385e-18
484399	2	1	-9.95427596161558e-05	-7.04386491489073e-05	0	0.000375590553194664	-0.000835882553209629	0.999999580115959	1000.00595068238	999.69485590251	1	1	-3.31951e-21	1.75665e-18
484404	2	1	-0.000306598795185367	-0.00018907568687021	0	-0.000120808638721673	0.00011739629387751	0.999999985811691	1000.00859386096	999.498369065365	1	1	-3.43553e-21	1.75315e-18
484406	2	1	-0.000325858771188958	0.000188980309724807	0	-0.000246035524810992	0.000149202556536936	0.999999958602558	999.984651050794	1000.184761993	1	1	-3.4107e-21	1.75216e-18
484419	2	1	0.000233542220739347	-5.57977906620322e-05	0	-0.000415063937997728	-0.000224899115184703	0.999999888571151	1000.00307324115	999.953165541699	1	1	-3.27398e-21	1.75129e-18
484424	2	1	-4.87185248224109e-05	-9.92884433922425e-05	0	-0.000261822000499415	-0.000595354312863306	0.999999788501219	999.976048944614	1000.13597291719	1	1	-3.21524e-21	1.75232e-18
484438	2	1	0.000442317079442506	0.000490750254167394	0	0.000113245182260323	-0.000438389187085159	0.999999897495219	1000.00956396466	999.916244598957	1	1	-3.35551e-21	1.75488e-18
484439	2	1	-1.78341140352756e-05	-0.000351287444850773	0	-0.000214677558728362	-0.000218387310902601	0.999999953110263	999.988521289744	1000.45933100457	1	1	-3.32614e-21	1.75253e-18
484509	2	1	-0.000499028850146077	0.000145792371261777	0	-0.000389331293579723	-0.000910005069560994	0.999999510155839	999.997530332851	1000.32387040081	1	1	-3.09631e-21	1.75138e-18
484511	2	1	2.65276732466235e-05	0.000488851447439487	0	0.000132308076870893	0.0014549742203186	0.999998932771726	1000.00862808316	1000.32724295309	1	1	-3.81307e-21	1.75496e-18
484517	2	1	0.000475422370740386	0.000258674188631958	0	0.00019789104666894	-0.000376735685701384	0.999999909454674	1000.01690012488	1000.223310433	1	1	-3.39508e-21	1.75568e-18
484523	2	1	6.25603659156482e-05	0.000266936817539198	0	0.00010726603742949	-0.00136372607718776	0.999999064372154	1000.016749625	1000.01987944215	1	1	-3.09788e-21	1.75464e-18
484527	2	1	-0.000486337631616596	-0.000147662581003627	0	0.000182140217690379	0.000288598242461935	0.999999941767996	1000.00631791968	1000.47749940703	1	1	-3.55747e-21	1.7553e-18
484539	2	1	0.000269603578274769	-8.26614371793877e-05	0	-8.78080397482914e-05	0.0013674232758211	0.999999061221226	999.98650622788	999.901099388045	1	1	-3.73713e-21	1.75352e-18
484549	2	1	0.000214747434834295	0.000179813190064326	0	-0.000259859481163895	-0.000938403028096217	0.999999525936291	1000.00046728939	999.930796704427	1	1	-3.1218e-21	1.75223e-18
484551	2	1	0.000441098898953551	-0.000472853445888655	0	0.000353753284092583	-0.000505694782407884	0.999999809565682	999.995647649611	1000.29919190656	1	1	-3.40296e-21	1.7567e-18
484563	2	1	6.04020701351904e-05	0.000226304109189251	0	-0.000418285010921069	-0.000229448468879886	0.999999886195519	1000.0076753468	999.520617685954	1	1	-3.27275e-21	1.75145e-18
484584	2	1	-0.000353426861458644	0.000275456816965169	0	-3.27278090295498e-05	-0.00134600991378507	0.99999909359269	999.97652331812	1000.46484170028	1	1	-3.06547e-21	1.7537e-18
484586	2	1	-0.000370472527693608	-0.000200272956696557	0	-9.97978456492298e-05	0.00127631934595327	0.999999180524323	1000.00140970596	1000.37465314384	1	1	-3.71218e-21	1.75305e-18
484593	2	1	-0.000453021571753753	0.000237574732435714	0	-0.000179695700857371	-0.000197404392545675	0.99999996437048	999.99974579541	999.652076955959	1	1	-3.34024e-21	1.75268e-18
484637	2	1	0.00035669663197635	0.000376521522035711	0	0.000277205812956949	0.00123629073989262	0.99999919737075	1000.01734153685	1000.36819889409	1	1	-3.80375e-21	1.75602e-18
484640	2	1	-0.000335306120792342	0.000370292941314895	0	7.58588923699226e-05	0.00010465353771936	0.999999991646532	1000.03260399255	999.578128757833	1	1	-3.48408e-21	1.75454e-18
484712	2	1	-0.000161438477442023	0.000119910787180544	0	3.84023697348121e-05	0.00085953970156827	0.999999629858311	999.999570879162	999.862872711424	1	1	-3.6567e-21	1.75466e-18
484720	2	1	0.000217012174055009	-0.000495556593512443	0	3.6066654622734e-05	-1.4085800067511e-05	0.999999999250393	1000.00917796211	999.978193014003	1	1	-3.44403e-21	1.75435e-18
484722	2	1	0.000355735971053373	-0.000485090772647245	0	0.000284446795736918	0.00168169063083923	0.999998545502263	999.991012963958	1095.23963423507	1	1	-3.90133e-21	1.75596e-18
484723	2	1	9.91455698506893e-06	-0.000299169242360869	0	-0.000567061800677945	0.000145738219383304	0.999999828600628	999.977345277824	1000.2007175224	1	1	-3.33056e-21	1.75036e-18
484751	2	1	-0.00037637997237773	0.000273004109380554	0	-0.0001274736817857	0.000198623917497748	0.9999999721495	999.998865707996	999.642868435127	1	1	-3.45454e-21	1.75322e-18
484752	2	1	0.000414917780073708	-0.000242747254557196	0	5.3566909214299e-05	0.000352280266221729	0.999999936514598	1000.01202187005	999.908528472326	1	1	-3.53947e-21	1.75449e-18
484753	2	1	0.000444622689400931	0.000267667004465233	0	0.000318194442843796	0.0018807426388981	0.999998180778056	1000.01127461251	1155.36341824749	1	1	-3.95485e-21	1.75682e-18
484760	2	1	-0.000356490542786719	0.000299415521951035	0	0.000130638833710332	0.000130487439026885	0.999999982953261	1000.02072915281	999.500321263019	1	1	-3.50369e-21	1.75461e-18
484803	2	1	0.000146648333288202	0.000223579794616624	0	-0.000245004945469319	0.000773089943109581	0.999999671152204	1000.03372657345	1000.36548051613	1	1	-3.56217e-21	1.75233e-18
484807	2	1	0.000397634652678058	-0.000369992416580756	0	-0.000244779971065973	-0.00062309311745329	0.999999775918841	1000.00094589228	1000.37003280988	1	1	-3.21223e-21	1.75242e-18
484819	2	1	0.000185385722088038	0.000492074529329312	0	0.000574529029471648	-0.000289583906267776	0.999999793028756	1000.0087372915	999.862395569838	1	1	-3.51984e-21	1.75805e-18
484837	2	1	-0.000348164002483498	0.000170164008225449	0	-6.3341084221619e-05	0.000858930765658327	0.999999629112855	1000.011180504	999.652957762853	1	1	-3.62757e-21	1.75336e-18
484841	2	1	8.84885556366732e-06	-0.000409980097605844	0	6.42982217948091e-05	0.000939181593331602	0.999999556901738	999.98827621225	1000.21128078535	1	1	-3.68013e-21	1.75448e-18
484842	2	1	-0.000494099498800388	0.000278251363692861	0	-0.000216679106832185	0.000739617225729954	0.999999703008218	999.996738207157	1000.42540421049	1	1	-3.56144e-21	1.75254e-18
484849	2	1	-0.000413127652586817	1.64689278300822e-05	0	-0.000120475800863292	0.00037272940772577	0.999999923279182	999.984546494721	999.967377771238	1	1	-3.49862e-21	1.75321e-18
484858	2	1	-0.000345529552021384	-5.86160547429992e-05	0	0.000762150570623892	0.000525286518152916	0.999999571600199	999.998863865871	1000.09156347037	1	1	-3.77284e-21	1.75924e-18
484859	2	1	0.000202193305989695	0.000402776750414668	0	0.000141066965639198	-0.000657043575784489	0.9999997741969	1000.01461025405	999.970552498304	1	1	-3.30226e-21	1.75447e-18
484877	2	1	0.000402749270231623	-0.000131770185700431	0	0.000182146677662559	0.000591517485381532	0.999999808464808	999.994986610378	1000.22980533174	1	1	-3.6303e-21	1.75524e-18
484880	2	1	-0.000446299874966916	0.000336342485066032	0	0.00014427588434796	-0.000407923365140771	0.999999906391495	1000.00258795467	999.875706762701	1	1	-3.37156e-21	1.75511e-18
484897	2	1	-1.94491604422475e-05	-0.000410028105294502	0	-0.00010295410565769	0.000378549730759561	0.999999923050273	999.985315780528	999.902388245752	1	1	-3.50604e-21	1.75369e-18
484907	2	1	-0.000223323620121535	-0.000394247203706399	0	6.19211933220158e-05	-0.00119476158305544	0.999999284355007	999.994287635562	999.811713155307	1	1	-3.13347e-21	1.75425e-18
484930	2	1	0.000324009524438867	0.00047888368808835	0	-0.000121341299880865	0.000965142762393394	0.999999526887757	1000.01245570182	999.883941336738	1	1	-3.63753e-21	1.75303e-18
484931	2	1	-4.45756347812465e-05	0.000130653642745934	0	-0.000150234772872484	0.000123781160693209	0.999999981053868	1000.02223856059	1000.17633858612	1	1	-3.43034e-21	1.75312e-18
484966	2	1	0.000232019666640854	3.82810330553651e-05	0	-0.000255625350452	-0.000792230111419922	0.999999653513506	1000.00650770333	1000.38819023564	1	1	-3.16067e-21	1.7516e-18
484985	2	1	0.000305204983928775	-0.000303281714154613	0	0.000329716363285139	0.000963002361308038	0.999999481956651	999.989109046084	999.764196051361	1	1	-3.75613e-21	1.75636e-18
484989	2	1	-0.000156716561899001	-3.72757996869311e-06	0	-8.80946469647374e-05	-0.00134535292635487	0.999999091132005	1000.00276629628	999.903592055128	1	1	-3.05035e-21	1.75315e-18
484990	2	1	-0.000376898748517762	-0.000489073488036729	0	-0.000314803826120076	0.00151926856171941	0.99999879636007	999.985347787257	1000.19950313131	1	1	-3.71114e-21	1.75166e-18
484997	2	1	-0.000476162173670136	0.000209563550411573	0	1.78606448745043e-05	0.000499360151653885	0.99999987516021	999.998025986838	1000.36265981411	1	1	-3.5647e-21	1.75407e-18
485029	2	1	-0.000355567326010719	-0.000128728396290079	0	-0.000569141782346717	0.00149566419234795	0.999998719532308	999.993443331062	999.442267479601	1	1	-3.64343e-21	1.74999e-18
485046	2	1	-0.000253686422256483	-0.000168863604257996	0	0.000390875326313484	-0.00024667426575968	0.999999893184137	999.988654301564	1000.24298174573	1	1	-3.4794e-21	1.75665e-18
485047	2	1	0.000203806785921634	0.000246302471169857	0	0.000168518659995669	0.00085374689392574	0.999999621358779	1000.01698956638	999.992554448711	1	1	-3.68797e-21	1.75515e-18
485057	2	1	9.99367505257198e-05	0.000315650415209923	0	-9.28091742176343e-05	0.00020538189066065	0.999999974602368	1000.0022886363	999.821803029442	1	1	-3.46568e-21	1.75355e-18
485080	2	1	0.000402176287610051	-0.000137936797040661	0	0.00023282118665573	0.000989461681726263	0.999999483379804	999.978341883647	1000.06849484205	1	1	-3.73643e-21	1.75571e-18
485083	2	1	0.00023982936576456	-0.000496537649517313	0	-1.04798490652321e-05	4.12529291318863e-05	0.999999999094184	999.996793266191	999.902868999919	1	1	-3.44576e-21	1.75404e-18
485107	2	1	0.000486055697570986	-0.00024534652630695	0	-0.000224724000123364	-0.000166985223611181	0.999999960807529	1000.00203311063	999.663745858958	1	1	-3.33797e-21	1.75271e-18
485153	2	1	0.000143610132896987	-0.000121777958874941	0	0.00026945715763765	-0.000145827791494734	0.999999953063546	999.984941549836	999.509639179765	1	1	-3.47098e-21	1.75546e-18
485154	2	1	-1.66145191022073e-05	2.41193360275282e-05	0	-6.42501436407855e-06	-0.000668070340808386	0.999999776820345	999.984280741445	1000.52828698238	1	1	-3.26195e-21	1.75396e-18
