,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
824,824,0.02,2392,2,100000.0,2.24898844836937,,2.3920000000000003,3525.0,1.3085082367968182,2392.0,0.1613553508268523,0.0098376029826844,0.0063565986443043,-0.0002547059314176,-1.7462975216381055e-05,1728539380808.5967,3537077197274.0894,4934394319327.313,3352398102673.448,2147262016583.5784,14.824423161316876,19.39787981234466,25624599232107.29,52435129126635.79,73149549434506.25,49697368079227.016,31831920772057.586,0.0001776427545627,0.0003635069836423,0.0005071098805824,0.0003445274316349,0.0002206750645249,9.747816622333562e-05,0.0001994677140762,0.0002782671398819,0.0001890530369902,0.0001210913480488
825,825,0.02,2396,2,100000.0,2.25173916737387,,2.3960000000000004,3689.0,1.3722734583441023,2396.0,0.1419650490242929,0.008084277760183,0.0064758139981699,-0.0002362480216602,9.07741766282283e-05,1812773238472.559,3690270562349.733,5161084192991.576,3515764600277.5903,2251900745142.672,16.877393530783753,23.160399188323,30594887327774.68,62282148515843.1,87105648970626.31,59336942720483.53,38006215068038.04,0.0001866274692044,0.0003799183709878,0.0005313406337025,0.0003619527449672,0.0002318362429708,0.0001022701532649,0.0002081918068905,0.0002911698276586,0.0001983468074675,0.0001270441495137
826,826,0.02,2400,2,100000.0,2.2544984294486,,2.4,3561.0,1.3273484390617547,2400.0,0.1517104873432799,0.0083415204386055,0.0061600513091512,-0.000133808480886,5.45222796726022e-05,1753427288000.578,3550914645338.6533,4978727783772.804,3400666700876.216,2178178788500.34,15.81960510461908,20.998128142189504,27738527275832.33,56174067449466.01,78761507462681.08,53797204300289.51,34457928281332.973,0.0001808360689644,0.0003662161813527,0.0005134707136263,0.000350720672738,0.0002246419297279,9.896248965750154e-05,0.0002004117058453,0.0002809967086636,0.0001919317929617,0.0001229352350703
827,827,0.02,2404,2,100000.0,2.26091120634903,,2.404,3631.0,1.3563156463407522,2404.0,0.1457457608480581,0.0092711669643114,0.0064407778748426,-0.000154105824595,-4.845761907974964e-05,1791692968816.1338,3609457728303.648,5073516214667.949,3474880685925.008,2225713975645.1743,16.494476312804746,22.371716301254,29553037233956.53,59536115001574.54,83684993025471.28,57316337163812.734,36711986450357.805,0.0001850897230642,0.0003728727761796,0.0005241164236724,0.0003589703788726,0.0002299259920881,0.0001011386236702,0.000203748964354,0.0002863930684839,0.0001961522739161,0.0001256385173678
828,828,0.02,2408,2,100000.0,2.26368447911755,,2.408,3723.0,1.3938631837236066,2408.0,0.1582519246762785,0.010252877731021,0.0064365410641949,-0.0002120415173041,-2.691878057067114e-06,1841293265698.8845,3690008516710.4575,5199720837895.501,3571077476699.8804,2287329484490.4385,15.21624463604992,21.2093631927218,28017568777585.49,56148072299374.02,79120224308584.42,54338388499753.24,34804564999256.465,0.0001905304095393,0.0003818288194443,0.0005380484245449,0.0003695222628613,0.0002366846344088,0.0001039553930027,0.000208329815073,0.0002935648727325,0.0002016152285186,0.0001291376229504
829,829,0.02,2412,2,100000.0,2.26645698408379,,2.4120000000000004,3487.0,1.3085830246811492,2412.0,0.154178401443005,0.0088908057623209,0.0060675304925731,-0.0001083706084479,-1.0744913793030352e-05,1728638175603.798,3446067138417.4014,4868212216799.717,3352589709233.104,2147384743501.7656,15.644214607398446,20.47175366971048,27043186597687.53,53911013864905.27,76159356673973.7,52448632901798.24,33594147771994.887,0.0001791783897857,0.0003571949119655,0.0005046043981046,0.0003475057037327,0.0002225826931403,9.762599866512964e-05,0.0001946189495309,0.0002749355452669,0.0001893397491143,0.0001212749915287
830,830,0.02,2416,2,100000.0,2.26922860560693,,2.4160000000000004,3667.0,1.3794154355653034,2416.0,0.1389472112914518,0.0087474704027319,0.0064456929264236,-0.0001365718677034,-6.022888100038319e-06,1822207790381.7656,3613438611625.3066,5117901071503.097,3534062345918.308,2263620729762.663,17.387898451105045,23.98513551549633,31684364015970.65,62830103638242.83,88989544114097.53,61449917190701.59,39359607380929.48,0.000189207036468,0.0003751976118055,0.0005314118948381,0.0003669556604322,0.0002350406864829,0.0001029587833479,0.0002041672992066,0.0002891727663544,0.0001996823640708,0.0001278995938486
831,831,0.02,2420,2,100000.0,2.27199922708582,,2.42,3659.0,1.3795284787788709,2420.0,0.1468548458669829,0.0088515641539149,0.0062552246393885,-0.0001794779780793,-1.1523983511362364e-05,1822357120466.8884,3594583728425.5176,5104690963584.936,3534351962631.468,2263806233676.127,16.478856967321114,22.73305248414309,30030362331553.023,59234631117783.94,84119472251292.73,58242080464374.6,37304939126478.81,0.0001895536066033,0.0003738928568436,0.000530967597885,0.0003676278123525,0.0002354712100197,0.0001030156483268,0.0002031974792921,0.0002885620185066,0.000199792650275,0.0001279702338413
832,832,0.02,2424,2,100000.0,2.27476873095939,,2.424,3676.0,1.388943779374863,2424.0,0.1718425561066396,0.0078371081990782,0.0063305175168456,-0.0001630461902816,3.765247639598908e-05,1834794732554.1936,3600289696003.6963,5125808006699.607,3558473962758.3984,2279256741954.15,14.105935426703892,19.592351263183875,25881496018665.89,50785453969255.52,72304316752186.45,50195603936277.08,32151048422884.73,0.0001911761970945,0.0003751317138143,0.0005340828945989,0.0003707747289599,0.0002374868580106,0.0001037940683428,0.000203667858933,0.0002899662055488,0.0002013023490494,0.0001289372188876
833,833,0.02,2428,2,100000.0,2.2775369987077,,2.428,3657.0,1.3847391669677327,2428.0,0.1742077902913479,0.0091642054923566,0.0058466084484986,-0.0003298890264805,-1.261633257697895e-05,1829240439564.3748,3570620772674.225,5096610152949.991,3547701745771.331,2272356972994.0493,13.9373790112335,19.29963460172904,25494817308884.062,49765095014144.09,71033387374164.78,49445663849629.805,31670700381437.36,0.00019092648926,0.0003726826030415,0.000531957342831,0.0003702904356428,0.0002371766607689,0.0001035550807535,0.0002021363154111,0.0002885240586982,0.0002008388470026,0.000128640338771
834,834,0.02,2432,2,100000.0,2.28409185084102,,2.4320000000000004,3611.0,1.3704084240995098,2432.0,0.167141288060975,0.0094961465214039,0.0061182831983747,-0.0001896627137033,-5.15402944170765e-05,1810309528235.4524,3515092350493.9224,5030110439759.436,3510986382542.944,2248840223947.2954,14.550563946310971,19.940215407423164,26341024553206.004,51146576023050.36,73190943610726.08,51086831873818.14,32721893483581.41,0.000189277384101,0.0003675213959812,0.0005259245067914,0.0003670920954329,0.0002351280751777,0.0001025481711726,0.0001991185962532,0.0002849394638587,0.000198886006468,0.0001273895146815
835,835,0.02,2436,2,100000.0,2.28687289725603,,2.4360000000000004,3591.0,1.3660286161167676,2436.0,0.1413949676789343,0.0092832330782979,0.0062034058317355,-0.0001197616143207,2.8353162284451693e-05,1804523801890.2505,3485311149191.535,5000283518810.83,3499765314491.1587,2241652959047.616,17.22833591596716,23.534399869283423,31088942227323.406,60046111249937.31,86146564137147.3,60295132465104.14,38619950185494.1,0.0001889994057057,0.0003650390951934,0.000523711913595,0.0003665529730645,0.000234782759094,0.000102275351534,0.0001975376676194,0.0002834020555011,0.0001983568891978,0.0001270506070154
836,836,0.02,2440,2,100000.0,2.28966191893084,,2.44,3667.0,1.3980878724982584,2440.0,0.1556322212136365,0.0086998955555335,0.0063403895914823,-0.0001941806740991,-1.1799648231017516e-05,1846874079570.1992,3547885144139.71,5103561452047.477,3581901129340.5376,2294262198769.642,15.677987379301165,21.91920402018171,28955268510660.035,55623698513032.46,80013572034688.25,56157000699705.53,35969413797118.19,0.0001937708078249,0.0003722379224739,0.0005354567678906,0.0003758068203236,0.00024070998913,0.0001047319190197,0.0002011922868579,0.0002894110598122,0.0002031212539959,0.0001301022551941
837,837,0.02,2444,2,100000.0,2.29244932567492,,2.444,3609.0,1.3789018129643684,2444.0,0.1579388313066374,0.0096005405276385,0.0058068147730513,-0.0002305337629875,6.512286528484173e-07,1821529294925.931,3480238460628.227,5019651354218.189,3532746444814.712,2262777875074.529,15.474345224544471,21.33760268456089,28186973146304.934,53854411403498.414,77675817962024.44,54666938077844.99,35015006005364.426,0.0001914242065334,0.0003657376731347,0.0005275143146105,0.0003712557283412,0.0002377949454363,0.0001033378053664,0.0001974386059422,0.0002847715686453,0.0002004174544654,0.0001283704304362
838,838,0.02,2448,2,100000.0,2.29524461834032,,2.448,3681.0,1.4091717840311908,2448.0,0.1544001474298966,0.0098941457399893,0.0062084678936882,-0.0002370512214856,2.291870901019554e-05,1861515926705.2031,3537262468312.8813,5115761447006.882,3610298110687.911,2312450897595.184,15.854907140626162,22.34228778100504,29514162158707.65,56082967967122.83,81109922695889.44,57240941294934.91,36663694248629.27,0.0001959468312815,0.0003723392113566,0.0005384951215044,0.000380027086861,0.0002434131340901,0.000105650414295,0.0002007574793674,0.0002903452549383,0.0002049026203058,0.0001312432474324
839,839,0.02,2452,2,100000.0,2.29802846261303,,2.452,3629.0,1.3915645974271365,2452.0,0.1620909434100212,0.0084908725722275,0.0062418589406331,-0.0001520687389239,-2.2079333864758164e-06,1838256833201.247,3474018999049.672,5037935016760.971,3565188498608.323,2283557504377.9307,15.127310313676691,21.05062948680688,27807881552071.883,52552563434232.88,76210406338681.19,53931712745199.21,34544082987850.08,0.0001938219086746,0.0003662932083299,0.0005311892022328,0.0003759059273462,0.0002407734686866,0.0001043763127945,0.0001972549684842,0.0002860541963727,0.0002024315771231,0.0001296605066584
840,840,0.02,2456,2,100000.0,2.30082002163299,,2.4560000000000004,3603.0,1.383759739537144,2456.0,0.1407604073810944,0.0092785386024948,0.0061372616843066,-0.0002075983119112,-2.2754725660013588e-05,1827946615928.5671,3435967391987.5967,4995850288830.508,3545192452694.1626,2270749732580.453,17.448088178308772,24.143961953037667,31894173739962.76,59951062033193.21,87168036365144.06,61856830523682.5,39620241564934.81,0.0001930633507862,0.0003628986602283,0.0005276497619696,0.0003744347499729,0.0002398311571841,0.0001038390093837,0.0001951848304266,0.0002837961133554,0.0002013895094937,0.0001289930464789
841,841,0.02,2460,2,100000.0,2.30751577788907,,2.46,3593.0,1.3820950959243627,2460.0,0.1534966896465448,0.0092442152203773,0.0063327888279526,-0.0003895567434177,4.021568640376073e-06,1825747621716.0835,3413289404162.14,4976057137434.537,3540927635758.2173,2268018052411.8794,16.026404254480116,22.15001472541832,29260169452277.59,54702755828636.016,79748303277917.02,56748337726521.71,36348174164411.45,0.0001931603532165,0.0003611190172706,0.0005264566377412,0.0003746228803488,0.0002399516575536,0.0001037621904302,0.0001939864967839,0.0002828028267133,0.0002012405237565,0.0001288976188464
842,842,0.02,2464,2,100000.0,2.31031908561037,,2.464,3625.0,1.396357228215986,2464.0,0.1480036120201475,0.0085629883563835,0.0063458310108434,-0.0001240834793121,3.0327236309659635e-05,1844587898473.3176,3429775928693.5884,5013560966201.442,3577467218689.356,2291422211502.433,16.64824233927871,23.246893527543243,30709146349884.63,57099740830315.56,83466977948069.92,59558541217565.78,38148152278698.46,0.0001954846936244,0.0003634788546406,0.0005313243300882,0.0003791307986871,0.000242839047871,0.0001048927863401,0.0001950347576175,0.0002850969474896,0.0002034332464825,0.0001303020911311
843,843,0.02,2468,2,100000.0,2.31312012555769,,2.468,3614.0,1.3937618928275572,2468.0,0.1703680161845113,0.0093102711539323,0.0063656081354023,-5.925386982984185e-05,9.356426997887467e-06,1841159460425.2031,3404722451864.779,4990423098914.267,3570817969424.2017,2287163266130.021,14.486287128724417,20.190434968574426,26671564593486.81,49321787031327.78,72292701904690.75,51727894389487.67,33132503783430.63,0.0001954529421354,0.0003614369285634,0.0005297709938488,0.0003790692185852,0.0002427996048783,0.0001047576365415,0.000193720687862,0.0002839433196426,0.0002031711315817,0.000130134202547
844,844,0.02,2472,2,100000.0,2.31592867596339,,2.472,3596.0,1.3881704631100766,2472.0,0.142855918449186,0.0091160313706796,0.0062257846079905,-0.0002819749443272,1.7569961571986075e-05,1833773181768.412,3372531292754.847,4956638763227.989,3556492726488.0166,2277987729963.636,17.304148311358155,24.021107575103503,31731883106711.723,58358781674526.32,85770412284723.98,61542077607415.17,39418637530744.84,0.0001950003189674,0.0003586292374396,0.0005270805296126,0.0003781913831905,0.0002422373379452,0.0001043933269821,0.0001919919897959,0.0002821723080512,0.000202464575116,0.0001296816423752
845,845,0.02,2476,2,100000.0,2.31873477825427,,2.4760000000000004,3678.0,1.4208879232820095,2476.0,0.177859667274788,0.0088832070183098,0.0064195441502075,-0.0001119508378632,-1.705500684035066e-05,1876992946655.535,3433048649616.7617,5059415629656.027,3640314859448.509,2331677082105.778,13.921087551427,19.780305180774143,26129783143802.65,47791770819623.17,70432567939499.72,50677141873143.37,32459480801650.37,0.0001999368004524,0.0003656874491856,0.0005389276368644,0.0003877653919448,0.0002483696362925,0.0001069073056441,0.0001955350881471,0.0002881675682714,0.0002073402854355,0.0001328046090553
846,846,0.02,2480,2,100000.0,2.32153830073672,,2.48,3732.0,1.4429161743353225,2480.0,0.163721659183011,0.0092611590328768,0.0062232039611375,-0.0001498378760501,-1.5189675260998549e-05,1906092266296.9607,3467008635204.1064,5123647679134.973,3696751238647.096,2367825442084.264,15.147659829343718,21.85680337108948,28872837253209.203,52517067431469.03,77611272128943.0,55997130236731.24,35867014331957.84,0.0002033834797259,0.0003699360691692,0.0005467024405365,0.0003944500189689,0.000252651241658,0.0001086191485432,0.0001975683615146,0.0002919723552651,0.0002106603017168,0.0001349311300223
847,847,0.02,2484,2,100000.0,2.32433911074856,,2.484,3636.0,1.406992172607119,2484.0,0.169646263650975,0.0083714641915506,0.0062500770098457,-0.0002412180506593,-1.7745197499040868e-05,1858636660014.004,3361932862651.056,4982234006879.369,3604713946219.439,2308874155248.282,14.64223229289921,20.601506225604385,27214589724023.383,49226201928068.38,72951027666309.73,52781058949998.414,33807071716216.785,0.0001986389797799,0.0003593014860261,0.0005324687183045,0.0003852483468556,0.0002467574305972,0.0001059602859157,0.0001916627251683,0.0002840355789948,0.0002055035976655,0.0001316281825796
848,848,0.02,2488,2,100000.0,2.33118445554318,,2.488,3690.0,1.429208322372507,2488.0,0.1623159608075184,0.0088811207383136,0.0064315578906719,-0.0001879815538266,3.199739246439499e-05,1887984193854.0813,3396032697874.4565,5046832646582.17,3661631721918.363,2345330857013.284,15.328129086149344,21.90708965632473,28939265436004.97,52054827573803.68,77358502283004.23,56125963699503.96,35949534126028.89,0.0002021006350737,0.0003635307791272,0.0005402418549401,0.0003919620189697,0.000251057639785,0.0001076795431026,0.0001936897832403,0.0002878417283727,0.0002088379935117,0.0001337639138769
849,849,0.02,2492,2,100000.0,2.33400590282143,,2.492,3684.0,1.4286481226511885,2492.0,0.1684152052303034,0.008900621991026,0.0064708285401748,-0.0001896318084963,3.7807142548976e-06,1887244170022.22,3375724541524.365,5030857281215.462,3660196490232.3447,2344411569270.6,14.79676372802714,21.139368721359173,27925106080915.465,49949798451838.78,74440406539570.17,54159062664122.2,34689704071750.4,0.0002023537259571,0.0003619512777588,0.0005394175972474,0.0003924528735066,0.0002513720395879,0.0001076857335731,0.0001926180932861,0.0002870596001487,0.0002088499995567,0.0001337716039315
850,850,0.02,2496,2,100000.0,2.33683453482457,,2.4960000000000004,3544.0,1.3761654872602287,2496.0,0.1883047578735386,0.0084411919073038,0.0059952808299774,-0.0001814611761934,-8.332751265200395e-06,1817914608670.7625,3233434462474.8774,4832609721430.351,3525735978360.706,2258287564594.035,13.255108517631085,18.241222871852987,24096655413717.8,42859524684752.63,64056766280918.21,46734012997687.35,29933846732710.742,0.0001952472352204,0.0003472765640661,0.0005190308073373,0.0003786702624033,0.0002425440673707,0.0001037785980366,0.000184585840148,0.0002758773483397,0.0002012723453215,0.0001289180010432
851,851,0.02,2500,2,100000.0,2.33964985814201,,2.5,3604.0,1.4013853110933132,2500.0,0.1645993261331568,0.009531274786927,0.006374066348315,-0.0003052240137499,-2.340641726430776e-05,1851229995954.2668,3274101759014.9844,4907492049750.6045,3590349167021.0684,2299673295504.127,15.188397539231485,21.284797210524825,28117217115103.297,49728359099816.66,74536940172230.14,54531650453364.6,34928352222471.234,0.0001991596320987,0.0003522354884072,0.00052795941795,0.000386258120694,0.000247404206112,0.0001057301956681,0.0001869953600442,0.0002802839710863,0.0002050573514775,0.0001313423551033
852,852,0.02,2504,2,100000.0,2.34246189244856,,2.504,3567.0,1.3889719570824242,2504.0,0.1673134581633348,0.0086554178691941,0.0065885251877957,-0.0001130376113146,-3.521635633421899e-05,1834831955305.8823,3226742055686.5483,4850462245992.916,3558546154045.171,2279302981572.2583,14.965921017277305,20.78724460490864,27459950123084.32,48291166748531.88,72591634870815.45,53256920677775.94,34111868396655.08,0.0001977252545384,0.000347720341607,0.0005226957593826,0.0003834762317392,0.0002456223638891,0.0001048492178906,0.0001843882105363,0.0002771737059788,0.0002033487480968,0.0001302479686287
853,853,0.02,2508,2,100000.0,2.34528082079453,,2.508,3643.0,1.421026540517594,2508.0,0.1599381214864479,0.0090984105402476,0.0066251118154381,-0.000183158471894,9.686438344685795e-06,1877176060023.7417,3282426902531.9854,4948594424915.127,3640669996806.076,2331904552989.372,15.681064506015916,22.28320884661704,29436118886381.094,51471947994886.08,77599228391204.83,57089581065032.84,36566745717298.56,0.0002026268432348,0.0003543129574115,0.0005341630378332,0.00039298256803,0.0002517113169934,0.0001073258339998,0.0001876697728891,0.0002829313856549,0.0002081519959935,0.0001333245220239
