"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"
1.71563e+2	8.97459e+14	5.14690e+2	4.72000e+14	8.57816e+2	3.01355e+14	1.20094e+3	2.02391e+14
1.71454e+2	8.97554e+14	5.14361e+2	4.72187e+14	8.57268e+2	3.01572e+14	1.20017e+3	2.02605e+14
1.71344e+2	8.97650e+14	5.14032e+2	4.72374e+14	8.56719e+2	3.01788e+14	1.19941e+3	2.02818e+14
1.71234e+2	8.97745e+14	5.13703e+2	4.72561e+14	8.56171e+2	3.02004e+14	1.19864e+3	2.03031e+14
1.71125e+2	8.97841e+14	5.13374e+2	4.72747e+14	8.55624e+2	3.02220e+14	1.19787e+3	2.03244e+14
1.71015e+2	8.97936e+14	5.13046e+2	4.72933e+14	8.55077e+2	3.02436e+14	1.19711e+3	2.03457e+14
1.70906e+2	8.98030e+14	5.12718e+2	4.73119e+14	8.54530e+2	3.02652e+14	1.19634e+3	2.03670e+14
1.70797e+2	8.98125e+14	5.12390e+2	4.73305e+14	8.53984e+2	3.02867e+14	1.19558e+3	2.03883e+14
1.70688e+2	8.98219e+14	5.12063e+2	4.73490e+14	8.53438e+2	3.03082e+14	1.19481e+3	2.04096e+14
1.70579e+2	8.98314e+14	5.11736e+2	4.73676e+14	8.52893e+2	3.03297e+14	1.19405e+3	2.04308e+14
1.70470e+2	8.98408e+14	5.11409e+2	4.73861e+14	8.52348e+2	3.03512e+14	1.19329e+3	2.04521e+14
1.70361e+2	8.98498e+14	5.11082e+2	4.74046e+14	8.51804e+2	3.03727e+14	1.19253e+3	2.04733e+14
1.70252e+2	8.98595e+14	5.10756e+2	4.74230e+14	8.51260e+2	3.03941e+14	1.19176e+3	2.04946e+14
1.70143e+2	8.98253e+14	5.10430e+2	4.74415e+14	8.50717e+2	3.04156e+14	1.19100e+3	2.05158e+14
1.70035e+2	8.98347e+14	5.10104e+2	4.74599e+14	8.50174e+2	3.04370e+14	1.19024e+3	2.05370e+14
1.69926e+2	8.98440e+14	5.09779e+2	4.74783e+14	8.49631e+2	3.04584e+14	1.18948e+3	2.05582e+14
1.69818e+2	8.98534e+14	5.09453e+2	4.74967e+14	8.49089e+2	3.04798e+14	1.18872e+3	2.05794e+14
1.69709e+2	8.98626e+14	5.09128e+2	4.75150e+14	8.48547e+2	3.05011e+14	1.18797e+3	2.06006e+14
1.69601e+2	8.98719e+14	5.08804e+2	4.75334e+14	8.48006e+2	3.05225e+14	1.18721e+3	2.06217e+14
1.69493e+2	8.98812e+14	5.08479e+2	4.75517e+14	8.47466e+2	3.05438e+14	1.18645e+3	2.06429e+14
1.69385e+2	8.98904e+14	5.08155e+2	4.75700e+14	8.46925e+2	3.05651e+14	1.18570e+3	2.06641e+14
1.69277e+2	8.98997e+14	5.07831e+2	4.75883e+14	8.46385e+2	3.05864e+14	1.18494e+3	2.06852e+14
1.69169e+2	8.99526e+14	5.07508e+2	4.76065e+14	8.45846e+2	3.06077e+14	1.18418e+3	2.07063e+14
1.69061e+2	8.99619e+14	5.07184e+2	4.76247e+14	8.45307e+2	3.06290e+14	1.18343e+3	2.07275e+14
1.68954e+2	8.99711e+14	5.06861e+2	4.76429e+14	8.44769e+2	3.06502e+14	1.18268e+3	2.07486e+14
1.68846e+2	8.99803e+14	5.06538e+2	4.76611e+14	8.44231e+2	3.06715e+14	1.18192e+3	2.07697e+14
1.68739e+2	8.99894e+14	5.06216e+2	4.76793e+14	8.43693e+2	3.06927e+14	1.18117e+3	2.07908e+14
1.68631e+2	8.99986e+14	5.05894e+2	4.76974e+14	8.43156e+2	3.07139e+14	1.18042e+3	2.08119e+14
1.68524e+2	9.00077e+14	5.05572e+2	4.77155e+14	8.42619e+2	3.07351e+14	1.17967e+3	2.08330e+14
1.68417e+2	9.00168e+14	5.05250e+2	4.77336e+14	8.42083e+2	3.07562e+14	1.17892e+3	2.08540e+14
1.68309e+2	9.00260e+14	5.04928e+2	4.77517e+14	8.41547e+2	3.07774e+14	1.17817e+3	2.08751e+14
1.68202e+2	9.00351e+14	5.04607e+2	4.77698e+14	8.41012e+2	3.07985e+14	1.17742e+3	2.08961e+14
1.68095e+2	9.00442e+14	5.04286e+2	4.77878e+14	8.40477e+2	3.08196e+14	1.17667e+3	2.09172e+14
1.67988e+2	9.00532e+14	5.03965e+2	4.78058e+14	8.39942e+2	3.08407e+14	1.17592e+3	2.09382e+14
1.67882e+2	9.00623e+14	5.03645e+2	4.78238e+14	8.39408e+2	3.08618e+14	1.17517e+3	2.09592e+14
1.67775e+2	9.00711e+14	5.03325e+2	4.78418e+14	8.38875e+2	3.08829e+14	1.17442e+3	2.09802e+14
1.67668e+2	9.00805e+14	5.03005e+2	4.78598e+14	8.38342e+2	3.09039e+14	1.17368e+3	2.10012e+14
1.67562e+2	9.00895e+14	5.02685e+2	4.78778e+14	8.37809e+2	3.09249e+14	1.17293e+3	2.10222e+14
1.67455e+2	9.00542e+14	5.02366e+2	4.78957e+14	8.37277e+2	3.09459e+14	1.17219e+3	2.10432e+14
1.67349e+2	9.00632e+14	5.02047e+2	4.79135e+14	8.36745e+2	3.09669e+14	1.17144e+3	2.10641e+14
1.67243e+2	9.00722e+14	5.01728e+2	4.79314e+14	8.36213e+2	3.09879e+14	1.17070e+3	2.10851e+14
1.67136e+2	9.00812e+14	5.01409e+2	4.79492e+14	8.35682e+2	3.10088e+14	1.16996e+3	2.11060e+14
1.67030e+2	9.00902e+14	5.01091e+2	4.79671e+14	8.35152e+2	3.10298e+14	1.16921e+3	2.11270e+14
1.66924e+2	9.00990e+14	5.00773e+2	4.79849e+14	8.34622e+2	3.10507e+14	1.16847e+3	2.11479e+14
1.66818e+2	9.01080e+14	5.00455e+2	4.80026e+14	8.34092e+2	3.10716e+14	1.16773e+3	2.11688e+14
1.66713e+2	9.01172e+14	5.00138e+2	4.80204e+14	8.33563e+2	3.10925e+14	1.16699e+3	2.11897e+14
1.66607e+2	9.01258e+14	4.99821e+2	4.80382e+14	8.33034e+2	3.11133e+14	1.16625e+3	2.12106e+14
1.66501e+2	9.01791e+14	4.99504e+2	4.80559e+14	8.32506e+2	3.11342e+14	1.16551e+3	2.12315e+14
1.66396e+2	9.01879e+14	4.99187e+2	4.80736e+14	8.31978e+2	3.11550e+14	1.16477e+3	2.12523e+14
1.66290e+2	9.01967e+14	4.98870e+2	4.80913e+14	8.31451e+2	3.11758e+14	1.16403e+3	2.12732e+14
1.66185e+2	9.02056e+14	4.98554e+2	4.81089e+14	8.30924e+2	3.11966e+14	1.16329e+3	2.12941e+14
1.66079e+2	9.02145e+14	4.98238e+2	4.81266e+14	8.30397e+2	3.12174e+14	1.16256e+3	2.13149e+14
1.65974e+2	9.02233e+14	4.97923e+2	4.81442e+14	8.29871e+2	3.12382e+14	1.16182e+3	2.13357e+14
1.65869e+2	9.02321e+14	4.97607e+2	4.81618e+14	8.29345e+2	3.12589e+14	1.16108e+3	2.13565e+14
1.65764e+2	9.02410e+14	4.97292e+2	4.81794e+14	8.28820e+2	3.12796e+14	1.16035e+3	2.13774e+14
1.65659e+2	9.02498e+14	4.96977e+2	4.81969e+14	8.28295e+2	3.13004e+14	1.15961e+3	2.13982e+14
1.65554e+2	9.02586e+14	4.96663e+2	4.82145e+14	8.27771e+2	3.13210e+14	1.15888e+3	2.14189e+14
1.65449e+2	9.02673e+14	4.96348e+2	4.82320e+14	8.27247e+2	3.13417e+14	1.15815e+3	2.14397e+14
1.65345e+2	9.02761e+14	4.96034e+2	4.82495e+14	8.26723e+2	3.13624e+14	1.15741e+3	2.14605e+14
1.65240e+2	9.02848e+14	4.95720e+2	4.82669e+14	8.26200e+2	3.13830e+14	1.15668e+3	2.14812e+14
1.65136e+2	9.02935e+14	4.95407e+2	4.82844e+14	8.25678e+2	3.14036e+14	1.15595e+3	2.15020e+14
1.65031e+2	9.03022e+14	4.95093e+2	4.83018e+14	8.25156e+2	3.14242e+14	1.15522e+3	2.15227e+14
1.64927e+2	9.03109e+14	4.94780e+2	4.83192e+14	8.24634e+2	3.14448e+14	1.15449e+3	2.15435e+14
1.64822e+2	9.02744e+14	4.94467e+2	4.83366e+14	8.24112e+2	3.14654e+14	1.15376e+3	2.15642e+14
1.64718e+2	9.02831e+14	4.94155e+2	4.83540e+14	8.23591e+2	3.14860e+14	1.15303e+3	2.15849e+14
1.64614e+2	9.02917e+14	4.93843e+2	4.83714e+14	8.23071e+2	3.15065e+14	1.15230e+3	2.16056e+14
1.64510e+2	9.03004e+14	4.93531e+2	4.83887e+14	8.22551e+2	3.15270e+14	1.15157e+3	2.16263e+14
1.64406e+2	9.03090e+14	4.93219e+2	4.84060e+14	8.22031e+2	3.15475e+14	1.15084e+3	2.16469e+14
1.64302e+2	9.03176e+14	4.92907e+2	4.84233e+14	8.21512e+2	3.15680e+14	1.15012e+3	2.16676e+14
1.64199e+2	9.03263e+14	4.92596e+2	4.84406e+14	8.20993e+2	3.15884e+14	1.14939e+3	2.16882e+14
1.64095e+2	9.03349e+14	4.92285e+2	4.84579e+14	8.20475e+2	3.16089e+14	1.14866e+3	2.17089e+14
1.63991e+2	9.03434e+14	4.91974e+2	4.84751e+14	8.19957e+2	3.16293e+14	1.14794e+3	2.17295e+14
1.63888e+2	9.03971e+14	4.91664e+2	4.84923e+14	8.19440e+2	3.16497e+14	1.14722e+3	2.17501e+14
1.63785e+2	9.04057e+14	4.91354e+2	4.85095e+14	8.18923e+2	3.16701e+14	1.14649e+3	2.17707e+14
1.63681e+2	9.04142e+14	4.91044e+2	4.85267e+14	8.18406e+2	3.16905e+14	1.14577e+3	2.17913e+14
1.63578e+2	9.04228e+14	4.90734e+2	4.85438e+14	8.17890e+2	3.17109e+14	1.14505e+3	2.18119e+14
1.63475e+2	9.04313e+14	4.90424e+2	4.85610e+14	8.17374e+2	3.17312e+14	1.14432e+3	2.18325e+14
1.63372e+2	9.04398e+14	4.90115e+2	4.85781e+14	8.16859e+2	3.17515e+14	1.14360e+3	2.18530e+14
1.63269e+2	9.04483e+14	4.89806e+2	4.85952e+14	8.16344e+2	3.17718e+14	1.14288e+3	2.18736e+14
1.63166e+2	9.04567e+14	4.89497e+2	4.86122e+14	8.15829e+2	3.17921e+14	1.14216e+3	2.18941e+14
1.63063e+2	9.04652e+14	4.89189e+2	4.86293e+14	8.15315e+2	3.18124e+14	1.14144e+3	2.19147e+14
1.62960e+2	9.04736e+14	4.88881e+2	4.86463e+14	8.14801e+2	3.18327e+14	1.14072e+3	2.19352e+14
1.62858e+2	9.04820e+14	4.88573e+2	4.86633e+14	8.14288e+2	3.18529e+14	1.14000e+3	2.19557e+14
1.62755e+2	9.04904e+14	4.88265e+2	4.86803e+14	8.13775e+2	3.18731e+14	1.13929e+3	2.19762e+14
1.62653e+2	9.04988e+14	4.87958e+2	4.86972e+14	8.13263e+2	3.18934e+14	1.13857e+3	2.19967e+14
1.62550e+2	9.05072e+14	4.87651e+2	4.87141e+14	8.12751e+2	3.19135e+14	1.13785e+3	2.20172e+14
1.62448e+2	9.05155e+14	4.87344e+2	4.87311e+14	8.12240e+2	3.19337e+14	1.13714e+3	2.20376e+14
1.62346e+2	9.05239e+14	4.87037e+2	4.87480e+14	8.11728e+2	3.19539e+14	1.13642e+3	2.20581e+14
1.62244e+2	9.05326e+14	4.86731e+2	4.87649e+14	8.11218e+2	3.19740e+14	1.13570e+3	2.20785e+14
1.62141e+2	9.04946e+14	4.86424e+2	4.87817e+14	8.10707e+2	3.19941e+14	1.13499e+3	2.20990e+14
1.62040e+2	9.05030e+14	4.86119e+2	4.87986e+14	8.10198e+2	3.20142e+14	1.13428e+3	2.21194e+14
1.61938e+2	9.05113e+14	4.85813e+2	4.88154e+14	8.09688e+2	3.20343e+14	1.13356e+3	2.21398e+14
1.61836e+2	9.05196e+14	4.85508e+2	4.88322e+14	8.09179e+2	3.20544e+14	1.13285e+3	2.21602e+14
1.61734e+2	9.05279e+14	4.85202e+2	4.88490e+14	8.08671e+2	3.20744e+14	1.13214e+3	2.21806e+14
1.61632e+2	9.05362e+14	4.84897e+2	4.88658e+14	8.08162e+2	3.20944e+14	1.13143e+3	2.22009e+14
1.61531e+2	9.05445e+14	4.84593e+2	4.88825e+14	8.07655e+2	3.21144e+14	1.13072e+3	2.22213e+14
1.61429e+2	9.05528e+14	4.84288e+2	4.88992e+14	8.07147e+2	3.21344e+14	1.13001e+3	2.22417e+14
1.61328e+2	9.06070e+14	4.83984e+2	4.89160e+14	8.06641e+2	3.21544e+14	1.12930e+3	2.22620e+14
1.61227e+2	9.06155e+14	4.83680e+2	4.89326e+14	8.06134e+2	3.21744e+14	1.12859e+3	2.22823e+14
1.61126e+2	9.06234e+14	4.83377e+2	4.89493e+14	8.05628e+2	3.21943e+14	1.12788e+3	2.23027e+14
1.61024e+2	9.06316e+14	4.83073e+2	4.89660e+14	8.05122e+2	3.22142e+14	1.12717e+3	2.23230e+14
1.60923e+2	9.06398e+14	4.82770e+2	4.89826e+14	8.04617e+2	3.22341e+14	1.12646e+3	2.23433e+14
1.60822e+2	9.06479e+14	4.82467e+2	4.89992e+14	8.04112e+2	3.22540e+14	1.12576e+3	2.23636e+14
1.60722e+2	9.06561e+14	4.82165e+2	4.90158e+14	8.03608e+2	3.22739e+14	1.12505e+3	2.23838e+14
1.60621e+2	9.06642e+14	4.81862e+2	4.90324e+14	8.03104e+2	3.22938e+14	1.12435e+3	2.24041e+14
1.60520e+2	9.06724e+14	4.81560e+2	4.90489e+14	8.02600e+2	3.23136e+14	1.12364e+3	2.24243e+14
1.60419e+2	9.06805e+14	4.81258e+2	4.90654e+14	8.02097e+2	3.23334e+14	1.12294e+3	2.24446e+14
1.60319e+2	9.06887e+14	4.80957e+2	4.90819e+14	8.01594e+2	3.23532e+14	1.12223e+3	2.24648e+14
1.60218e+2	9.06968e+14	4.80655e+2	4.90984e+14	8.01092e+2	3.23730e+14	1.12153e+3	2.24850e+14
1.60118e+2	9.07049e+14	4.80354e+2	4.91149e+14	8.00590e+2	3.23928e+14	1.12083e+3	2.25052e+14
1.60018e+2	9.07130e+14	4.80053e+2	4.91314e+14	8.00089e+2	3.24126e+14	1.12012e+3	2.25254e+14
1.59918e+2	9.07211e+14	4.79753e+2	4.91478e+14	7.99588e+2	3.24323e+14	1.11942e+3	2.25456e+14
1.59817e+2	9.07292e+14	4.79452e+2	4.91642e+14	7.99087e+2	3.24520e+14	1.11872e+3	2.25658e+14
1.59717e+2	9.07372e+14	4.79152e+2	4.91806e+14	7.98587e+2	3.24717e+14	1.11802e+3	2.25860e+14
1.59617e+2	9.07453e+14	4.78852e+2	4.91970e+14	7.98087e+2	3.24914e+14	1.11732e+3	2.26061e+14
1.59518e+2	9.07533e+14	4.78553e+2	4.92133e+14	7.97588e+2	3.25111e+14	1.11662e+3	2.26262e+14
1.59418e+2	9.07143e+14	4.78253e+2	4.92297e+14	7.97089e+2	3.25307e+14	1.11592e+3	2.26464e+14
1.59318e+2	9.07223e+14	4.77954e+2	4.92460e+14	7.96590e+2	3.25504e+14	1.11523e+3	2.26665e+14
1.59218e+2	9.07303e+14	4.77655e+2	4.92623e+14	7.96092e+2	3.25700e+14	1.11453e+3	2.26866e+14
1.59119e+2	9.07383e+14	4.77356e+2	4.92786e+14	7.95594e+2	3.25896e+14	1.11383e+3	2.27067e+14
1.59019e+2	9.07463e+14	4.77058e+2	4.92948e+14	7.95097e+2	3.26092e+14	1.11314e+3	2.27268e+14
1.58920e+2	9.07542e+14	4.76760e+2	4.93110e+14	7.94600e+2	3.26287e+14	1.11244e+3	2.27468e+14
1.58821e+2	9.07622e+14	4.76462e+2	4.93256e+14	7.94103e+2	3.26483e+14	1.11174e+3	2.27669e+14
1.58721e+2	9.07701e+14	4.76164e+2	4.93435e+14	7.93607e+2	3.26678e+14	1.11105e+3	2.27869e+14
1.58622e+2	9.08248e+14	4.75867e+2	4.93596e+14	7.93111e+2	3.26873e+14	1.11036e+3	2.28070e+14
1.58523e+2	9.08327e+14	4.75570e+2	4.93758e+14	7.92616e+2	3.27068e+14	1.10966e+3	2.28270e+14
1.58424e+2	9.08406e+14	4.75273e+2	4.93920e+14	7.92121e+2	3.27263e+14	1.10897e+3	2.28470e+14
1.58325e+2	9.08485e+14	4.74976e+2	4.94081e+14	7.91626e+2	3.27457e+14	1.10828e+3	2.28670e+14
1.58226e+2	9.08564e+14	4.74679e+2	4.94242e+14	7.91132e+2	3.27652e+14	1.10759e+3	2.28870e+14
1.58128e+2	9.08643e+14	4.74383e+2	4.94403e+14	7.90639e+2	3.27846e+14	1.10689e+3	2.29070e+14
1.58029e+2	9.08721e+14	4.74087e+2	4.94563e+14	7.90145e+2	3.28040e+14	1.10620e+3	2.29269e+14
1.57930e+2	9.08800e+14	4.73791e+2	4.94724e+14	7.89652e+2	3.28234e+14	1.10551e+3	2.29469e+14
1.57832e+2	9.08878e+14	4.73496e+2	4.94884e+14	7.89160e+2	3.28428e+14	1.10482e+3	2.29668e+14
1.57734e+2	9.08956e+14	4.73201e+2	4.95044e+14	7.88668e+2	3.28621e+14	1.10414e+3	2.29868e+14
1.57635e+2	9.09034e+14	4.72906e+2	4.95204e+14	7.88176e+2	3.28815e+14	1.10345e+3	2.30067e+14
1.57537e+2	9.09111e+14	4.72611e+2	4.95364e+14	7.87685e+2	3.29008e+14	1.10276e+3	2.30266e+14
1.57439e+2	9.09189e+14	4.72316e+2	4.95523e+14	7.87194e+2	3.29201e+14	1.10207e+3	2.30465e+14
1.57341e+2	9.09264e+14	4.72022e+2	4.95682e+14	7.86704e+2	3.29394e+14	1.10139e+3	2.30664e+14
1.57243e+2	9.09343e+14	4.71728e+2	4.95841e+14	7.86214e+2	3.29587e+14	1.10070e+3	2.30862e+14
1.57145e+2	9.09420e+14	4.71434e+2	4.96000e+14	7.85724e+2	3.29779e+14	1.10001e+3	2.31061e+14
1.57047e+2	9.09497e+14	4.71141e+2	4.96159e+14	7.85235e+2	3.29971e+14	1.09933e+3	2.31259e+14
1.56949e+2	9.09575e+14	4.70848e+2	4.96317e+14	7.84746e+2	3.30164e+14	1.09864e+3	2.31458e+14
1.56851e+2	9.09652e+14	4.70554e+2	4.96475e+14	7.84257e+2	3.30356e+14	1.09796e+3	2.31656e+14
1.56754e+2	9.09251e+14	4.70262e+2	4.96634e+14	7.83769e+2	3.30547e+14	1.09728e+3	2.31854e+14
1.56656e+2	9.09328e+14	4.69969e+2	4.96792e+14	7.83282e+2	3.30739e+14	1.09659e+3	2.32052e+14
1.56559e+2	9.09405e+14	4.69677e+2	4.96950e+14	7.82795e+2	3.30931e+14	1.09591e+3	2.32250e+14
1.56462e+2	9.09478e+14	4.69385e+2	4.97107e+14	7.82308e+2	3.31122e+14	1.09523e+3	2.32448e+14
1.56364e+2	9.09558e+14	4.69093e+2	4.97264e+14	7.81821e+2	3.31313e+14	1.09455e+3	2.32645e+14
1.56267e+2	9.09634e+14	4.68801e+2	4.97422e+14	7.81335e+2	3.31504e+14	1.09387e+3	2.32843e+14
1.56170e+2	9.09711e+14	4.68510e+2	4.97579e+14	7.80850e+2	3.31695e+14	1.09319e+3	2.33040e+14
1.56073e+2	9.10265e+14	4.68219e+2	4.97736e+14	7.80364e+2	3.31885e+14	1.09251e+3	2.33238e+14
1.55976e+2	9.10341e+14	4.67928e+2	4.97893e+14	7.79880e+2	3.32076e+14	1.09183e+3	2.33435e+14
1.55879e+2	9.10416e+14	4.67637e+2	4.98049e+14	7.79395e+2	3.32266e+14	1.09115e+3	2.33632e+14
1.55782e+2	9.10492e+14	4.67347e+2	4.98206e+14	7.78911e+2	3.32456e+14	1.09048e+3	2.33829e+14
1.55685e+2	9.10857e+14	4.67056e+2	4.98362e+14	7.78427e+2	3.32646e+14	1.08980e+3	2.34026e+14
1.55589e+2	9.10933e+14	4.66766e+2	4.98518e+14	7.77944e+2	3.32836e+14	1.08912e+3	2.34222e+14
1.55492e+2	9.11008e+14	4.66477e+2	4.98674e+14	7.77461e+2	3.33026e+14	1.08845e+3	2.34419e+14
1.55396e+2	9.10793e+14	4.66187e+2	4.98829e+14	7.76979e+2	3.33215e+14	1.08777e+3	2.34615e+14
1.55299e+2	9.10868e+14	4.65898e+2	4.98985e+14	7.76497e+2	3.33405e+14	1.08710e+3	2.34812e+14
1.55203e+2	9.10943e+14	4.65609e+2	4.99140e+14	7.76015e+2	3.33594e+14	1.08642e+3	2.35008e+14
1.55107e+2	9.11018e+14	4.65320e+2	4.99295e+14	7.75534e+2	3.33783e+14	1.08575e+3	2.35204e+14
1.55011e+2	9.11092e+14	4.65032e+2	4.99449e+14	7.75053e+2	3.33971e+14	1.08507e+3	2.35400e+14
1.54915e+2	9.11167e+14	4.64744e+2	4.99604e+14	7.74573e+2	3.34160e+14	1.08440e+3	2.35596e+14
1.54818e+2	9.11242e+14	4.64455e+2	4.99759e+14	7.74092e+2	3.34348e+14	1.08373e+3	2.35792e+14
1.54723e+2	9.11317e+14	4.64168e+2	4.99913e+14	7.73613e+2	3.34537e+14	1.08306e+3	2.35987e+14
1.54627e+2	9.11391e+14	4.63880e+2	5.00067e+14	7.73133e+2	3.34725e+14	1.08239e+3	2.36183e+14
1.54531e+2	9.11466e+14	4.63593e+2	5.00221e+14	7.72655e+2	3.34913e+14	1.08172e+3	2.36378e+14
1.54435e+2	9.11540e+14	4.63306e+2	5.00374e+14	7.72176e+2	3.35100e+14	1.08105e+3	2.36573e+14
1.54340e+2	9.11615e+14	4.63019e+2	5.00528e+14	7.71698e+2	3.35288e+14	1.08038e+3	2.36768e+14
1.54244e+2	9.11689e+14	4.62732e+2	5.00681e+14	7.71220e+2	3.35475e+14	1.07971e+3	2.36963e+14
1.54149e+2	9.11274e+14	4.62446e+2	5.00834e+14	7.70743e+2	3.35663e+14	1.07904e+3	2.37158e+14
1.54053e+2	9.11348e+14	4.62160e+2	5.00987e+14	7.70266e+2	3.35850e+14	1.07837e+3	2.37353e+14
1.53958e+2	9.11421e+14	4.61874e+2	5.01140e+14	7.69789e+2	3.36037e+14	1.07771e+3	2.37548e+14
1.53863e+2	9.11495e+14	4.61588e+2	5.01293e+14	7.69313e+2	3.36223e+14	1.07704e+3	2.37742e+14
1.53767e+2	9.11569e+14	4.61302e+2	5.01445e+14	7.68837e+2	3.36410e+14	1.07637e+3	2.37937e+14
1.53672e+2	9.11642e+14	4.61017e+2	5.01597e+14	7.68362e+2	3.36596e+14	1.07571e+3	2.38131e+14
1.53577e+2	9.11715e+14	4.60732e+2	5.01750e+14	7.67887e+2	3.36782e+14	1.07504e+3	2.38325e+14
1.53483e+2	9.11788e+14	4.60448e+2	5.01901e+14	7.67413e+2	3.36968e+14	1.07438e+3	2.38519e+14
1.53388e+2	9.12347e+14	4.60163e+2	5.02053e+14	7.66938e+2	3.37154e+14	1.07371e+3	2.38713e+14
1.53293e+2	9.12420e+14	4.59879e+2	5.02205e+14	7.66464e+2	3.37340e+14	1.07305e+3	2.38907e+14
1.53198e+2	9.12493e+14	4.59595e+2	5.02356e+14	7.65991e+2	3.37525e+14	1.07239e+3	2.39101e+14
1.53104e+2	9.12565e+14	4.59311e+2	5.02507e+14	7.65518e+2	3.37710e+14	1.07173e+3	2.39294e+14
1.53009e+2	9.12638e+14	4.59027e+2	5.02658e+14	7.65045e+2	3.37896e+14	1.07106e+3	2.39488e+14
1.52915e+2	9.12711e+14	4.58744e+2	5.02808e+14	7.64573e+2	3.38081e+14	1.07040e+3	2.39681e+14
1.52820e+2	9.12783e+14	4.58461e+2	5.02959e+14	7.64101e+2	3.38266e+14	1.06974e+3	2.39874e+14
1.52726e+2	9.12856e+14	4.58178e+2	5.03110e+14	7.63630e+2	3.38450e+14	1.06908e+3	2.40067e+14
1.52632e+2	9.12928e+14	4.57895e+2	5.03260e+14	7.63159e+2	3.38635e+14	1.06842e+3	2.40260e+14
1.52538e+2	9.13000e+14	4.57613e+2	5.03410e+14	7.62688e+2	3.38819e+14	1.06776e+3	2.40453e+14
1.52444e+2	9.13072e+14	4.57331e+2	5.03560e+14	7.62218e+2	3.39003e+14	1.06710e+3	2.40646e+14
1.52350e+2	9.13144e+14	4.57049e+2	5.03710e+14	7.61748e+2	3.39187e+14	1.06645e+3	2.40838e+14
1.52256e+2	9.13215e+14	4.56767e+2	5.03859e+14	7.61278e+2	3.39371e+14	1.06579e+3	2.41031e+14
1.52162e+2	9.13287e+14	4.56485e+2	5.04009e+14	7.60809e+2	3.39555e+14	1.06513e+3	2.41223e+14
1.52068e+2	9.13655e+14	4.56204e+2	5.04158e+14	7.60340e+2	3.39738e+14	1.06448e+3	2.41415e+14
1.51974e+2	9.13726e+14	4.55923e+2	5.04314e+14	7.59872e+2	3.39922e+14	1.06382e+3	2.41607e+14
1.51881e+2	9.13798e+14	4.55642e+2	5.04461e+14	7.59404e+2	3.40105e+14	1.06317e+3	2.41799e+14
1.51787e+2	9.13869e+14	4.55362e+2	5.04609e+14	7.58936e+2	3.40288e+14	1.06251e+3	2.41991e+14
1.51694e+2	9.13641e+14	4.55081e+2	5.04756e+14	7.58469e+2	3.40470e+14	1.06186e+3	2.42183e+14
1.51600e+2	9.13712e+14	4.54801e+2	5.04903e+14	7.58002e+2	3.40653e+14	1.06120e+3	2.42374e+14
1.51507e+2	9.13783e+14	4.54521e+2	5.05050e+14	7.57535e+2	3.40836e+14	1.06055e+3	2.42566e+14
1.51414e+2	9.13357e+14	4.54242e+2	5.05196e+14	7.57069e+2	3.41018e+14	1.05990e+3	2.42757e+14
1.51321e+2	9.13428e+14	4.53962e+2	5.05342e+14	7.56604e+2	3.41200e+14	1.05924e+3	2.42948e+14
1.51228e+2	9.13498e+14	4.53683e+2	5.05488e+14	7.56138e+2	3.41382e+14	1.05859e+3	2.43139e+14
1.51135e+2	9.13569e+14	4.53404e+2	5.05634e+14	7.55673e+2	3.41564e+14	1.05794e+3	2.43330e+14
1.51042e+2	9.13639e+14	4.53125e+2	5.05780e+14	7.55209e+2	3.41745e+14	1.05729e+3	2.43521e+14
1.50949e+2	9.13710e+14	4.52847e+2	5.05926e+14	7.54744e+2	3.41927e+14	1.05664e+3	2.43712e+14
1.50856e+2	9.13780e+14	4.52568e+2	5.06072e+14	7.54281e+2	3.42108e+14	1.05599e+3	2.43902e+14
1.50763e+2	9.14347e+14	4.52290e+2	5.06218e+14	7.53817e+2	3.42289e+14	1.05534e+3	2.44093e+14
1.50671e+2	9.14417e+14	4.52012e+2	5.06364e+14	7.53354e+2	3.42470e+14	1.05470e+3	2.44283e+14
1.50578e+2	9.14486e+14	4.51735e+2	5.06520e+14	7.52891e+2	3.42651e+14	1.05405e+3	2.44473e+14
1.50486e+2	9.14556e+14	4.51457e+2	5.06666e+14	7.52429e+2	3.42832e+14	1.05340e+3	2.44664e+14
1.50393e+2	9.14625e+14	4.51180e+2	5.06812e+14	7.51967e+2	3.43012e+14	1.05275e+3	2.44854e+14
1.50301e+2	9.14995e+14	4.50903e+2	5.06958e+14	7.51505e+2	3.43192e+14	1.05211e+3	2.45043e+14
1.50209e+2	9.15065e+14	4.50627e+2	5.07103e+14	7.51044e+2	3.43373e+14	1.05146e+3	2.45233e+14
1.50117e+2	9.15134e+14	4.50350e+2	5.07249e+14	7.50583e+2	3.43553e+14	1.05082e+3	2.45423e+14
1.50025e+2	9.15204e+14	4.50074e+2	5.07394e+14	7.50123e+2	3.43732e+14	1.05017e+3	2.45612e+14
1.49933e+2	9.15269e+14	4.49798e+2	5.07539e+14	7.49663e+2	3.43912e+14	1.04953e+3	2.45802e+14
1.49841e+2	9.15342e+14	4.49522e+2	5.07685e+14	7.49203e+2	3.44091e+14	1.04888e+3	2.45991e+14
