,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
324,324,2.25,0.02,1720,1,100000.0,,100000.0,100.0,1720.0,1.7175757938283822,0.0436237733006924,0.0258519073847591,-1.8555156703823848e-05,1.1323109637072248e-05,545000000000000.0,847761128340271.6,877715954055107.1,1.0014133136963594,100.14133136963594,545770255964515.9,848959280754195.8,878956442034486.2,0.040092760823645,0.0623652920259265,0.0645689097560162,0.02597860697466,0.0404103727734794,0.0418382345060302
325,325,2.25,0.02,1725,1,100000.0,,100000.0,100.0,1725.0,1.7236200653963578,0.0433303839181853,0.0251673039103866,-5.268278159243042e-06,1.786547491741873e-05,545000000000000.0,844287045507495.1,875592611191503.1,1.0008007437349415,100.08007437349416,545436405335543.3,844963103069677.6,876293736489275.9,0.0401791845725945,0.0622436055664149,0.0645515543769971,0.0260308453576732,0.0403256982001698,0.0418209465288942
326,326,2.25,0.02,1730,1,100000.0,,100000.0,100.0,1730.0,1.7187016268148685,0.043928903012896,0.0265815730746667,1.7720820858657275e-05,1.5681539315810755e-05,545000000000000.0,841043040281697.8,873469268327899.2,1.0067384088636049,100.67384088636048,548672432830664.5,846710332159004.8,879355061387686.2,0.0402639230693545,0.0621352151778317,0.0645308246300915,0.0260832942482745,0.040251693752534,0.0418035888855444
327,327,2.25,0.02,1735,1,100000.0,,100000.0,100.0,1735.0,1.733294833345417,0.0427648983103432,0.0264903971871307,-5.325470149850104e-06,-1.1540523228067431e-05,545000000000000.0,837799035055900.1,871345925464295.2,1.0009841142632987,100.09841142632986,545536342273497.8,838623525036076.4,872203429417811.8,0.040351508157896,0.0620301919224505,0.0645139857242603,0.0261345136223154,0.0401751748521673,0.0417838568051298
328,328,2.25,0.02,1740,1,100000.0,,100000.0,100.0,1740.0,1.7362565219463704,0.0446286219440942,0.0250038163579737,-2.9826738422665664e-05,-1.1063372575647343e-05,545000000000000.0,834555029830102.8,869222582600691.6,1.0021648953132334,100.21648953132336,546179867945712.2,836361754102817.1,871104358495920.5,0.0404343693011802,0.0619168922537759,0.0644889301097284,0.0261859345495778,0.0400983548424809,0.0417640470770582
329,329,2.25,0.02,1745,1,100000.0,,100000.0,100.0,1745.0,1.740013721935543,0.0436342984278965,0.0257189749747886,2.240003131549172e-05,-3.825326813948553e-06,545000000000000.0,831066549802939.9,867099235593052.2,1.0029012906741746,100.29012906741748,546581203417425.2,833477715433501.8,869614942518862.5,0.0405170383431788,0.0617841380992642,0.0644629228914949,0.0262424221996446,0.0400168794053775,0.0417518976686642
330,330,2.25,0.02,1750,1,100000.0,,100000.0,100.0,1750.0,1.6906227727826342,0.0444582355880426,0.0250366750573862,2.518133555587997e-05,5.277736915688271e-06,545000000000000.0,827527607875797.1,864975882960802.9,1.0489116383793209,104.89116383793208,571656842916730.0,868003338981122.8,907283270555015.4,0.0406010433623019,0.0616485950291141,0.0644383914338292,0.0262991540840897,0.0399326166391996,0.0417396954587296
331,331,2.25,0.02,1755,1,100000.0,,100000.0,100.0,1755.0,1.7523277667140291,0.0433088549286738,0.0260378568318123,-9.241895081193934e-06,3.8240111572109644e-06,545000000000000.0,823988665948654.9,862852530328553.2,1.0015261290162565,100.15261290162564,545831740313859.6,825246178960825.4,864169354611838.0,0.0406833325676668,0.0615093668417931,0.064410488895797,0.0263548572727316,0.0398460618081199,0.0417254225398612
332,332,2.25,0.02,1760,1,100000.0,,100000.0,100.0,1760.0,1.7556614988398906,0.0439254803821913,0.0249886165892294,-2.2541952847316463e-05,-3.73702026328354e-06,545000000000000.0,820578934640835.1,860729177696303.9,1.002477137258988,100.24771372589882,546350039806148.5,822611621293774.5,862861322012273.5,0.0407669664820332,0.0613807594942486,0.0643840688756941,0.0264107969276247,0.0397654011117169,0.0417110890308596
333,333,2.25,0.02,1765,1,100000.0,,100000.0,100.0,1765.0,1.7058152106202644,0.0437771547194512,0.0253633664317441,-1.0080856538786294e-05,6.431142329822449e-06,545000000000000.0,817334952375391.1,858605825064054.2,1.0485441886553064,104.85441886553062,571456582817141.9,857011814498077.9,900286148216508.8,0.0408442523220888,0.0612540092229045,0.0643469962644616,0.0264662033867027,0.0396912900635377,0.0416954796241339
334,334,2.25,0.02,1770,1,100000.0,,100000.0,100.0,1770.0,1.7677511134706947,0.0439435948722488,0.025327980554045,6.81531560993583e-06,-1.3648997298241815e-06,545000000000000.0,814090970109947.2,856482472431805.0,1.00127360035345,100.12736003534502,545694112192630.3,815127796657219.9,857573288811418.0,0.0409228654073924,0.0611283214663908,0.0643114072350781,0.0265218428057676,0.0396168674107356,0.0416798045866634
335,335,2.25,0.02,1775,1,100000.0,,100000.0,100.0,1775.0,1.7719587805830543,0.043784742906243,0.0253308630209386,-9.46772727002686e-07,-1.621446803664589e-05,545000000000000.0,810846986761509.6,854359119799555.6,1.0017186692198845,100.17186692198844,545936674724837.0,812240564519692.6,855827480521482.6,0.0410043687438611,0.0610059978715919,0.0642797364916358,0.0265764206194011,0.0395402028956842,0.0416620317941549
336,336,2.25,0.02,1780,1,100000.0,,100000.0,100.0,1780.0,1.7755217331210589,0.0433666588795423,0.0252109786060199,-1.525881335181236e-05,-5.699482443651281e-06,545000000000000.0,807602981535712.0,852235767167306.0,1.0025294503007334,100.25294503007332,546378550413899.6,809645773140230.6,854391455184862.9,0.0410810171569227,0.0608755081476157,0.0642398388490702,0.0266312235214784,0.039463221133743,0.0416441857035434
337,337,2.25,0.02,1785,1,100000.0,,100000.0,100.0,1785.0,1.7834753900688156,0.0437228486330909,0.025472119201946,1.9642399436977983e-05,1.628584726793408e-05,545000000000000.0,804358976309914.4,850112414535056.4,1.0008555868249396,100.08555868249394,545466294819592.0,805047175252567.2,850839759516650.2,0.0411558886330905,0.0607414833945643,0.0641965722169035,0.0266853382427826,0.0393845712870615,0.0416248391307462
338,338,2.25,0.02,1790,1,100000.0,,100000.0,100.0,1790.0,1.7871998905380224,0.0426324430728394,0.0254826270402004,-2.193532226093205e-07,-2.512582497202172e-06,545000000000000.0,801114971084117.0,847989061902807.0,1.0015702086218563,100.15702086218565,545855763698911.6,802372888718811.6,849320581639046.6,0.0412336590922992,0.0606108286448066,0.0641572328302733,0.0267396733344127,0.0393056011561409,0.0416054137732773
339,339,2.25,0.02,1795,1,100000.0,,100000.0,100.0,1795.0,1.7934975127786177,0.0435954159990776,0.0249672725473978,-3.0204235347324112e-05,1.938751782144211e-05,545000000000000.0,797677415930080.2,845865709270557.6,1.000837924501684,100.08379245016836,545456668853417.7,798345809381328.1,846574480873489.4,0.0413080852427587,0.0604596820063546,0.064112096921972,0.0267929787647207,0.0392149615891963,0.0415839669473238
340,340,2.25,0.02,1800,1,100000.0,,100000.0,100.0,1800.0,1.7957337881974809,0.0434065993823773,0.0258456981190854,1.2124791708933232e-05,4.8602985477061415e-06,545000000000000.0,794138499050980.2,843742357732438.9,1.0023793309136289,100.23793309136286,546296735347927.7,796028017331475.0,845749900007329.8,0.0413791408888388,0.0602949886926266,0.0640611631091589,0.0268464971478675,0.0391189668803375,0.0415624344961448
341,341,2.25,0.02,1805,1,100000.0,,100000.0,100.0,1805.0,1.8018164239701944,0.0451038866990967,0.0251020548270422,-1.518648320347383e-06,-8.574521702382022e-07,545000000000000.0,790599582171880.2,841619014117403.9,1.0017700667929357,100.17700667929356,545964686402150.1,791998996238791.6,843108735986596.4,0.0414546803535685,0.0601358770029362,0.0640166003848119,0.0268994995212382,0.0390215285910526,0.0415396885638828
342,342,2.25,0.02,1810,1,100000.0,,100000.0,100.0,1810.0,1.8086331655462344,0.0437167057838412,0.024730090999019,2.4547190641622352e-05,1.091740614512298e-05,545000000000000.0,787138937598463.8,839495670502369.0,1.000756109125002,100.07561091250018,545412079473126.1,787734100531826.1,840130420839235.2,0.0415268405820423,0.059976868215724,0.0639662438133331,0.0269527115911496,0.0389275757197344,0.0415168526404938
343,343,2.25,0.02,1815,1,100000.0,,100000.0,100.0,1815.0,1.8110431827820777,0.0434105662407931,0.0249166637622102,-1.1355279624162643e-05,1.9829115692193896e-06,545000000000000.0,783894909411987.2,837372326887334.0,1.002191984876582,100.2191984876582,546194631757737.2,785613195198248.0,839207834363939.2,0.0416003498854555,0.0598354174403048,0.0639173977668094,0.0270049302579094,0.0388422520333962,0.0414920757568729
344,344,2.25,0.02,1820,1,100000.0,,100000.0,100.0,1820.0,1.8167097121142437,0.0422346503924492,0.0242970873021663,-9.504265364084496e-06,7.604289421718203e-06,545000000000000.0,780650881225511.1,835248983272299.0,1.0018134266342726,100.18134266342726,545988317515678.5,782066534325593.8,836763646024814.0,0.0416704537569828,0.0596882136632212,0.0638627598770922,0.0270573516562077,0.0387565970899948,0.0414672026805295
345,345,2.25,0.02,1825,1,100000.0,,100000.0,100.0,1825.0,1.8202589008476704,0.0418718937345103,0.0253590788168938,2.946983838747744e-06,2.8150203639402392e-05,545000000000000.0,777406853039035.1,833125639657264.0,1.002606912858138,100.2606912858138,546420767507685.2,779433484960227.2,835297525599730.9,0.0417371260009945,0.05953528032904,0.0638023299028153,0.0271091004504089,0.0386693586603146,0.0414408929417982
346,346,2.25,0.02,1830,1,100000.0,,100000.0,100.0,1830.0,1.76938088415829,0.0427619197195814,0.0241102551619751,-3.545579935924193e-05,6.888863846272384e-06,545000000000000.0,773904941826516.2,831002292158355.2,1.048177842758315,104.81778427583149,571256924303281.8,811190012423717.2,871038189921760.0,0.0418083300889772,0.0593682078263737,0.0637482901564279,0.0271610475692108,0.0385689338330226,0.0414144821787821
347,347,2.25,0.02,1835,1,100000.0,,100000.0,100.0,1835.0,1.8311680577045533,0.0432893767654564,0.0247694995653279,-1.517328689789344e-05,-1.1375013003276744e-05,545000000000000.0,770366049995104.4,828878940277543.2,1.0020981508781517,100.2098150878152,546143492228592.7,771982394199400.1,830618053353968.0,0.0418744915182058,0.0591902506907042,0.0636860259711403,0.0272121071408064,0.0384647403488194,0.041386316568056
348,348,2.25,0.02,1840,1,100000.0,,100000.0,100.0,1840.0,1.8377012109415771,0.0425510345787328,0.0250544652452388,2.3918250625916617e-05,6.780077664037402e-06,545000000000000.0,766827158163692.4,826755588396731.2,1.001252255873718,100.12522558737182,545682479451176.3,767787421976629.4,827790897938430.2,0.0425396771480349,0.0598542747461075,0.0645319556160194,0.0272633590459325,0.0383601543838327,0.0413580448618188
349,349,2.25,0.02,1845,1,100000.0,,100000.0,100.0,1845.0,1.8411869453656435,0.0420086134662547,0.0248370331012166,2.5109461559516623e-05,-8.772458262655587e-06,545000000000000.0,763430900624323.6,824632236515919.2,1.002080058776571,100.20800587765711,546133632033231.3,765018881769472.8,826347520036927.8,0.0426552740968064,0.0597511088442245,0.0645411267479799,0.0273137776708614,0.0382608841958134,0.0413281129695798
350,350,2.25,0.02,1850,1,100000.0,,100000.0,100.0,1850.0,1.84450488740722,0.0435810708870999,0.0243541599143596,-5.354325803442241e-06,1.6354775625602288e-06,545000000000000.0,760186895398526.0,822508884635107.2,1.0030040448627238,100.3004044862724,546637204450184.5,762470530936357.9,824979738224540.2,0.0427757172371082,0.0596652104310504,0.0645567109617626,0.0273643831214476,0.038168890733191,0.0412980701650452
351,351,2.25,0.02,1855,1,100000.0,,100000.0,100.0,1855.0,1.851793978944488,0.0438093907463205,0.0245455837208242,-3.37157467444708e-05,1.2640360475740789e-05,545000000000000.0,756942890172728.8,820385532754295.1,1.0017324321033922,100.17324321033924,545944175496348.9,758254242336098.4,821806794988397.4,0.0428945668099251,0.0595756649060768,0.064568957880046,0.0274142111246364,0.0380752150467664,0.0412664627495846
352,352,2.25,0.02,1860,1,100000.0,,100000.0,100.0,1860.0,1.8566519733472204,0.0438242399304848,0.0251506480895192,-3.623853687000261e-05,-9.272365425936528e-07,545000000000000.0,753698884769327.8,818262180258482.9,1.0018065534489786,100.18065534489784,545984571629693.3,755060482089098.8,819740414622397.2,0.0430231786208144,0.0594982050380539,0.0645949356695738,0.0274642209232008,0.0379811975795871,0.0412347399848056
353,353,2.25,0.02,1865,1,100000.0,,100000.0,100.0,1865.0,1.7431869320122495,0.043401431766066,0.0240290693142577,-1.802236145685122e-05,1.1642073733410525e-06,545000000000000.0,750454877630152.8,816138827626233.2,1.0954934544821278,109.5493454482128,597043932692759.8,822118406328018.4,894074743613256.2,0.0431420893167675,0.0594058557044474,0.0646053838464824,0.0275135800973323,0.0378856887800201,0.0412016532191511
354,354,2.25,0.02,1870,1,100000.0,,100000.0,100.0,1870.0,1.8672900248862103,0.0424894511339998,0.0241530306571962,8.25444474401102e-06,1.1293355405950164e-05,545000000000000.0,747210870490977.8,814015474993983.9,1.001454294691977,100.14542946919774,545792590607127.6,748297535293720.2,815199293378455.0,0.0432708146420531,0.0593255469276004,0.0646295646499587,0.0275631170092246,0.0377898360622155,0.0411684473111538
355,355,2.25,0.02,1875,1,100000.0,,100000.0,100.0,1875.0,1.8677432634755404,0.0433322213027833,0.0237362004673209,6.110805254548632e-06,8.524691986803001e-06,545000000000000.0,743966863351802.8,811892122361734.2,1.0039503979250473,100.39503979250472,547152966869150.7,746905828505091.5,815099419317274.4,0.0433897864611427,0.0592303914403685,0.0646382125114855,0.0276117833918921,0.0376922052873678,0.0411335585692401
356,356,2.25,0.02,1880,1,100000.0,,100000.0,100.0,1880.0,1.8752125827709731,0.0420972957030362,0.0245242454505238,3.726162086957212e-05,5.346168491532642e-06,545000000000000.0,740722857555730.8,809768769729484.9,1.0025627937610575,100.25627937610577,546396722599776.3,742621177473747.1,811844040080446.8,0.0435087757439854,0.0591338434822685,0.0646459592782444,0.0276606219325892,0.0375942292104151,0.0410985464078995
357,357,2.25,0.02,1885,1,100000.0,,100000.0,100.0,1885.0,1.880384217931828,0.0426945497133274,0.0237873023937557,-1.6433254072360685e-05,8.206235578619226e-06,545000000000000.0,737478852329933.1,807645417097235.2,1.0024604366248957,100.24604366248956,546340937960568.1,739293372308291.8,809632577461390.6,0.0436393042017953,0.0590514935398473,0.0646698789796185,0.0277087178235691,0.0374946668257977,0.0410620531446718
358,358,2.25,0.02,1890,1,100000.0,,100000.0,100.0,1890.0,1.8745462793134269,0.0438610168372501,0.0241559361505077,-1.1255403052779674e-05,1.5846271769403734e-07,545000000000000.0,734234847104135.8,805522064464986.0,1.0084915162746482,100.8491516274648,549627876369683.2,740469614257734.2,812362168184978.6,0.0437567086490295,0.0589499087792669,0.0646733840094665,0.0277569812627643,0.0373947576028223,0.0410254327524732
359,359,2.25,0.02,1895,1,100000.0,,100000.0,100.0,1895.0,1.8898401597527252,0.0421425687957294,0.0242937782303232,4.460137717369759e-06,-4.955951438071492e-06,545000000000000.0,730899100230914.1,803398711832736.4,1.002737714409029,100.2737714409029,546492054352920.8,732900093229162.9,805598188062316.4,0.043875776518762,0.0588417717054968,0.0646784263042833,0.0278045619888679,0.0372886776880335,0.0409874298806055
360,360,2.25,0.02,1900,1,100000.0,,100000.0,100.0,1900.0,1.837401107873808,0.0422940786824925,0.0246964956448953,-3.459095463250177e-05,-7.368803370241783e-06,545000000000000.0,727360185439135.1,801275359200487.0,1.0480775495524306,104.80775495524306,571202264506074.8,762329880797050.1,839798714987590.0,0.0440048161916062,0.0587290848905355,0.0646972016522583,0.0278523061198415,0.0371718505398817,0.0409492964967669
361,361,2.25,0.02,1905,1,100000.0,,100000.0,100.0,1905.0,1.9010016916715813,0.0430114731641723,0.0240098971720655,-2.3843008743662077e-05,-1.7668947857538606e-06,545000000000000.0,723821270647356.0,799152006568237.6,1.0021051191522383,100.21051191522386,546147289937970.0,725345000666993.5,800834316762814.2,0.0441239451844752,0.058601559760369,0.0647004391410648,0.02789921472669,0.0370532936762131,0.0409095659275458
362,362,2.25,0.02,1910,1,100000.0,,100000.0,100.0,1910.0,1.9064227976185293,0.0427104015823051,0.0250788185077446,4.9473798838046265e-06,-5.0208843097088855e-06,545000000000000.0,720282355855576.9,797028653935988.0,1.0018780127962283,100.18780127962285,546023516973944.4,721635055336771.1,798525483947040.5,0.0442530983717158,0.0584857356864001,0.0647174081242304,0.0279462816062189,0.0369343367940013,0.0408697013048087
363,363,2.25,0.02,1915,1,100000.0,,100000.0,100.0,1915.0,1.905316805809412,0.0440224258293409,0.0240513336142679,-1.313895282436013e-05,-2.250754959226739e-05,545000000000000.0,717014819214431.1,794905310988783.6,1.0051481174062311,100.51481174062312,547805723986396.0,720706095685754.8,798997576856590.6,0.0443722884877209,0.0583772264369795,0.0647188399625978,0.0279926448683575,0.0368277820176498,0.0408284441733583
364,364,2.25,0.02,1920,1,100000.0,,100000.0,100.0,1920.0,1.9146822072915937,0.0429489620166521,0.0252410376933193,-3.123794662411573e-05,1.696477815801361e-05,545000000000000.0,713770812075256.1,792781977142311.1,1.002800033149668,100.28000331496682,546526018066569.2,715769394010332.5,795001792958769.2,0.0444914960674794,0.058269231703721,0.0647193692080656,0.0280391622207015,0.0367220836480368,0.040787050390352
365,365,2.25,0.02,1925,1,100000.0,,100000.0,100.0,1925.0,1.9181567577342091,0.0426091358136092,0.0240922078283399,1.4910010501886257e-07,1.3499825803751907e-05,545000000000000.0,710526804936081.1,790658643295838.9,1.0035879968322887,100.35879968322892,546955458273597.4,713076172861448.2,793495524003406.0,0.044619125542248,0.0581707976340832,0.0647311876445514,0.0280849660403805,0.0366149012613025,0.0407442589843979
366,366,2.25,0.02,1930,1,100000.0,,100000.0,100.0,1930.0,1.924712902864576,0.0443280902267502,0.0245566837299949,-3.631255819782936e-05,6.070841653580468e-06,545000000000000.0,707282786655601.8,788535309449366.4,1.0027584794079756,100.27584794079756,546503371277346.7,709233811658206.9,790710467862944.2,0.0447383898792045,0.0580599872738507,0.0647299084544312,0.0281309197520349,0.0365073675475309,0.0407013275445251
367,367,2.25,0.02,1935,1,100000.0,,100000.0,100.0,1935.0,1.871142168869265,0.0414325459494814,0.0244793081552218,4.3153233780016575e-06,-8.860065382806497e-06,545000000000000.0,704038758469125.2,786411975602894.1,1.0481661763442167,104.81661763442166,571250566107598.0,737949613462712.6,824290433498986.9,0.0448576716799144,0.0579477788575093,0.0647277251499953,0.0281761500522163,0.0363983517453251,0.0406569941788019
368,368,2.25,0.02,1940,1,100000.0,,100000.0,100.0,1940.0,1.937756174623587,0.042705796575048,0.0250576266547158,-4.33188935380036e-05,3.686791169175407e-06,545000000000000.0,700794730282649.1,784288641756421.9,1.001158714628859,100.11587146288588,545631499472728.1,701606751388454.8,785197408478872.8,0.0449854408647093,0.0578450640319816,0.064736826265315,0.0282215260337104,0.0362889848164382,0.0406125180206831
369,369,2.25,0.02,1945,1,100000.0,,100000.0,100.0,1945.0,1.9419980078777144,0.0434405918685979,0.0244191283324989,7.780531705327011e-06,6.8244632933347154e-06,545000000000000.0,697550708191236.9,782165291677873.1,1.0015468303007002,100.15468303007,545843022513881.6,698629700762942.0,783375168651196.5,0.0451047794226173,0.0577300382184518,0.0647328311067112,0.0282660954667924,0.0361780457076371,0.0405665299181253
370,370,2.25,0.02,1950,1,100000.0,,100000.0,100.0,1950.0,1.947431209615388,0.0421212076876633,0.0251501752496528,1.0658534245358903e-05,-5.361053191203251e-06,545000000000000.0,694306724012442.9,780041939045623.9,1.0013211430204594,100.13211430204592,545720022946150.4,695224002494929.8,781072486009059.5,0.0452241354442785,0.0576136171130495,0.0647279308323247,0.028310805896959,0.0360667576082013,0.0405203961978132
371,371,2.25,0.02,1955,1,100000.0,,100000.0,100.0,1955.0,1.9522051303279797,0.0433900581704578,0.0244870315671132,3.2521197680853155e-05,-1.864392666269129e-05,545000000000000.0,691062739833648.4,777918586413374.1,1.0014337536473217,100.14337536473218,545781395737790.4,692053553557413.0,779033930023963.8,0.0453520443390992,0.0575066202165779,0.0647343086664746,0.028354699076001,0.0359539009736144,0.0404727475658335
372,372,2.25,0.02,1960,1,100000.0,,100000.0,100.0,1960.0,1.9552177296450963,0.0422682220834518,0.0238609179885345,2.8899234232037025e-05,-8.482229616216438e-06,545000000000000.0,687818755654854.1,775795233781124.9,1.0024525142805163,100.24525142805165,546336620282881.4,689505640975504.8,777697882670729.5,0.0454714571179584,0.0573873780783251,0.0647275957893485,0.0283987285706841,0.035840693848932,0.0404249509551938
373,373,2.25,0.02,1965,1,100000.0,,100000.0,100.0,1965.0,1.961257697701717,0.043714631067424,0.0240727095227325,1.576460638410408e-05,5.017326616803708e-07,545000000000000.0,684574755741152.0,773671881148875.1,1.0019107566770835,100.19107566770836,546041362389010.5,685882811526647.2,775150179861652.2,0.0455994664293605,0.0572775111794613,0.0647321559115383,0.0284421528361262,0.0357262015239331,0.0403759520892653
374,374,2.25,0.02,1970,1,100000.0,,100000.0,100.0,1970.0,1.968084173788543,0.0433907627271074,0.0240113155569532,-1.2198220858654709e-06,3.015077000673081e-06,545000000000000.0,681330750515354.4,771548528516625.9,1.0009742075154793,100.0974207515479,545530943095936.2,681994508053033.6,772300176891663.8,0.0457189359654178,0.0571554439524433,0.0647236289347964,0.0284857101043256,0.0356113582465009,0.0403268031463184
375,375,2.25,0.02,1975,1,100000.0,,100000.0,100.0,1975.0,1.968542122926874,0.0448749314004035,0.0240875738009606,-5.157779506865524e-06,-3.17183887736271e-07,545000000000000.0,678086745289557.0,769425175884376.2,1.0033200468975063,100.3320046897506,546809425559140.9,680338025084495.8,771979703552434.4,0.0458366984195943,0.0570298305434159,0.064711760997166,0.028528504949303,0.035495047833119,0.0402762384189647
376,376,2.25,0.02,1980,1,100000.0,,100000.0,100.0,1980.0,1.9776983326077695,0.0437810230957149,0.02462951426604,-6.204503716483021e-05,1.5062928799429358e-05,545000000000000.0,674842739381185.0,767301823252126.9,1.0011645228120556,100.11645228120555,545634664932570.3,675628609145744.4,768195363729035.8,0.0459665719866567,0.0569178116686932,0.0647160265945171,0.0285714285714285,0.0353783873856453,0.0402255215335322
377,377,2.25,0.02,1985,1,100000.0,,100000.0,100.0,1985.0,1.9810428431308085,0.0439832429902926,0.023927765811107,8.628727946671415e-07,1.4968720915569718e-05,545000000000000.0,671598732242010.0,765178470619877.2,1.0020050153482256,100.20050153482256,546092733364782.8,672945298008004.1,766712665197602.0,0.0460843824661541,0.056789381358578,0.0647023436603914,0.0286137303904067,0.0352604496420401,0.0401735971722219
378,378,2.25,0.02,1990,1,100000.0,,100000.0,100.0,1990.0,1.986909091376492,0.0417175395599892,0.0238605159152005,1.359199704798527e-05,-1.2920944131730068e-05,545000000000000.0,668354725102835.0,763055117987627.9,1.0015564432379815,100.15564432379816,545848261564699.9,669394981295294.4,764242769966226.9,0.0462022016775288,0.0566595592684962,0.0646877549584127,0.0286561576561891,0.0351421621519373,0.0401215188282853
379,379,2.25,0.02,1995,1,100000.0,,100000.0,100.0,1995.0,1.992448628935449,0.0433271768636764,0.0239164692275819,-4.523280324428356e-05,-2.6016265036694587e-06,545000000000000.0,665110717963660.0,760931765355378.2,1.0012818591969797,100.12818591969798,545698613262354.0,665963296254491.5,761907172737073.2,0.0463322236864939,0.0565432267173888,0.0646892858029434,0.0286978797795792,0.0350225090352857,0.0400681253626268
380,380,2.25,0.02,2000,1,100000.0,,100000.0,100.0,2000.0,1.9967147558935492,0.0432935855839975,0.024246609333072,-1.082505327616692e-05,-5.073184815415478e-06,545000000000000.0,661866734849275.9,758907711662868.1,1.0016470689860757,100.16470689860756,545897652597411.2,662956875021161.2,760157685018041.8,0.0464500909231898,0.0564105871794195,0.0646813435028442,0.0287397235713193,0.0349025082580181,0.040019812567584
381,381,2.25,0.02,2005,1,100000.0,,100000.0,100.0,2005.0,2.0001677973341883,0.0430693157049122,0.023940917102893,1.678822775190636e-05,1.129573879247688e-06,545000000000000.0,658622752583831.9,756961305083306.1,1.0024270238785329,100.24270238785329,546322728013800.4,660221245731297.8,758798468245868.8,0.0465729109662798,0.0562825299384458,0.0646860393881905,0.0287804736368221,0.0347806876465141,0.0399737704312743
382,382,2.25,0.02,2010,1,100000.0,,100000.0,100.0,2010.0,2.006384351947895,0.0422981083698271,0.0243697877599559,5.209696944367908e-05,8.17842688976987e-06,545000000000000.0,655378770318388.0,755014898503744.1,1.001804294103316,100.18042941033158,545983340286307.2,656561266369112.0,756377167433030.2,0.0466963822354273,0.0561537937023336,0.064690760172428,0.0288213394254769,0.0346585210855008,0.0399275975432449
383,383,2.25,0.02,2015,1,100000.0,,100000.0,100.0,2015.0,2.009272441208032,0.0439386992921556,0.0230517145956961,2.922282022191508e-05,6.038888391185901e-06,545000000000000.0,652134761649452.8,753068491924182.1,1.0028590166406055,100.28590166406056,546558164069130.2,653999225784925.9,755221527274109.2,0.0468201507465233,0.0560239410045421,0.0646950097510957,0.028861557200164,0.0345350912395616,0.0398802373491947
384,384,2.25,0.02,2020,1,100000.0,,100000.0,100.0,2020.0,2.012605591698593,0.042657786396418,0.0246179864564045,-2.369204142368981e-05,1.1700453777266568e-05,545000000000000.0,648890733462976.4,751122085344620.1,1.0037014650187992,100.37014650187992,547017298435245.5,651292579813912.5,753902337468370.8,0.0469445770967703,0.0558933964485,0.0646992819166008,0.0289018873727919,0.0344113154051288,0.0398327447960492
385,385,2.25,0.02,2025,1,100000.0,,100000.0,100.0,2025.0,2.022131412774911,0.0426509722173533,0.0233364982835395,1.2961936491088333e-05,-8.963843760826335e-06,545000000000000.0,645646705276500.1,749175678765058.1,1.0014206561602923,100.14206561602924,545774257607359.4,646563947245723.8,750239999808237.0,0.0470622533947046,0.0557533740315207,0.0646933864792495,0.0289414850964627,0.0342861917400735,0.0397839573240573
386,386,2.25,0.02,2030,1,100000.0,,100000.0,100.0,2030.0,2.0264441665239703,0.0414874349229174,0.0237425342636843,-2.856113487865872e-05,4.334712224804363e-06,545000000000000.0,642402680965463.9,747068297613246.2,1.0017568888895645,100.17568888895642,545957504444812.5,643531311098278.1,748380813605068.8,0.0471805211352011,0.0556126481955979,0.0646735258806982,0.0289811914726166,0.0341607249533622,0.0397264759197272
387,387,2.25,0.02,2035,1,100000.0,,100000.0,100.0,2035.0,2.03113556293954,0.0424561204188097,0.0234801089120202,-7.215003205761191e-06,3.68728034774101e-06,545000000000000.0,639158673826288.9,744944945732434.2,1.0019052003880844,100.19052003880846,546038334211506.2,640376399179710.2,746364215132145.4,0.0473044189610674,0.0554771186959247,0.064659060212581,0.0290201570283359,0.034033917578829,0.0396668244084778
388,388,2.25,0.02,2040,1,100000.0,,100000.0,100.0,2040.0,2.03229741796415,0.042870632081845,0.0230708831159958,1.809106842779276e-05,8.51744830087948e-06,545000000000000.0,635914666687113.9,742821593851622.2,1.0038451549472946,100.38451549472948,547095609446275.6,638359857113783.0,745677857978178.4,0.0474289692209662,0.0553408755109433,0.0646445183696472,0.0290592275044255,0.0339067687571775,0.0396070122769435
389,389,2.25,0.02,2045,1,100000.0,,100000.0,100.0,2045.0,2.039179095312329,0.0425118631105306,0.0234617115177184,7.558236280026182e-06,1.5525734050794054e-05,545000000000000.0,632670659547938.9,740698241970810.2,1.0028712410366736,100.28712410366737,546564826364987.2,634487209508332.2,742824965158949.0,0.0475520565667683,0.0552014513595563,0.0646270178001867,0.0290970828172382,0.0337777441778038,0.0395452442003805
