,Simulation Number,ExitSlit.openingHeight,Dipole.photonEnergy,PG.cFactor,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
283,283,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,8405680000000.0,3062.0,1.531,1300.0,0.0615521818544948,0.0173574475932798,0.0019809940849308,0.011673912095038,-6.032742396865582e-06,128690960800.00002,21.12029112263008,32.33516570874666,2717990556946.9766,7.315396110043573e-06,4.626525145690056e-06
284,284,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8405680000000.0,3082.0,1.541,1300.0,0.0672525343172765,0.0246183959895176,0.00201659861473,0.0114712620797319,3.091399826170201e-06,129531528800.0,19.330126562472795,29.787725032770577,2503860845534.5903,7.363177926569003e-06,4.656744121168109e-06
285,285,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,8405680000000.0,3138.0,1.569,1300.0,0.0583455832306754,0.0243026641635335,0.0019556515095477,0.0114854866298333,3.328777584650136e-06,131885119200.0,22.281035307511,34.95894439748475,2938536997430.4966,7.4969670128402115e-06,4.74135725250666e-06
286,286,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8405680000000.0,3021.0,1.5105,1300.0,0.0599105521819183,0.0163665871966418,0.0019729096681849,0.0118892654964942,1.628306515026117e-05,126967796400.0,21.69901549317308,32.77636290243794,2755076181217.645,7.217443386166436e-06,4.5645762459600445e-06
287,287,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8405680000000.0,3036.0,1.518,1300.0,0.0680330839172711,0.0208727400816794,0.0020554677517702,0.0117933542602882,-4.660488498649285e-07,127598222400.0,19.1083503076358,29.00647576699114,2438191532250.821,7.253279748560511e-06,4.5872404775685845e-06
288,288,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,8405680000000.0,3050.0,1.525,1300.0,0.0659204720673187,0.0233533806088032,0.001972865307564,0.0119968442492802,-9.055582844766303e-06,128186620000.0,19.720732561994165,30.074117157041098,2527934051045.9727,7.286727020128313e-06,4.6083937604032224e-06
289,289,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,8405680000000.0,2906.0,1.4529999999999998,1300.0,0.0619577690663391,0.0247398534106123,0.0020980022132585,0.0119873674336716,-1.8741941946281674e-05,122134530399.99998,20.982033723778382,30.486895000649987,2562630835690.636,6.942697941145205e-06,4.390817136961234e-06
290,290,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,8405680000000.0,2973.0,1.4865,1300.0,0.0609975526976995,0.0202127189912176,0.0020015862005999,0.0113295531546532,-2.1121918958138604e-06,124950433200.0,21.31233045434997,31.68077922039124,2662984922772.582,7.102767026505401e-06,4.492050704812715e-06
291,291,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8405680000000.0,3071.0,1.5355,1300.0,0.0561629598919353,0.0267039734715756,0.0021268576607275,0.0114577695527328,-6.764780459440104e-06,129069216400.0,23.14692819789708,35.54210824787096,2987555884569.64,7.336897927480016e-06,4.640123684655179e-06
292,292,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,8405680000000.0,3019.0,1.5095,1300.0,0.0531468037102058,0.0221598949417463,0.0019348686522148,0.0117389037208237,-2.2691989231086195e-06,126883739600.0,24.460549068736547,36.92319881925782,3103645938510.5903,7.212665204513893e-06,4.561554348412239e-06
293,293,0.02,1300,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8405680000000.0,2945.0,1.4725,1300.0,0.0467307038350099,0.0142289295287595,0.0021292033183064,0.0118763063488687,6.644956435120471e-06,123773638000.0,27.818968971446527,40.963431810455006,3443254995005.054,7.035872483369797e-06,4.449744139143439e-06
294,294,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3230.0,1.6150000000000002,1550.0,0.0740381295850056,0.0216243892416752,0.0020845558721597,0.0116888660334044,1.5909411116898855e-06,136301962500.00002,20.935158798418765,33.81028145944631,2853503229473.62,9.18558310141618e-06,5.995195225905205e-06
295,295,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,8439750000000.0,3262.0,1.6310000000000002,1550.0,0.1164588729811839,0.0383424901326594,0.0021347999696887,0.0108049643604281,-6.26794921985953e-06,137652322500.00003,13.309419542901043,21.707663274471606,1832072511207.2173,9.276585782297086e-06,6.05459034888631e-06
296,296,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3248.0,1.624,1550.0,0.0755794852493636,0.0293741009082606,0.0020599930687742,0.0113781796922074,-1.0160934849808308e-05,137061540000.00002,20.508210592940635,33.305334002935595,2810886926512.7573,9.236772109411687e-06,6.028604982582077e-06
297,297,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3122.0,1.5610000000000002,1550.0,0.0826981579707535,0.0396917631300777,0.0020188011922861,0.0108405000541898,7.264192495553805e-06,131744497500.00002,18.742860035022336,29.25760451466987,2469268677026.85,8.878449053443134e-06,5.794736685843978e-06
298,298,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3143.0,1.5715,1550.0,0.0727961618649715,0.0372422647695691,0.0020294327305921,0.010791046712078,2.4413880185098826e-05,132630671249.99998,21.29233135773108,33.46089872867439,2824016200453.2964,8.938169562771223e-06,5.833714735300327e-06
299,299,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,2939.0,1.4695,1550.0,0.0692759175640276,0.1086023432134409,0.002085236245419,0.0113746097208327,-4.942041735297176e-06,124022126250.0,22.37429765643201,32.87903040612683,2774907968701.0894,8.358027472155468e-06,5.455070826295788e-06
300,300,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3209.0,1.6045,1550.0,0.0759993442131872,0.0217513205637782,0.0021027000756058,0.0119144342982737,-8.784390847567609e-06,135415788750.0,20.39491282519577,32.723637628026616,2761793206711.3765,9.125862592088088e-06,5.956217176448855e-06
301,301,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3307.0,1.6535000000000002,1550.0,0.0898148364533426,0.0257956775575248,0.0020864886311244,0.0116742085315857,-1.2875970641166766e-07,139551266250.00003,17.257727800965267,28.53565291889608,2408337767222.5312,9.404558302285855e-06,6.138114740578487e-06
302,302,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3188.0,1.594,1550.0,0.07481185444135,0.0212941818057076,0.0019785727345258,0.0116226659438966,9.203930334007994e-06,134529614999.99998,20.718641605324017,33.025514718886484,2787270878487.2217,9.066142082759994e-06,5.917239126992505e-06
303,303,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3237.0,1.6185,1550.0,0.1061133902694564,0.0198553590604029,0.0021125718587042,0.0118918103493075,4.90939003512002e-06,136597353750.0,14.6070160991374,23.641455556453884,1995279745325.8164,9.205489937858876e-06,6.008187909057321e-06
304,304,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3358.0,1.6789999999999998,1550.0,0.0931383545387234,0.0256957366394086,0.0020607178862175,0.011517366455791,7.493035850723102e-06,141703402500.0,16.641908778360136,27.941764838866664,2358215097988.249,9.549593824939795e-06,6.23277571782962e-06
305,305,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3209.0,1.6045,1550.0,0.0947770182851854,0.0219752056418736,0.002047921317367,0.01141732403299,2.4700187699043148e-05,135415788750.0,16.354175601262604,26.240274752225847,2214613588400.981,9.125862592088088e-06,5.956217176448855e-06
306,306,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3336.0,1.668,1550.0,0.0934206602050835,0.0244556758272762,0.0020949932792867,0.0116647012685669,4.36261856457233e-06,140775030000.0,16.59161899088844,27.67482047680192,2335685661190.8896,9.487029481834174e-06,6.191941570780112e-06
307,307,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,2899.0,1.4495,1550.0,1.184322758802864,0.0221188694627404,0.0020779140747945,0.0116949302363253,-1.795713176805877e-06,122334176250.0,1.3087648518776838,1.8970546527967027,160106670059.4097,8.244274121054338e-06,5.380826922569407e-06
308,308,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3267.0,1.6335,1550.0,0.0725637726727654,0.0230299584778445,0.0019687090956171,0.0115778596449366,-1.6845540435914128e-05,137863316250.0,21.36052113759162,34.892411278255906,2944832280856.603,9.290804951184723e-06,6.063870836852106e-06
309,309,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3283.0,1.6415,1550.0,0.0743268932187675,0.0239283500452045,0.0021035539405877,0.0121024363090765,-9.998593477386568e-06,138538496250.0,20.853824677399885,34.231553207951904,2889057511868.121,9.336306291625175e-06,6.093568398342658e-06
310,310,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3315.0,1.6575,1550.0,0.0765881553127201,0.0218224454081499,0.0020915095578726,0.0114304512995299,-1.661352940998269e-05,139888856250.0,20.23811637284034,33.54467788798287,2831086952051.0337,9.42730897250608e-06,6.152963521323763e-06
311,311,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3311.0,1.6555,1550.0,0.0744909899440244,0.0214926279409765,0.0020954267074826,0.0114445765563041,9.048800212111778e-07,139720061250.0,20.807885640461112,34.44745467778337,2907279056168.222,9.415933637395968e-06,6.145539130951124e-06
312,312,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3259.0,1.6295,1550.0,0.0881090259863413,0.0231894985860606,0.0021004284291403,0.0112495735055783,-2.072203295131373e-05,137525726250.0,17.59184127447149,28.66590535675129,2419330747346.417,9.2680542809645e-06,6.04902205610683e-06
313,313,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3297.0,1.6485,1550.0,0.1090041280426703,0.0222477852184872,0.0021069306641341,0.0117875784927911,9.45274158056186e-06,139129278750.0,14.219644960539869,23.44108471744997,1978368947440.9844,9.376119964510573e-06,6.119553764646891e-06
314,314,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3244.0,1.622,1550.0,0.125456101731288,0.0207969936608917,0.0021010480052581,0.0117127304284447,-6.960591304697822e-06,136892744999.99998,12.354919199704725,20.03967894192106,1691298803500.7827,9.225396774301574e-06,6.0211805922094365e-06
315,315,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,2063.0,1.0315,1550.0,1.4658461783242274,0.0148570078135024,0.0020601942438924,0.0118095270180398,-3.659144579169034e-05,87056021249.99998,1.0574097220569063,1.0907181283016991,92053883233.34264,5.866829083040736e-06,3.82912933468806e-06
316,316,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3352.0,1.6760000000000002,1550.0,0.0734663503071715,0.018674684265178,0.0020341204037847,0.0116584032356883,-9.387486146603388e-06,141450210000.0,21.09809448161323,35.36040635118378,2984329895024.0327,9.532530822274624e-06,6.221639132270664e-06
317,317,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3301.0,1.6505,1550.0,0.0665557615020588,0.0271818192777125,0.0020809880751549,0.0117330439773359,3.38475419667093e-06,139298073750.0,23.2887426275192,38.43806970672044,3244076988072.938,9.387495299620684e-06,6.12697815501953e-06
318,318,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3278.0,1.6389999999999998,1550.0,0.0899354480400234,0.0273672301088018,0.0020364716657265,0.0116222143221604,-5.978953120603552e-06,138327502499.99997,17.234583623914492,28.24748255959585,2384016909323.4907,9.322087122737532e-06,6.084287910376859e-06
319,319,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3311.0,1.6555,1550.0,0.0759597935930287,0.0242853001297857,0.0020923154010387,0.0117972358337277,8.818841028958466e-06,139720061250.0,20.40553201479805,33.78135825049818,2851062182946.4204,9.415933637395968e-06,6.145539130951124e-06
320,320,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3281.0,1.6404999999999998,1550.0,0.0657784962079404,0.0213053286759026,0.0020670078783421,0.0111409423477736,1.0733787259932665e-05,138454098750.0,23.56393182203659,38.65663015405102,3262522943426.521,9.33061862407012e-06,6.089856203156339e-06
321,321,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3246.0,1.6230000000000002,1550.0,0.0793566534132423,0.0259313659849891,0.0020728776944046,0.0114260079678457,-6.217872224750843e-07,136977142500.00002,19.53207366153055,31.70055555266409,2675447637255.968,9.231084441856634e-06,6.024892787395757e-06
322,322,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3287.0,1.6435000000000002,1550.0,0.0822137161885621,0.023554265685741,0.0020278285046389,0.0114731880383329,-1.7800023048237573e-05,138707291250.00003,18.85330175861388,30.985401440281912,2615090418056.193,9.347681626735292e-06,6.1009927887152975e-06
323,323,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8439750000000.0,3385.0,1.6925,1550.0,0.1421846406824443,0.0238807130713674,0.0020062565944241,0.0114838296904789,1.5540138834303813e-07,142842768750.0,10.901318121004191,18.450480919799595,1557174463428.7864,9.626377336933056e-06,6.282890352844927e-06
324,324,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,8439750000000.0,3259.0,1.6295,1550.0,0.0696483991519016,0.0200155029777866,0.0020305259037743,0.0110431941410396,9.392623096173856e-06,137525726250.0,22.254639286388805,36.26393471717056,3060585430292.4023,9.2680542809645e-06,6.04902205610683e-06
325,325,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,8439750000000.0,3255.0,1.6275000000000002,1550.0,0.083801432949258,0.0296687841028591,0.0020325529235747,0.0114324574253023,-7.514679220869264e-06,137356931250.00002,18.49610377114349,30.102408887536043,2540568054085.823,9.256678945854388e-06,6.041597665734192e-06
326,326,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,8439750000000.0,3190.0,1.595,1550.0,0.0874135770613975,0.0324013351744381,0.0020486569151702,0.0112002971023357,2.5302473865979774e-06,134614012500.0,17.731799247973935,28.282219800518423,2386948645614.254,9.071829750315052e-06,5.920951322178824e-06
327,327,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8439750000000.0,2556.0,1.278,1550.0,0.067665147597836,0.1218925549264473,0.0020620030472453,0.0120436012569602,1.0084754516213369e-05,107860005000.0,22.906918185006216,29.275041440437946,2470740309969.3613,7.268839135362155e-06,4.744185448115697e-06
328,328,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,8439750000000.0,3284.0,1.642,1550.0,0.0672117058356889,0.0221621673918385,0.0017935559729671,0.0115560440400541,-2.1395164033537825e-05,138580695000.0,23.061459023064423,37.86691571587178,3195873019130.289,9.339150125402706e-06,6.095424495935818e-06
329,329,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,8439750000000.0,3236.0,1.618,1550.0,0.0767881266413041,0.021554599096508,0.0020705294918595,0.0116471202791518,-1.0866606907683412e-05,136555154999.99998,20.18541235209999,32.65999718569778,2756422112479.9287,9.20264610408135e-06,6.00633181146416e-06
330,330,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,8439750000000.0,3267.0,1.6335,1550.0,0.0735492183091537,0.0163184595266637,0.0023122357394311,0.0112007151870758,-9.91865516008629e-06,137863316250.0,21.07432323053108,34.42490699707251,2905376088285.428,9.290804951184723e-06,6.063870836852106e-06
331,331,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8439750000000.0,3336.0,1.668,1550.0,0.0761204044604255,0.020316628687996,0.0058459500453801,0.0111274469330999,-1.064346200790369e-05,140775030000.0,20.36247719631908,33.964611963460214,2866528338186.1333,9.487029481834174e-06,6.191941570780112e-06
332,332,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,8439750000000.0,3229.0,1.6145,1550.0,0.072974746686441,0.021144746923007,0.0020243963872783,0.0111631218848843,-2.197776885711326e-05,136259763750.0,21.240224466418,34.29234240103187,2894187967791.087,9.182739267638651e-06,5.993339128312045e-06
333,333,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,8439750000000.0,3253.0,1.6265,1550.0,0.0793389723785367,0.0211169621672773,0.00202726885617,0.0117296399982591,6.208917999731877e-06,137272533750.0,19.536426469008767,31.77599765184276,2681814761821.3994,9.250991278299331e-06,6.037885470547872e-06
334,334,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,8439750000000.0,3310.0,1.6549999999999998,1550.0,0.0640365437820946,0.0201149499260749,0.0020687755084365,0.0114799123091759,7.329414480061361e-06,139677862499.99997,24.204929067914456,40.05915760739842,3380892754170.408,9.413089803618436e-06,6.143683033357964e-06
335,335,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,8439750000000.0,3186.0,1.593,1550.0,0.0876965147708688,0.019050842640919,0.0020864347910776,0.0115738748616935,6.754127000315967e-06,134445217500.0,17.67459064992263,28.155622905326755,2376264184152.315,9.06045441520494e-06,5.913526931806186e-06
336,336,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8439750000000.0,3299.0,1.6495,1550.0,0.0741757781893284,0.0190918181933821,0.0020817631672695,0.0112320842541112,-6.266386137789271e-06,139213676250.0,20.89630925129946,34.46846211001846,2909052030930.283,9.38180763206563e-06,6.12326595983321e-06
337,337,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,8439750000000.0,3251.0,1.6255,1550.0,0.076136945917824,0.0286840051816757,0.0020556432495035,0.0114871750350953,-1.6829289324741365e-05,137188136250.0,20.35805325935903,33.092015573088105,2792883384329.703,9.245303610744271e-06,6.034173275361555e-06
338,338,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,8439750000000.0,3240.0,1.62,1550.0,0.0836553709600593,0.0189526123903237,0.001979614911561,0.0115319782088545,-8.802152142547041e-06,136723949999.99998,18.52839790454143,30.016004605357114,2533275748680.627,9.21402143919146e-06,6.013756201836799e-06
339,339,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,8439750000000.0,3349.0,1.6745,1550.0,0.0815480296137138,0.0204572348473883,0.0020354028797924,0.0114580721572957,-4.6398426871404215e-06,141323613750.0,19.007203574902043,31.82756238617347,2686166696487.075,9.52399932094204e-06,6.216070839491185e-06
340,340,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8439750000000.0,3339.0,1.6695000000000002,1550.0,0.0700393154043013,0.0242494051979584,0.002129092385136,0.0115968569398859,3.496964028206634e-06,140901626250.00003,22.13042761844029,36.94674890898607,3118213241046.152,9.49556098316676e-06,6.197509863559592e-06
341,341,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,8439750000000.0,3292.0,1.646,1550.0,0.0767634836731758,0.0243847883747323,0.0021034474695076,0.0119871318916663,1.4878706103676192e-06,138918285000.0,20.19189236641732,33.2358548351229,2805023058447.285,9.36190079562293e-06,6.110273276681093e-06
342,342,0.02,1550,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8439750000000.0,3342.0,1.6709999999999998,1550.0,0.0644410678798976,0.0222908657924908,0.0020184696833706,0.0114189923603055,-9.23114779040364e-07,141028222499.99997,24.0529843932571,40.19253692113261,3392149634801.289,9.50409248449934e-06,6.203078156339067e-06
343,343,0.02,1800,2.25,200000.0,0.01715,0.00243,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,3622.0,1.811,1800.0,0.0872019456674024,0.0187741714066219,0.0020433780860842,0.0117100898505561,5.56266627381671e-06,152331721700.0,20.641741261891017,37.38219342528463,3144391985309.789,1.1565790411126026e-05,7.50380391219964e-06
344,344,0.02,1800,2.25,200000.0,0.01715,0.00243,0.81,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,8411470000000.0,3463.0,1.7315,1800.0,0.1236746215517996,0.0411612916456645,0.0021161960740732,0.0109842740813268,-1.5305679040953996e-05,145644603050.0,14.554319854911313,25.20080482877894,2119758137931.2915,1.1058070732669638e-05,7.174398936484636e-06
345,345,0.02,1800,2.25,200000.0,0.01715,0.00243,0.81,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8411470000000.0,3426.0,1.713,1800.0,0.1132913526721495,0.029018373440682,0.0020117852849974,0.0113071500140829,3.6210957290389656e-06,144088481100.0,15.888238224226756,27.21655207810043,2289312113083.7944,1.0939922128248967e-05,7.0977449484251705e-06
