,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
372,372,2.25,0.02,1960,100000.0,17.15,2.43,0.81,,798.8,0.7988000000000001,1960.0,0.2958761193363216,0.0043884441888257,0.0103191357111234,-2.1883691238875743e-05,-4.0234250376629526e-05,4353460000000.0,5494296220170.976,6197052327443.624,6.7159771895515785,5.355156075424366,29185600611062.797,36833767881359.21,41545045594682.57,0.0003632259994582,0.0004584103760896,0.0005170440351652,0.0002268490438225,0.0002862954624652,0.00032291450823
373,373,2.25,0.02,1965,100000.0,17.15,2.43,0.81,,760.4,0.7603999999999999,1965.0,0.2802030902518709,0.0043793066462641,0.010247015211526,-2.74685323190951e-05,-8.351910035161634e-05,4144180000000.0,5205506442655.72,5883000984256.048,7.093299100678624,5.386869025215099,29358436187422.29,36877145471462.03,41676690922407.73,0.0003467383427287,0.0004355381950085,0.0004922233135512,0.0002162741301658,0.0002716620363879,0.0003070187396867
374,374,2.25,0.02,1970,100000.0,17.15,2.43,0.81,,757.4,0.7573999999999999,1970.0,0.285023250311292,0.004063461590946,0.0096366394212162,9.150493982788557e-06,2.7609886149674357e-05,4127830000000.0,5160399104403.295,5843708554984.925,6.979874050042935,5.301176179448478,28891410177994.207,36118543449577.52,40901146806608.63,0.000346275221002,0.0004328953324957,0.0004902167655521,0.0002157507683301,0.0002697204273589,0.0003054352070301
375,375,2.25,0.02,1975,100000.0,17.15,2.43,0.81,,746.3,0.7463,1975.0,0.3038958634024084,0.004385369718264,0.0099714086566767,2.0285087810163647e-05,-6.435352826831855e-05,4067335000000.0,5060561380095.964,5742220087625.101,6.535151850136238,4.879817336678052,26595004484895.383,33089394554355.75,37546543125571.39,0.0003420792803053,0.0004256136253454,0.0004829438723218,0.0002129082324365,0.0002648995419785,0.0003005815673206
376,376,2.25,0.02,1980,100000.0,17.15,2.43,0.81,,718.1,0.7181,1980.0,0.2964356773941972,0.0043835860824792,0.0097879338605443,1.216585854292384e-05,-8.15546923473912e-06,3913645000000.0,4846045711496.289,5509994392773.522,6.899672568718938,4.951293643299787,26984550355983.844,33413445657250.77,37991366399605.94,0.0003300859534361,0.0004087268055928,0.0004647257869751,0.0002051714285713,0.0002540521998162,0.0002888594701322
377,377,2.25,0.02,1985,100000.0,17.15,2.43,0.81,,700.3,0.7002999999999999,1985.0,0.2855774326118762,0.0042576081644259,0.0107927391971861,1.0402460373919775e-05,5.303697362601713e-06,3816635000000.0,4703205921890.797,5358544829751.001,7.110557464111008,4.986657171715966,27177281585852.016,33490326346499.7,38156827081592.66,0.0003227289304104,0.000397696037654,0.0004531105126536,0.0002003819539239,0.0002469289288431,0.000281335700997
378,378,2.25,0.02,1990,100000.0,17.15,2.43,0.81,,676.5,0.6765,1990.0,0.3083795777656178,0.0044159742688526,0.0106464220120499,1.8970466755398373e-05,-8.102123296161024e-05,3686925000000.0,4521419715320.68,5162067873186.303,6.532835428833124,4.41774983984799,24076736627171.55,29526239797846.977,33709866252850.324,0.0003125578943484,0.0003833019184513,0.0004376126622936,0.000193858906544,0.0002377367269577,0.0002714220748733
379,379,2.25,0.02,1995,100000.0,17.15,2.43,0.81,,647.5,0.6475,1995.0,0.3147930427990104,0.0045936576887231,0.0106520738200421,1.753464826542568e-05,1.1167546752516197e-05,3528875000000.0,4306591898814.698,4927033180676.074,6.588424837849305,4.272214232956385,23283567569612.3,28414954757761.883,32508635182598.76,0.0003000011483699,0.000366117392995,0.000418863125574,0.0001858187715727,0.0002267707460034,0.0002594411117229
380,380,2.25,0.02,2000,100000.0,17.15,2.43,0.81,,628.1,0.6281,2000.0,0.2883474896816096,0.0042230018049919,0.0098322835283816,-3.5526230878370484e-05,7.511532334959348e-05,3423145000000.0,4157184961588.301,4766699336954.476,7.030557030952183,4.4111553597002935,24040796710366.598,29195969948377.15,33476598198195.45,0.0002917530210885,0.0003543148980738,0.0004062635185413,0.0001805142037514,0.0002192226543685,0.0002513644427369
381,381,2.25,0.02,2005,100000.0,17.15,2.43,0.81,,618.9,0.6189,2005.0,0.2605855026568633,0.0045219574258441,0.0096561533955241,3.182980485848881e-07,3.803681186015018e-05,3373005000000.0,4076216215741.336,4684833517160.581,7.822579889476776,4.838578161000365,26370250977451.992,31867976669900.75,36626164394984.2,0.0002882397459702,0.0003483325777889,0.0004003418977734,0.0001781223513382,0.0002152576758442,0.0002473976651991
382,382,2.25,0.02,2010,100000.0,17.15,2.43,0.81,,572.8,0.5727999999999999,2010.0,0.2938729053486895,0.0043203417959472,0.0105849471985838,1.620461785063074e-05,-6.883110883470557e-06,3121760000000.0,3754009596383.727,4324725338629.447,7.007164884716177,4.016717280162617,21891109176886.27,26324712317895.96,30326813896002.137,0.0002674768774444,0.0003216489303269,0.0003705486742676,0.000165088632229,0.0001985240087777,0.0002287052787276
383,383,2.25,0.02,2015,100000.0,17.15,2.43,0.81,,565.1,0.5650999999999999,2015.0,0.2784993363266493,0.0042744370503532,0.0095586652225737,9.243870810637144e-06,-7.012623684846405e-06,3079795000000.0,3685213538081.057,4255590047863.553,7.3556898992544095,4.161188182257147,22678475593301.45,27136554634147.832,31336597090251.18,0.0002645806718685,0.0003165912906166,0.0003655915001033,0.000163096659738,0.0001951578005947,0.0002253632212602
384,384,2.25,0.02,2020,100000.0,17.15,2.43,0.81,,543.4,0.5434,2020.0,0.3090752825584559,0.0039644970221497,0.010075337524142,-3.4481328671508017e-05,9.188794983447076e-05,2961530000000.0,3526072245637.814,4081597411762.6655,6.6770416178653935,3.627749435226962,19771234421986.945,23540129918443.227,27248827208954.44,0.0002550968319438,0.0003037247163011,0.0003515758979347,0.0001570528559837,0.0001869910879114,0.0002164511352216
385,385,2.25,0.02,2025,100000.0,17.15,2.43,0.81,,517.1,0.5171,2025.0,0.303766714554763,0.0045597023495493,0.0094486094840425,2.3123975043454893e-05,8.513549269110851e-05,2818195000000.0,3338639112984.7827,3873987434894.116,6.993700926065801,3.646202769856771,19871805095719.406,23541588051280.73,27316464350224.816,0.0002433589123039,0.0002883006971169,0.0003345295014841,0.0001496564194337,0.0001772938974878,0.0002057228433226
386,386,2.25,0.02,2030,100000.0,17.15,2.43,0.81,,490.9,0.4909,2030.0,0.2936524145635758,0.0039658570200605,0.0107008664301683,-4.693400403738054e-05,0.0001261651277276,2675405000000.0,3153554760859.4614,3667358272983.427,6.994276456509548,3.4246684531552134,18664443069695.914,22000161957247.57,25584612311884.555,0.0002316091782526,0.0002730024899921,0.0003174823385483,0.000142268668939,0.000167694998796,0.0001950172702898
387,387,2.25,0.02,2035,100000.0,17.15,2.43,0.81,,447.4,0.4474,2035.0,0.3010489770351569,0.0045152877582326,0.0091669159743525,1.899155521153621e-05,4.7799438631345154e-05,2438330000000.0,2859595906698.8164,3332883687206.911,6.860944074074825,3.0680805538535,16721039018501.572,19609902979932.285,22855511016931.32,0.0002116399704317,0.0002482046290455,0.000289284635391,0.0001298361825447,0.0001522677472476,0.0001774693724034
388,388,2.25,0.02,2040,100000.0,17.15,2.43,0.81,,443.7,0.4436999999999999,2040.0,0.3079736729414435,0.0040465321026829,0.0092326602190586,-1.993421965791479e-06,-7.553590710831098e-05,2418165000000.0,2821553376090.724,3295899411919.6484,6.776139780734789,3.006284977242475,16384253125971.49,19117407092696.26,22331333983674.44,0.0002104423364333,0.000245547464642,0.000286827728006,0.000128935792437,0.0001504443329755,0.0001757363134727
389,389,2.25,0.02,2045,100000.0,17.15,2.43,0.81,,405.4,0.4054,2045.0,0.303718359641789,0.0043726453763563,0.0101675238664959,-3.731882254646357e-05,6.693076545404448e-06,2209430000000.0,2564846853807.344,3002790672949.665,6.936652027883417,2.8291372137122464,15418797814731.744,17899121069509.45,20955369604908.57,0.0001927760373216,0.0002237866838115,0.0002619979301619,0.000117959573741,0.0001369349748967,0.0001603164199882
390,390,2.25,0.02,2050,100000.0,17.15,2.43,0.81,,388.9,0.3888999999999999,2050.0,0.2973748801126021,0.0039505649049262,0.010459607894343,2.639441245011639e-05,1.5011637922676452e-05,2119505000000.0,2447840109549.313,2872317747560.004,7.093902241745484,2.7562813558545,15021733389407.02,17348768465064.557,20357201994573.49,0.0001854111257096,0.0002141333897626,0.0002512660583348,0.0001133061584517,0.0001308585539157,0.0001535506119725
391,391,2.25,0.02,2055,100000.0,17.15,2.43,0.81,,357.1,0.3571,2055.0,0.2796024149615732,0.0043671066565578,0.0108691587924961,5.187815031176146e-05,0.0001231969824386,1946195000000.0,2236097932186.9053,2629868450569.269,7.78924276249501,2.777321649852433,15136402991695.76,17391103887574.77,20453628070652.207,0.0001706900252387,0.0001961158118694,0.0002306512513916,0.0001041732013723,0.0001196907196751,0.0001407679167216
392,392,2.25,0.02,2060,100000.0,17.15,2.43,0.81,,342.9,0.3429,2060.0,0.2727113776620171,0.004022511654437,0.0098610856601613,3.543043403114742e-05,0.0001285630954246,1868805000000.0,2136056150306.4155,2518011386584.432,7.831033159713823,2.671325896778515,14558726137442.91,16640717734868.91,19616299286573.84,0.0001643270733362,0.0001878269031074,0.0002214128503427,0.0001001578360648,0.0001144810516494,0.0001349517855886
393,393,2.25,0.02,2065,100000.0,17.15,2.43,0.81,,301.0,0.3009999999999999,2065.0,0.3081669951496223,0.0042762335397714,0.0093345640466635,-1.0504357897769518e-06,-3.977629769172531e-05,1640450000000.0,1865280428532.9224,2203936607873.6416,7.1034165126531,2.137420830139802,11648943524261.92,13245479209296.893,15650299049756.734,0.0001446021270103,0.0001644204440468,0.0001942722553534,8.802822569826407e-05,0.0001000928565658,0.0001182654937014
394,394,2.25,0.02,2070,100000.0,17.15,2.43,0.81,,268.1,0.2680999999999999,2070.0,0.2887980592749954,0.0042567302107516,0.0086165508336533,-1.5649038316447676e-05,-9.989795317746744e-05,1461145000000.0,1652703884934.994,1957348526967.172,7.702236598812109,2.068637395562205,11274073805814.018,12752126296782.787,15102739123584.072,0.0001291142496021,0.0001460413729766,0.000172961332564,7.850384689776707e-05,8.879585034357929e-05,0.0001051636826506
395,395,2.25,0.02,2075,100000.0,17.15,2.43,0.81,,253.4,0.2534,2075.0,0.3068422411727624,0.003902549328439,0.0100093141150062,5.830046400035736e-05,2.3172891531491224e-05,1381030000000.0,1553865463377.1738,1844645992350.3008,7.1482635574265405,1.8161655080683907,9898102018972.729,11136846325036.818,13220925121954.24,0.0001223472561029,0.0001376589761246,0.0001634196039517,7.429066330276958e-05,8.358811608549824e-05,9.92302660553778e-05
396,396,2.25,0.02,2080,100000.0,17.15,2.43,0.81,,214.7,0.2147,2080.0,0.2972460770179168,0.0040209182811814,0.0101204578148522,4.048393542628799e-05,6.755431876797e-05,1170115000000.0,1309589736731.871,1558367363411.6755,7.48200717968029,1.6160833653509747,8807654341162.81,9857504373389.562,11730095822615.115,0.0001039280491335,0.0001163160086862,0.0001384121047186,6.302223873924821e-05,7.053432956485918e-05,8.393345954917542e-05
397,397,2.25,0.02,2085,100000.0,17.15,2.43,0.81,,196.2,0.1961999999999999,2085.0,0.2570150078158349,0.0040814088595082,0.0086929786058729,-3.15426713852983e-05,-0.0001147743437529,1069290000000.0,1190381914503.3574,1419921921119.2002,9.282674645098885,1.79654850074785,9791189329075.78,10899994107127.229,13001827719499.012,9.521491182438158e-05,0.0001059975395138,0.0001264369259198,5.766076195098278e-05,6.419056402185864e-05,7.656835833369464e-05
398,398,2.25,0.02,2090,100000.0,17.15,2.43,0.81,,174.5,0.1745,2090.0,0.2909345904039583,0.0042850882013959,0.0105102368417328,-2.228939824049144e-05,-0.0001068857320978,951025000000.0,1053063186828.1588,1259171295643.0403,7.516342309378122,1.3074687392717936,7125704629031.275,7890241818084.531,9434539291929.152,8.490034471283238e-05,9.400954503414646e-05,0.0001124093236797,5.134486537848971e-05,5.685380254224146e-05,6.7981368169344e-05
399,399,2.25,0.02,2095,100000.0,17.15,2.43,0.81,,83.8,0.0837999999999999,2095.0,0.3635578853270812,0.0045926868227523,0.0120296454084359,-4.773380155715806e-05,0.000109771785368,456710000000.0,502993243140.55096,602911495213.2756,5.795761385454851,0.4830766804338178,2632767908364.308,2899574059391.1406,3475566631300.9424,4.087428572397612e-05,4.5016508369329045e-05,5.3958916427529695e-05,2.4686359828112755e-05,2.718808914032328e-05,3.258892977018328e-05
400,400,2.25,0.02,2100,100000.0,17.15,2.43,0.81,,26.9,0.0268999999999999,2100.0,0.3688756889220429,0.0046542524362933,0.0119369123494423,0.0001537380088482,0.0002176135827951,146605000000.0,160638630712.844,192964849460.59995,5.748760222573088,0.1560177071386294,850296503905.5309,931690365862.7122,1119179679226.5288,1.3153863377303764e-05,1.4413005023797976e-05,1.7313415411662082e-05,7.933729104320108e-06,8.693178130108938e-06,1.0442555453608748e-05
