,Simulation Number,SU.numberRays,SU.photonEnergy,PG.cFactor,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,ExitSlit.openingHeight,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
302,302,1000000.0,1660,20,17.15,2.43,0.81,0.001,,0.00332,12124.5,0.0005695053970409,1660.0,0.0014371570200637,0.0589314385822569,0.0009936041110126,0.0010554396002257,-4.219750404606341e-07,133549015.60609502,4760163216.478839,4836717564.723501,4654917826.963181,4463616656.96155,2.310116638621388,0.0013156234566556,308513700.5857431,10996528597.706837,11173378012.625416,10753399552.975922,10311471683.90302,9.552460896630149e-09,3.404837750441348e-07,3.459595354962453e-07,3.329558089012451e-07,3.19272466215215e-07,6.2045983407557555e-09,2.2115401345828598e-07,2.247106775036239e-07,2.16264382739576e-07,2.0737665776017466e-07
303,303,1000000.0,1665,20,17.15,2.43,0.81,0.001,,0.00333,12032.5,0.0005625008089001,1665.0,0.0014957238889792,0.0546294612957368,0.0009876886115565,0.0004863310984663,-3.02393581797498e-06,131906439.68709584,4683831231.912043,4766336060.874927,4589640663.409903,4402252053.12137,2.2294410366606696,0.0012533032966256,293899623.05870795,10436004768.19041,10619833080.062336,10226139558.848606,9808620580.549,9.4591671927345e-09,3.358830913055257e-07,3.417996104172473e-07,3.291285739555465e-07,3.1569071452322335e-07,6.1419965723416845e-09,2.1809454822731466e-07,2.2193624373432515e-07,2.137087263503888e-07,2.0498329789656761e-07
304,304,1000000.0,1670,20,17.15,2.43,0.81,0.001,,0.00334,11675.5,0.0005432080054163,1670.0,0.0014462137885402,0.0570917914863407,0.0009966790744068,0.0006853596518992,8.26157594855054e-07,127382277.27014697,4506009197.655302,4592339923.410974,4424474802.336362,4245019468.5735664,2.309478875080136,0.0012545281503354,294186851.25367844,10406539166.881374,10605918271.422298,10218237092.669884,9803788546.830238,9.156030853129254e-09,3.238846103427692e-07,3.300899224594275e-07,3.180240506547975e-07,3.051250932181508e-07,5.944637054622061e-09,2.1028505549513506e-07,2.1431391133189482e-07,2.064800333364303e-07,1.981052668493038e-07
305,305,1000000.0,1675,20,17.15,2.43,0.81,0.001,,0.00335,11686.0,0.0005410905769394,1675.0,0.0014484617333891,0.0543047873978606,0.0009855296357702,0.0006925744276197,2.825716392392813e-06,126885740.29229572,4471336955.097232,4563960888.781914,4399509240.173889,4222253725.200744,2.3128007404435142,0.0012514249136539,293459142.251843,10341230657.90611,10555449687.313852,10175108763.020542,9765155278.38468,9.142198720913974e-09,3.221626866620199e-07,3.288363003092861e-07,3.169874538739567e-07,3.042160806800154e-07,5.934467523603535e-09,2.091251852728797e-07,2.134572223094602e-07,2.05765790903384e-07,1.974755205029077e-07
306,306,1000000.0,1680,20,17.15,2.43,0.81,0.001,,0.00336,11852.0,0.0005461338223696,1680.0,0.0015114486880065,0.0563392006515184,0.0009867351339916,0.0008659656285221,-1.3717268262997354e-06,128068381.34568396,4495739029.887358,4595923653.009146,4432724079.200372,4255330734.959967,2.2260420977713773,0.001215509450448,285036966.13007915,10005996797.388771,10228973934.504612,9865746798.318567,9470929122.615524,9.250127235348358e-09,3.2471838565000464e-07,3.319545238846291e-07,3.201669397313554e-07,3.073541674632457e-07,6.002961505267783e-09,2.1072920615196998e-07,2.1542516958728922e-07,2.0777550033281646e-07,1.9946052511741561e-07
307,307,1000000.0,1685,20,17.15,2.43,0.81,0.001,,0.00337,11506.0,0.0005276245210861,1685.0,0.00145870282347,0.055062471381276,0.0009936008764508,0.0006540248641533,1.4880324581226207e-06,123727950.1947093,4326682725.366321,4429943552.652441,4274965526.122055,4105047273.514168,2.3102719839878825,0.0012189570123265,285845419.39058435,9995820962.49112,10234381727.748846,9876340081.377195,9483782424.821972,8.957879136708364e-09,3.1325097405818626e-07,3.20727037542063e-07,3.095066590558757e-07,2.972046111549219e-07,5.812043770478918e-09,2.032432392295413e-07,2.0809385258746354e-07,2.008138558507556e-07,1.9283205125441173e-07
308,308,1000000.0,1690,20,17.15,2.43,0.81,0.001,,0.00338,11501.5,0.0005248501854546,1690.0,0.0014633398867544,0.0543142576314892,0.0009886924807347,0.000721599954806,2.3953757737670168e-06,123077368.48911572,4287331167.331165,4396486616.157661,4244999809.2869177,4077430284.901276,2.3097857967497597,0.0012122960079006,284283413.8527057,9902853428.92909,10154980071.00761,9805076696.085606,9418025550.657215,8.931220044419511e-09,3.111140458135392e-07,3.190350092244773e-07,3.080422327083889e-07,2.958823993174171e-07,5.794002904083181e-09,2.0183084460795797e-07,2.0696945778486517e-07,1.998380492268653e-07,1.919495289989397e-07
309,309,1000000.0,1695,20,17.15,2.43,0.81,0.001,,0.00339,11364.0,0.0005160371087181,1695.0,0.0015816480057537,0.0586592525027472,0.000992637571215,0.0005873729057765,2.435594349282647e-07,121010701.99441488,4199017602.186081,4312587403.002335,4166357922.24353,4003032993.099604,2.154395385070612,0.0011122176339148,260815035.15304023,9050165857.007786,9294943476.706102,8979774268.23164,8627759145.321215,8.801972512778598e-09,3.0542453606145693e-07,3.1368527869488573e-07,3.0304896431125137e-07,2.911691758852434e-07,5.708765576565697e-09,1.980916294813305e-07,2.034493652745431e-07,1.965508859477025e-07,1.8884591673485625e-07
310,310,1000000.0,1700,20,17.15,2.43,0.81,0.001,,0.0034,11196.5,0.0005059298691035,1700.0,0.0014730160359022,0.0567015608071357,0.0009873137534109,0.0007289031703276,-7.528642551310549e-07,118640554.30478768,4100771829.208707,4218143562.6771774,4077537187.184791,3918813992.76764,2.3081894222264445,0.0011677820183797,273844883.3100532,9465358533.01804,9736274737.379326,9411728575.950874,9045365363.064156,8.649214165508364e-09,2.989572495050142e-07,3.075139632332541e-07,2.972633818717975e-07,2.85692035888191e-07,5.608819492012182e-09,1.938670052811113e-07,1.9941584033457885e-07,1.9276857048503918e-07,1.8526481469176887e-07
311,311,1000000.0,1705,20,17.15,2.43,0.81,0.001,,0.00341,11160.0,0.0005017876218028,1705.0,0.0014764036645828,0.0586286453795562,0.0009835791792387,0.000914405531576,4.897036900873968e-07,117669197.31276676,4051325512.893476,4173713278.55645,4036994529.633642,3880962188.598863,2.309666933909503,0.0011589662528747,271777586.2991338,9357244668.54018,9639920613.511703,9324144756.850475,8963760782.11901,8.597522889657791e-09,2.960108900715444e-07,3.049531760795354e-07,2.949637939799458e-07,2.8356326049956775e-07,5.574480355721579e-09,1.919281766342774e-07,1.9772619524109665e-07,1.9124925822160418e-07,1.8385735583916768e-07
312,312,1000000.0,1710,20,17.15,2.43,0.81,0.001,,0.00342,10984.0,0.0004914204978943,1710.0,0.001480509172893,0.058541069995435,0.0009911573890887,0.0005637138046739,9.410657496662596e-07,115238106.7562458,3952079814.880417,4077792516.292463,3946465930.7986994,3795132245.506128,2.310016204486885,0.0011351876761181,266201510.04971904,9129355246.901964,9419753205.444458,9116387102.40651,8766804341.284931,8.439219301688511e-09,2.894222162648008e-07,2.986285203779706e-07,2.890110953237036e-07,2.779284925817291e-07,5.470699977984191e-09,1.8761713086792147e-07,1.9358509139943144e-07,1.8735062288382883e-07,1.801663570875368e-07
313,313,1000000.0,1715,20,17.15,2.43,0.81,0.001,,0.00343,10982.5,0.0004889000961035,1715.0,0.0014852380919591,0.0584973846058799,0.000995090288095,0.0002284312222955,-1.422489974251571e-06,114647072.5363008,3916346308.3750544,4047237745.55044,3919118375.816007,3770048922.048561,2.3093940780951137,0.0011290637293379,264765444.5297605,9044392921.07602,9346673029.780125,9050794721.418877,8706534381.234007,8.414815319387815e-09,2.874502608979191e-07,2.970573729362258e-07,2.8765372388264657e-07,2.767123897912951e-07,5.4537488659956545e-09,1.8630017117431293e-07,1.9252666271283678e-07,1.8643203812327298e-07,1.7934082029752885e-07
314,314,1000000.0,1720,20,17.15,2.43,0.81,0.001,,0.00344,10725.5,0.0004750635278208,1720.0,0.0014877505070671,0.0573154708373951,0.0009915351858392,0.0004696526578339,1.994117680976604e-06,111402397.27400564,3790481745.849603,3923327448.195533,3801295999.333457,3657834101.189221,2.3259517972081776,0.0011054301005123,259223358.57015452,8820110094.590132,9129230095.38349,8845273889.778654,8511450956.217098,8.195283796490638e-09,2.7884564778484545e-07,2.886184018593491e-07,2.7964119508468845e-07,2.690874637643159e-07,5.310236871222645e-09,1.806815330643127e-07,1.8701391157718906e-07,1.8119701791015018e-07,1.7435859540055774e-07
315,315,1000000.0,1725,20,17.15,2.43,0.81,0.001,,0.00345,10477.5,0.0004617546212417,1725.0,0.0014929028833421,0.059933836408764,0.0009848841828731,0.000420131194861,9.894486148330602e-07,108281458.68120736,3669685959.206193,3804310139.8315415,3688090391.084939,3549975052.4222374,2.3109345991425165,0.0010670851791016,250231474.4993376,8480407815.941725,8791515623.607347,8522939272.226406,8203763623.26979,7.982863695673401e-09,2.705412650979897e-07,2.8046620051318285e-07,2.718981000803933e-07,2.617157850630811e-07,5.171849368869371e-09,1.7527528021159941e-07,1.8170533750932777e-07,1.7615433144119848e-07,1.6955752589578288e-07
316,316,1000000.0,1730,20,17.15,2.43,0.81,0.001,,0.00346,10576.5,0.0004637913569977,1730.0,0.0014970615637821,0.0570619483788319,0.0008356155761177,0.0006837591845857,3.142087981089524e-06,108759073.2159824,3671202588.00675,3811944988.822177,3697616154.584274,3560224937.420065,2.311196135426657,0.0010719171069722,251364561.58499533,8484903390.004316,8810187992.30259,8545950568.748386,8228411240.332746,8.034985242316718e-09,2.712238872945302e-07,2.8162176105421576e-07,2.731752887856581e-07,2.630249963117045e-07,5.205128273141501e-09,1.757010226568946e-07,1.8243684917740366e-07,1.7696515628843217e-07,1.7038971492251896e-07
317,317,1000000.0,1735,20,17.15,2.43,0.81,0.001,,0.00347,10436.0,0.000455334877744,1735.0,0.0014444570419982,0.0579863927761517,0.0009953709580034,0.000790004089848,-1.7617231919554629e-06,106776028.83099575,3589861826.610584,3733461702.1212506,3623577186.821167,3490000092.5739164,2.4061536816761686,0.0010957740382742,256959011.975311,8639086489.66317,8984662950.363003,8720223292.960243,8398766889.907142,7.90563999714067e-09,2.657914473067824e-07,2.764235051932808e-07,2.6828771452253245e-07,2.583977379936775e-07,5.1202561101292e-09,1.721454913941005e-07,1.7903157011464425e-07,1.7376225201924684e-07,1.673567980940467e-07
318,318,1000000.0,1740,20,17.15,2.43,0.81,0.001,,0.00348,10202.5,0.0004429029610503,1740.0,0.0014483093332273,0.0576879031943373,0.0009959989542371,0.0006974866441991,2.6190779653544435e-06,103860744.36632577,3477839407.7419367,3622794205.889679,3518205137.5421705,3389548350.074621,2.40653459638445,0.0010658880434179,249950746.18151292,8369750865.625542,8718598355.412703,8466894828.393066,8157270049.319592,7.705584758905495e-09,2.5802613391345975e-07,2.687805482993017e-07,2.610209280893393e-07,2.514756876167404e-07,4.990258081187244e-09,1.6710178918362042e-07,1.7406651736149946e-07,1.6904126507095046e-07,1.6285961696822716e-07
319,319,1000000.0,1745,20,17.15,2.43,0.81,0.001,,0.00349,10243.5,0.000442429764305,1745.0,0.0015101105826715,0.0574553552740122,0.0009935281754448,0.0006267061552614,-2.8956366657815808e-06,103749779.72953469,3460129514.97983,3610199408.4228888,3508014922.672492,3380767509.7325163,2.3110892712245885,0.001022500192805,239776295.2127884,7996711301.181739,8343538091.239118,8107379349.646347,7813297633.716942,7.713089547519109e-09,2.572370646436744e-07,2.683937391882417e-07,2.607970185878254e-07,2.5133704003890923e-07,4.995679858316666e-09,1.6660950384871998e-07,1.7383555431328582e-07,1.689152452906886e-07,1.627881254114531e-07
320,320,1000000.0,1750,20,17.15,2.43,0.81,0.001,,0.0035,10039.5,0.0004314105584797,1750.0,0.0015146309469854,0.0564186676872771,0.0009912538723931,0.0007376677032537,2.6158341666754013e-06,101165775.9635247,3360305502.604185,3511776448.6902885,3414372715.4087286,3291534780.2612114,2.310793951298012,0.0009969001785132,233773091.86136836,7764967939.610123,8114985829.123291,7889906036.365313,7606053086.84951,7.5365799205064e-09,2.503337787556226e-07,2.6161795939813777e-07,2.543616416025145e-07,2.452105437466245e-07,4.881787761653647e-09,1.621526462066093e-07,1.6946192648253827e-07,1.6476167732668996e-07,1.5883409240225697e-07
321,321,1000000.0,1755,20,17.15,2.43,0.81,0.001,,0.00351,9757.5,0.0004171464854095,1755.0,0.0015178159771948,0.056379670371401,0.0009933496964666,0.0004318479193797,-1.6534814931477226e-06,97820850.82854173,3236006570.3115044,3387438116.2104383,3295416732.8551493,3177839519.0975666,2.312538447097826,0.0009646654430176,226214046.38764817,7483375315.25122,7833565918.362799,7620763337.863107,7348862029.892397,7.302161846439798e-09,2.415624431030052e-07,2.528665530902387e-07,2.459973117280736e-07,2.372203706460931e-07,4.730375342905307e-09,1.5648530512693878e-07,1.638081616017195e-07,1.593582342175581e-07,1.536724898375461e-07
322,322,1000000.0,1760,20,17.15,2.43,0.81,0.001,,0.00352,9789.0,0.000416340427138,1760.0,0.0015243235498019,0.0570074199783355,0.0009945412400316,0.000709967969268,-1.488606131748614e-07,97631830.16387974,3216584625.025113,3372682761.339222,3282996827.1748343,3166843724.58324,2.309221917793127,0.0009614235348433,225453818.9207714,7427816178.150921,7788281826.488743,7581176865.669123,7312953269.790457,7.303034032789817e-09,2.406062341193071e-07,2.5228265153403216e-07,2.455739846129506e-07,2.3688552655765578e-07,4.7312558534505955e-09,1.558762629946022e-07,1.6344080644225837e-07,1.5909461012211166e-07,1.534658101128269e-07
323,323,1000000.0,1765,20,17.15,2.43,0.81,0.001,,0.00353,9583.5,0.0004055054886043,1765.0,0.0015283018876743,0.0550714449548062,0.0009899018955005,0.0008083627332539,-3.9924484360349215e-06,95091037.07773452,3120049240.551884,3276915187.609117,3191664744.852791,3079700203.380537,2.3097533735283133,0.00093661616793,219636491.37961152,7206532699.461895,7568853768.696062,7371946586.789408,7113336524.225993,7.126462957746985e-09,2.338276668595289e-07,2.455837628638392e-07,2.391947892959323e-07,2.3080376547387775e-07,4.617795830370311e-09,1.5151533537059408e-07,1.5913303456190505e-07,1.5499311610906946e-07,1.4955591183988858e-07
324,324,1000000.0,1770,20,17.15,2.43,0.81,0.001,,0.00354,9514.5,0.0004005062573798,1770.0,0.0015333395892866,0.0575800990421357,0.0009921892070796,0.000758628782249,-5.326420978159159e-07,93918717.35557444,3068915922.632521,3228618561.0070133,3146494695.467968,3037061891.097008,2.308686335071409,0.0009246407770265,216828262.2127408,7085144741.299261,7453847024.768804,7264249300.775108,7011603976.510427,7.052152347847921e-09,2.304382261440269e-07,2.424299501355954e-07,2.3626344757378042e-07,2.280463761528147e-07,4.570454051786911e-09,1.4934551501683873e-07,1.571172733115812e-07,1.531208031236389e-07,1.477953726001143e-07
325,325,1000000.0,1775,20,17.15,2.43,0.81,0.001,,0.00355,9239.5,0.0003869107896734,1775.0,0.0016534558538978,0.0550316324403578,0.0009948963632479,0.0007037333787765,-1.5571527527384323e-06,90730580.17842405,2952501309.8633785,3111391384.584,3034060390.9626803,2929454669.696287,2.157916352989831,0.0008345390256592,195699401.51708964,6368335110.19573,6711049688.55159,6544252241.200836,6318625148.253348,6.826330579780838e-09,2.221384448190293e-07,2.3409291677055963e-07,2.2827473589390321e-07,2.20404476136977e-07,4.4243927740625855e-09,1.4397599392708692e-07,1.5172412137300129e-07,1.479531470364941e-07,1.4285214584828945e-07
326,326,1000000.0,1780,20,17.15,2.43,0.81,0.001,,0.00356,9129.5,0.0003803089689073,1780.0,0.0014811849732722,0.0607056157658755,0.0009833868697705,0.0005307075917441,-2.024512801584321e-06,89182453.20878005,2890093792.891804,3050802760.030857,2976762163.711276,2875034649.647864,2.407404482197273,0.0009156324142369,214715801.1385759,6958193924.691183,7345117062.459475,7166856817.494923,6921937510.00708,6.7223961291125806e-09,2.1784952787321883e-07,2.2996345050865146e-07,2.243824174669753e-07,2.167143995760209e-07,4.3578676065996605e-09,1.412233647642919e-07,1.4907634903178925e-07,1.454583826643575e-07,1.4048750529682153e-07
327,327,1000000.0,1785,20,17.15,2.43,0.81,0.001,,0.00357,9049.0,0.000374977672875,1785.0,0.0014845361336028,0.0537345597202418,0.0009967699988431,0.0002127065791019,2.9426856197325232e-06,87932264.28919637,2837718861.871908,3000641472.787797,2929582079.2151413,2830358618.259704,2.4086581240940794,0.0009032849956042,211820331.4692,6835790648.597681,7228255481.921337,7057080266.291077,6818060532.647255,6.640239406131465e-09,2.1429145220407458e-07,2.265946170309859e-07,2.212285390709654e-07,2.137356405225768e-07,4.305508651396273e-09,1.3894584893023168e-07,1.4692317916819092e-07,1.4344383246578116e-07,1.3858546252593644e-07
328,328,1000000.0,1790,20,17.15,2.43,0.81,0.001,,0.00358,8807.0,0.000363024537641,1790.0,0.0015495865255843,0.0582678229324937,0.000981682092359,0.0006167970468554,1.6600300445033698e-06,85129254.07683268,2735778543.8733783,2897831819.0061893,2830918912.0515213,2735902029.9113107,2.3102955461817536,0.0008387023820734,196675708.59622908,6320520360.639291,6694915074.450827,6540324933.467503,6320805652.743345,6.440716773185031e-09,2.0698377950477363e-07,2.192444207921441e-07,2.1418191805041289e-07,2.069931222225548e-07,4.176749440764641e-09,1.3422720106141186e-07,1.421781215014542e-07,1.3889513200819957e-07,1.342332597335507e-07
329,329,1000000.0,1795,20,17.15,2.43,0.81,0.001,,0.00359,8751.5,0.0003588239587524,1795.0,0.0015520289003916,0.0573338630441301,0.0009863028566139,0.0005481378290357,-2.4788442410585145e-06,84144218.327461,2692806271.2041435,2857225232.362425,2792946141.3437386,2700060269.2453804,2.3131057008743694,0.0008300008338851,194635195.5460712,6228768720.90993,6609088572.857264,6460403687.56595,6245548047.586334,6.3776817309285614e-09,2.041003137488738e-07,2.165623916627309e-07,2.116903803395622e-07,2.0465012800472373e-07,4.13665000884714e-09,1.3238220411354045e-07,1.4046527518662544e-07,1.373052232220764e-07,1.327388210226748e-07
330,330,1000000.0,1800,20,17.15,2.43,0.81,0.001,,0.0036,8606.0,0.0003510143881665,1800.0,0.0015587834253664,0.0574847804546018,0.0009733125549794,0.000474708860494,4.986459063528493e-06,82312874.02504915,2623146504.7790427,2788074223.223524,2727002353.9398537,2637193465.498204,2.309493531828279,0.0008106647560661,190100885.29752177,6058134632.400816,6439033801.063731,6297988836.2862015,6090575969.191456,6.249607360087614e-09,1.991624748501231e-07,2.116846166812955e-07,2.0704773322545373e-07,2.002289907522482e-07,4.054701537149106e-09,1.2921522047520974e-07,1.3733949849874016e-07,1.343311209491273e-07,1.299071685318761e-07
331,331,1000000.0,1805,20,17.15,2.43,0.81,0.001,,0.00361,8466.5,0.0003435566580857,1805.0,0.00156261076404,0.0590353879291941,0.0009753565250883,0.0008470665774023,-2.928822714818168e-06,80564036.3211061,2556596788.469097,2722019115.2968416,2663982690.600292,2577106836.550806,2.3102364246398865,0.0007936964927218,186121827.54326627,5906338464.28141,6288502854.145443,6154425095.360546,5953721487.852286,6.127993346210549e-09,1.9446404157604885e-07,2.0704666484575106e-07,2.0263220349775214e-07,1.9602411036001866e-07,3.976389461373607e-09,1.2618564052738305e-07,1.343503704380345e-07,1.3148587359704513e-07,1.2719795250638214e-07
332,332,1000000.0,1810,20,17.15,2.43,0.81,0.001,,0.00362,8166.0,0.000329657690512,1810.0,0.0016262723673889,0.054730149680593,0.0009857848025274,0.0007949780713453,2.418055276561134e-07,77304728.42508733,2442786700.1673026,2605353610.03802,2551332703.0092707,2468954978.294346,2.2291115660142653,0.0007344641673292,172231847.23871714,5442431198.599861,5804623780.571821,5684267357.405692,5500733077.057978,5.890314006507669e-09,1.8613066765831358e-07,1.9851762206219706e-07,1.944014429901233e-07,1.8812458676673238e-07,3.823067981419312e-09,1.2080683561156953e-07,1.288465035675509e-07,1.2617492571977445e-07,1.221009751587167e-07
333,333,1000000.0,1815,20,17.15,2.43,0.81,0.001,,0.00363,8012.0,0.0003217677667832,1815.0,0.0015716134047351,0.0570300760828587,0.0009942348688934,0.0006969014516595,-7.737999598409657e-07,75454541.31068835,2374190128.851315,2536611309.161356,2485510999.4217806,2406064809.0811176,2.309728462429983,0.0007431963713904,174279549.09106612,5483736007.471497,5858884932.58017,5740857060.630659,5557357883.655178,5.759514346736141e-09,1.812241101923111e-07,1.936218678614971e-07,1.897213343487971e-07,1.836571337703786e-07,3.738797478417777e-09,1.1764190614430618e-07,1.256899293492236e-07,1.23157892100279e-07,1.192213070921942e-07
334,334,1000000.0,1820,20,17.15,2.43,0.81,0.001,,0.00364,7869.5,0.0003144016046605,1820.0,0.0015125449385777,0.0554646954855907,0.0009949572172842,0.000703706174984,2.2753495658038315e-06,73727176.29289992,2309938552.817193,2472300819.2059555,2423960753.9214687,2347271264.825805,2.4105021207318744,0.0007584064906729,177846322.06281915,5572084765.29178,5963738608.161194,5847131635.6526,5662139557.258654,5.637146587791208e-09,1.7661685806723069e-07,1.8903100359646345e-07,1.85334944045919e-07,1.7947130035966674e-07,3.6602974964701286e-09,1.1468040317028721e-07,1.227411241563049e-07,1.2034120829302712e-07,1.1653384228422659e-07
335,335,1000000.0,1825,20,17.15,2.43,0.81,0.001,,0.00365,7684.0,0.0003053860009807,1825.0,0.0015182600785692,0.0539284178354118,0.0009945072192801,0.0003503488144669,-2.794412362772385e-06,71613017.22999519,2234084194.2519712,2395345077.960758,2349935995.108551,2276356670.6282024,2.408004016592777,0.0007352739836872,172421749.1746569,5378976050.390955,5767241825.497464,5657910955.264069,5480754953.175142,5.484259676036149e-09,1.7109037341710984e-07,1.834400354765325e-07,1.7996252242590465e-07,1.7432767923892414e-07,3.562136656229009e-09,1.1112662905806929e-07,1.1914798226024033e-07,1.1688926778610925e-07,1.1322932411930005e-07
336,336,1000000.0,1830,20,17.15,2.43,0.81,0.001,,0.00366,7576.0,0.0002995117745318,1830.0,0.0015848776844222,0.0594374096078354,0.0009897856905007,0.0003503042920342,-2.2033225608651504e-06,70235511.12771672,2181679763.664272,2343324782.894699,2300304257.428073,2229033797.105668,2.323041662080182,0.0006963993224224,163305641.10806566,5072656363.955606,5448499624.3449135,5348471954.875008,5182759937.860521,5.387943914120397e-09,1.673621792802161e-07,1.7976237803475698e-07,1.7646216458648185e-07,1.7099482709886265e-07,3.5003120344729366e-09,1.087279042966421e-07,1.1678377229048365e-07,1.1463976763240753e-07,1.1108787705791875e-07
337,337,1000000.0,1835,20,17.15,2.43,0.81,0.001,,0.00367,7374.0,0.0002899860571002,1835.0,0.0015870918830387,0.0557875371810875,0.0009963172190129,0.0005934986777363,2.029370427893204e-06,68001730.39000884,2103162340.501473,2263041561.780242,2222856176.09348,2154717529.37667,2.3124068744841866,0.0006705678549076,157248161.9758517,4863382306.360807,5233089276.169192,5140164022.630902,4982599253.406816,5.2248401512656045e-09,1.6159422676832877e-07,1.738783755671823e-07,1.7079077448076736e-07,1.655554145101158e-07,3.3953584828131246e-09,1.0501188797107395e-07,1.1299473292341627e-07,1.109882576558882e-07,1.0758606287627829e-07
338,338,1000000.0,1840,20,17.15,2.43,0.81,0.001,,0.00368,7149.5,0.0002796449280225,1840.0,0.0015311275191152,0.0562906062698434,0.0008370016690034,0.0009507835697808,-2.326800784641824e-06,65576735.62131688,2019356594.6887488,2176789220.968616,2139451474.9208424,2074576971.9501336,2.407256303579376,0.0006734444511443,157922723.79334387,4863040081.544314,5242171322.532379,5152254090.448448,4996022492.202448,5.118556260096995e-09,1.5761977538498098e-07,1.699080929895916e-07,1.6699371562755926e-07,1.6192997175322314e-07,3.280444198723218e-09,1.0101732822526785e-07,1.0889281852951027e-07,1.0702501600388406e-07,1.037797006508256e-07
339,339,1000000.0,1845,20,17.15,2.43,0.81,0.001,,0.00369,6886.0,0.0002678733095628,1845.0,0.0016575717297654,0.0571958898040902,0.0009859196195614,0.000608503152885,-2.27028455636474e-06,62816291.092492536,1925917353.9177847,2079840684.805744,2045429716.658616,1984085245.9132335,2.229258087265767,0.0005972818286834,140062588.82628667,4294251789.842391,4637457347.349577,4560730606.580866,4423949761.463388,4.916414888614778e-09,1.5073492223698977e-07,1.627819715377592e-07,1.6008874350426888e-07,1.5528752292818119e-07,3.148165521116434e-09,9.652124480250313e-08,1.0423542395522264e-07,1.0251084866456257e-07,9.943644639800104e-08
340,340,1000000.0,1850,20,17.15,2.43,0.81,0.001,,0.0037,6863.0,0.0002655183746216,1850.0,0.0016610240637646,0.0556689595515572,0.0009785088001964,0.0005931934772974,-1.1447518753622792e-06,62264058.848768696,1900625653.2543864,2056286211.3164687,2023520895.3575225,1963507840.3504844,2.230751175611974,0.0005925051216872,138942451.03567818,4241252363.676797,4588609408.280305,4515493498.516828,4381574169.918774,4.8869537162377964e-09,1.4917545966459418e-07,1.6139287620887694e-07,1.5882120668475877e-07,1.5411092875537146e-07,3.126270754190953e-09,9.543018081854084e-08,1.0324587833727322e-07,1.0160073584370281e-07,9.858748771617785e-08
341,341,1000000.0,1855,20,17.15,2.43,0.81,0.001,,0.0037099999999999,6756.5,0.0002599605127857,1855.0,0.0017228395868186,0.0569870431707619,0.0009913915070724,0.0008445733195753,-1.5190099801461015e-06,60960740.24827452,1852656012.1475167,2008083978.4892795,1977319532.8354204,1919338219.9490683,2.1637484550560817,0.0005622274696931,131842341.6430659,4006816615.182861,4342967176.279396,4276431623.4328175,4151033013.912287,4.797953294242388e-09,1.4581445337407533e-07,1.5804750894541024e-07,1.556261739555575e-07,1.5106271836045513e-07,3.066404777028124e-09,9.319101478594365e-08,1.0100924429780782e-07,9.946175253948253e-08,9.654521684636315e-08
342,342,1000000.0,1860,20,17.15,2.43,0.81,0.001,,0.0037199999999999,6552.0,0.0002506982104098,1860.0,0.0016045412542098,0.0551491306258094,0.0009911280869208,0.0003790420270234,-1.8754799769475837e-06,58788730.34110864,1778752650.5926943,1931560680.9896877,1903160530.854808,1847992981.431776,2.318426373643984,0.0005812221743561,136296599.8865276,4123884576.3165865,4478156812.808546,4412313514.659544,4284412310.350433,4.640877149277815e-09,1.404176018508194e-07,1.5248051411956194e-07,1.5023856048266128e-07,1.4588354519293698e-07,2.962544363087515e-09,8.96367995662515e-08,9.733726471425557e-08,9.59060940765374e-08,9.31260321221415e-08
343,343,1000000.0,1865,20,17.15,2.43,0.81,0.001,,0.00373,6346.0,0.0002414658539266,1865.0,0.0016097233337859,0.0523875533139937,0.0009826954598769,0.0001907994116145,3.151192151285094e-06,56623742.74579789,1705644112.6072288,1855635198.293127,1829502395.1516316,1777086844.2004335,2.31718905393808,0.0005595101807594,131205137.38810736,3952216142.520102,4299766481.8319645,4239213119.227357,4117758951.234628,4.482323976126389e-09,1.3501844155728408e-07,1.4689170543871516e-07,1.4482303804930616e-07,1.4067383368100494e-07,2.858572259536251e-09,8.610711176103214e-08,9.36792067149859e-08,9.235992786654304e-08,8.971380041802637e-08
