,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
37,37,0.02,216,5.0,100000.0,17.15,2.43,0.81,,0.216,404.0,0.404,216.0,0.0033021502594579,0.0174745608015386,0.006188104564134,0.0010531933993906,4.113363845929601e-05,5660480163924.829,3839659587141.085,3196614004192.872,2825172000000.0,2563784000000.0,2370268000000.0,65.4119234524051,26.426417074771667,370262895186508.5,251159518997366.1,209096670549150.3,184799934603878.25,167702042756500.97,155043788977685.34,5.104374445623859e-05,3.462437763037427e-05,2.8825672669104228e-05,2.547617047260013e-05,2.311908734722157e-05,2.137404435331689e-05,2.951447162588433e-05,2.002047894452003e-05,1.6667556566479995e-05,1.4730810181733238e-05,1.3367899529998446e-05,1.2358882215962953e-05
38,38,0.02,226,2.25,100000.0,17.15,2.43,0.81,,0.226,520.0,0.52,226.0,0.0087096688939425,0.0158111181432514,0.0067405853331304,0.0003997737618704,0.0002011159107026,7249234728645.863,4931638853898.695,4107899118971.768,3636360000000.0,3299920000000.0,3050840000000.0,25.948173547352663,13.493050244623385,188104400824398.84,127967020853830.72,106592479254096.52,94356900360651.31,85626896852380.0,79163725785205.39,6.86383405839663e-05,4.669451603676388e-05,3.889505435634149e-05,3.443035375577293e-05,3.1244819810401125e-05,2.8886441510813645e-05,3.9267578178603805e-05,2.671364930133543e-05,2.225162459792129e-05,1.9697396474320085e-05,1.7874971832694876e-05,1.6525757917179458e-05
39,39,0.02,226,5.0,100000.0,17.15,2.43,0.81,,0.226,406.0,0.406,226.0,0.0047862023143352,0.0193036117619109,0.005882039516547,0.0012868560890227,-6.121160693939281e-05,5659979422750.424,3850471874390.136,3207321235197.188,2839158000000.0,2576476000000.0,2382002000000.0,47.21906537947702,19.17094054406767,267258938409346.88,181815683178665.25,151446711097761.03,134062387224665.22,121658788692653.44,112475908172045.05,5.359070437901985e-05,3.645764136716565e-05,3.036806167052817e-05,2.6882160817007336e-05,2.4394993928890103e-05,2.2553644718058345e-05,3.065891680867912e-05,2.0857195416042665e-05,1.7373383820684702e-05,1.537912109341145e-05,1.3956228007834843e-05,1.2902803296874727e-05
40,40,0.02,236,2.25,100000.0,17.15,2.43,0.81,,0.236,575.0,0.575,236.0,0.0072460201550086,0.0199979737547313,0.0058244338718341,0.0003690950335805,-2.673266224521959e-05,7970628929079.134,5441111212221.032,4534662769039.734,4020975000000.0,3648950000000.0,3373525000000.0,32.5696030305506,18.727521742566594,259600220123930.03,177214832227116.97,147692166265041.5,130961559545768.2,118844852978327.6,109874370063638.2,7.90642575572873e-05,5.397283227066364e-05,4.498136198497212e-05,3.988586168797383e-05,3.6195578188457305e-05,3.346351358835156e-05,4.48070073814936e-05,3.05872864511436e-05,2.549167323844067e-05,2.2603969913653536e-05,2.0512625921928403e-05,1.8964320246447203e-05
41,41,0.02,236,5.0,100000.0,17.15,2.43,0.81,,0.236,425.0,0.425,236.0,0.0040996471361722,0.0227476218764314,0.0058926703569031,0.0007403707502725,0.0001867651862807,5891334425841.1,4021690895989.459,3351707264072.848,2972025000000.0,2697050000000.0,2493475000000.0,57.56592998400011,24.46552024320005,339140145070298.25,231512376535819.84,192944145690482.1,171087383060697.9,155258191463347.5,143539207266854.66,5.843879906408193e-05,3.989296298266443e-05,3.324709364106636e-05,2.948085429111109e-05,2.675325344364236e-05,2.4733901347912024e-05,3.311822284719093e-05,2.2607994333453965e-05,1.8841671524064848e-05,1.670728211009174e-05,1.516150611620795e-05,1.401710626911315e-05
42,42,0.02,246,2.25,100000.0,17.15,2.43,0.81,,0.246,639.0,0.639,246.0,0.0084718277796014,0.0178380608488133,0.004371990078931,7.639316047859574e-05,-5.052140703643813e-05,8806979877991.11,6032094251431.188,5031380464504.82,4468527000000.0,4055094000000.0,3749013000000.0,29.03741747351403,18.554909765575463,255731951398065.5,175156439018391.53,146098295015909.4,129754483990669.23,117749457372341.9,108861655594631.23,9.1305091462485e-05,6.253686564149212e-05,5.2162110037540006e-05,4.632680806472436e-05,4.204060116956111e-05,3.886735062430114e-05,5.129379160235432e-05,3.513224621210872e-05,2.930386858989113e-05,2.602568597667516e-05,2.3617761076502297e-05,2.1835077881474785e-05
43,43,0.02,246,5.0,100000.0,17.15,2.43,0.81,,0.246,521.0,0.521,246.0,0.0043611550887021,0.0186738650562274,0.006894305328182,0.0005599635130256,0.0001284556575015,7180651825404.332,4918186392794.443,4102267953062.616,3643353000000.0,3306266000000.0,3056707000000.0,56.40707450126642,29.388085815159805,405039562483236.9,277420506269470.9,231396934052560.7,205510884105412.5,186496792583004.1,172419899477542.56,7.444437034734694e-05,5.0988586853235366e-05,4.252967031229788e-05,3.777193583993959e-05,3.4277235069391765e-05,3.168996819289654e-05,4.182169863040157e-05,2.864460137168801e-05,2.389251257485647e-05,2.121969075719524e-05,1.925642178537981e-05,1.7802935174097594e-05
44,44,0.02,256,2.25,100000.0,17.15,2.43,0.81,,0.256,621.0,0.621,256.0,0.0087505050054232,0.0218258563980172,0.0048236257453774,0.0003267912566936,0.00011425565643,8506034876572.401,5847054911633.821,4881484401153.213,4337444458859.717,3940866000000.0,3643407000000.0,29.25545438135732,18.167637170822896,248847915297798.25,171058248232594.5,142810044211245.16,126893908497841.52,115291825486042.08,106589527281217.92,9.195475461159392e-05,6.32097689936184e-05,5.277143895620217e-05,4.6890078237791496e-05,4.260285447279981e-05,3.938716470090079e-05,5.124728658341418e-05,3.522742418453419e-05,2.941004048165512e-05,2.613230047234379e-05,2.3742988621534376e-05,2.195085317405329e-05
45,45,0.02,256,5.0,100000.0,17.15,2.43,0.81,,0.256,581.0,0.581,256.0,0.0055262575664869,0.0148775038461652,0.0048087020292544,0.0007135500720169,9.316899359051274e-05,7958142130899.46,5470433017164.652,4567057064524.985,4058059952652.971,3687026000000.0,3408726999999.9995,46.32429757752672,26.914416892543024,368655344236039.2,253413966965062.7,211565710510601.03,187986776834140.25,170798889600078.03,157906883908549.9,8.60317430424091e-05,5.913828628871543e-05,4.937231245338719e-05,4.386978334324775e-05,3.985870925716052e-05,3.685014926122923e-05,4.794633414647928e-05,3.295834694237416e-05,2.7515673944994555e-05,2.4449060506331305e-05,2.221364957988965e-05,2.05369495879629e-05
46,46,0.02,266,2.25,100000.0,17.15,2.43,0.81,,0.266,640.0,0.64,266.0,0.0095193836178282,0.0147766928238837,0.0068021781602526,0.0003339270773376,8.177127284782993e-05,8711805542419.37,6010579823408.915,5022046176849.703,4463434960957.835,4061440000000.0,3754880000000.0,27.94298566787729,17.88351082744147,243433857413158.44,167953545861147.75,140330964343129.22,124721699143547.23,113488759710943.56,104922558024599.1,9.813286832931764e-05,6.770530351273613e-05,5.6570109814420966e-05,5.0277714899328185e-05,4.574950104278141e-05,4.229630044405902e-05,5.421410533166661e-05,3.74042104204482e-05,3.125250432720426e-05,2.777623214110565e-05,2.527459260725136e-05,2.336685074483828e-05
47,47,0.02,266,5.0,100000.0,17.15,2.43,0.81,,0.266,545.0,0.545,266.0,0.0051521080357019,0.0156232374721302,0.0054668825839574,0.0007447423430137,0.0001035295750642,7418646907216.494,5118384380871.653,4276586197473.575,3800893833940.656,3458570000000.0,3197515000000.0,51.62935213251152,28.13799691221877,383019933519447.8,264258869549569.6,220797374714401.7,196237686170813.84,178563728404940.34,165085627883987.53,8.356627068668454e-05,5.765529752256436e-05,4.817298413884285e-05,4.281461659395915e-05,3.895855948174354e-05,3.6017943346894006e-05,4.616669907149734e-05,3.185202293616292e-05,2.661346071613488e-05,2.365319768266029e-05,2.1522895267112487e-05,1.9898333837401348e-05
48,48,0.02,276,2.25,100000.0,17.15,2.43,0.81,,0.276,730.0,0.73,276.0,0.0091685051529566,0.0117840396159577,0.0071915153618731,-0.0005394759625337,-7.573309775179761e-05,9865876724247.695,6837848460133.106,5718122465356.107,5083865798501.577,4632580000000.0,4282910000000.0,30.103053376263425,21.9752289646723,296993013633663.4,205840117174187.6,172132945786625.9,153039883490053.06,139454803009810.42,128928668335732.4,0.000115528793196,8.00707735091668e-05,6.695885284540143e-05,5.953174734365131e-05,5.424721915172061e-05,5.015260554099351e-05,6.339299214194461e-05,4.393645753100362e-05,3.674168070862831e-05,3.2666277272959376e-05,2.976654946591412e-05,2.7519751925073765e-05
49,49,0.02,276,5.0,100000.0,17.15,2.43,0.81,,0.276,589.0,0.5890000000000001,276.0,0.0050989968319754,0.0172727922411564,0.0062031594164861,0.0005241311011613,-8.263407854802157e-05,7960275877509.445,5517113346600.549,4613663194650.339,4101913637421.1367,3737794000000.001,3455663000000.0005,54.12829407330148,31.88156520917457,430876153602439.2,298631933660530.94,249729718155201.03,222029587629617.0,202320412817421.84,187049143082227.2,9.32143276609168e-05,6.460504876287569e-05,5.402570455608417e-05,4.803314956905565e-05,4.376933161693623e-05,4.046559542965094e-05,5.11485922898704e-05,3.5450100665426225e-05,2.9644999914222025e-05,2.6356763443524768e-05,2.4017120048525226e-05,2.2204292991600616e-05
50,50,0.02,286,2.25,100000.0,17.15,2.43,0.81,,0.286,558.0,0.5579999999999999,286.0,0.0111337791063306,0.017639058941349,0.0043522987568726,0.0002137239120239,-5.377404995404739e-05,7486842617036.627,5212681636002.646,4362746647115.694,3880326484006.341,3541067999999.9995,3273785999999.9995,25.68759423629858,14.333677583854609,192318975257464.62,133901250748641.05,112068465626880.06,99676252225518.02,90961517947141.31,84095686384474.97,9.105961982864683e-05,6.339986458137239e-05,5.306242850504884e-05,4.719493550466851e-05,4.3068663569024674e-05,3.981781423880677e-05,4.974956985377576e-05,3.463792181041638e-05,2.899016049584289e-05,2.5784510687088367e-05,2.353016068777717e-05,2.175408962420244e-05
51,51,0.02,286,5.0,100000.0,17.15,2.43,0.81,,0.286,515.0,0.515,286.0,0.0067322631954311,0.0129839975778788,0.0056563235423019,0.0004749997368954,-0.0001925016725233,6909899547981.835,4810987531436.135,4026549324846.9214,3581304909073.953,3268190000000.0,3021505000000.0,42.48199924716139,21.87822961228812,293546347395325.1,204380368688572.72,171055865386805.16,152140992451135.06,138839245119580.38,128359573135294.38,8.404248066622425e-05,5.851421193442075e-05,4.897338831559167e-05,4.355804979373528e-05,3.9749752218723496e-05,3.674941636735751e-05,4.591582163923751e-05,3.196869127663877e-05,2.6756151712113063e-05,2.379753226496508e-05,2.171690457742876e-05,2.007769920513308e-05
52,52,0.02,296,2.25,100000.0,17.15,2.43,0.81,,0.296,643.0,0.643,296.0,0.0090726685095887,0.0161448039159074,0.0053755347768994,0.000788284731966,4.811633168297856e-05,8562474642979.55,5989706281932.495,5017166418471.29,4464655654564.681,4080478000000.0,3772481000000.0,32.6254618128241,20.978171945645897,279354689487804.0,195416933571221.25,163687371394418.53,145661452565409.2,133127479167068.86,123078934805104.48,0.0001079255810112,7.549716145371273e-05,6.323879758145068e-05,5.627468408670461e-05,5.143232270062668e-05,4.755017921282331e-05,5.885485228663069e-05,4.117072378748332e-05,3.448589347924997e-05,3.0688166682691367e-05,2.80474909371851e-05,2.593044899597621e-05
53,53,0.02,296,5.0,100000.0,17.15,2.43,0.81,,0.296,576.0,0.5760000000000001,296.0,0.0060787826238311,0.017419578817061,0.0061213136530585,0.0005502108548644,-8.975574937877556e-06,7670272775048.556,5365584476505.626,4494382359314.873,3999442701445.189,3655296000000.0,3379392000000.0,48.69396033994854,28.047721155810365,373495958304801.44,261271557699608.5,218849276357042.8,194748704286068.7,177990838454772.53,164555980021139.38,9.66798361780479e-05,6.763042767859805e-05,5.664937388322799e-05,5.041091451623929e-05,4.6073122668057485e-05,4.259549490915431e-05,5.272223159735502e-05,3.688077278629921e-05,3.0892495558395e-05,2.74904883502803e-05,2.512496855337266e-05,2.322852040697091e-05
54,54,0.02,306,2.25,100000.0,17.15,2.43,0.81,,0.306,697.0,0.697,306.0,0.0102871875174059,0.0170044237118505,0.0061300323746514,0.0005986457779842,-0.0002163393683038,9209895858562.775,6473791117731.753,5426986593564.775,4831731106821.963,4423162000000.0,4089299000000.0,29.745739492183475,20.73278042605188,273955162958947.8,192567704114860.0,161429729439750.0,143723414799805.44,131570224583725.23,121639222759646.38,0.0001202245506066,8.450786412821974e-05,7.084304039691221e-05,6.307266769250775e-05,5.77392700066096e-05,5.338107424027396e-05,6.540840488731146e-05,4.597667086439323e-05,3.85422964473444e-05,3.431480978667076e-05,3.141316421175234e-05,2.9042079172762524e-05
55,55,0.02,306,5.0,100000.0,17.15,2.43,0.81,,0.306,622.0,0.622,306.0,0.0074793859982946,0.0134631703332326,0.0059606983104476,0.0003332400708039,0.0001501287213256,8218874066034.502,5777185186842.396,4843021034716.342,4311817429617.304,3947212000000.0,3649274000000.0,40.9124492397864,25.44754342714714,336254268034833.44,236358795705535.47,198139852250050.1,176407011720444.22,161490110588675.75,149300737287072.28,0.0001072879059932,7.541447846162506e-05,6.322004465836356e-05,5.628579527222357e-05,5.1526292602742e-05,4.763705620868063e-05,5.837019776170406e-05,4.1029396381137145e-05,3.43949905168554e-05,3.062239840360002e-05,2.803298154908172e-05,2.5917034785449484e-05
56,56,0.02,316,2.25,100000.0,17.15,2.43,0.81,,0.316,780.0,0.7799999999999999,316.0,0.011521687459151,0.0177201943738956,0.0058948086119572,-0.0004024542507662,-0.0001494965616427,10226425568376.557,7223104605161.146,6059998370897.587,5397972710867.006,4949879999999.999,4576259999999.999,27.4265380935167,21.392699712943024,280475450411592.75,198104753606908.1,166204776166071.8,148047704182357.53,135758072378336.42,125510969215836.72,0.0001380690046808,9.752057127610208e-05,8.181724277396034e-05,7.28791027227295e-05,6.682931394946657e-05,6.178499605129536e-05,7.497027682261649e-05,5.295282776439483e-05,4.442605604207418e-05,3.9572723207026986e-05,3.628774016468435e-05,3.354871912168343e-05
57,57,0.02,316,5.0,100000.0,17.15,2.43,0.81,,0.316,652.0,0.652,316.0,0.0060332703007475,0.0148049010493316,0.0048288439465571,0.0004947279788836,-3.843131127011753e-05,8548242911001.943,6037774618673.165,5065537099775.934,4512151548058.063,4137592000000.001,3825284000000.001,52.37623780271337,34.14930704736912,447724803501996.56,316235919226812.75,265313775736331.3,236329522482970.4,216711502522604.47,200353984446914.62,0.0001154115269896,8.151719547694687e-05,6.83908234469515e-05,6.091945509643545e-05,5.5862452173143866e-05,5.1645919776211e-05,6.266746216454611e-05,4.42631329517762e-05,3.713562633260561e-05,3.3078737860232824e-05,3.033282895817205e-05,2.804328829145847e-05
58,58,0.02,326,2.25,100000.0,17.15,2.43,0.81,,0.326,771.0,0.771,326.0,0.0115216429392148,0.0137224346610849,0.0062187857091713,0.0002444047031125,1.87606578218484e-06,10021500913877.396,7117636181318.681,5976864557532.621,5326605688299.209,4887929859022.557,4523457000000.0,28.294575844772265,21.815117976319417,283554117686158.56,201390496767816.62,169112847537037.97,150714048642777.34,138301902120040.72,127989297167066.02,0.0001398300074946,9.93123813619066e-05,8.339519429836482e-05,7.432213195573377e-05,6.820128788032023e-05,6.311579788768529e-05,7.576857990631958e-05,5.38136143860011e-05,4.5188694159530375e-05,4.027234564879196e-05,3.695569229425377e-05,3.42000580654234e-05
59,59,0.02,326,5.0,100000.0,17.15,2.43,0.81,,0.326,678.0,0.6779999999999999,326.0,0.0061520688149698,0.0110736977876335,0.0052231957417273,0.0002613117846282,2.074306763428719e-05,8812681737495.299,6259088626373.626,5255919805456.702,4684096830955.725,4298335206766.917,3977826000000.0,52.990304530850096,35.92742647191636,466986689003337.0,331671012397118.7,278512791080877.03,248211717524333.7,227770091582253.47,210786211110733.28,0.000122963352894,8.733306687856379e-05,7.333585179544923e-05,6.535720553305771e-05,5.997467338891973e-05,5.550260825920962e-05,6.662917921723045e-05,4.73224780203745e-05,3.973791782122126e-05,3.5414591893490204e-05,3.2498001784051944e-05,3.007475923262913e-05
60,60,0.02,336,2.25,100000.0,17.15,2.43,0.81,,0.336,759.0,0.759,336.0,0.0133572330969968,0.0199384369009813,0.0057376348673981,0.0001886022063481,0.000135338982615,9779890549078.602,6984845778388.278,5870794278180.701,5234725046418.805,4804599378492.187,4453053000000.0,25.15491026921909,19.09257689433729,246012269204856.16,175703168799690.97,147679303276680.44,131679038826698.8,120859266245516.8,112016148639076.92,0.0001407710271818,0.0001005393577766,8.450378220138008e-05,7.53482483368102e-05,6.915705102356393e-05,6.40969182384319e-05,7.618683393482605e-05,5.4413010320302056e-05,4.573437979624625e-05,4.077930379737818e-05,3.742855946450641e-05,3.468995974049446e-05
61,61,0.02,336,5.0,100000.0,17.15,2.43,0.81,,0.336,702.0,0.7020000000000001,336.0,0.0089273780395728,0.020751824679518,0.0062054755116702,0.0004790737949463,-0.0001097825701694,9045432365550.96,6460292142857.144,5429904589305.472,4841603402616.603,4443779662320.837,4118634000000.001,37.63703054923787,26.421195445564987,340443214273306.44,243146212737715.7,204365484907136.97,182223575171575.1,167250670904851.28,155013153679129.8,0.0001301992899626,9.298897122425855e-05,7.815764836016974e-05,6.968968423246478e-05,6.39634384961026e-05,5.928331568297655e-05,7.04652930464399e-05,5.032665776660349e-05,4.229978210403804e-05,3.771682643710078e-05,3.461771903041304e-05,3.2084784898322945e-05
62,62,0.02,346,2.25,100000.0,17.15,2.43,0.81,,0.346,886.0,0.886,346.0,0.0135927367598469,0.0138545395080833,0.0063362834743545,-0.0001338478335507,9.12569741765052e-05,11315564429893.326,8126290249276.984,6837805537748.269,6098594611532.309,5599863272350.866,5198162000000.0,25.45477089073677,22.552927009192786,288035100062305.1,206852856486973.88,174054773358793.34,155238328592036.75,142543236617142.8,132318022762934.06,0.0001679424356446,0.0001206081221731,0.0001014847932322,9.05136318577723e-05,8.31116011103538e-05,7.714966341841243e-05,9.074768213906296e-05,6.517058950793378e-05,5.48373001906149e-05,4.8909033988643336e-05,4.490934724555319e-05,4.168781467384592e-05
63,63,0.02,346,5.0,100000.0,17.15,2.43,0.81,,0.346,718.0,0.718,346.0,0.007179659839835,0.0150519631056451,0.0069524168160168,0.0005248108034377,-5.852243063083488e-05,9169949504134.771,6585413542867.805,5541246474157.175,4942201953815.121,4538038182333.998,4212506000000.0,48.191698174930494,34.601639289600094,441915438782616.5,317362261814984.94,267042077595480.4,238173104877810.1,218695766389350.25,203007817712083.7,0.0001360978203079,9.773886198685344e-05,8.224162702118377e-05,7.335077615562134e-05,6.735229074179914e-05,6.252083333455996e-05,7.354044669960183e-05,5.281318653126011e-05,4.443925681361343e-05,3.9635086234589066e-05,3.639380510418419e-05,3.378312746706701e-05
64,64,0.02,356,2.25,100000.0,17.15,2.43,0.81,,0.356,872.0,0.872,356.0,0.0131953596651328,0.0135715196628837,0.0064342318207092,0.000184847500861,-7.797469606275169e-05,11026855104060.992,7970631314861.462,6713787339018.946,5990392583682.009,5502685929765.374,5116024000000.0,26.97918124510748,23.52584604573372,297495522416000.0,215041106881576.72,181132485460500.0,161615887244504.6,148457961034042.78,138026138750319.77,0.0001685698721782,0.0001218487310522,0.0001026350906845,9.157640166661562e-05,8.412072663185871e-05,7.820974372134999e-05,9.095978895980124e-05,6.574920368811001e-05,5.538158193928247e-05,4.941434706958312e-05,4.539128755751877e-05,4.220173920503383e-05
