,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaXs,SU.electronSigmaY,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
305,305,2.25,0.02,1625,1,100000.0,17.15,5.72,2.43,,1212.4,1.2124,1625.0,0.8659607739865806,0.0044023934728832,0.0060718700748314,-2.890250161470796e-05,5.611065027091051e-05,6607580000000.0,11057094636101.436,11116349481217.611,1.884389503477245,2.285260425149624,12454669317065.45,20841587585794.12,20953277417980.168,0.0004643118510049,0.0007769773619427,0.0007811411748389,0.0003020131682088,0.0005053874765397,0.0005080958423113
306,306,2.25,0.02,1630,1,100000.0,17.15,5.72,2.43,,1200.5,1.2005,1630.0,0.9027143581352448,0.0046641619231623,0.0058719975559782,-4.877419254585173e-05,9.701917546071298e-06,6542725000000.0,10906081873832.896,10983809510094.947,1.8138034506615,2.1761887994035445,11860228956749.314,19769840249240.453,19910739883923.99,0.0004609470202061,0.000768353544107,0.000773829599164,0.0002997688526016,0.0004996853222012,0.0005032465790686
307,307,2.25,0.02,1635,1,100000.0,17.15,5.72,2.43,,1202.2,1.2022000000000002,1635.0,0.8898619311137509,0.0046331467744932,0.0058840565191024,-5.774482160293801e-05,-4.981267363542102e-05,6551990000000.0,10878980862830.404,10973836489791.455,1.847884292267028,2.2196536340548016,12097112305598.666,20086149897682.7,20261284348767.914,0.0004627754197775,0.0007683963094492,0.0007750960835003,0.0003009012815419,0.0004996190903063,0.0005039753514901
308,308,2.25,0.02,1640,1,100000.0,17.15,5.72,2.43,,1213.0,1.213,1640.0,0.8874453621548583,0.0046497582303531,0.0061528443375871,-3.5843552217337106e-05,3.713366740880068e-05,6610850000000.0,10934408337016.754,11046664022934.324,1.8536158514665613,2.248908687376603,12256552346202.488,20272453339192.195,20480575999758.93,0.0004681522597534,0.000774328259156,0.0007822777290475,0.0003043221072401,0.0005033516395842,0.0005085191879158
309,309,2.25,0.02,1645,1,100000.0,17.15,5.72,2.43,,1222.1,1.2221,1645.0,0.9267401309112984,0.004921557987187,0.0061479684323349,-1.0437007262915833e-05,1.5995071174089224e-05,6660445000000.0,10976793947558.59,11103587287009.229,1.7874682112387117,2.180573118233099,11884123494370.389,19585714594902.258,19811949884630.645,0.0004728566093389,0.0007792947119082,0.0007882963729953,0.0003073167411836,0.0005064755499982,0.0005123258671893
310,310,2.25,0.02,1650,1,100000.0,17.15,5.72,2.43,,1227.1,1.2271,1650.0,0.8695467576320425,0.0044971488338167,0.0061752782157724,-3.101036845556959e-06,-2.738879185330969e-05,6687695000000.0,10981896316537.645,11122959945084.812,1.9090602220367652,2.342159072513698,12764766945199.656,20961085560413.504,21230332938299.125,0.0004759691571734,0.0007815912558734,0.0007916308788507,0.0003092918982915,0.0005078897226298,0.0005144136202438
311,311,2.25,0.02,1655,1,100000.0,17.15,5.72,2.43,,1207.8,1.2078000000000002,1655.0,0.9046566183818184,0.0044383641689725,0.0059904771951152,-3.59760067092876e-05,-1.1979540155166369e-05,6582510000000.0,10769990424004.455,10922370635221.95,1.8424454394248613,2.22495369212508,12125997622081.688,19839981750323.29,20120689577409.86,0.0004696757885154,0.0007684612320678,0.0007793338772834,0.0003051215849146,0.0004992254546804,0.0005062887924583
312,312,2.25,0.02,1660,1,100000.0,17.15,5.72,2.43,,1236.5,1.2365,1660.0,0.9348240195060952,0.0045094421666829,0.0061084041908937,-2.285979953606515e-05,-3.128036121154016e-05,6738925000000.0,10982940925275.814,11155655117619.08,1.7969508771304743,2.2233295553603503,12117146076713.91,19748238709213.49,20058793151968.83,0.0004820201575853,0.0007855850770786,0.0007979389350323,0.0003130859683518,0.0005102601223401,0.0005182843087138
313,313,2.25,0.02,1665,1,100000.0,17.15,5.72,2.43,,1213.6,1.2136,1665.0,0.9224630906223183,0.0045507140295912,0.0060938645671834,-2.4598104166971117e-05,-7.013914981853664e-06,6614120000000.0,10736588411781.049,10923283306289.488,1.82138211894496,2.2071554861162017,12028997399333.3,19526466723165.93,19866005830486.457,0.0004743063876276,0.000769933485488,0.0007833215977392,0.0003079751258954,0.0004999307795754,0.0005086239063467
314,314,2.25,0.02,1670,1,100000.0,17.15,5.72,2.43,,1213.4,1.2134,1670.0,0.9562948171165316,0.0044001365179531,0.0056892301550713,-2.77805647385832e-05,-5.509420202076994e-06,6613030000000.0,10691877841251.36,10895718509296.703,1.7562695274065814,2.1312037170543405,11615060257946.156,18779108123921.08,19137131850165.586,0.0004753338377225,0.0007685147847119,0.0007831665203045,0.0003086148561934,0.0004989652764944,0.0005084780502842
315,315,2.25,0.02,1675,1,100000.0,17.15,5.72,2.43,,1187.8,1.1878,1675.0,0.8890279713920108,0.0043212616258486,0.0059420214514767,-3.158053448358207e-05,-2.3247856492617263e-05,6473510000000.0,10425642612469.729,10640622377105.826,1.9090956503649197,2.267250052820917,12356512787873.998,19900268364888.023,20310617651574.86,0.0004664205347699,0.0007511742165577,0.0007666636460614,0.0003027671570518,0.0004876090674481,0.0004976637073826
316,316,2.25,0.02,1680,1,100000.0,17.15,5.72,2.43,,1202.0,1.202,1680.0,0.9523751208365184,0.0046829332457924,0.0059526305013768,-9.970990033624112e-06,-1.859404606739439e-05,6550900000000.0,10511286896275.527,10742307092590.52,1.807522106374861,2.174587774433448,11851503370662.297,19016402644095.89,19434350809282.09,0.0004731586193978,0.0007592095736366,0.0007758957079298,0.0003070609631483,0.0004926965574652,0.0005035251892543
317,317,2.25,0.02,1685,1,100000.0,17.15,5.72,2.43,,1176.7,1.1767,1685.0,0.9421580746840392,0.0046180477733582,0.0057259954493145,-4.749558885052374e-05,7.460869312200475e-06,6413015000000.0,10251870439247.412,10491214911731.188,1.8234590050298196,2.146552786828721,11698712688216.531,18701607088955.15,19138222661677.25,0.0004643010183349,0.0007422333933072,0.0007595618858036,0.0003012474046654,0.000481575259498,0.0004928183177408
318,318,2.25,0.02,1690,1,100000.0,17.15,5.72,2.43,,1202.5,1.2025,1690.0,0.9801781230159576,0.0046043215441843,0.0059123245425781,-3.718195145560704e-05,4.242035994889315e-05,6553625000000.0,10437640939709.44,10697256270773.465,1.732194483337377,2.083841471729344,11356936020924.922,18087641627597.977,18537535343662.81,0.0004755696980048,0.0007574168112427,0.0007762560314593,0.0003085191270206,0.0004913634623395,0.0005035851404643
319,319,2.25,0.02,1695,1,100000.0,17.15,5.72,2.43,,1188.5,1.1885,1695.0,0.8884161485357481,0.0045631950342828,0.0058630039604511,1.68415001565109e-05,1.3022761886560533e-05,6477325000000.0,10277566352317.389,10549581367626.658,1.9284479125274727,2.2902657640492845,12481948414068.6,19805097479560.28,20329276425180.957,0.0004711421028609,0.0007475607945446,0.0007673463891107,0.0003055723946624,0.0004848514721093,0.0004976839731204
320,320,2.25,0.02,1700,1,100000.0,17.15,5.72,2.43,,1180.7,1.1807,1700.0,0.9512872943636694,0.0044059195632501,0.0057827770689681,-3.151874796244456e-05,1.8246141395785784e-05,6434815000000.0,10171813528811.984,10457364356612.12,1.7987142204527609,2.124151982087172,11576628302375.086,18299718699624.87,18813442216909.78,0.0004691152479567,0.0007415524495636,0.0007623698697051,0.0003042106134026,0.000480879968269,0.0004943795937412
321,321,2.25,0.02,1705,1,100000.0,17.15,5.72,2.43,,1162.5,1.1625,1705.0,0.9156037398332272,0.0045432470246466,0.0062692230974617,-2.258143779469433e-05,5.032213924553544e-05,6335625000000.0,9977307421289.557,10273541452886.346,1.9052192384452171,2.215574674165547,12074881974202.234,19015457753955.36,19580041511402.07,0.0004629136783605,0.0007289939159156,0.0007506383133069,0.0003001449649549,0.0004726666408298,0.0004867004816951
322,322,2.25,0.02,1710,1,100000.0,17.15,5.72,2.43,,1182.3,1.1823,1710.0,0.9692135553508934,0.0044010200799242,0.0058793403860975,-4.056634364672843e-05,1.3470456391563906e-05,6443535000000.0,10106760456612.598,10425510697158.248,1.775153696588482,2.1009378396754514,11450111226231.207,17959634170542.965,18526050851392.164,0.0004718786734159,0.0007401472509731,0.0007634902514626,0.0003058940117542,0.0004797983563234,0.0004949303901881
323,323,2.25,0.02,1715,1,100000.0,17.15,5.72,2.43,,1176.8,1.1767999999999998,1715.0,0.9150127192598576,0.0045973344761247,0.0062558682275615,-2.9535981477633308e-05,1.93938628948982e-05,6413560000000.0,10018098637380.371,10353948846139.393,1.9194204959211525,2.257905940298797,12305587374628.443,19221553725221.3,19865943750210.75,0.0004707396512258,0.0007353039900628,0.000759954575718,0.0003050923569453,0.0004765598708657,0.000492536229046
324,324,2.25,0.02,1720,1,100000.0,17.15,5.72,2.43,,1189.5,1.1895,1720.0,0.957735493547284,0.0045346973050071,0.0062368641240843,-1.620668252295368e-05,-7.352176568726916e-06,6482775000000.0,10084118621607.527,10440431273485.496,1.812673865544441,2.1559599908428058,11749981950093.29,18277390744933.777,18923204802672.33,0.0004769033899971,0.0007418351486483,0.0007680471815477,0.0003090155299635,0.0004806813841404,0.0004976657994491
325,325,2.25,0.02,1725,1,100000.0,17.15,5.72,2.43,,1163.9,1.1639,1725.0,0.948603476279368,0.00446069161947,0.0058636711238544,-3.338412296760468e-05,4.686071781826813e-05,6343255000000.0,9826656922661.734,10191022401657.904,1.836556697965116,2.1363493159750777,11643103772064.174,18036920521565.566,18705716759918.0,0.0004676455292403,0.0007244533251874,0.0007513155413938,0.0003029730091179,0.0004693508013517,0.0004867539966497
326,326,2.25,0.02,1730,1,100000.0,17.15,5.72,2.43,,1161.6,1.1616000000000002,1730.0,0.9383305529065182,0.0045034131761472,0.005621320042103,-4.417083044349287e-06,-2.6718708350261548e-05,6330720000000.0,9769555955912.2,10146219020896.88,1.86553183290861,2.165902879404306,11804170692753.469,18216175426490.81,18918496033425.69,0.0004677057303735,0.0007217626595056,0.000749590058903,0.0003029835459879,0.0004675636746293,0.0004855904884944
327,327,2.25,0.02,1735,1,100000.0,17.15,5.72,2.43,,1148.4,1.1484,1735.0,0.9439375822810234,0.0045114997962809,0.0058356677824983,-2.370259037710916e-05,2.4556949077360364e-06,6258780000000.0,9621284118581.955,10006536608031.969,1.8608792594065957,2.1364414069061834,11643605667638.7,17899085491594.7,18615795149009.098,0.0004633967196852,0.0007123547240373,0.0007408786120573,0.0003001287544386,0.0004613717080022,0.00047984581155
328,328,2.25,0.02,1740,1,100000.0,17.15,5.72,2.43,,1161.9,1.1619000000000002,1740.0,0.8873311580345898,0.0043678688830857,0.0056728087125114,-1.9151578404216965e-05,-1.0195426149278884e-05,6332355000000.0,9696694891595.965,10099497187237.434,1.9730540877338645,2.295716265443071,12511653646664.736,19159015563882.94,19954884211668.41,0.0004698069369103,0.0007194123710965,0.0007492968789448,0.0003042543735314,0.0004659027849147,0.0004852564629882
329,329,2.25,0.02,1745,1,100000.0,17.15,5.72,2.43,,1131.3,1.1313,1745.0,0.965840614810918,0.0043688834241079,0.0057625819864548,-3.2459662008050655e-05,3.7023477843468815e-05,6165585000000.0,9401855877920.66,9809493652264.2,1.8297693736198704,2.071145204731552,11287741365786.955,17212594994371.535,17958884238249.445,0.0004583692547763,0.0006989639543169,0.0007292690466714,0.0002968805223445,0.0004527109567129,0.0004723392183255
330,330,2.25,0.02,1750,1,100000.0,17.15,5.72,2.43,,1136.8,1.1368000000000005,1750.0,0.9517285819362542,0.0044249726569365,0.0059993507891757,-1.875932978358344e-05,4.765492142030621e-06,6195560000000.0,9407333846332.062,9833045837498.408,1.8488104432404968,2.103786990880868,11465639100300.73,17409418160438.666,18197250099986.293,0.0004615526609426,0.0007008212282909,0.0007325356338197,0.0002989687836278,0.0004539539859543,0.0004744968579747
331,331,2.25,0.02,1755,1,100000.0,17.15,5.72,2.43,,1132.3,1.1323,1755.0,0.9711129216475912,0.0043338161228115,0.005598309952771,-2.537259257888967e-07,6.933013810167928e-05,6171035000000.0,9330023664536.62,9770079200910.21,1.8177523789771344,2.0587694294025574,11220293390243.934,16964026756292.863,17764144115230.688,0.0004606573746636,0.0006964705607495,0.000729319965767,0.000298416048899,0.0004511769578532,0.0004724569594187
332,332,2.25,0.02,1760,1,100000.0,17.15,5.72,2.43,,1134.6,1.1346,1760.0,0.9213610342899756,0.0045111002467539,0.0058053241362818,-1.5035565730977777e-06,-3.3379449905425388e-06,6183570000000.0,9310288592434.914,9765833250142.264,1.956741164352228,2.217032701943024,12082828225589.48,18192503326242.99,19082647344692.336,0.0004625420017051,0.0006964260972216,0.0007305016454635,0.0002996569019407,0.0004511782410134,0.000473254016144
333,333,2.25,0.02,1765,1,100000.0,17.15,5.72,2.43,,1129.4,1.1294,1765.0,0.9815576778682952,0.00457963956491,0.0060245439567293,-5.418154812595825e-05,1.3451757484515676e-05,6155230000000.0,9230980952127.67,9697094188273.43,1.83408671825249,2.0702585122156227,11282908891575.145,16920946424865.035,17775360179767.76,0.0004612949857256,0.0006918027801634,0.0007267349758107,0.0002989093010493,0.0004482734299775,0.0004709087468749
334,334,2.25,0.02,1770,1,100000.0,17.15,5.72,2.43,,1129.4,1.1294,1770.0,0.986779676591459,0.0044540704754853,0.0060531245858847,-2.9910856305441685e-06,8.791863613456258e-06,6155230000000.0,9194343416421.744,9673113043644.805,1.8106075395021268,2.0442893323062945,11141376861069.305,16642374857226.477,17508979816996.584,0.000462182841911,0.0006903832626413,0.0007263330333129,0.0002995376926482,0.0004474329005368,0.0004707317130017
335,335,2.25,0.02,1775,1,100000.0,17.15,5.72,2.43,,1129.3,1.1293,1775.0,1.0473715045516656,0.0045985041091188,0.0055822388952395,-1.567907438293131e-05,1.4689779602526305e-06,6154685000000.0,9156895021497.729,9648277539896.38,1.712992497109481,1.9358316179480053,10550282317816.63,15696632342907.98,16538953971902.074,0.0004630623362243,0.0006889407339638,0.0007259110641999,0.0003001275180548,0.0004465275113008,0.0004704893250513
336,336,2.25,0.02,1780,1,100000.0,17.15,5.72,2.43,,1113.0,1.113,1780.0,0.9487669369044625,0.0044553722029734,0.0059538371450456,-2.398912229161221e-05,-1.8066463288408755e-05,6065850000000.0,8988621184492.475,9485384088572.115,1.8851148962279796,2.095898070280063,11422644483026.344,16926535305531.244,17861992998296.06,0.0004572317209564,0.0006775444056829,0.0007149894063901,0.0002964055177939,0.0004392256512185,0.0004634997868803
337,337,2.25,0.02,1785,1,100000.0,17.15,5.72,2.43,,1114.7,1.1146999999999998,1785.0,0.9936999933874175,0.0045175030779861,0.0060403227697693,2.5759542524906e-06,2.5334483691788928e-05,6075115000000.0,8966189508926.615,9476203084822.271,1.8089921507330944,2.0146915301214703,10980068839162.012,16205352167487.611,17127142812148.906,0.000458764690593,0.0006770853153991,0.0007155991905017,0.0002974614653922,0.0004390198161368,0.0004639920817903
338,338,2.25,0.02,1790,1,100000.0,17.15,5.72,2.43,,1116.2,1.1162,1790.0,1.0176917578576197,0.0044829063326342,0.0059323174294219,-2.878685549256769e-05,-1.494387534306878e-05,6083290000000.0,8942045307240.914,9465253908959.13,1.7717035363604885,1.9780359041124929,10780295677413.09,15846341761264.25,16773528107384.234,0.0004602501027881,0.0006765380693332,0.0007161230328514,0.0002984682337586,0.0004387291201048,0.0004643996285372
339,339,2.25,0.02,1795,1,100000.0,17.15,5.72,2.43,,1097.1,1.0971000000000002,1795.0,1.0063085717851437,0.0046204460147362,0.0059375411908675,1.3359379467915436e-06,-2.9254103413529203e-05,5979195000000.0,8751318930168.911,9279992696407.283,1.8166798292212447,1.9942066977442832,10868426502706.342,15907336454871.188,16868310628195.646,0.0004531910031982,0.0006633031712916,0.0007033738153308,0.0002939457700277,0.000430227343595,0.000456217701379
340,340,2.25,0.02,1800,1,100000.0,17.15,5.72,2.43,,1079.7,1.0797,1800.0,0.9124725812314636,0.0044320192953919,0.0058251804686252,-1.464155540466088e-05,-4.417518642862681e-05,5884365000000.0,8574313374253.436,9109886236437.145,1.994323096366028,2.1526060080356344,11731702743794.207,17094673042695.416,18162448684890.0,0.0004467705841767,0.0006510049929142,0.0006916683780895,0.0002898616297054,0.0004223674854069,0.0004487496052548
341,341,2.25,0.02,1805,1,100000.0,17.15,5.72,2.43,,1084.9,1.0849,1805.0,0.9704366728812828,0.0043230077841683,0.0057673342083485,1.202548153891987e-06,2.143078210290655e-05,5912705000000.0,8577214866982.7295,9130724684159.717,1.8758181092390047,2.037435849419309,11104025379335.234,16107959312529.156,17147447509157.34,0.0004497418271558,0.0006524141296048,0.0006945160975748,0.0002918326703058,0.0004233445636842,0.0004506640812295
342,342,2.25,0.02,1810,1,100000.0,17.15,5.72,2.43,,1090.3,1.0902999999999998,1810.0,1.0516023739116236,0.0042291373208216,0.0057974836502185,-1.741915532040003e-05,1.0805516863770776e-05,5942135000000.0,8582175836636.05,9153021295487.33,1.7343000208796782,1.89062986580319,10303932768627.385,14881883839602.488,15871755868642.527,0.0004527671428659,0.0006539277941559,0.0006974239562967,0.0002938654144782,0.0004244273580722,0.0004526582443392
343,343,2.25,0.02,1815,1,100000.0,17.15,5.72,2.43,,1060.2,1.0601999999999998,1815.0,0.9569873107970808,0.0042713325671217,0.0057519631948079,-9.13392854185022e-06,4.911630309182925e-05,5778090000000.0,8310853829585.891,8877821409659.516,1.9220573680509336,2.037832587787377,11106187603441.2,15974465918003.809,17064246158423.527,0.0004410469094855,0.000634375095702,0.0006776522511236,0.0002863062705943,0.000411805556058,0.0004398989871743
344,344,2.25,0.02,1820,1,100000.0,17.15,5.72,2.43,,1063.8,1.0638,1820.0,0.9949566488430946,0.0045781254121095,0.0056112728621615,-4.990740660970016e-05,2.365283490674077e-05,5797710000000.0,8304564074476.989,8885378684050.719,1.8633535889464643,1.979659852008427,10789146193445.928,15454232079971.438,16535088786150.28,0.0004432902870667,0.0006349632169493,0.0006793720395724,0.0002878361069186,0.0004122926798433,0.0004411281021154
345,345,2.25,0.02,1825,1,100000.0,17.15,5.72,2.43,,1036.5,1.0364999999999998,1825.0,1.0587556521275243,0.0043665646688825,0.0053917906004284,-3.591521686044203e-05,3.6649707708173776e-05,5648925000000.0,8057822031749.599,8635347255047.541,1.733686501374636,1.7964868260562874,9790853202006.766,13966011699705.03,14966992360939.926,0.0004326053110002,0.0006170831806104,0.0006613111494426,0.0002809858261684,0.0004008079025141,0.0004295348553416
346,346,2.25,0.02,1830,1,100000.0,17.15,5.72,2.43,,1044.4,1.0444,1830.0,1.019890391360832,0.0045528532491628,0.0058438377344866,-2.788233804454124e-05,-1.0608476343894292e-05,5691980000000.0,8082663212436.136,8678987939301.862,1.8058016313002216,1.885096784469678,10273777475359.744,14588857173223.59,15665197488346.477,0.0004366461994492,0.0006200415625386,0.0006657871423936,0.0002836699808128,0.000402813944952,0.0004325328518751
347,347,2.25,0.02,1835,1,100000.0,17.15,5.72,2.43,,1043.1,1.0431,1835.0,1.0457817181728388,0.0045690718746874,0.0059625330756504,5.337870140043548e-06,-2.7064131879422773e-06,5684895000000.0,8035688267498.936,8646036226035.055,1.7823164363928377,1.856878974589705,10119990411513.89,14304765209736.312,15391278766815.662,0.0004367928210263,0.0006174135049546,0.0006643089369049,0.0002838494895856,0.0004012257065784,0.0004317006681213
348,348,2.25,0.02,1840,1,100000.0,17.15,5.72,2.43,,1036.9,1.0369,1840.0,1.0099195184089012,0.0042960422056743,0.0058379702932152,-1.939067108224981e-05,8.816686306997164e-06,5651105000000.0,7951230802999.328,8572628696085.706,1.8862436807291096,1.9465210382804987,10608539658628.717,14926451960904.75,16092971463302.1,0.0004410939123479,0.0006206289748423,0.0006691318477824,0.0002826937699472,0.0003977564408059,0.0004288415671721
349,349,2.25,0.02,1845,1,100000.0,17.15,5.72,2.43,,1017.4,1.0174,1845.0,1.009189049564202,0.0041130106510671,0.0057049191514575,-6.92183547567883e-07,-7.366870003422945e-06,5544830000000.0,7767145982951.867,8389808374312.963,1.8539510653479752,1.8849601253952293,10273032683403.998,14390368061714.176,15543988839479.96,0.0004339747586608,0.000607907781381,0.0006566414235339,0.0002778903740232,0.0003892662358081,0.0004204722213524
350,350,2.25,0.02,1850,1,100000.0,17.15,5.72,2.43,,1023.0,1.023,1850.0,1.0097220265446594,0.0044198699982876,0.0060582430188614,-1.4899226382228695e-05,-1.1911164578432134e-05,5575350000000.0,7776711939926.922,8414265889817.148,1.84721462059892,1.8895362607648345,10297972621168.348,14364007038137.594,15541603623192.756,0.0004375955873355,0.0006103751027095,0.0006604151531387,0.0002799376393323,0.0003904677522004,0.0004224792577883
351,351,2.25,0.02,1855,1,100000.0,17.15,5.72,2.43,,999.4,0.9994,1855.0,0.959320239260569,0.0044183004031902,0.0058808954576722,-4.128976807443298e-05,-1.6790312217228698e-06,5446730000000.0,7564887244386.25,8198933014346.427,1.946291361664769,1.9446774764589572,10598492246701.316,14720097894846.516,15953852675600.604,0.0004286883006983,0.0005953991950713,0.0006453021650531,0.0002739776259795,0.0003805236991773,0.0004124170287193
352,352,2.25,0.02,1860,1,100000.0,17.15,5.72,2.43,,991.1,0.9911,1860.0,1.0998874725043606,0.0045317289505159,0.0057207357378688,-3.0000309658080977e-05,1.5205190931185583e-05,5401495000000.0,7469909646948.807,8109796468541.825,1.7161145327976666,1.7000587483556369,9265320178538.225,12813323826779.824,13910937779969.912,0.0004264027233108,0.0005896867101321,0.000640200407421,0.0002721978935697,0.0003764316492112,0.0004086775079893
353,353,2.25,0.02,1865,1,100000.0,17.15,5.72,2.43,,996.7,0.9967,1865.0,1.0322473321926964,0.0043637144347549,0.0062096372090844,-1.1165495316375726e-05,-3.020390758428525e-07,5432015000000.0,7479783765339.731,8134455694950.667,1.842604524409693,1.8322495077769692,9985759817384.482,13750205801466.73,14953699651958.39,0.0004299972042201,0.0005920981638061,0.0006439218607978,0.00027422785283,0.0003776066600704,0.0004106568776352
354,354,2.25,0.02,1870,1,100000.0,17.15,5.72,2.43,,985.3,0.9853,1870.0,1.076888634696229,0.0045753704668997,0.0052657135982785,-4.275028493776371e-05,6.734817431039163e-06,5369885000000.0,7362268706947.604,8020494475115.722,1.7543484752087828,1.7266211727426228,9410085391447.293,12901501094931.678,14054963540647.557,0.000426347336668,0.0005845346138776,0.0006367951004959,0.0002715793918918,0.0003723432547209,0.0004056327113567
355,355,2.25,0.02,1875,1,100000.0,17.15,5.72,2.43,,955.1,0.9551,1875.0,1.0518987345584263,0.0046231077614312,0.0060002964777932,-2.878370284841272e-05,-1.943416668104257e-05,5205295000000.0,7105627511873.065,7754381660676.925,1.7981865241801471,1.7142357320884904,9342584739882.271,12753345806474.557,13917744867536.46,0.0004144158504903,0.0005657094686469,0.0006173595676971,0.0002637201431758,0.0003599982526996,0.0003928666178947
356,356,2.25,0.02,1880,1,100000.0,17.15,5.72,2.43,,970.9,0.9709,1880.0,1.0905957558188448,0.0044894501956538,0.0058233213120234,-2.581211675614833e-05,2.3828836278047933e-05,5291405000000.0,7191678224008.589,7862044985303.567,1.733625878307583,1.681904042627023,9166377032317.275,12458247685892.24,13619533674011.316,0.0004224267036983,0.0005741304863693,0.0006276476186324,0.0002685569783434,0.0003650023714038,0.0003990257870742
357,357,2.25,0.02,1885,1,100000.0,17.15,5.72,2.43,,931.9,0.9319,1885.0,0.9916956716007462,0.0043746061082268,0.0055981832347666,-3.591873955753366e-05,8.009596595986572e-06,5078855000000.0,6872565424862.646,7526447641929.136,1.9404017927950352,1.8083965144775391,9855761003902.59,13336541860543.469,14605431572123.988,0.0004066746758564,0.0005503008682978,0.000602658602211,0.0002582175413977,0.0003494128001495,0.0003826572732551
358,358,2.25,0.02,1890,1,100000.0,17.15,5.72,2.43,,924.8,0.9248,1890.0,1.063823925823658,0.0042488255838459,0.0060816919828298,-4.18359219516307e-05,-2.8002551047706272e-05,5040160000000.0,6790203866019.046,7449468052172.19,1.7892052676848411,1.6581477168276486,9036905056710.682,12174698353410.2,13356745720469.104,0.0004046620415861,0.0005451687563906,0.0005980994553195,0.000256696562718,0.0003458267183108,0.0003794032020948
359,359,2.25,0.02,1895,1,100000.0,17.15,5.72,2.43,,912.0,0.912,1895.0,0.974379903443537,0.0045313468956959,0.0058118339975376,-4.304812360090566e-05,2.382206425355391e-05,4970400000000.0,6665799794105.9375,7326996251914.557,1.9729136109511387,1.8011333718108304,9816176876369.023,13164467608524.086,14470282307517.744,0.000400147081851,0.000536636957954,0.000589867247895,0.0002535776053384,0.0003400727405148,0.000373805360511
360,360,2.25,0.02,1900,1,100000.0,17.15,5.72,2.43,,892.1,0.8921000000000001,1900.0,1.143825708399413,0.0045300031360033,0.005572107369598,-1.8464261281179037e-05,2.3183295451903743e-06,4861945000000.0,6488780214302.523,7148177479427.544,1.6725310891066587,1.492169134853619,8132321784952.225,10853444186336.822,11956383595177.133,0.0003925669652452,0.0005239221663084,0.0005771637359397,0.000248470422895,0.0003316100786662,0.0003653086740476
361,361,2.25,0.02,1905,1,100000.0,17.15,5.72,2.43,,896.4,0.8963999999999999,1905.0,1.0845080360676775,0.0044802602004104,0.0059134309045098,-6.331307126281925e-05,3.2178868834168364e-05,4885380000000.0,6488333870082.899,7163598586877.682,1.7795537090762843,1.5992192709539974,8715745026699.287,11575489247456.607,12780192893254.809,0.0003955270446335,0.0005253043816918,0.0005799747364604,0.00025008856081,0.0003321457245135,0.0003667133489744
362,362,2.25,0.02,1910,1,100000.0,17.15,5.72,2.43,,883.6,0.8836,1910.0,0.9813844830243396,0.0045289228599862,0.0061965894493779,-5.551279042500257e-06,8.765625221267921e-07,4815620000000.0,6364414896339.876,7042545186178.389,1.9834018802470208,1.7549284627345347,9564360121903.21,12640440074964.36,13987282704072.588,0.0003910203772124,0.0005167799605249,0.0005718430181856,0.0002469333442724,0.0003263517999117,0.0003611246807292
363,363,2.25,0.02,1915,1,100000.0,17.15,5.72,2.43,,857.0,0.857,1915.0,1.0561416366891536,0.0043115426525658,0.0055693647944554,-2.164358137080776e-06,1.729657906241735e-07,4670650000000.0,6144817000667.677,6812338515173.875,1.836363724779028,1.577913470426901,8599628413826.612,11313873417341.604,12542917979230.863,0.0003802705123397,0.0005002928305648,0.0005546404584794,0.0002398969665217,0.0003156140918912,0.0003498997665656
364,364,2.25,0.02,1920,1,100000.0,17.15,5.72,2.43,,853.7,0.8537000000000001,1920.0,1.0167395022407846,0.0045223992962385,0.0056154501703359,-2.482816108196295e-05,-1.016736429016849e-05,4652665000000.0,6093461422686.463,6767979738863.91,1.9042978022118464,1.623205499412324,8846469971797.168,11585967074805.562,12868480651323.746,0.000379823901928,0.0004974444310546,0.0005525092549292,0.000239370327878,0.0003134964281032,0.0003481990491823
365,365,2.25,0.02,1925,1,100000.0,17.15,5.72,2.43,,837.9,0.8379,1925.0,1.1107682019307732,0.0045340199227726,0.0055923350459105,-2.6075242706379344e-05,2.609822036044157e-06,4566555000000.0,5953504098559.425,6624928772175.833,1.747972309367487,1.4652327451715164,7985518461184.764,10410871409144.408,11584989344099.488,0.0003738636529184,0.0004874131133759,0.0005423826212736,0.0002353239304522,0.0003067962576684,0.0003413961460302
