,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
157,157,0.02,5376,2,100000.0,6.33136271650017,,4192.7,1.459342041794018,5376.0,0.2195168602838748,0.0140098878525198,0.0073642977769271,2.352210008568289e-05,4.424413766680873e-06,62459839388.78397,164905.650722724,418539297586.5244,1145291634399.945,1503122303047.8389,849337068324.1187,24.66672078592099,35.99805416391701,1540716718215.6482,4067780.120522624,10324241934211.4,28251272907842.074,37077995788834.53,20950867523399.703,1.2714220407043249e-05,3.3567918364389895e-11,8.519715917616832e-05,0.000233133648959,0.0003059730611974,0.0001728896326377,2.4189550903831752e-06,6.386493579749973e-12,1.620925981125922e-05,4.435504567599804e-05,5.82131715676325e-05,3.289326781782729e-05
158,158,0.02,5416,2,100000.0,6.36614235030186,,4209.35,1.416112143246567,5416.0,0.2250540403249033,0.013915670632089,0.0074200276332779,6.542557501222613e-05,-5.946617526364941e-06,60609599730.95309,160020.67218686215,380934166533.32666,1074545894295.4956,1458595507543.9644,824177267369.5022,24.12912229393477,34.17189308976447,1462557024241.9194,3861423.919143385,9192239241146.64,25929632476513.28,35197049882457.4,19888041778242.914,1.2347866592220738e-05,3.2600675815909893e-11,7.760691853521912e-05,0.0002189149806115,0.0002971566025697,0.0001679079055296,2.320714871088744e-06,6.1271210381548605e-12,1.45858014094129e-05,4.114388888276024e-05,5.584897937433192e-05,3.1557384462001145e-05
159,159,0.02,5456,2,100000.0,6.40184070985492,,4210.45,1.2923104027194223,5456.0,0.2215685606938223,0.0145000115035431,0.0074457339179772,4.83469399800271e-05,8.058147543721862e-06,55310885236.39128,146031.0755072947,321268366116.0484,945971214790.6172,1331079714801.0051,752124654382.7039,24.700152904743565,31.918351296343367,1366105435483.4958,3606773.6964868,7934902132270.963,23364233148923.336,32875901835233.668,18576480454471.84,1.1275877294534354e-05,2.977042369818649e-11,6.549493213601029e-05,0.0001928491163457,0.0002713587292842,0.0001533308547994,2.093891025387928e-06,5.528263688524205e-12,1.2162180114753248e-05,3.5811407256634666e-05,5.039036813433565e-05,2.847300413027509e-05
160,160,0.02,5496,2,100000.0,6.43847955608377,,4235.2,1.2505547592742523,5496.0,0.2311593639142301,0.0139921425216825,0.0071301281505352,8.578116270050153e-05,2.3926717838558364e-06,53523743696.938,141312.68779799057,293130035573.8848,878889884817.9446,1288071402052.48,727822869897.615,23.851972860358384,29.833682217405816,1276881598904.9685,3371206.0905668563,6993015111759.92,20967111862392.805,30728692683927.98,17363203050530.184,1.0916602996099367e-05,2.882187239624365e-11,5.9786255660880656e-05,0.0001792567426555,0.0002627126421958,0.0001484453958814,2.0032165881431496e-06,5.288866225705045e-12,1.0970887108896126e-05,3.289393967633191e-05,4.8208249667930925e-05,2.7240001268675537e-05
161,161,0.02,5536,2,100000.0,6.47608160855513,,4237.8,1.1145267573968654,5536.0,0.2321056315897294,0.0137855175042959,0.007274938015887,9.114618643267617e-05,-2.439059005119952e-05,47701745216.58584,125941.52358584576,242743927761.0373,750968129134.0077,1147962560118.7712,648654572804.9756,23.95361388620227,26.70690435610063,1143055506441.107,3017880.192239372,5816763768758.719,17995112155140.6,27508111486783.65,15543418335250.566,9.73201832061258e-06,2.5694347435262173e-11,4.952414930442568e-05,0.0001532110734679,0.0002342051137903,0.0001323372584718,1.7651074055049294e-06,4.660213477150866e-12,8.98225217100406e-06,2.778806938853322e-05,4.2478052048366304e-05,2.4002161448688533e-05
162,162,0.02,5576,2,100000.0,6.51467058819009,,4266.55,1.0488975644638483,5576.0,0.2343818210822973,0.0139618419689027,0.0073129118669012,1.8793741967001657e-05,1.8624666398825043e-06,44892815759.05273,118525.4247844149,212296867047.48297,684720330082.0004,1053093154721.7043,610458382517.9598,23.877017410397816,25.037717774137384,1071614320733.08,2829262.1084775245,5067634077485.406,16344622162956.889,25137868645233.93,14571951744547.955,9.15959010777581e-06,2.4183029957445485e-11,4.331544480873421e-05,0.000139705150055,0.0002148651511262,0.0001245533047365,1.6422935119775914e-06,4.335961842370745e-12,7.766359972529544e-06,2.504881319203205e-05,3.852482911274537e-05,2.2332122055396225e-05
163,163,0.02,5616,2,100000.0,6.61780373571361,,4285.5,0.9299823562541096,5616.0,0.2320102773819144,0.0140847741323971,0.007291288258345,6.314336814937558e-05,-5.193624298504817e-06,39803244847.675896,105088.00625671442,176324654745.77927,582912940900.0759,911196712657.777,541249731339.8919,24.339259133318667,22.63484358870322,968771305596.498,2557737.3255234635,4291566344418.13,14187519961399.178,22177619748211.41,13173478968625.271,8.120316938797886e-06,2.1439154534676657e-11,3.5972245130749514e-05,0.0001189209032064,0.0001858945452484,0.0001104211322051,1.439588674604106e-06,3.800783182950092e-12,6.377243287498564e-06,2.108257432808069e-05,3.29558173686239e-05,1.9575715154663307e-05
164,164,0.02,5656,2,100000.0,6.65949546873268,,4290.35,0.8902153096511105,5656.0,0.2389942348992008,0.0142467495721241,0.007389685739673,5.57044269137644e-05,1.6908434601218769e-06,38101215253.06752,100594.32999057548,154719420817.363,536443745595.7591,847306931725.9269,518105310216.9463,23.769899698308937,21.159127220194733,905610645024.3348,2390981.375882006,3677456310869.845,12750490062889.35,20139257288181.355,12314612042153.34,7.771270393593201e-06,2.0517606412991397e-11,3.155716809360976e-05,0.00010941512942,0.0001728199803883,0.0001056747516137,1.3624052247849554e-06,3.5970044486144845e-12,5.53238383335573e-06,1.9181901599425565e-05,3.029760030257758e-05,1.852616450525336e-05
165,165,0.02,5696,2,100000.0,6.5091839297979,,4321.0,0.959575378738618,5696.0,0.2393658904590211,0.0139606139272102,0.0072650636740178,6.675918028595194e-05,1.2404486613754544e-05,41069826210.012856,108432.01779746384,155067381204.1607,553099248304.9395,886455734878.7354,558472870425.8759,23.886302898367813,22.925798165440597,981224161480.8575,2590615.192694787,3704808983535.2,13214430062559.96,21178852345234.023,13342814532286.426,8.373259345871766e-06,2.2106969768306297e-11,3.161492313768405e-05,0.0001127651095083,0.0001807293687783,0.0001138606761517,1.4519129559125972e-06,3.833321589208494e-12,5.48198910456719e-06,1.9553332424953765e-05,3.133825207177704e-05,1.974330234441896e-05
166,166,0.02,5736,2,100000.0,6.54984666055737,,4320.65,1.5277881126142774,5736.0,0.2461772259427107,0.0145126138419611,0.0074807883644757,5.215560813592967e-05,-1.253515827447324e-05,65389331219.89107,172640.0567254134,228557101647.09595,850672421103.6296,1372259282750.144,889172681541.5094,23.39897823816297,35.74692320031003,1529968312973.2695,4039402.321635033,5347739710766.382,19903886837932.625,32107886418518.47,20804709302580.44,1.332378858352948e-05,3.5177292288290456e-11,4.657099934803764e-05,0.0001733337729744,0.0002796127781711,0.0001811786204582,2.285587447067822e-06,6.0343780728659795e-12,7.988875749564164e-06,2.973399744222811e-05,4.7965295442904623e-05,3.1079717154053094e-05
167,167,0.02,5776,2,100000.0,6.59156613541509,,4341.6,1.2403579000315037,5776.0,0.2446362716949351,0.0143252253833978,0.0073248591444379,4.648387295552152e-05,-1.7736116623298354e-05,53087318121.34834,140160.4427035599,171417461784.35376,663343404936.8479,1079607516187.4204,721888297818.335,23.700292951890727,29.403383297485515,1258464805132.3806,3322582.3126158644,4063547571712.499,15724929387495.256,25592704822131.4,17112769079136.572,1.0808740010077202e-05,2.853709395183934e-11,3.490111844375395e-05,0.000135058741995,0.0002198113856254,0.0001469786608846,1.834553486081652e-06,4.843564110449221e-12,5.923721770478605e-06,2.292334589617915e-05,3.730830267022126e-05,2.494649833877386e-05
168,168,0.02,5816,2,100000.0,6.44331800086203,,4360.45,0.8937854546901118,5816.0,0.2566741104311859,0.013763708425184,0.0074186161702734,3.459820797511042e-05,-1.1927996822505567e-05,38254017460.73679,100997.75637998265,114762052382.21036,458154424074.15137,755963737576.8966,520183134629.64514,22.772424102800223,20.353939417242007,871148607057.958,2299995.1541483467,2613445821173.874,10433429345278.254,17215361959103.293,11845992740834.852,7.781617749784698e-06,2.0544925367422223e-11,2.3344853249354095e-05,9.319759949858968e-05,0.0001537778573076,0.0001058154563171,1.3071441322990538e-06,3.4511048352755397e-12,3.921432396897161e-06,1.5655188836833996e-05,2.583136698828364e-05,1.7774716939206762e-05
169,169,0.02,5856,2,100000.0,6.48400425509237,,4411.9,1.138431894114778,5856.0,0.2460742352026955,0.0137029657829238,0.0072954110225026,7.727432287242875e-05,8.92150331972668e-06,48724885068.112495,128642.80403496991,133424217990.25198,558514687252.7101,935563330583.5244,662567362374.8007,23.95762846367439,27.26905607975364,1167115600213.4558,3081403.3370121606,3195933372547.1265,13378198912727.137,22409710286341.54,15870590638416.62,9.9011349231097e-06,2.6140846876434494e-11,2.711245357449667e-05,0.0001134929157307,0.0001901110439207,0.0001346369281599,1.6462122018351295e-06,4.34630791606004e-12,4.507852104090589e-06,1.886989967804474e-05,3.1608812791310974e-05,2.2385408912804808e-05
170,170,0.02,5896,2,100000.0,6.40053728632138,,4380.95,0.9844969636929068,5896.0,0.2529045766591025,0.0141539163830601,0.0073288825529735,0.0001045028625799,-1.1566201396505027e-05,42136470046.05641,111248.15689729844,107310169042.52689,464879466255.79065,783462683706.8152,572977232869.2719,23.39397280878282,23.03678631937509,985974454469.2535,2603156.8540893844,2511009708811.8843,10877970500008.916,18332674552958.69,13407409637876.3,8.551961775037809e-06,2.2578777583627863e-11,2.1779528819605635e-05,9.435131659282369e-05,0.0001590105416021,0.0001162906951651,1.407783148688802e-06,3.716810649575574e-12,3.5852421310065285e-06,1.5531663617075982e-05,2.617555676931188e-05,1.914321945179632e-05
171,171,0.02,5936,2,100000.0,6.91085639789351,,4356.6,1.9335567083219265,5936.0,0.260914871348632,0.0139589648289515,0.0071830323976383,1.7866658235858233e-05,-2.047297393006482e-06,82756227116.17847,218491.9080403777,194902516198.85016,873580920819.8464,1493865912849.5205,1125330004243.361,22.867489374319334,44.21094190591202,1892228313573.0344,4995836.435368059,4456462944115.932,19974503553091.047,34157373716507.637,25730768189240.8,1.6773094852149928e-05,4.42841055675921e-11,3.95029897452503e-05,0.0001770580433224,0.0003027778757656,0.00022808273841,2.734083614579001e-06,7.2184917861548404e-12,6.439150195083256e-06,2.886119105296245e-05,4.935404207064804e-05,3.7178426721611655e-05
172,172,0.02,5976,2,100000.0,7.43256615550895,,3880.05,0.3818656038162063,5976.0,0.256420271202569,0.0138632543529693,0.0073238914889983,5.032855026194805e-05,1.5200470215011893e-05,16343847843.33363,43150.8132312313,34833780380.114334,165882418297.75998,285940964137.5752,222245781421.03204,23.375768468543644,8.925352988351452,382005107901.4423,1008564.8876837144,814170699597.4197,3877173338139.8726,6683304317677.57,5194555439220.548,3.307520384860888e-06,8.732472044142063e-12,7.049346016518928e-06,3.356978633606471e-05,5.786615103233255e-05,4.497609495301487e-05,5.33991915662655e-07,1.4098384689224305e-12,1.1381014613726024e-06,5.419768415043396e-06,9.342363234770935e-06,7.261291937281897e-06
