,Simulation Number,PG.cFactor,ExitSlit.openingWidth,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaXs,SU.electronSigmaY,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
242,242,2.25,0.02,1310,1,100000.0,0.01715,5.72,0.00243,,1295.4,1.2954,1310.0,0.1565083594709676,0.0046660620078672,0.0120438396239504,-1.7187782585161638e-05,-1.57949750289338e-05,7059930000000.0,14485858797618.309,13513510818655.006,8.420318417524625,10.905922508765276,59437277672770.77,121955885070048.69,113769725034439.34,0.0004043620603919,0.0008296869388156,0.0007739950789542,0.0002588491730309,0.0005311175281351,0.0004954668247637
243,243,2.25,0.02,1315,1,100000.0,0.01715,5.72,0.00243,,1295.0,1.2950000000000004,1315.0,0.1599584578239955,0.0047008739167074,0.0129092729504946,-1.8276875388977742e-05,-1.988716900821606e-05,7057750000000.0,14405004205115.5,13486423439010.684,8.238989248536711,10.670389398022753,58153622219224.0,118692667296322.48,111123853035417.1,0.0004057949592863,0.0008282353575763,0.000775420303971,0.0002595701016727,0.0005297875960638,0.0004960040102393
244,244,2.25,0.02,1320,1,100000.0,0.01715,5.72,0.00243,,1284.6,1.2846,1320.0,0.1524089062684652,0.0047208161705002,0.0121837981524478,-3.427292869122323e-05,0.0001250831184453,7001070000000.0,14236305518362.85,13355384933815.38,8.711786521057736,11.1864757159483,60966292651918.23,123971731251741.23,116300552109035.92,0.0004040518143878,0.0008216179919462,0.0007707775403412,0.0002582848815759,0.00052520864452,0.0004927095452598
245,245,2.25,0.02,1325,1,100000.0,0.01715,5.72,0.00243,,1275.7,1.2757,1325.0,0.1596295081543985,0.0047864390544815,0.0129471878052986,-1.4235788176887516e-05,-3.187778619114769e-05,6952565000000.0,14100051531047.506,13240282887442.97,8.338311542521966,10.63243216808311,57946755316052.98,117518101019314.16,110352284774609.22,0.0004027428284502,0.0008167769211662,0.0007669729056211,0.0002597730159915,0.0005268290065403,0.0004947049352653
246,246,2.25,0.02,1330,1,100000.0,0.01715,5.72,0.00243,,1296.0,1.296,1330.0,0.1588425120186457,0.0045502167149337,0.0121481883671323,2.682343551850976e-05,1.8298171515948108e-05,7063200000000.0,14286202982363.22,13428041175879.38,8.411685256233813,10.902219132409158,59417094271629.92,120178484169599.6,112959450168557.22,0.0004106955758173,0.000830683027535,0.0007807845031752,0.0002673226856407,0.0005406934744667,0.0005082144113192
247,247,2.25,0.02,1335,1,100000.0,0.01715,5.72,0.00243,,1298.2,1.2982,1335.0,0.1594343011513956,0.0045928989081865,0.0123286665992199,2.1623804980754458e-05,-3.856413773360044e-05,7075190000000.0,14272169075157.703,13427864651212.5,8.447547212877769,10.969720260456503,59784975419487.94,120599061981526.9,113464734955379.34,0.0004129242003079,0.0008329562883851,0.0007836807595196,0.0002687570273801,0.0005421403149465,0.0005100687031334
248,248,2.25,0.02,1340,1,100000.0,0.01715,5.72,0.00243,,1292.1,1.2921,1340.0,0.1578548712102929,0.0044887885760613,0.0125602071085943,-1.3305584044178992e-05,-3.2397980155279065e-05,7041945000000.0,14167001545957.234,13341906513887.377,8.543015220401301,11.038223942754785,60158320488013.58,121026650926111.88,113977983069102.72,0.0004125534491048,0.0008299760011273,0.000781637679638,0.0002684773077333,0.0005401232803881,0.0005086661626693
249,249,2.25,0.02,1345,1,100000.0,0.01715,5.72,0.00243,,1314.9,1.3149000000000002,1345.0,0.1673177545346788,0.004621081066477,0.0118061295899109,-1.907481521870489e-05,-2.4352274534258574e-05,7166205000000.0,14378210447955.838,13554067163375.725,8.139568334911209,10.698421310084786,58306396139962.08,116985438479956.2,110279961197793.94,0.0004213843399029,0.000845461819554,0.0007970008734942,0.0002742016391936,0.000550155748196,0.0005186214229064
250,250,2.25,0.02,1350,1,100000.0,0.01715,5.72,0.00243,,1303.4,1.3034,1350.0,0.1538960592824423,0.0046166213998493,0.0130501836985118,-3.154783056892905e-05,6.603421559990295e-07,7103530000000.0,14214021368427.572,13412461435393.932,8.89717879433898,11.596813812443374,63202635277816.39,126467208328790.95,119335444247997.84,0.0004191902755557,0.000838791352213,0.0007914900626848,0.0002727888204481,0.0005458449704469,0.0005150635718112
251,251,2.25,0.02,1355,1,100000.0,0.01715,5.72,0.00243,,1293.5,1.2935,1355.0,0.1599684987538239,0.0043543553470662,0.0119833467076409,-2.1845277202597307e-05,6.480423470743983e-05,7049575000000.0,14067911922434.02,13287698957597.906,8.53485515383367,11.06199779469114,60287887981066.7,120308628265847.95,113636255558923.7,0.0004175623760781,0.0008332744497064,0.0007870606595923,0.000272480514536,0.0005437536133841,0.0005135967840566
252,252,2.25,0.02,1360,1,100000.0,0.01715,5.72,0.00243,,1310.4,1.3104,1360.0,0.1580255884156258,0.0044775318273988,0.0120800850067894,-9.94863932760282e-06,8.567352106753354e-05,7141680000000.0,14213068814427.455,13438120180611.545,8.719162993094146,11.436873923592286,62330962883577.95,124048440245686.88,117284864374034.95,0.0004245633553498,0.0008449479934233,0.0007988783302352,0.0002778507039951,0.0005529666935539,0.0005228169215863
253,253,2.25,0.02,1365,1,100000.0,0.01715,5.72,0.00243,,1277.9,1.2779,1365.0,0.1604924551408202,0.0045181127568579,0.0123418763778048,7.93390355654631e-06,-1.5693060801833207e-05,6964555000000.0,13822875631737.95,13082221637737.889,8.63109768657415,11.038107202633704,60157684254353.69,119397748706312.38,113000207282232.66,0.0004155099983351,0.0008246819833759,0.0007804940718993,0.0002719005167025,0.0005396535782378,0.0005107379901397
254,254,2.25,0.02,1370,1,100000.0,0.01715,5.72,0.00243,,1319.8,1.3198,1370.0,0.175638166884687,0.0043672929602397,0.0119857967818009,-7.262951060686345e-06,-4.774645898743769e-05,7192910000000.0,14237180105849.691,13487810487169.172,7.840961165039315,10.347626012846256,56394561770012.1,111623742394959.44,105748460867837.77,0.0004307057287209,0.0008525110188256,0.0008076393621949,0.0002817942128232,0.0005577652105686,0.0005284074093713
255,255,2.25,0.02,1375,1,100000.0,0.01715,5.72,0.00243,,1315.7,1.3157,1375.0,0.1640210694333972,0.0047988080745621,0.012038702336457,-2.745931220646894e-06,2.772641382386994e-05,7170565000000.0,14154150334105.416,13422629496774.82,8.510341345896098,11.206067883394525,61073069964500.16,120553598446269.31,114323095929552.6,0.0004309031699422,0.0008505701080466,0.000806610580773,0.0002818773438789,0.0005564044536296,0.000527648121232
256,256,2.25,0.02,1380,1,100000.0,0.01715,5.72,0.00243,,1332.5,1.3325,1380.0,0.1795840690713021,0.00444844949189,0.0122020526489525,7.102412948607036e-06,2.7353932185532396e-05,7262125000000.0,14295585837575.64,13570443234910.04,7.698596645517121,10.256074114569769,55895603924405.234,110031210402528.84,104449884866641.12,0.0004379440743489,0.0008620985051776,0.000818368618141,0.0002864540190439,0.0005638883959945,0.0005352851961165
257,257,2.25,0.02,1385,1,100000.0,0.01715,5.72,0.00243,,1300.9,1.3009,1385.0,0.1635988376636532,0.0045465045560936,0.0117883485196888,-8.94297422662762e-06,5.181931389057064e-06,7089905000000.0,13918203529802.775,13225603680346.951,8.551390983253047,11.113416941370376,60568122330468.55,118901375126105.9,112984586056590.22,0.0004290917003619,0.0008423505841879,0.0008004334009431,0.000280598287892,0.0005508429352716,0.0005234318018429
258,258,2.25,0.02,1390,1,100000.0,0.01715,5.72,0.00243,,1318.9,1.3188999999999995,1390.0,0.1638456900612027,0.0044321868259624,0.0120455142677063,1.7570435151929957e-06,-0.0001181687557612,7188005000000.0,14071888422037.629,13385263318456.889,8.530152594792225,11.255150414102904,61340569756860.84,120085844871109.77,114226364380625.16,0.0004365673452244,0.0008546637030307,0.0008129611584951,0.0002854376469279,0.0005587985427138,0.0005315324718237
259,259,2.25,0.02,1395,1,100000.0,0.01715,5.72,0.00243,,1306.9,1.3069,1395.0,0.1756104980503778,0.0045501702592169,0.0119421538029361,2.7714200053845132e-05,-2.2850930072733612e-05,7122605000000.0,13905313988407.77,13240352538761.8,7.994237177239344,10.4390166139756,56892640546167.02,111070321943175.48,105758864585682.52,0.0004341672583866,0.0008476157320745,0.0008070821787572,0.0002837719499197,0.0005540020911924,0.0005275093392866
260,260,2.25,0.02,1400,1,100000.0,0.01715,5.72,0.00243,,1314.5,1.3145,1400.0,0.1752771284717482,0.0044210105023036,0.0121718978671638,-3.0727469669450285e-06,9.467670631009915e-06,7164025000000.0,13947411784244.38,13294089444513.256,8.074521786917074,10.615073289773637,57852149429266.33,112630504596733.8,107354685260033.72,0.0004382251320645,0.0008531665329349,0.0008132026483017,0.0002863651262535,0.0005575151310201,0.000531400100112
261,261,2.25,0.02,1405,1,100000.0,0.01715,5.72,0.00243,,1332.4,1.3323999999999998,1405.0,0.173652758269327,0.0046562307701174,0.0119068673723262,-2.426137542377308e-05,-1.732821156578285e-05,7261580000000.0,14098044662199.344,13448125367767.508,8.145391781548037,10.858123827195689,59176774858216.48,114889158408507.7,109592772806117.62,0.0004457136119386,0.0008653337713915,0.000825441919179,0.0002912057747255,0.0005653634633193,0.0005393002302979
262,262,2.25,0.02,1410,1,100000.0,0.01715,5.72,0.00243,,1309.0,1.309,1410.0,0.1733350296758317,0.0044023625113948,0.0123583414625485,-4.119340692802436e-05,8.440140756383027e-05,7134050000000.0,13811846727158.943,13174885860340.02,8.18045133802083,10.703686663600974,58335092316625.33,112939403829787.6,107730977905108.14,0.0004394280549485,0.0008507527901491,0.0008115186279573,0.0002870221360347,0.0005556879682949,0.0005300613090249
263,263,2.25,0.02,1415,1,100000.0,0.01715,5.72,0.00243,,1310.5,1.3105,1415.0,0.1735948223119521,0.0043307082053109,0.0120583909778537,1.110885858916066e-05,4.99312350631777e-05,7142225000000.0,13789025728476.02,13152881083815.805,8.289147817368526,10.883538350377268,59315284009556.11,114516131499586.12,109233029907410.2,0.0004414430663063,0.0008522651973238,0.0008129466876782,0.0002882660989243,0.0005565364651373,0.0005308611419617
264,264,2.25,0.02,1420,1,100000.0,0.01715,5.72,0.00243,,1335.7,1.3357,1420.0,0.1816891508997969,0.0043083098331421,0.0131415342622009,-5.901619773266318e-06,7.307478413766906e-05,7279565000000.0,14014787858547.035,13367986308814.744,7.869597707255811,10.512630987715918,57293838883051.766,110303431255541.23,105212777654718.9,0.0004514553261543,0.0008691522946308,0.0008290397323291,0.0002947478702383,0.0005674554555319,0.0005412666133071
265,265,2.25,0.02,1425,1,100000.0,0.01715,5.72,0.00243,,1331.9,1.3319,1425.0,0.1735642089866587,0.0046908942657486,0.0121517252548625,-5.667137425767875e-06,-7.592249978463591e-05,7258855000000.0,13935637757753.56,13292247141701.23,8.263987042422832,11.010503875584243,60007246121934.14,115202637991203.34,109883879171803.48,0.0004517394945049,0.0008672549536107,0.0008272148988549,0.0002948285175827,0.0005660153594044,0.0005398831523886
266,266,2.25,0.02,1430,1,100000.0,0.01715,5.72,0.00243,,1335.5,1.3355,1430.0,0.1710045078539906,0.0046997533128408,0.0125978056376527,-1.7104118982756682e-05,1.6549091663446338e-05,7278475000000.0,13933919577639.408,13290364998711.836,8.452251880184665,11.292058066586444,61541716462896.1,117815521501946.7,112374072101521.56,0.0004544998113286,0.0008700948782687,0.0008299085157817,0.0002965528691796,0.0005677210994979,0.0005415002281128
267,267,2.25,0.02,1435,1,100000.0,0.01715,5.72,0.00243,,1315.0,1.315,1435.0,0.1826198979787477,0.0044690902996742,0.0121994107950777,-4.645992688537253e-06,6.955428153788699e-05,7166750000000.0,13681252796165.256,13055994113332.717,7.950169962459182,10.470792423584111,57065818708533.42,108938067013860.2,103959394862542.22,0.0004490879801821,0.0008573043826827,0.0008181239788783,0.0002928963914902,0.00055913622982,0.000533582664822
268,268,2.25,0.02,1440,1,100000.0,0.01715,5.72,0.00243,,1317.3,1.3173,1440.0,0.1814662488269277,0.0045873429348135,0.0116378038567034,3.926375115876316e-06,-2.392972459603075e-05,7179285000000.0,13666333563872.14,13053189796476.523,8.02279329610758,10.579904037388165,57660477003765.48,109761252295380.1,104836783897772.69,0.0004513747061868,0.0008592272485414,0.0008206777846521,0.0002943113944288,0.0005602448834267,0.0005351093445579
269,269,2.25,0.02,1445,1,100000.0,0.01715,5.72,0.00243,,1324.6,1.3245999999999998,1445.0,0.179543112611941,0.0044705316666492,0.012682593270177,1.545527328486166e-05,3.2264152069094377e-06,7219070000000.0,13703003695844.248,13099743868735.652,8.137390574295683,10.770831545880458,58701031925048.5,111424388102457.9,106519050660072.52,0.0004553517407141,0.0008643338526868,0.0008262824953268,0.000296833708535,0.0005634400837097,0.0005386352471185
270,270,2.25,0.02,1450,1,100000.0,0.01715,5.72,0.00243,,1314.5,1.3145,1450.0,0.1781676982304816,0.0046085783224051,0.0123681898638298,2.787035463462016e-05,-2.0925309084573383e-05,7164025000000.0,13559753183226.24,12974273666675.158,8.235477600385646,10.813670580361208,58934504662968.58,111548652776274.48,106732233891883.1,0.0004534266639091,0.0008582261576839,0.0008211698905747,0.0002954602631252,0.0005592342633408,0.0005350877909297
271,271,2.25,0.02,1455,1,100000.0,0.01715,5.72,0.00243,,1326.3,1.3263000000000005,1455.0,0.1831566551936475,0.0044867832918037,0.0117901979969678,3.573091543401517e-06,3.39000467105513e-05,7228335000000.0,13642362470587.191,13064926019293.754,8.055855099342406,10.665259257627842,58125662954071.75,109703183770900.05,105059807869634.0,0.0004590240074988,0.0008663367003605,0.0008296675097449,0.0002989948480793,0.0005643064542991,0.0005404212132263
272,272,2.25,0.02,1460,1,100000.0,0.01715,5.72,0.00243,,1318.0,1.318,1460.0,0.1842143403270028,0.0045760233667488,0.0111290884987002,-2.1814722708092764e-05,-7.661293189967682e-05,7183100000000.0,13518119335273.838,12957512047748.318,8.008253490292272,10.560911653112264,57556968509461.83,108318409723866.22,103826358103496.0,0.0004576181454415,0.0008612070972234,0.0008254921458461,0.0002980057169171,0.0005608270584956,0.0005375691090548
273,273,2.25,0.02,1465,1,100000.0,0.01715,5.72,0.00243,,1334.6,1.3346,1465.0,0.1798037538050721,0.0045683689381098,0.0114894867425266,3.371120230831016e-05,-4.1540869329852e-05,7273570000000.0,13649019263752.371,13094733112551.844,8.325487300702243,11.128627694345168,60651020934181.15,113813017967365.0,109191075652932.08,0.0004649345520121,0.0008724602439789,0.0008370296667803,0.0003026360517681,0.0005679034230082,0.0005448408866816
274,274,2.25,0.02,1470,1,100000.0,0.01715,5.72,0.00243,,1335.6,1.3356,1470.0,0.1859144421209066,0.0044173019551678,0.0121605011314295,-1.7143257170989475e-05,-7.283978949872239e-05,7279020000000.0,13616596377894.98,13078548634967.371,7.959413240641135,10.636594572241382,57969440418715.54,108441311115243.66,104156348774699.69,0.0004667852004313,0.0008731979949841,0.0008386943497785,0.0003037455871674,0.0005682057559982,0.0005457536089235
275,275,2.25,0.02,1475,1,100000.0,0.01715,5.72,0.00243,,1331.3,1.3313,1475.0,0.1745749531800811,0.0046191704202881,0.0115184801593861,1.4526101585839878e-05,1.2627412879382914e-05,7255585000000.0,13494234713518.78,13010529386280.312,8.551446917357442,11.365743403034983,61943301546540.69,115204694039045.9,111075143500419.34,0.0004667792335602,0.000868135172706,0.000837016578972,0.0003036298734314,0.0005647032979587,0.0005444613206009
276,276,2.25,0.02,1480,1,100000.0,0.01715,5.72,0.00243,,1336.3,1.3363,1480.0,0.184803180789413,0.0045149269231111,0.0120919016367572,-2.171542789461283e-05,-6.274106823497026e-05,7282835000000.0,13466097804621.115,13033383557960.45,8.125219482210166,10.85965238091014,59185105475960.266,109434364353455.44,105917843887241.1,0.0004700687666145,0.0008691659204319,0.0008412364874262,0.0003056406091966,0.0005651351893193,0.0005469753592589
277,277,2.25,0.02,1485,1,100000.0,0.01715,5.72,0.00243,,1325.6,1.3256,1485.0,0.1920302317474124,0.0044707316599969,0.0121562182602726,-7.048743628134424e-06,-7.752654359753239e-05,7224520000000.0,13280085811278.998,12903221291847.74,7.867382660413869,10.43577906187616,56874995887225.08,104547406041991.6,101580542085259.0,0.0004677942494934,0.0008598976506808,0.0008354953298307,0.0003040680484268,0.0005589367564317,0.0005430751546997
278,278,2.25,0.02,1490,1,100000.0,0.01715,5.72,0.00243,,1344.4,1.3444,1490.0,0.1882465833187325,0.0045551416937397,0.0117536153256709,-6.1059519571190816e-06,-7.566252140563405e-05,7326980000000.0,13424796236378.275,13060050603456.818,8.018329424617837,10.77804967376304,58740370722008.56,107626540237899.52,104702375889554.1,0.0004759910479706,0.0008721305134375,0.0008484351224228,0.0003092727195981,0.0005666622867914,0.0005512663291315
279,279,2.25,0.02,1495,1,100000.0,0.01715,5.72,0.00243,,1321.2,1.3212000000000002,1495.0,0.1732115613094947,0.0043491175648119,0.0121654788448538,-3.930203067176415e-05,5.318144460357753e-05,7200540000000.0,13165853214987.305,12808960405701.91,8.668721606838101,11.460675439238615,62460681143850.46,114206456689090.05,111110609993799.4,0.0004692432190051,0.0008579894485065,0.0008347315358126,0.0003048589603818,0.0005574204606406,0.0005423102090752
280,280,2.25,0.02,1500,1,100000.0,0.01715,5.72,0.00243,,1318.1,1.3181,1500.0,0.1896121572865013,0.0046501352232315,0.0114095526098116,-1.813119156028853e-05,-5.58433339802956e-05,7183645000000.0,13107751070655.023,12753250493254.816,8.019077240234374,10.57971939592787,57659470707806.89,105209261997726.48,102363865871037.6,0.0004695870527315,0.0008568394169266,0.0008336661001308,0.0003050703896379,0.0005566514946662,0.0005415967934283
281,281,2.25,0.02,1505,1,100000.0,0.01715,5.72,0.00243,,1343.4,1.3434,1505.0,0.1882714462447893,0.004806176361377,0.0122886416380628,5.457690667342765e-05,-6.664164497967044e-05,7321530000000.0,13326841197516.389,12971892117124.129,8.056879226307643,10.824010461788252,58990857016745.98,107376707268503.84,104516819997722.34,0.0004801251628549,0.0008739364313606,0.0008506598778221,0.0003118596924649,0.0005676552028587,0.0005525361893394
282,282,2.25,0.02,1510,1,100000.0,0.01715,5.72,0.00243,,1313.4,1.3134,1510.0,0.1896149418937284,0.0045261645393726,0.0112319517668601,-1.1821024959046315e-05,4.836760371538275e-05,7158030000000.0,12986627413612.09,12656647528134.426,7.997422600292419,10.502698398543531,57239706272062.25,103848508405227.05,101209800308106.7,0.0004708588720431,0.0008542669890484,0.000832560743521,0.0003058137696793,0.0005548299580719,0.0005407321696166
283,283,2.25,0.02,1515,1,100000.0,0.01715,5.72,0.00243,,1331.2,1.3312000000000002,1515.0,0.1877800073654725,0.0044334463620443,0.0122857782770166,2.398796997840685e-05,4.8544056874647815e-05,7255040000000.0,13119445907160.053,12802267591127.217,8.101743100565107,10.781476850142232,58759048833275.15,106255260167322.22,103686412006508.58,0.0004786972339352,0.000865638572154,0.0008447107230244,0.0003108754384047,0.0005621627858724,0.0005485718273044
284,284,2.25,0.02,1520,1,100000.0,0.01715,5.72,0.00243,,1314.3,1.3142999999999998,1520.0,0.1960243664691233,0.0045110905700326,0.0114014405105302,1.0505734708815303e-05,5.0302193676993247e-05,7162935000000.0,12910254455711.63,12612678546272.611,7.841195899518665,10.298513135916114,56126896590742.84,101161397778411.2,98829670309576.12,0.000474092605092,0.0008544899775454,0.0008347943446633,0.0003078396022072,0.0005548406618293,0.0005420518190452
285,285,2.25,0.02,1525,1,100000.0,0.01715,5.72,0.00243,,1323.0,1.323,1525.0,0.205601057995318,0.0046498818733181,0.0116275220522788,-7.922937894403905e-06,6.347180678596424e-05,7210350000000.0,12949243996630.93,12668076250953.734,7.461572896680479,9.87791715444006,53834648491698.31,96682962518027.66,94583679299357.95,0.0004786773757354,0.0008596684119448,0.0008410023778906,0.0003117517348725,0.0005598825689789,0.0005477258037033
286,286,2.25,0.02,1530,1,100000.0,0.01715,5.72,0.00243,,1328.3,1.3283,1530.0,0.2104023265831073,0.004808905386315,0.0114687229922428,2.0154145666273088e-05,-5.226582180473682e-06,7239235000000.0,12954111537032.35,12690620784843.006,7.336374534308236,9.731447418036009,53036388428296.26,94904957667698.52,92974560618786.88,0.0004820997178435,0.0008626841809827,0.0008451369101337,0.0003149054313876,0.0005635015415045,0.0005520397407776
287,287,2.25,0.02,1535,1,100000.0,0.01715,5.72,0.00243,,1318.3,1.3183,1535.0,0.1987049563992514,0.0045697642861692,0.0117787011274342,-3.280863406452711e-05,-7.393772287284781e-05,7184735000000.0,12809933703535.934,12567088425369.426,7.796015724283923,10.274107889083751,55993887995506.44,99833604583280.23,97941001542821.12,0.0004799102089206,0.0008556499244473,0.0008394288768819,0.0003134072132119,0.0005587854838703,0.0005481922661842
288,288,2.25,0.02,1540,1,100000.0,0.01715,5.72,0.00243,,1347.6,1.3476,1540.0,0.2031248731975438,0.0042074314154982,0.0118650504719417,-2.816451276842749e-05,-3.2946481302992286e-05,7344420000000.0,13049015707574.465,12817785246481.973,7.701526225130661,10.382529975555508,56584788366777.52,100535616455466.4,98754110672181.84,0.0004920113755359,0.0008741689837556,0.0008586785818957,0.0003212697829452,0.0005708081024808,0.0005606932996719
289,289,2.25,0.02,1545,1,100000.0,0.01715,5.72,0.00243,,1310.9,1.3109,1545.0,0.1923776325246308,0.0044517943314242,0.011667364594559,-1.692010513284328e-05,-7.069887513804773e-05,7144405000000.0,12651118663685.742,12440875892656.488,8.09092138632596,10.602275511858815,57782401539630.55,102319509959276.36,100619111925231.95,0.0004800599596662,0.0008500771604384,0.0008359501426978,0.0003133799604349,0.0005549247370891,0.0005457027135242
290,290,2.25,0.02,1550,1,100000.0,0.01715,5.72,0.00243,,1329.3,1.3293,1550.0,0.1964169315398067,0.0045173090653199,0.0123213903687975,-3.252771174076926e-05,5.362045027771681e-05,7244685000000.0,12785569512482.549,12589587675206.787,7.995864393486355,10.631329933271983,57940748136332.33,102255027361758.4,100687625290737.98,0.0004882296255351,0.0008616377130728,0.0008484302183335,0.0003186549931383,0.0005623689042753,0.0005537487101589
291,291,2.25,0.02,1555,1,100000.0,0.01715,5.72,0.00243,,1329.9,1.3299,1555.0,0.2086392818069271,0.0049163758186885,0.0110478859965826,1.575114840250512e-05,-4.7191791375133626e-05,7247955000000.0,12748198674055.78,12569384927294.309,7.561053596291266,10.043175950434946,54735308929870.45,96272202672865.4,94921832027642.44,0.0004898450659039,0.0008615729843314,0.0008494880539521,0.0003196600063067,0.0005622398688386,0.000554353561126
292,292,2.25,0.02,1560,1,100000.0,0.01715,5.72,0.00243,,1328.6,1.3286,1560.0,0.2020260315159703,0.0045424842972311,0.0117332759865355,3.561591482729392e-05,-4.342584366562826e-05,7240870000000.0,12692636907867.186,12531238189844.645,7.793145023550624,10.344605054425209,56378097546617.375,98826069479984.06,97569403821220.16,0.0004908311718772,0.0008603858165802,0.0008494452083513,0.0003202125354335,0.0005613056781307,0.0005541681528452
293,293,2.25,0.02,1565,1,100000.0,0.01715,5.72,0.00243,,1347.2,1.3472000000000004,1565.0,0.2088711271556348,0.0043575765179524,0.0111199748167702,-1.191834062261194e-05,-1.9645402237393224e-05,7342240000000.0,12826626429714.844,12680449771577.59,7.537917472938145,10.171559610179894,55434999875480.42,96842930023273.05,95739274595823.56,0.0004991321712611,0.0008719657624675,0.0008620285399355,0.0003255592456778,0.0005687401699004,0.0005622586107905
294,294,2.25,0.02,1570,1,100000.0,0.01715,5.72,0.00243,,1322.6,1.3226,1570.0,0.2082040097118806,0.0042920534441818,0.0114036192192201,3.809179006475077e-05,1.4117985694443426e-05,7208170000000.0,12549505470325.38,12423160389644.271,7.568051933974672,10.008470065171796,54546161855186.29,94965484524770.36,94009397304236.1,0.0004914566019189,0.0008556315006735,0.0008470172304744,0.0003204670848763,0.0005579368181821,0.0005523196588067
295,295,2.25,0.02,1575,1,100000.0,0.01715,5.72,0.00243,,1317.0,1.317,1575.0,0.209084621362058,0.0046221501325852,0.0115334704187746,2.972528337891925e-05,-7.932825617683982e-05,7177650000000.0,12450781520200.863,12344149649123.057,7.611278165088228,10.025461701322817,54638766272209.35,94779675992643.64,93967957131876.0,0.0004907350191936,0.0008512583517295,0.0008439679442424,0.0003199444594265,0.0005549948190451,0.0005502416928339
296,296,2.25,0.02,1580,1,100000.0,0.01715,5.72,0.00243,,1338.4,1.3384,1580.0,0.2155234015421911,0.00435432881327,0.0119972471881012,-1.5486318146427023e-05,4.879670183740621e-05,7294280000000.0,12605730402198.355,12516311413127.98,7.361579704245358,9.857201571625682,53721748565359.97,92840126667692.23,92181563458190.1,0.0005001075501022,0.0008642691189113,0.0008581384094298,0.0003259955129293,0.0005633745274809,0.0005593782195235
297,297,2.25,0.02,1585,1,100000.0,0.01715,5.72,0.00243,,1333.3,1.3333000000000002,1585.0,0.2090526861714579,0.0046171998272101,0.0108304581165648,-1.1980404300043384e-05,5.0872984239246215e-06,7266485000000.0,12510511997126.422,12440307097216.994,7.680389858195605,10.225386617443275,55728357065065.86,95946015114962.92,95407597471512.23,0.0004996492981648,0.0008602327726607,0.0008554054278072,0.0003255870795452,0.0005605545273623,0.0005574088787672
298,298,2.25,0.02,1590,1,100000.0,0.01715,5.72,0.00243,,1325.9,1.3259,1590.0,0.1957712675030052,0.0044380899756675,0.0113847549671293,-4.630821026087069e-06,5.1131438905621166e-05,7226155000000.0,12395510434484.62,12343108134140.68,8.201280827987542,10.873232132651603,59259115122951.23,101651151939706.16,101221419398847.4,0.0004982595241973,0.0008546981252505,0.0008510848696206,0.0003246134460575,0.0005568313103969,0.0005544772934548
299,299,2.25,0.02,1595,1,100000.0,0.01715,5.72,0.00243,,1293.7,1.2937,1595.0,0.2106206037782158,0.0043702970015468,0.0110866404335529,-1.1345007747130866e-05,4.312791727741503e-06,7050665000000.0,12052512895895.686,12015881113263.877,7.607572968884632,9.843577009001208,53647494699056.58,91705835079793.84,91427109120674.12,0.0004874716853493,0.0008332914376242,0.0008307587748446,0.0003175310126482,0.0005427922933212,0.000541142558575
300,300,2.25,0.02,1600,1,100000.0,0.01715,5.72,0.00243,,1306.5,1.3065000000000002,1600.0,0.2041536741222443,0.0043365041034533,0.0117115316282323,-4.782424145567202e-07,-1.4278866174586304e-05,7120425000000.0,12129378736830.809,12107025866731.31,7.919365629834206,10.354035504364273,56429493498785.29,96125540058956.92,95948393169837.44,0.000493673745808,0.0008409548356082,0.0008394050650381,0.0003214856536559,0.0005476388349924,0.0005466296077264
301,301,2.25,0.02,1605,1,100000.0,0.01715,5.72,0.00243,,1292.3,1.2923,1605.0,0.2112877091568634,0.0046729657341577,0.0113585250030662,-7.954891407934221e-06,1.5810627054674687e-05,7043035000000.0,11955625450510.02,11949556173283.594,7.705734917049149,9.952066999542929,54238765147508.98,92070870157793.31,92024130350011.72,0.0004896167667064,0.0008311295736898,0.000830707650486,0.0003187831262587,0.000541137685315,0.0005408629765896
302,302,2.25,0.02,1610,1,100000.0,0.01715,5.72,0.00243,,1300.8,1.3008,1610.0,0.2020734893319059,0.0045700713813069,0.0116816878671996,-1.677268251606447e-05,-6.552890149636665e-05,7089360000000.0,11992064600624.62,12002834675022.26,8.087751818084367,10.537633654743146,57430103418350.15,97146358798736.1,97233605953130.84,0.0004941530554211,0.0008358886222743,0.0008366393339282,0.000321680695147,0.0005441415976869,0.0005446302913093
