,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.cFactor,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
268,268,0.02,1376,2.25,100000.0,17.15,2.43,0.81,,1.376,1681.0,1.6809999999999998,1376.0,0.0775188318852997,0.0138967369404682,0.0067503279166887,0.000303087362692,-0.0001285574497264,16617987906282.54,23824793330333.03,16391430999999.998,11590494999999.998,8386508999999.999,17.75052547277789,29.838633319739632,294978017636783.2,422902600893745.25,290956513500781.2,205737376739604.8,148864941632181.0,0.0009993199670723,0.0014327000248552,0.0009856960048091,0.0006969925087846,0.0005043213381184,0.0006537048509939,0.0009372002833195,0.0006447927402439,0.0004559374365687,0.0003299016491721
269,269,0.02,1376,5.0,100000.0,17.15,2.43,0.81,,1.376,2324.0,2.324,1376.0,0.0405420422471252,0.0147528680881154,0.0063348763902601,0.0002035562560609,-7.974272673300973e-05,22974541281499.48,32938024806480.64,22661324000000.0,16023979999999.998,11594435999999.998,33.94007612178369,78.87673690702529,779757679957154.1,1117919069233152.4,769127061580403.5,543855100973939.4,393516040429149.1,0.001381570257868,0.0019807226994429,0.0013627349882072,0.0009635993994143,0.0006972295001708,0.0009037537618739,0.0012956891483846,0.0008914326759827,0.0006303382525793,0.0004560924644116
270,270,0.02,1386,2.25,100000.0,17.15,2.43,0.81,,1.386,1698.0,1.698,1386.0,0.0918259401400973,0.0162110921211836,0.0049924960685639,4.501047654237096e-05,1.9720758411479503e-05,16315721889621.658,23968938451845.18,16557197999999.998,11707709999999.998,8471321999999.999,15.093774132727656,25.62922847737156,246265821014349.8,361781743193402.06,249910606882850.1,176713530351476.88,127864220873606.7,0.0009881649583723,0.0014516835496297,0.0010027900072775,0.0007090797969622,0.0005130673106663,0.0006461631090504,0.0009492588740762,0.000655726458763,0.0004636687450693,0.0003354957750762
271,271,0.02,1386,5.0,100000.0,17.15,2.43,0.81,,1.386,2277.0,2.277,1386.0,0.0560490354509966,0.0129705540951881,0.0065171568913506,6.41149236799225e-05,-4.111888087445206e-05,21879210095800.07,32142092376237.62,22203027000000.0,15699914999999.998,11359953000000.0,24.728347041971364,56.3064462145688,541036700253147.7,794820814934706.0,549044157038260.4,388232946649451.8,280912860164483.7,0.0013251187339304,0.0019466922511819,0.0013447307694764,0.0009508684909794,0.0006880178247275,0.000866497879451,0.0012729460873213,0.0008793222300373,0.0006217748719216,0.0004498962778849
272,272,0.02,1396,2.25,100000.0,17.15,2.43,0.81,,1.396,1725.0,1.725,1396.0,0.0887336905734628,0.0127438777885951,0.006695696639137,8.535460241622275e-05,0.0001234306442321,16097356317250.955,24251735148514.85,16820475000000.002,11893875000000.002,8606025000000.001,15.73246859200845,27.138508321214577,253251152675519.47,381539661525717.25,264627594640163.3,187120014874774.53,135394018014539.56,0.0009818297839947,0.0014791917016116,0.0010259351293752,0.000725445873966,0.0005249092770437,0.0006417579687636,0.0009668509524899,0.0006705867508238,0.0004741765610635,0.0003430988924069
273,273,0.02,1396,5.0,100000.0,17.15,2.43,0.81,,1.396,2357.0,2.357,1396.0,0.0666727811858436,0.0150534677470488,0.0061914385109484,0.0002329823904013,-5.325342219743035e-05,21995054399861.16,33137008547854.78,22983107000000.0,16251515000000.0,11759073000000.0,20.938079605660835,49.351053630542594,460534199955133.6,693825322868446.9,481222123951420.8,340275514782591.1,246212406562776.97,0.0013415494497829,0.0020211332409847,0.0014018139709782,0.0009912324202538,0.0007172238643432,0.0008768832071744,0.00132108272175,0.000916274186488,0.0006479038576386,0.0004688023706685
274,274,0.02,1406,2.25,100000.0,17.15,2.43,0.81,,1.406,1639.0,1.6389999999999998,1406.0,0.0987745384500158,0.0124349695833864,0.0061093450369502,0.0001010386724195,1.0802089672505216e-05,14832553860070.668,22949230792079.207,15981888999999.998,11300904999999.998,8176970999999.999,14.234437559143812,23.330243159436705,211133061763813.44,326669392740231.94,227493201047667.3,160862026584316.06,116394583122429.72,0.0009111325362828,0.0014097229010317,0.0009817337726553,0.0006941907868381,0.0005022941023256,0.0005952049054445,0.0009209132070233,0.0006413257501581,0.000453485903737,0.0003281277989476
275,275,0.02,1406,5.0,100000.0,17.15,2.43,0.81,,1.406,2406.0,2.406,1406.0,0.0597011945033045,0.0159671631529731,0.0061661016410673,0.000516746000024,-7.671896017615157e-05,21773718479151.94,33688742700270.03,23460906000000.0,16589370000000.002,12003534000000.0,23.55061756632315,56.6627858645735,512784516899290.7,793390695624320.1,552518824965456.25,390689908536234.4,282690638678357.2,0.0013375136560686,0.0020694284929117,0.0014411540311219,0.0010190500507215,0.0007373518060985,0.0008737419173273,0.0013518713704077,0.0009414458541064,0.0006657029190917,0.0004816811984552
276,276,0.02,1416,2.25,100000.0,17.15,2.43,0.81,,1.416,1682.0,1.6820000000000002,1416.0,0.1008760601930589,0.0139128298597541,0.0059057529648753,0.0004315897561586,-8.371933753888527e-05,14744433396466.43,23457788081395.35,16401182000000.002,11597390000000.002,8391498000000.001,14.037027192477842,23.61027973774773,206968012523877.7,329277609173929.1,230223837722778.16,162792878791770.6,117791685611623.42,0.0009119271455264,0.0014508386419622,0.0010143952420785,0.0007172859393017,0.0005190050110481,0.0005954767630531,0.000947379077886,0.0006623871195991,0.0004683785447272,0.0003389036344662
277,277,0.02,1416,5.0,100000.0,17.15,2.43,0.81,,1.416,2354.0,2.354,1416.0,0.064322333973223,0.014348728526166,0.006768707860534,0.0004112057020142,-2.1109181112332184e-05,20635193944876.32,32829746220930.227,22953854000000.0,16230829999999.996,11744105999999.998,22.01412654878896,51.8212538958492,454265770861310.9,722718187872184.1,505309046738425.6,357307545611880.25,258536235686391.7,0.0012762642690661,0.0020304840446962,0.0014196708679268,0.0010038591564306,0.0007263601640946,0.0008333842450815,0.0013258801125706,0.0009270269200572,0.0006555071904209,0.0004743038974634
278,278,0.02,1426,2.25,100000.0,17.15,2.43,0.81,,1.426,1631.0,1.6310000000000002,1426.0,0.0948987321694403,0.0151436482249537,0.0063604507711873,9.218216003483705e-05,-2.553280417027152e-05,13834577701766.78,22656439098837.21,15903881000000.002,11245745000000.002,8137059000000.001,15.026544268830666,24.50829370246281,207885894276176.16,340447985092743.25,238980371892714.9,168984685078481.12,122271877281587.0,0.0008615698811365,0.0014109650444096,0.0009904389680813,0.0007003462911415,0.0005067480270493,0.0005622623551837,0.0009207988189015,0.0006463625981499,0.0004570474940256,0.0003307048510071
279,279,0.02,1426,5.0,100000.0,17.15,2.43,0.81,,1.426,2413.0,2.413,1426.0,0.0593034778078163,0.0162659768254743,0.0064117566748925,0.0004756646057616,-8.840505189947325e-05,20467710603533.56,33519305668604.65,23529163000000.0,16637635000000.0,12038457000000.0,24.045807306971305,58.02253303172176,492162625187421.44,805998765170738.2,565777719592318.9,400065365253721.5,289474417295259.8,0.0012746585672485,0.0020874669847704,0.0014653152850891,0.0010361346416459,0.0007497136660147,0.0008318449191038,0.0013622854383871,0.0009562679027197,0.0006761836928779,0.0004892647489148
280,280,0.02,1436,2.25,100000.0,17.15,2.43,0.81,,1.436,1705.0,1.7049999999999998,1436.0,0.0979738884198013,0.0133290667706869,0.0052073291790552,0.0002250166647362,-2.3377938498758183e-05,13970064461510.658,23590211482558.137,16625455000000.0,11755975000000.0,8506245000000.0,14.65696649547056,24.990127874777308,204758766751925.7,345760939320919.6,243678736906953.6,172306931696589.53,124675747967263.98,0.0008759157167441,0.0014790938907848,0.0010424073111934,0.0007370934684318,0.0005333371013787,0.000571290065222,0.0009646951518086,0.0006798792731031,0.0004807473682746,0.000347853316943
281,281,0.02,1436,5.0,100000.0,17.15,2.43,0.81,,1.436,2439.0,2.439,1436.0,0.0687666222247571,0.0161172130452045,0.005969921069027,-0.0001182424831448,-7.464912044777707e-05,19984156728225.51,33745762936046.52,23782689000000.0,16816905000000.002,12168171000000.0,20.8822238688207,50.931744016053685,417313634628404.56,704686576254675.5,496635435900539.6,351174374990690.25,254098470896091.84,0.0012529961484685,0.0021158416420083,0.0014911621302057,0.0010544111258095,0.000762937941503,0.0008172296006314,0.0013799950001532,0.0009725663032836,0.0006877084054087,0.0004976036598382
282,282,0.02,1446,2.25,100000.0,17.15,2.43,0.81,,1.446,1645.0,1.645,1446.0,0.0793431228480585,0.0139766251934606,0.0061885731154422,-4.477143634815301e-05,-0.0001416990253956,13002843941091.434,22666931952662.723,16040395000000.0,11342275000000.0,8206905000000.0,18.224641885713,29.97953590199788,236972174322204.44,413096717485103.3,292330454580381.3,206708900044275.38,149567904615067.44,0.0008208283779628,0.0014308916628078,0.0010125793610523,0.0007160019171834,0.0005180759339852,0.0005349731724825,0.0009325806379049,0.0006599464732407,0.0004666527466921,0.0003376549025738
283,283,0.02,1446,5.0,100000.0,17.15,2.43,0.81,,1.446,2432.0,2.432,1446.0,0.0612172969531457,0.0150679022788359,0.0066832906545764,9.730606236706456e-05,8.494101321568416e-05,19223657425370.44,33511233136094.67,23714432000000.0,16768639999999.998,12133247999999.998,23.620775041843725,57.44572490176394,454077687526143.75,791561299282471.4,560153263517100.1,396088273197662.3,286596721534900.25,0.0012135286414624,0.0021154580692696,0.0014970170249722,0.0010585511626688,0.0007659335388766,0.0007909147449711,0.0013787453564649,0.0009756777039036,0.000689908498453,0.000499195576328
284,284,0.02,1456,2.25,100000.0,17.15,2.43,0.81,,1.456,1691.0,1.691,1456.0,0.0968747795250237,0.0176724024075906,0.0058133248736937,0.0002867419294341,2.4731836192248247e-05,12876000689962.828,23200720118343.2,16488941000000.002,11659445000000.002,8436399000000.001,15.029711625035493,25.415242357935018,193522577253899.3,348700132871857.6,247824028232224.4,175238096057961.97,126796644123737.8,0.0008181720038489,0.0014742294697731,0.0010477469071458,0.0007408691339114,0.0005360690513537,0.0005329219022762,0.0009602493971039,0.0006824570777703,0.000482570151905,0.0003491722244894
285,285,0.02,1456,5.0,100000.0,17.15,2.43,0.81,,1.456,2400.0,2.4,1456.0,0.0641950162921602,0.0162041270414156,0.0059906818906003,0.0002613924534641,6.389613529982808e-05,18274631375464.688,32928284023668.645,23402400000000.0,16548000000000.0,11973600000000.0,22.68088839441281,54.43413214659076,414484874675949.3,746842734960355.1,530787222561406.5,375323341150743.3,271571885279341.28,0.0011612139617015,0.0020923422397726,0.0014870446937611,0.0010514996578282,0.000760831297013,0.0007563646158858,0.0013628613560315,0.0009685966804546,0.0006849014574643,0.0004955726426815
286,286,0.02,1466,2.25,100000.0,17.15,2.43,0.81,,1.466,1624.0,1.624,1466.0,0.0781575335172419,0.0147429632813549,0.006330163740507,-0.0001202987865026,1.1868547135153507e-05,11886482224535.318,22185377514792.902,15835624000000.0,11197480000000.0,8102136000000.0,18.756989045420585,30.46135020976304,222954616874195.5,416130883013490.6,297028625895399.3,210031009696316.1,151971676196507.75,0.0007602876619602,0.0014190294892806,0.0010128841585939,0.0007162174416475,0.0005182318805481,0.0004948560631161,0.0009236179694152,0.0006592660807124,0.0004661716363975,0.0003373067866551
287,287,0.02,1466,5.0,100000.0,17.15,2.43,0.81,,1.466,2404.0,2.404,1466.0,0.0729493997239387,0.0153940550632369,0.0058104872394146,6.062892498591275e-05,-9.634806645015813e-05,17595506938289.965,32840915976331.36,23441404000000.0,16575580000000.0,11993556000000.0,20.09612149719888,48.3110760792661,353601445236681.0,659975037539654.8,471081302848923.8,333104869566539.8,241023958559458.62,0.0011254504552662,0.0021005830617184,0.0014993679293472,0.0010602135035226,0.0007671363551957,0.0007325332362877,0.0013672275852674,0.0009759086564241,0.0006900718065884,0.0004993137408368
288,288,0.02,1476,2.25,100000.0,17.15,2.43,0.81,,1.476,1632.0,1.632,1476.0,0.0802935378510483,0.0127876877534532,0.0061303489889366,1.486918446019937e-06,-4.042376173789271e-05,11463323313011.156,22198097041420.12,15913632000000.002,11252640000000.0,8142048000000.001,18.382550321024738,30.000322123912373,210725117647603.6,408057635894895.7,292533141030269.6,206852221044375.72,149671607076198.8,0.0007380060530275,0.001429108255515,0.0010245158773741,0.0007244423109932,0.0005241831311885,0.0004799876107403,0.0009294696896318,0.0006663291257965,0.0004711659647591,0.000340920521854
289,289,0.02,1476,5.0,100000.0,17.15,2.43,0.81,,1.476,2474.0,2.474,1476.0,0.0669047485666851,0.0139512759980642,0.0064299141452911,-0.0002259859852234,-5.769323122517886e-07,17377611443866.178,33650791715976.336,24123974000000.0,17058230000000.002,12342786000000.0,22.06121436251785,54.579444332869166,383371211171675.1,742377329514593.8,532204161689807.2,376325268675132.9,272296847776684.2,0.0011187665289156,0.002166430039304,0.0015530957601861,0.0010982048268365,0.0007946256535297,0.0007276282775561,0.0014090122623463,0.001010109226238,0.0007142552676557,0.0005168121146243
290,290,0.02,1486,2.25,100000.0,17.15,2.43,0.81,,1.486,1585.0,1.585,1486.0,0.1054411317231824,0.0141659625859817,0.0064614286660199,0.0002546790012166,-3.906187969387058e-05,10661284921062.768,21467384484170.305,15455335000000.0,10928575000000.0,7907565000000.0,14.093171950214238,22.337677541089565,150251321602763.8,302543540856773.3,217814693703164.4,154018286645812.56,111442673252495.86,0.0006908435409216,0.0013910709657585,0.0010014945137087,0.0007081637444386,0.0005124044845546,0.0004489748486919,0.0009040482242013,0.000650864951503,0.0004602311394332,0.0003330084343194
291,291,0.02,1486,5.0,100000.0,17.15,2.43,0.81,,1.486,2411.0,2.411,1486.0,0.0583214157068141,0.0166270007984693,0.0063075999390244,9.356211167253394e-05,7.58095252820831e-05,16217260532922.607,32654803780021.832,23509661000000.0,16623845000000.0,12028479000000.0,25.4794912296064,61.431053354581024,413207547516843.6,832027786517584.1,599014201260519.6,423567112879836.2,306479525186004.75,0.0010508667363798,0.0021160076330876,0.0015234090047644,0.0010772131153575,0.0007794367269787,0.0006829516468115,0.0013751799801574,0.000990053878911,0.0007000739919076,0.0005065510000909
292,292,0.02,1496,2.25,100000.0,17.15,2.43,0.81,,1.496,1582.0,1.582,1496.0,0.0906332309850768,0.0136641193689727,0.0059442452050558,9.911150925481552e-06,4.362328280432062e-05,10165348420485.176,21336080813318.777,15426082000000.0,10907890000000.0,7892598000000.0,16.50608704710443,26.112629708519204,167790125892673.8,352175207148694.4,254624252287770.8,180046581840239.94,130275909615802.31,0.0006628232247603,0.0013912016886633,0.0010058450525957,0.0007112400407801,0.0005146303935391,0.0004306456888394,0.0009038835501662,0.0006535118555893,0.000462102783744,0.0003343626958809
293,293,0.02,1496,5.0,100000.0,17.15,2.43,0.81,,1.496,2361.0,2.361,1496.0,0.071304486910094,0.0157626373389627,0.0068484332381844,0.0003566154379588,7.573048882431412e-05,15170915057373.893,31842279899017.465,23022111000000.0,16279095000000.0,11779029000000.0,20.98044688108151,49.53483508623344,318292577498632.56,668065261993865.2,483014176925862.3,341542687919579.6,247129292245218.62,0.0009892071009223,0.0020762498021076,0.0015011379071925,0.001061465067182,0.0007680419463627,0.0006427019414347,0.0013489690657032,0.0009753106770204,0.0006896489711881,0.0004990077907553
294,294,0.02,1506,2.25,100000.0,17.15,2.43,0.81,,1.506,1645.0,1.645,1506.0,0.1038656949799587,0.0125256981830696,0.0063524393107173,-2.7448350751765688e-05,2.3447907741009576e-06,10075459676549.86,22091465543122.28,16040395000000.0,11342275000000.0,8206905000000.0,14.499493796200827,23.851667294750364,146089065074006.28,320315067591485.75,232577607791110.8,164457245997303.75,118995968133509.56,0.0006611347626342,0.0014496049110382,0.0010525438125236,0.0007442610591068,0.0005385233392145,0.0004294209017874,0.0009415488086776,0.0006836492931393,0.0004834131756943,0.0003497822093603
295,295,0.02,1506,5.0,100000.0,17.15,2.43,0.81,,1.506,2563.0,2.563,1506.0,0.0748162812399186,0.0156908888383843,0.0060178492808103,0.0002320922193,3.5827430792589783e-06,15698117417019.63,34419711967794.76,24991813000000.0,17671885000000.0,12786807000000.0,20.12930842112565,51.59141748334504,315992247118232.44,692844997966050.4,503067911880097.44,355722823547664.0,257389581824408.4,0.0010300841316909,0.0022585637610887,0.0016399208458955,0.0011595994495384,0.0008390488257791,0.0006690612591376,0.0014669845572284,0.0010651630020159,0.0007531841758691,0.0005449798192039
296,296,0.02,1516,2.25,100000.0,17.15,2.43,0.81,,1.516,1652.0,1.652,1516.0,0.093644515816095,0.0143071125353993,0.0059338081505296,1.1634239972072137e-05,-3.5746712206553634e-06,10050768000000.0,22089992605130.92,16108652000000.0,11390540000000.0,8241828000000.0,16.188881823866932,26.74403277302817,162710695391103.4,357612279774558.9,260781063569797.7,184400105970029.25,133425979504637.56,0.0006636252470078,0.0014585429490543,0.0010636110755379,0.0007520867978499,0.0005441857918017,0.0004309262190635,0.0009471074242755,0.0006906577189495,0.0004883688823871,0.000353367999163
297,297,0.02,1516,5.0,100000.0,17.15,2.43,0.81,,1.516,2614.0,2.614,1516.0,0.0751015198120512,0.0142220341036135,0.0064395766584714,0.0003139144223596,1.6624242755149474e-05,15903576000000.0,34953535514414.176,25489114000000.0,18023530000000.0,13041246000000.0,20.186009601322784,52.76622909785775,321029737831366.56,705572403494141.5,514523499933210.9,363823149629729.25,263250716969212.4,0.0010500704574324,0.0023078881772566,0.0016829778156515,0.0011900453326753,0.0008610784865434,0.0006818650948136,0.0014986312391382,0.0010928445988705,0.0007727580257627,0.0005591428267628
298,298,0.02,1526,2.25,100000.0,17.15,2.43,0.81,,1.526,1591.0,1.591,1526.0,0.0970057263148191,0.0148072730384401,0.0067235820418595,0.000253090360444,2.184364367359056e-06,9679644000000.0,21177539690558.05,15513841000000.0,10969945000000.0,7937499000000.0,15.731030094528338,25.02806888039458,152270771068320.62,333144514200237.06,244048699652727.6,172568534930320.66,124865035644288.6,0.0006429817720483,0.0014067430576847,0.0010305251905397,0.0007286915381777,0.0005272577351659,0.0004190227752448,0.0009167559730498,0.0006715797306727,0.0004748787040291,0.0003436069404498
