,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,PhotonFlux11,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,FluxPerMilPerBwAbs11,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,AXUVCurrentAmp11,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9,GaAsPCurrentAmp11
1105,1105,0.02,3516,2,100000.0,17.15,2.43,0.81,3.450022442743,,18.2,0.0098553235173779,3516.0,0.1383121910945561,0.0162110140690404,0.0066770546350051,0.0001780551210415,0.0003199256376656,421807846.5437778,8980170789.034824,23987857441.298023,18133795271.975506,10150983222.899328,5735798287.11399,25.572983599578347,0.2521137777827522,10790469689.101795,229726074315.6439,613644935123.219,463889351120.26416,259677191116.2349,146730218669.56183,6.431571905596727e-08,1.369263626256948e-06,3.657580845379073e-06,2.764974837920088e-06,1.5477848277487449e-06,8.74573562863854e-07,2.4356248638360785e-08,5.185377046559425e-07,1.3851193734993022e-06,1.0470910629575662e-06,5.861433667642898e-07,3.311994557833171e-07
1106,1106,0.02,3520,2,100000.0,17.15,2.43,0.81,3.45245900553819,,16.4,0.008888529947932,3520.0,0.157613758654274,0.0160399980912636,0.0061314125691128,8.010619555428003e-05,0.0001310630371961,380429081.7714937,8159670492.201665,21599127773.475,16354895104.19506,9155185846.37006,5173124429.69648,22.750644647011956,0.2005183760282616,8582186494.0096,184075869193.9442,487259653748.67566,368953811892.0015,206533927309.10947,116701694848.44827,5.8069961593604475e-08,1.2455192696946004e-06,3.296962772721001e-06,2.496465638603556e-06,1.397478047696556e-06,7.896429356887336e-07,2.1959782830164908e-08,4.710065569647519e-07,1.246782062553755e-06,9.440654300818556e-07,5.28471409230604e-07,2.986120001671957e-07
1107,1107,0.02,3524,2,100000.0,17.15,2.43,0.81,3.46753898002341,,18.2,0.0098737923434522,3524.0,0.1513992982792356,0.0168795051062126,0.0070292768150611,-0.0001633735310956,0.0002552013510826,422598312.2997563,8993050066.41631,23953820225.21516,18167777911.95214,10170006113.755816,5746547143.88921,24.179618526815585,0.2433612541972022,10415861679.64026,221653430322.81183,590394402682.4128,447784707722.8522,250662091823.11835,141636249942.77173,6.457999179524733e-08,1.3742863674558707e-06,3.660538787272664e-06,2.776336095870445e-06,1.5541446623622602e-06,8.781671781503258e-07,2.4385051793904304e-08,5.189230180814963e-07,1.382199431121772e-06,1.0483293294575684e-06,5.868365268159214e-07,3.315911248610352e-07
1108,1108,0.02,3528,2,100000.0,17.15,2.43,0.81,3.46995919067321,,17.2,0.0093433176746329,3528.0,0.1497374551421189,0.0153007344984535,0.0067674735968956,0.0001401346048897,-4.728698553202647e-05,399893996.4742907,8442621850.798345,22629515407.96104,17191704521.324654,9623617204.87195,5437810886.636383,24.30338964397412,0.2258479270239913,9666291276.62683,204076186858.87857,547003679252.1071,415560185724.1441,232623364834.7111,131443493527.96297,6.117980208738727e-08,1.29163713005054e-06,3.462090669524577e-06,2.630159715906368e-06,1.4723176670562816e-06,8.319309536182096e-07,2.3066540178968284e-08,4.869842454606482e-07,1.3053074839593734e-06,9.916456525537766e-07,5.551059902882553e-07,3.136618314055968e-07
1109,1109,0.02,3532,2,100000.0,17.15,2.43,0.81,3.47235720805989,,16.7,0.0090808289775646,3532.0,0.1495412883546482,0.0169991762489552,0.0069169973296681,-0.0004975848570442,-0.0002591189227469,388659480.2397685,8038349810.940259,21793989546.155243,16708725318.71902,9353253846.891624,5285042464.942646,24.13370259004436,0.2208546251825905,9452577957.814877,195500514211.6292,530051100438.2174,406372510335.9667,227480263938.0683,128537391856.26772,5.9528888337715425e-08,1.2311909335641513e-06,3.338068504918621e-06,2.559185853770943e-06,1.4325877333609084e-06,8.094816124427656e-07,2.2410345251000616e-08,4.634962059856482e-07,1.256654873887885e-06,9.63435403314045e-07,5.393143833768839e-07,3.047388069178121e-07
1110,1110,0.02,3536,2,100000.0,17.15,2.43,0.81,3.47476477788348,,15.5,0.0084345789888103,3536.0,0.1508104933537875,0.0157787985254937,0.0065942076887728,0.0007189994550747,0.0001153422839591,360999980.721086,7452793994.512888,20242989573.145008,15519625339.411177,8687616358.474733,4908924971.487664,25.216853740120094,0.2053409267869399,8788591666.48103,181439242908.9402,492818224288.6559,377827305287.9696,211501154590.54816,119508419389.99908,5.5355832120356535e-08,1.1428133939613793e-06,3.1040653525433574e-06,2.379783436949907e-06,1.3321613804665242e-06,7.527358479917641e-07,2.080789874340378e-08,4.2957615256242e-07,1.166798060377782e-06,8.945451796229663e-07,5.007508342454647e-07,2.8294852964161214e-07
1111,1111,0.02,3540,2,100000.0,17.15,2.43,0.81,3.47714994222949,,15.2,0.0082772056331879,3540.0,0.1345153058684285,0.0154972445574128,0.006895120262951,0.0004673043387794,-0.0001392653592499,354264401.1004473,7184614489.607203,19699749406.987488,15230058365.06596,8525521802.183662,4817333678.515429,27.10550065666856,0.2209056009076155,9454759718.845943,191746061587.8103,525755330160.125,406466305670.0126,227532768934.8441,128567059728.23228,5.4385357467817685e-08,1.1029553804220968e-06,3.024232494705749e-06,2.338062096747302e-06,1.308806499809631e-06,7.395392066885487e-07,2.0412226735066538e-08,4.139675889261159e-07,1.135072421249027e-06,8.775349811337015e-07,4.912288209607134e-07,2.7756812990207305e-07
1112,1112,0.02,3544,2,100000.0,17.15,2.43,0.81,3.49238843434827,,17.5,0.0095403170245291,3544.0,0.154378051483813,0.0154866376313813,0.0064338813538515,-5.291913603406418e-05,-3.9291511527170015e-05,408325568.64984894,8216121021.524531,22667793250.28133,17554183325.133694,9826526535.265057,5552464508.275984,23.63881468228163,0.2259485307253167,9670597115.043558,194586874660.6428,536853709003.3527,415745296534.5829,232726986647.07623,131502044882.13435,6.275256002558803e-08,1.2626753433186074e-06,3.4836467902055403e-06,2.697773608576681e-06,1.5101667482793375e-06,8.533175218432763e-07,2.3518104791555498e-08,4.732194356655979e-07,1.3055845089891553e-06,1.011058710665003e-06,5.659730826005177e-07,3.198022660907781e-07
1113,1113,0.02,3548,2,100000.0,17.15,2.43,0.81,3.49475526278848,,18.1,0.0098762084135879,3548.0,0.1389625290778297,0.0165900731176926,0.0073194706653421,0.0002894226965938,-0.000335057317213,422701720.1015671,8438232468.569601,23426366357.03077,18172223481.001945,10172494665.995655,5747953296.708224,26.339464693626034,0.2545717601482885,10895671334.346745,217506111870.6977,603844215071.7404,468412038672.8509,262208912952.73712,148160764406.3039,6.503240210746614e-08,1.2982169243135296e-06,3.604132191563309e-06,2.795785511162095e-06,1.5650321067918249e-06,8.843191127697497e-07,2.43367567072086e-08,4.858253488467062e-07,1.3487567034929622e-06,1.046253092085603e-06,5.856742852435713e-07,3.309344019531636e-07
1114,1114,0.02,3552,2,100000.0,17.15,2.43,0.81,3.4971314644563,,17.7,0.0096640249495546,3552.0,0.1391445371963982,0.0161850687262216,0.0071337764466233,2.2962271651839225e-05,0.0002358177764438,413620267.8409399,8270472551.828888,22884411080.54546,17781805907.180595,9953945698.041311,5624462520.640818,27.07845805666721,0.2568274487365903,10992214805.926071,219792930628.7741,608167398608.2462,472562505675.3264,264532272198.6881,149473575164.69562,6.370555335143122e-08,1.273813377526982e-06,3.5246436994436703e-06,2.7387434151082578e-06,1.53310093345734e-06,8.662764497788074e-07,2.3804743210337062e-08,4.759836270889358e-07,1.31704747481491e-06,1.0233814838088829e-06,5.728711566973637e-07,3.237000128134618e-07
1115,1115,0.02,3556,2,100000.0,17.15,2.43,0.81,3.49945201048734,,19.7,0.0107598385786035,3556.0,0.1342910919015871,0.0149802231092802,0.0070145764958228,0.0002063981617845,0.0002579351283844,460521091.1642324,9160926565.82307,25436258399.818817,19798102984.63055,11082633735.961666,6262226052.7472725,27.36952924268187,0.303246701143923,12978958808.95991,258184241353.93613,716875201504.2341,557973930104.8185,312344102178.2408,176489580065.76324,7.100902117717762e-08,1.4125486128562853e-06,3.9220870575431735e-06,3.052724274906701e-06,1.708861958235816e-06,9.65589960867228e-07,2.6493801779302772e-08,5.270285709088408e-07,1.4633492384642936e-06,1.138985870885914e-06,6.37584482072006e-07,3.602661830736967e-07
1116,1116,0.02,3560,2,100000.0,17.15,2.43,0.81,3.50178171544752,,17.4,0.0095043710192439,3560.0,0.1515277304932566,0.0160096340964289,0.0061728953303666,-0.0002709945077481,0.0001322470099352,406787079.62364346,7926645430.049501,22335271895.22341,17488042675.408974,9789502149.821323,5531543933.20001,24.74427754957998,0.2374738334739769,10163880072.686214,198053177117.2968,558063508663.8458,436951853592.1176,244598048478.1963,138209771081.85458,6.27942997783915e-08,1.2236085517565067e-06,3.447817861664018e-06,2.699568027856081e-06,1.511171232984655e-06,8.538851044631738e-07,2.3393491228521843e-08,4.558451328174583e-07,1.2844557099772506e-06,1.005701492067294e-06,5.629742047985396e-07,3.181077545560681e-07
1117,1117,0.02,3564,2,100000.0,17.15,2.43,0.81,3.51720839570066,,19.2,0.0104914494409453,3564.0,0.1357279482603186,0.0150340562124078,0.0063266825830593,-0.0006088577612232,0.0002180128025454,449034036.0724637,8733082514.642963,24570974590.69416,19304266971.33956,10806192924.173777,6106023574.630231,26.768055187550956,0.275096832716559,11774144440.268726,228990603553.26376,644276782222.1814,506178172198.4688,283349737698.05585,160106356641.03738,6.939356668957519e-08,1.3496075914112712e-06,3.797190027733298e-06,2.983274829645289e-06,1.669985366594917e-06,9.43622799376934e-07,2.5813051565420708e-08,5.020276664265466e-07,1.4124805319209178e-06,1.1097199738405164e-06,6.212019418781152e-07,3.510092525952068e-07
1118,1118,0.02,3568,2,100000.0,17.15,2.43,0.81,3.51951777807398,,17.7,0.0096759534497003,3568.0,0.1384123713557322,0.0172448256884068,0.0067494195723972,0.0002952662287915,2.1085534121070796e-05,414130807.6471778,8038782126.011106,22583675351.600773,17803754347.44877,9966232053.19143,5631404907.725642,26.73726576189132,0.261420924656539,11188815575.29987,217188504204.65265,610156438148.362,481014501368.0317,269263552396.2352,152146978150.10568,6.407150300514578e-08,1.2437057172120347e-06,3.4939927106077143e-06,2.754475830127761e-06,1.5419076657780404e-06,8.712526810512813e-07,2.3797420786352744e-08,4.619368502173331e-07,1.2977378531623202e-06,1.0230666880114263e-06,5.726949394846572e-07,3.23600441534049e-07
1119,1119,0.02,3572,2,100000.0,17.15,2.43,0.81,3.52180316451671,,17.8,0.0097340244993074,3572.0,0.1368329356136754,0.0163224816517456,0.0061200885345886,0.0009053403959278,-0.0001912509169198,416616248.5703621,7913761917.937019,22738681230.38238,17910605078.72585,10026045234.286757,5665202258.596979,26.96151824333153,0.2560120430600321,10957315442.969378,208137791007.80615,598044132588.2352,471062159230.4592,263692404351.8332,148999009060.93878,6.452829410810405e-08,1.2257360539693591e-06,3.5219181083301643e-06,2.7741135784792383e-06,1.5529005357791394e-06,8.774641862363679e-07,2.3931001936368885e-08,4.545772096791566e-07,1.3061406664335915e-06,1.0288094290401578e-06,5.75909626038784e-07,3.25416895489876e-07
1120,1120,0.02,3576,2,100000.0,17.15,2.43,0.81,3.5240643801977,,17.0,0.0092980615427831,3576.0,0.1623834322011829,0.0157010485324749,0.0069658434713363,0.0006463279138095,-0.0002490608321765,397957034.0311197,7484939541.94045,21645887271.599216,17108433238.721031,9577003389.066666,5411471817.899804,22.82316565254385,0.2150993565054977,9206252458.435305,173154981986.9257,500751301944.7988,395782815970.11584,221552337200.66275,125187825486.1997,6.170721606919016e-08,1.1606146947593008e-06,3.356411191800811e-06,2.65283358802126e-06,1.4850101063379875e-06,8.39102797950203e-07,2.2850370987180572e-08,4.2977917394112994e-07,1.2428893378073916e-06,9.823523975797254e-07,5.499037877756073e-07,3.10722334451848e-07
1121,1121,0.02,3580,2,100000.0,17.15,2.43,0.81,3.53967455909756,,14.8,0.0080973079652481,3580.0,0.1345250200762836,0.0169360885214285,0.0062284513872613,0.0004988139816526,-3.2737108698607713e-05,346564780.9126235,6502138296.094316,18704781399.723373,14899046656.056711,8340227204.20566,4712633235.774461,27.559034313342853,0.2199170504272535,9412449758.286451,176593391493.08456,508008386486.9556,404647372786.1465,226514561940.07117,127991723348.66158,5.3798544528773815e-08,1.0093511975842375e-06,2.9036130341464377e-06,2.312834624601491e-06,1.294684599641052e-06,7.315596475641673e-07,1.9891793996993745e-08,3.732035182146257e-07,1.0735991619872792e-06,8.551612372539369e-07,4.787043882454102e-07,2.704912174357561e-07
1122,1122,0.02,3584,2,100000.0,17.15,2.43,0.81,3.54191343874789,,16.0,0.0087569518858812,3584.0,0.124253569731344,0.0153197188628027,0.0071307758734287,-0.0007608604968,-0.0003102488614505,374797540.7157205,6996804556.819174,20158503241.2988,16112791470.021631,9019660442.45776,5096545997.582929,30.00997107346054,0.2629963382038034,11256243275.122787,210134074224.83893,605417570545.1555,483913262294.9982,270886228349.91748,153063868834.6136,5.8242681394453226e-08,1.0872874400506571e-06,3.1325853404212926e-06,2.5038909758363064e-06,1.40163462234315e-06,7.919916021395273e-07,2.150392734492001e-08,4.01440138985773e-07,1.1565897371029403e-06,9.244679045479628e-07,5.175010552632617e-07,2.9241321763419266e-07
1123,1123,0.02,3588,2,100000.0,17.15,2.43,0.81,3.54416106998752,,17.3,0.009470034260143,3588.0,0.1490173017630507,0.0144504587839684,0.0067497577358195,-0.0011993239401503,0.0002880805954828,405317466.33412576,7528677236.813785,21724258592.76833,17424863038.66335,9754135287.947422,5511559939.403299,24.487647602776992,0.2357589486302903,10090483001.376429,187428364161.08087,540831028157.8861,433796465479.7343,242831717089.19916,137211708102.829,6.305201357462377e-08,1.171176420369764e-06,3.379470073368853e-06,2.7106473125539198e-06,1.5173732238752913e-06,8.573895303839025e-07,2.3245985398853968e-08,4.317887474787127e-07,1.245941366938575e-06,9.993601199507311e-07,5.594244149724202e-07,3.161019509844162e-07
1124,1124,0.02,3592,2,100000.0,17.15,2.43,0.81,3.55991899214664,,16.3,0.0089241854642326,3592.0,0.1382314442327251,0.0161922390646601,0.0064079446895925,-0.0008565946153734,0.0003711099970864,381955137.8691565,6955510150.822912,20543474938.66352,16420501254.18804,9191911028.15961,5193875940.183391,26.64191538939851,0.2384114968094141,10204012063.442928,185817920613.25745,548823265655.2716,438677154129.3221,245563841713.69662,138755491143.07907,5.948220066077693e-08,1.0831875512852692e-06,3.1992529420819727e-06,2.557178719996017e-06,1.4314641747803791e-06,8.088467473030877e-07,2.189760679600136e-08,3.987615592711089e-07,1.1777638047755874e-06,9.413924416972548e-07,5.269751168196589e-07,2.977665223194577e-07
1125,1125,0.02,3596,2,100000.0,17.15,2.43,0.81,3.56217722625713,,17.4,0.0095291106593648,3596.0,0.1580296671668881,0.0157768935114132,0.0067199021003413,-0.0003203209507441,0.000394118731468,407845936.2208166,7415553915.117746,21783546967.3081,17533563613.23137,9814983979.14582,5545942403.750358,23.177989736130137,0.2213653794032249,9474438238.458029,172266538251.58966,506041257315.77216,407312298101.9339,228006340785.3217,128834650812.67696,6.358488600157141e-08,1.1561158478136186e-06,3.3961460140091647e-06,2.7335558467965274e-06,1.5301970229350128e-06,8.646355993671625e-07,2.3372876088470908e-08,4.249713124310295e-07,1.2483737088374885e-06,1.0048152337099644e-06,5.624780927832952e-07,3.178274271843473e-07
1126,1126,0.02,3600,2,100000.0,17.15,2.43,0.81,3.56437602059034,,16.0,0.008765691075517,3600.0,0.130051924622003,0.0157963807550631,0.0066395797223907,0.000390407430968,-0.0002707862577598,375171578.0321327,6696987981.695078,19985775652.179028,16128871578.951502,9028661807.782637,5101632205.950964,28.920715399650213,0.25302715105465,10829562065.139025,193312743405.75266,576901904404.6023,465569957940.55615,260617965586.28955,147261801913.80634,5.855598782801087e-08,1.0452517453411285e-06,3.1193376693426342e-06,2.5173602243817742e-06,1.4091744734311023e-06,7.962519840164091e-07,2.1492044593191727e-08,3.836430389999645e-07,1.1449033101046058e-06,9.239570572774012e-07,5.172150918455018e-07,2.9225163442143895e-07
1127,1127,0.02,3604,2,100000.0,17.15,2.43,0.81,3.58031652977732,,15.6,0.0085480472943604,3604.0,0.1537554423633633,0.0143369284314514,0.006504702533429,0.0005239760886841,0.0001047290692527,365856424.198628,6476000630.207491,19455355641.964424,15728407021.623264,8804488713.19128,4974963525.317793,23.96664564391379,0.2064237368211653,8834935935.94588,156386623015.71494,469820425004.9725,379819675750.9444,212616448925.8004,120138614829.91826,5.716459586095615e-08,1.0118667715948688e-06,3.0398743032601915e-06,2.4575433734616667e-06,1.3756900405790852e-06,7.773316539971142e-07,2.0949176832262252e-08,3.708200086009786e-07,1.1140263193978714e-06,9.006188170879101e-07,5.041507508698628e-07,2.848696475788933e-07
1128,1128,0.02,3608,2,100000.0,17.15,2.43,0.81,3.58252485099205,,16.2,0.0088817879617582,3608.0,0.1617729641087175,0.0149244058549117,0.0064446685159885,-0.0005008249766511,0.0003144556258774,380140524.763256,6671999116.872848,20179422249.11489,16342489849.635303,9148241600.611069,5169200593.7433405,23.0125051141466,0.2046911447054774,8760780993.394438,153763987902.7547,465058280770.8449,376631706258.07874,210831879046.64188,119130246218.58794,5.946154817474598e-08,1.0436335277773173e-06,3.1564634918930573e-06,2.5562908561105758e-06,1.4309671640184194e-06,8.085659120958448e-07,2.1757500687583695e-08,3.81874638236282e-07,1.1549776065932276e-06,9.353691884381776e-07,5.23603404397458e-07,2.95861341125554e-07
1129,1129,0.02,3612,2,100000.0,17.15,2.43,0.81,3.58470712605549,,18.1,0.0099289283970326,3612.0,0.1397497438053107,0.0153286617528796,0.0068417225072657,0.0009986612254733,-0.0003273899600611,424958135.3930019,7490383582.72151,22340088893.323696,18269228250.540268,10226796248.94374,5778636327.073062,26.202909982840783,0.2610941976933174,11174831661.273985,196969462739.83868,587461944809.9641,480413323755.7041,268927023624.1169,151956823057.51074,6.654511641501863e-08,1.1729354164366831e-06,3.498282989107288e-06,2.8608180888699598e-06,1.601436212791336e-06,9.04889199849085e-07,2.4311940649736376e-08,4.28526355751428e-07,1.2780809921006268e-06,1.045186233540068e-06,5.850770763838426e-07,3.305969499566956e-07
1130,1130,0.02,3616,2,100000.0,17.15,2.43,0.81,3.58686317822613,,13.9,0.0076269131953142,3616.0,0.1441500810188096,0.0157058923460453,0.0072913836775402,0.0008152060174932,0.0001487246835557,326431884.759452,5714083365.929472,17160554689.457169,14033520279.378307,7855720591.173727,4438863479.672922,27.18091609707836,0.195784429503741,8379573582.760119,146681694584.20282,440514966383.4175,360243350286.8836,201657962388.85333,113946537971.17732,5.1173253353625895e-08,8.957710610405728e-07,2.690182711347156e-06,2.1999716395016737e-06,1.2315058634166976e-06,6.958605946684642e-07,1.8667010811366773e-08,3.267599182214016e-07,9.813265029340012e-07,8.025070068438053e-07,4.492294657875649e-07,2.5383645542559494e-07
1131,1131,0.02,3620,2,100000.0,17.15,2.43,0.81,3.60295263305225,,15.3,0.0084007373886111,3620.0,0.1506262449234236,0.0136886378901481,0.0063098525742666,-2.5909539617210032e-05,2.787380269610621e-05,359551560.2325602,6149339768.463414,18817651750.489136,15457356795.044647,8652759510.269556,4889229160.171732,24.347334234630843,0.2006795544240431,8589084929.349043,146897433838.3995,449522201909.85657,369250380140.23926,206699941056.76437,116795500674.79306,5.642773000388655e-08,9.650723916552556e-07,2.953226990857613e-06,2.4258650282044675e-06,1.3579570538318483e-06,7.673116556603261e-07,2.055191029520545e-08,3.5149528822641095e-07,1.0756139967584158e-06,8.835400687658418e-07,4.945903645808787e-07,2.794675652291956e-07
1132,1132,0.02,3624,2,100000.0,17.15,2.43,0.81,3.60508192616363,,15.8,0.0086813321590139,3624.0,0.1540081059951374,0.0163097117885008,0.0067760464592467,-0.0003353386682128,0.0001748550780792,371561016.4057988,6340845008.943819,19342008050.283173,15973651172.58574,8941772123.784409,5052535316.546142,23.82822792011064,0.2074952835684718,8880798136.730598,151554555118.41187,462299491790.55536,381791321765.9884,213720142075.5261,120762255036.85065,5.837336495418864e-08,9.961660224892378e-07,3.0386882504189782e-06,2.50950914756325e-06,1.4047795771685583e-06,7.93768654283593e-07,2.1228928329754742e-08,3.622805900012351e-07,1.1050946803433075e-06,9.126455169801104e-07,5.108830883095184e-07,2.8867374504479574e-07
1133,1133,0.02,3628,2,100000.0,17.15,2.43,0.81,3.60721944768807,,16.7,0.0091814218916743,3628.0,0.1519763210647129,0.0169436290859274,0.0064184642743048,-0.0001287132973862,-0.0001682320054508,392964856.96366376,6691420274.652293,20346030911.950447,16893816280.680874,9456864548.424618,5343587540.954494,24.2363076468732,0.2232129591627699,9553514652.166555,162677604637.82678,494639917504.6984,410711844859.4968,229909347937.65308,129909942232.73212,6.1800495633124e-08,1.0523411499397373e-06,3.199763979509409e-06,2.6568437374987883e-06,1.487254918273778e-06,8.403712256653775e-07,2.2441849108965423e-08,3.821406455750934e-07,1.1619424678847516e-06,9.647897747779528e-07,5.400725369680932e-07,3.0516720050041773e-07
1134,1134,0.02,3632,2,100000.0,17.15,2.43,0.81,3.60932996871887,,16.9,0.0092937283697529,3632.0,0.1433716356514791,0.015766544304016,0.0065116767436557,-0.0001486730644911,0.0002593888955848,397771574.22542846,6635722056.003642,20687839351.070183,17100460200.34552,9572540220.84559,5408949911.196246,26.103693024690564,0.2383118269635893,10199746194.041628,170154644452.00287,530482126820.95,438493761613.0045,245461181772.49716,138697483292.80902,6.262308834349107e-08,1.044693576571323e-06,3.2569858563694184e-06,2.692207536262232e-06,1.507050957798967e-06,8.515569489699019e-07,2.270626757323714e-08,3.787914730675541e-07,1.1809381219164923e-06,9.761572975410358e-07,5.46435878514819e-07,3.0876279737439285e-07
1135,1135,0.02,3636,2,100000.0,17.15,2.43,0.81,3.62560190646296,,15.0,0.0082534330087713,3636.0,0.1543674463969974,0.0144660014715465,0.0067601570294714,0.0003322046006277,0.000230995159531,353246932.77541465,5859937436.227672,18306114413.45489,15186316736.139322,8501035999.034511,4803498011.104937,25.274514653319315,0.2035785397969418,8713161503.30911,144540763255.8287,451537201269.617,374584513226.373,209685895990.85013,118482710161.82016,5.567375210528584e-08,9.235599064194612e-07,2.8851491161103726e-06,2.3934510250870544e-06,1.3398122586085136e-06,7.570589655438399e-07,2.0155685566031035e-08,3.343583353243467e-07,1.0445166024639447e-06,8.665061084461941e-07,4.850550498367283e-07,2.74079649519394e-07
1136,1136,0.02,3640,2,100000.0,17.15,2.43,0.81,3.62768394658344,,14.0,0.0077086958207435,3640.0,0.1502905076410873,0.0158768066384811,0.0063569907839755,-0.0004735576910681,3.3407966408156286e-05,329932181.12782544,5496300120.190176,16959130805.635893,14184000310.168198,7939956695.365893,4486460967.672768,26.024965614691588,0.1926398079469459,8244983780.129288,137352183066.17249,423807577483.2812,354457246622.3805,198419002185.35437,112116368225.12256,5.205574139763477e-08,8.671902714138689e-07,2.6757624082896385e-06,2.2379103778422426e-06,1.252743309335603e-06,7.078607825566225e-07,1.8817031267092827e-08,3.134706376971306e-07,9.672305791496312e-07,8.089564843796916e-07,4.528397711473274e-07,2.558764532114025e-07
1137,1137,0.02,3644,2,100000.0,17.15,2.43,0.81,3.62973824337172,,13.7,0.0075492368991303,3644.0,0.1552838494449351,0.0148806166164259,0.0069326071187997,0.0002137757326104,-3.615079555791001e-05,323107339.2827801,5288995371.530742,16578124230.490309,13890595894.399893,7775714006.104289,4393655875.293879,24.43531349048219,0.1801582084610028,7710771322.130923,126218840847.7786,395627425780.3623,331491103568.2453,185562954714.83292,104852077324.30368,5.1034112953668375e-08,8.353855031621508e-07,2.61847925341719e-06,2.19398990268107e-06,1.2281573911747294e-06,6.939685453045558e-07,1.841957477361028e-08,3.015129459437233e-07,9.45079116888976e-07,7.9186956970661e-07,4.432748134770698e-07,2.5047178780937335e-07
1138,1138,0.02,3648,2,100000.0,17.15,2.43,0.81,3.63180044515753,,15.0,0.0082657522830515,3648.0,0.1399830338320195,0.013659670433099,0.0066911453268943,-0.0003993627275504,0.0002224801360117,353774197.7146092,5688490721.196122,18118529004.44914,15208984200.814972,8513724851.543164,4810667828.736041,27.346309918482383,0.2237300060636005,9575644259.522106,153970990172.9699,490416173291.4125,411663211157.0251,230441906245.50864,130210863529.01556,5.593842063821256e-08,8.994584365237821e-07,2.8648835990411664e-06,2.4048292984652125e-06,1.3461816181625915e-06,7.606579628841052e-07,2.0158832053775764e-08,3.241427154067402e-07,1.032433641632628e-06,8.666413780127899e-07,4.851307713875944e-07,2.741224358714367e-07
1139,1139,0.02,3652,2,100000.0,17.15,2.43,0.81,3.6338346826993,,13.7,0.0075458557749854,3652.0,0.1583110481037523,0.0172073367458292,0.0068908884192922,-0.0007220640920264,-0.0004391277760896,322962627.1693795,5177966232.795051,16419782166.368454,13884374625.973322,7772231448.235066,4391688061.041562,24.246651989562604,0.1846770078726108,7904175936.947746,126725362802.18562,401857169130.8014,339805694485.60406,190217318108.78925,107482018581.85954,5.112176451527662e-08,8.196204394949257e-07,2.59908784077668e-06,2.1977581006567512e-06,1.230266762867638e-06,6.951604427077334e-07,1.8394924188728668e-08,2.949204901473275e-07,9.352185755764856e-07,7.908098249359987e-07,4.426815867848255e-07,2.501365859308432e-07
1140,1140,0.02,3656,2,100000.0,17.15,2.43,0.81,3.65028608558341,,11.1,0.0061094691123102,3656.0,0.1378084174648114,0.0148759700777042,0.0066054762771243,0.0008633709053431,-0.0002648912793762,261485278.0068822,4170323616.0630326,13245329035.488802,11241423166.65101,6292753185.679642,3555711023.3646126,26.93355395091674,0.1633119751352542,6989752535.788884,111476754227.32462,354060362093.2313,300494034248.868,168211334389.31195,95047569528.71802,4.1435210440453567e-08,6.608335197816263e-07,2.098867669039797e-06,1.781326803982116e-06,9.971557652725971e-07,5.634414129986909e-07,1.4886739296422896e-08,2.374226225172493e-07,7.540759531459075e-07,6.399906613415451e-07,3.5825564194662586e-07,2.024318287504235e-07
1141,1141,0.02,3660,2,100000.0,17.15,2.43,0.81,3.65228949266039,,14.3,0.00786451532652,3660.0,0.16213698574147,0.0167512849056446,0.0067338160020828,0.0005333465892645,0.0002355692803722,336601255.9750582,5245631722.788873,17065998258.548508,14470708200.79689,8100450786.315651,4577147920.034668,23.69996962480427,0.1794240424962208,7679349018.838251,119675836344.9793,389350172216.7992,330140238193.0463,184806763771.10745,104424792732.80052,5.3395823042000814e-08,8.321264946031435e-07,2.7072181308677984e-06,2.2955213644224648e-06,1.2849929376930105e-06,7.260833880944969e-07,1.9154674040281463e-08,2.985085884314893e-07,9.711598754067937e-07,8.234719680868667e-07,4.60965286483409e-07,2.604677638187807e-07
1142,1142,0.02,3664,2,100000.0,17.15,2.43,0.81,3.65426418403657,,13.7,0.0075208864930659,3664.0,0.1463428699444975,0.0160387064852852,0.0070571247104073,-0.0010124622716484,-0.0002267865544192,321893941.903227,4977322681.111113,16290240143.98107,13838431147.241531,7746513087.858035,4377155938.964442,25.679463868877512,0.191774041339199,8207928969.317721,126916060558.28198,415382573540.70526,352864236064.12634,197527262579.3751,111612492059.41386,5.111546457777915e-08,7.903788424666876e-07,2.586824679333402e-06,2.1974872622222804e-06,1.2301151522222549e-06,6.950747753333518e-07,1.830929826705271e-08,2.83109663391016e-07,9.265873842625272e-07,7.871287105461914e-07,4.40620962968792e-07,2.4897223344450186e-07
