"Harmonic Energy (eV)"	"Harmonic: 1"	"Harmonic Energy (eV)"	"Harmonic: 3"	"Harmonic Energy (eV)"	"Harmonic: 5"	"Harmonic Energy (eV)"	"Harmonic: 7"	"Harmonic Energy (eV)"	"Harmonic: 9"	"Harmonic Energy (eV)"	"Harmonic: 11"	"Harmonic Energy (eV)"	"Harmonic: 13"	"Harmonic Energy (eV)"	"Harmonic: 15"	"Harmonic Energy (eV)"	"Harmonic: 17"	"Harmonic Energy (eV)"	"Harmonic: 19"
2.16366e+3	3.05885e+15	6.49098e+3	6.27027e+14	1.08183e+4	1.46922e+14	1.51456e+4	3.54470e+13	1.94729e+4	8.64961e+12	2.38003e+4	2.12252e+12	2.81276e+4	5.22410e+11	3.24549e+4	1.28864e+11	3.67822e+4	3.18294e+10	4.11095e+4	7.86911e+9
2.16236e+3	3.06110e+15	6.48708e+3	6.28555e+14	1.08118e+4	1.47541e+14	1.51365e+4	3.56598e+13	1.94612e+4	8.71719e+12	2.37860e+4	2.14295e+12	2.81107e+4	5.28391e+11	3.24354e+4	1.30575e+11	3.67601e+4	3.23102e+10	4.10848e+4	8.00244e+9
2.16106e+3	3.06334e+15	6.48318e+3	6.30084e+14	1.08053e+4	1.48161e+14	1.51274e+4	3.58736e+13	1.94495e+4	8.78518e+12	2.37717e+4	2.16355e+12	2.80938e+4	5.34431e+11	3.24159e+4	1.32306e+11	3.67380e+4	3.27975e+10	4.10601e+4	8.13780e+9
2.15976e+3	3.06558e+15	6.47928e+3	6.31615e+14	1.07988e+4	1.48782e+14	1.51183e+4	3.60884e+13	1.94378e+4	8.85359e+12	2.37574e+4	2.18432e+12	2.80769e+4	5.40530e+11	3.23964e+4	1.34057e+11	3.67159e+4	3.32914e+10	4.10355e+4	8.27523e+9
2.15846e+3	3.06782e+15	6.47539e+3	6.33146e+14	1.07923e+4	1.49405e+14	1.51092e+4	3.63040e+13	1.94262e+4	8.92242e+12	2.37431e+4	2.20524e+12	2.80600e+4	5.46689e+11	3.23769e+4	1.35828e+11	3.66939e+4	3.37919e+10	4.10108e+4	8.41476e+9
2.15716e+3	3.07005e+15	6.47149e+3	6.34679e+14	1.07858e+4	1.50030e+14	1.51002e+4	3.65206e+13	1.94145e+4	8.99168e+12	2.37288e+4	2.22634e+12	2.80431e+4	5.52907e+11	3.23575e+4	1.37619e+11	3.66718e+4	3.42992e+10	4.09861e+4	8.55642e+9
2.15587e+3	3.07229e+15	6.46760e+3	6.36212e+14	1.07793e+4	1.50657e+14	1.50911e+4	3.67381e+13	1.94028e+4	9.06136e+12	2.37145e+4	2.24760e+12	2.80263e+4	5.59187e+11	3.23380e+4	1.39432e+11	3.66497e+4	3.48132e+10	4.09615e+4	8.70023e+9
2.15457e+3	3.07452e+15	6.46371e+3	6.37747e+14	1.07729e+4	1.51284e+14	1.50820e+4	3.69566e+13	1.93911e+4	9.13146e+12	2.37003e+4	2.26903e+12	2.80094e+4	5.65527e+11	3.23186e+4	1.41265e+11	3.66277e+4	3.53340e+10	4.09368e+4	8.84622e+9
2.15327e+3	3.07801e+15	6.45982e+3	6.39283e+14	1.07664e+4	1.51914e+14	1.50729e+4	3.71760e+13	1.93795e+4	9.20199e+12	2.36860e+4	2.29063e+12	2.79926e+4	5.71930e+11	3.22991e+4	1.43119e+11	3.66057e+4	3.58619e+10	4.09122e+4	8.99442e+9
2.15198e+3	3.08024e+15	6.45593e+3	6.40820e+14	1.07599e+4	1.52545e+14	1.50638e+4	3.73963e+13	1.93678e+4	9.27295e+12	2.36718e+4	2.31240e+12	2.79757e+4	5.78394e+11	3.22797e+4	1.44995e+11	3.65836e+4	3.63967e+10	4.08876e+4	9.14487e+9
2.15068e+3	3.08246e+15	6.45205e+3	6.42358e+14	1.07534e+4	1.53178e+14	1.50548e+4	3.76176e+13	1.93561e+4	9.34435e+12	2.36575e+4	2.33435e+12	2.79589e+4	5.84920e+11	3.22602e+4	1.46892e+11	3.65616e+4	3.69387e+10	4.08630e+4	9.29759e+9
2.14939e+3	3.08469e+15	6.44816e+3	6.43897e+14	1.07469e+4	1.53812e+14	1.50457e+4	3.78398e+13	1.93445e+4	9.41617e+12	2.36433e+4	2.35646e+12	2.79420e+4	5.91510e+11	3.22408e+4	1.48811e+11	3.65396e+4	3.74878e+10	4.08384e+4	9.45261e+9
2.14809e+3	3.08691e+15	6.44428e+3	6.45438e+14	1.07405e+4	1.54448e+14	1.50367e+4	3.80630e+13	1.93328e+4	9.48844e+12	2.36290e+4	2.37875e+12	2.79252e+4	5.98164e+11	3.22214e+4	1.50752e+11	3.65176e+4	3.80442e+10	4.08138e+4	9.60996e+9
2.14680e+3	3.08913e+15	6.44040e+3	6.46979e+14	1.07340e+4	1.55085e+14	1.50276e+4	3.82871e+13	1.93212e+4	9.56113e+12	2.36148e+4	2.40121e+12	2.79084e+4	6.04881e+11	3.22020e+4	1.52715e+11	3.64956e+4	3.86080e+10	4.07892e+4	9.76967e+9
2.14551e+3	3.09134e+15	6.43652e+3	6.48521e+14	1.07275e+4	1.55724e+14	1.50186e+4	3.85122e+13	1.93096e+4	9.63427e+12	2.36006e+4	2.42385e+12	2.78916e+4	6.11663e+11	3.21826e+4	1.54702e+11	3.64736e+4	3.91794e+10	4.07646e+4	9.93181e+9
2.14421e+3	3.09356e+15	6.43264e+3	6.50065e+14	1.07211e+4	1.56364e+14	1.50095e+4	3.87382e+13	1.92979e+4	9.70785e+12	2.35864e+4	2.44666e+12	2.78748e+4	6.18510e+11	3.21632e+4	1.56710e+11	3.64516e+4	3.97582e+10	4.07401e+4	1.00964e+10
2.14292e+3	3.09577e+15	6.42877e+3	6.51609e+14	1.07146e+4	1.57006e+14	1.50005e+4	3.89652e+13	1.92863e+4	9.78187e+12	2.35721e+4	2.46966e+12	2.78580e+4	6.25422e+11	3.21438e+4	1.58741e+11	3.64297e+4	4.03445e+10	4.07155e+4	1.02634e+10
2.14163e+3	3.09798e+15	6.42489e+3	6.53155e+14	1.07082e+4	1.57650e+14	1.49914e+4	3.91931e+13	1.92747e+4	9.85633e+12	2.35579e+4	2.49283e+12	2.78412e+4	6.32400e+11	3.21245e+4	1.60795e+11	3.64077e+4	4.09386e+10	4.06910e+4	1.04329e+10
2.14034e+3	3.10018e+15	6.42102e+3	6.54701e+14	1.07017e+4	1.58295e+14	1.49824e+4	3.94220e+13	1.92631e+4	9.93124e+12	2.35437e+4	2.51618e+12	2.78244e+4	6.39445e+11	3.21051e+4	1.62872e+11	3.63858e+4	4.15405e+10	4.06665e+4	1.06049e+10
2.13905e+3	3.10239e+15	6.41715e+3	6.56249e+14	1.06952e+4	1.58942e+14	1.49733e+4	3.96519e+13	1.92514e+4	1.00066e+13	2.35295e+4	2.53971e+12	2.78076e+4	6.46563e+11	3.20857e+4	1.64973e+11	3.63638e+4	4.21502e+10	4.06419e+4	1.07795e+10
2.13776e+3	3.10459e+15	6.41328e+3	6.57798e+14	1.06888e+4	1.59590e+14	1.49643e+4	3.98827e+13	1.92398e+4	1.00824e+13	2.35154e+4	2.56343e+12	2.77909e+4	6.53743e+11	3.20664e+4	1.67097e+11	3.63419e+4	4.27679e+10	4.06174e+4	1.09566e+10
2.13647e+3	3.10679e+15	6.40941e+3	6.59347e+14	1.06824e+4	1.60240e+14	1.49553e+4	4.01145e+13	1.92282e+4	1.01586e+13	2.35012e+4	2.58732e+12	2.77741e+4	6.60991e+11	3.20471e+4	1.69246e+11	3.63200e+4	4.33937e+10	4.05929e+4	1.11364e+10
2.13518e+3	3.10898e+15	6.40555e+3	6.60898e+14	1.06759e+4	1.60892e+14	1.49463e+4	4.03473e+13	1.92166e+4	1.02354e+13	2.34870e+4	2.61140e+12	2.77574e+4	6.68307e+11	3.20277e+4	1.71418e+11	3.62981e+4	4.40275e+10	4.05685e+4	1.13189e+10
2.13389e+3	3.11118e+15	6.40168e+3	6.62450e+14	1.06695e+4	1.61545e+14	1.49373e+4	4.05810e+13	1.92050e+4	1.03125e+13	2.34728e+4	2.63567e+12	2.77406e+4	6.75693e+11	3.20084e+4	1.73615e+11	3.62762e+4	4.46696e+10	4.05440e+4	1.15040e+10
2.13261e+3	3.11337e+15	6.39782e+3	6.64002e+14	1.06630e+4	1.62200e+14	1.49282e+4	4.08157e+13	1.91935e+4	1.03901e+13	2.34587e+4	2.66012e+12	2.77239e+4	6.83148e+11	3.19891e+4	1.75836e+11	3.62543e+4	4.53201e+10	4.05195e+4	1.16919e+10
2.13132e+3	3.11556e+15	6.39396e+3	6.65556e+14	1.06566e+4	1.62856e+14	1.49192e+4	4.10514e+13	1.91819e+4	1.04682e+13	2.34445e+4	2.68476e+12	2.77072e+4	6.90674e+11	3.19698e+4	1.78083e+11	3.62324e+4	4.59789e+10	4.04951e+4	1.18825e+10
2.13003e+3	3.11775e+15	6.39010e+3	6.67111e+14	1.06502e+4	1.63514e+14	1.49102e+4	4.12880e+13	1.91703e+4	1.05467e+13	2.34304e+4	2.70959e+12	2.76904e+4	6.98263e+11	3.19505e+4	1.80354e+11	3.62106e+4	4.66463e+10	4.04706e+4	1.20760e+10
2.12875e+3	3.11993e+15	6.38624e+3	6.68667e+14	1.06437e+4	1.64173e+14	1.49012e+4	4.15257e+13	1.91587e+4	1.06257e+13	2.34162e+4	2.73460e+12	2.76737e+4	7.05930e+11	3.19312e+4	1.82651e+11	3.61887e+4	4.73223e+10	4.04462e+4	1.22722e+10
2.12746e+3	3.12211e+15	6.38239e+3	6.70224e+14	1.06373e+4	1.64834e+14	1.48922e+4	4.17643e+13	1.91472e+4	1.07052e+13	2.34021e+4	2.75981e+12	2.76570e+4	7.13669e+11	3.19119e+4	1.84973e+11	3.61668e+4	4.80070e+10	4.04218e+4	1.24714e+10
2.12618e+3	3.12429e+15	6.37853e+3	6.71781e+14	1.06309e+4	1.65496e+14	1.48832e+4	4.20039e+13	1.91356e+4	1.07851e+13	2.33879e+4	2.78521e+12	2.76403e+4	7.21480e+11	3.18927e+4	1.87321e+11	3.61450e+4	4.87004e+10	4.03974e+4	1.26734e+10
2.12489e+3	3.12647e+15	6.37468e+3	6.73340e+14	1.06245e+4	1.66160e+14	1.48742e+4	4.22444e+13	1.91240e+4	1.08655e+13	2.33738e+4	2.81080e+12	2.76236e+4	7.29365e+11	3.18734e+4	1.89695e+11	3.61232e+4	4.94028e+10	4.03730e+4	1.28784e+10
2.12361e+3	3.12865e+15	6.37083e+3	6.74900e+14	1.06180e+4	1.66826e+14	1.48653e+4	4.24860e+13	1.91125e+4	1.09464e+13	2.33597e+4	2.83658e+12	2.76069e+4	7.37322e+11	3.18541e+4	1.92095e+11	3.61014e+4	5.01142e+10	4.03486e+4	1.30864e+10
2.12233e+3	3.13082e+15	6.36698e+3	6.76461e+14	1.06116e+4	1.67492e+14	1.48563e+4	4.27281e+13	1.91009e+4	1.10277e+13	2.33456e+4	2.86256e+12	2.75902e+4	7.45354e+11	3.18349e+4	1.94521e+11	3.60795e+4	5.08346e+10	4.03242e+4	1.32974e+10
2.12104e+3	3.13299e+15	6.36313e+3	6.78022e+14	1.06052e+4	1.68161e+14	1.48473e+4	4.29717e+13	1.90894e+4	1.11094e+13	2.33315e+4	2.88873e+12	2.75736e+4	7.53460e+11	3.18157e+4	1.96975e+11	3.60577e+4	5.15643e+10	4.02998e+4	1.35115e+10
2.11976e+3	3.13516e+15	6.35928e+3	6.79585e+14	1.05988e+4	1.68831e+14	1.48383e+4	4.32162e+13	1.90779e+4	1.11917e+13	2.33174e+4	2.91510e+12	2.75569e+4	7.61641e+11	3.17964e+4	1.99455e+11	3.60359e+4	5.23032e+10	4.02755e+4	1.37286e+10
2.11848e+3	3.13733e+15	6.35544e+3	6.81149e+14	1.05924e+4	1.69503e+14	1.48294e+4	4.34616e+13	1.90663e+4	1.12745e+13	2.33033e+4	2.94167e+12	2.75402e+4	7.69898e+11	3.17772e+4	2.01963e+11	3.60142e+4	5.30516e+10	4.02511e+4	1.39490e+10
2.11720e+3	3.13949e+15	6.35160e+3	6.82713e+14	1.05860e+4	1.70176e+14	1.48204e+4	4.37081e+13	1.90548e+4	1.13577e+13	2.32892e+4	2.96844e+12	2.75236e+4	7.78231e+11	3.17580e+4	2.04498e+11	3.59924e+4	5.38094e+10	4.02268e+4	1.41724e+10
2.11592e+3	3.14165e+15	6.34776e+3	6.84279e+14	1.05796e+4	1.70851e+14	1.48114e+4	4.39556e+13	1.90433e+4	1.14414e+13	2.32751e+4	2.99540e+12	2.75069e+4	7.86641e+11	3.17388e+4	2.07058e+11	3.59706e+4	5.45769e+10	4.02025e+4	1.43991e+10
2.11464e+3	3.14381e+15	6.34392e+3	6.85846e+14	1.05732e+4	1.71528e+14	1.48025e+4	4.42041e+13	1.90318e+4	1.15256e+13	2.32610e+4	3.02257e+12	2.74903e+4	7.95128e+11	3.17196e+4	2.09648e+11	3.59489e+4	5.53540e+10	4.01781e+4	1.46291e+10
2.11336e+3	3.14596e+15	6.34008e+3	6.87413e+14	1.05668e+4	1.72206e+14	1.47935e+4	4.44536e+13	1.90202e+4	1.16102e+13	2.32470e+4	3.04994e+12	2.74737e+4	8.03693e+11	3.17004e+4	2.12267e+11	3.59271e+4	5.61410e+10	4.01538e+4	1.48624e+10
2.11208e+3	3.14812e+15	6.33624e+3	6.88981e+14	1.05604e+4	1.72886e+14	1.47846e+4	4.47041e+13	1.90087e+4	1.16954e+13	2.32329e+4	3.07752e+12	2.74571e+4	8.12336e+11	3.16812e+4	2.14915e+11	3.59054e+4	5.69379e+10	4.01295e+4	1.50990e+10
2.11080e+3	3.15027e+15	6.33241e+3	6.90551e+14	1.05540e+4	1.73567e+14	1.47756e+4	4.49555e+13	1.89972e+4	1.17810e+13	2.32188e+4	3.10530e+12	2.74404e+4	8.21059e+11	3.16620e+4	2.17591e+11	3.58837e+4	5.77448e+10	4.01053e+4	1.53390e+10
2.10953e+3	3.15242e+15	6.32858e+3	6.92121e+14	1.05476e+4	1.74250e+14	1.47667e+4	4.52080e+13	1.89857e+4	1.18671e+13	2.32048e+4	3.13328e+12	2.74238e+4	8.29861e+11	3.16429e+4	2.20296e+11	3.58619e+4	5.85609e+10	4.00810e+4	1.55824e+10
2.10825e+3	3.15457e+15	6.32475e+3	6.93692e+14	1.05412e+4	1.74934e+14	1.47577e+4	4.54615e+13	1.89742e+4	1.19538e+13	2.31907e+4	3.16148e+12	2.74072e+4	8.38743e+11	3.16237e+4	2.23031e+11	3.58402e+4	5.93882e+10	4.00567e+4	1.58293e+10
2.10697e+3	3.15671e+15	6.32092e+3	6.95264e+14	1.05349e+4	1.75620e+14	1.47488e+4	4.57160e+13	1.89628e+4	1.20409e+13	2.31767e+4	3.18988e+12	2.73906e+4	8.47706e+11	3.16046e+4	2.25795e+11	3.58185e+4	6.02258e+10	4.00325e+4	1.60797e+10
2.10570e+3	3.15885e+15	6.31709e+3	6.96837e+14	1.05285e+4	1.76308e+14	1.47399e+4	4.59715e+13	1.89513e+4	1.21285e+13	2.31627e+4	3.21849e+12	2.73741e+4	8.56750e+11	3.15855e+4	2.28589e+11	3.57968e+4	6.10739e+10	4.00082e+4	1.63337e+10
2.10442e+3	3.16099e+15	6.31327e+3	6.98411e+14	1.05221e+4	1.76997e+14	1.47310e+4	4.62281e+13	1.89398e+4	1.22166e+13	2.31486e+4	3.24731e+12	2.73575e+4	8.65877e+11	3.15663e+4	2.31413e+11	3.57752e+4	6.19326e+10	3.99840e+4	1.65910e+10
2.10315e+3	3.16313e+15	6.30944e+3	6.99986e+14	1.05157e+4	1.77687e+14	1.47220e+4	4.64856e+13	1.89283e+4	1.23051e+13	2.31346e+4	3.27634e+12	2.73409e+4	8.75086e+11	3.15472e+4	2.34267e+11	3.57535e+4	6.28020e+10	3.99598e+4	1.68522e+10
2.10187e+3	3.16526e+15	6.30562e+3	7.01561e+14	1.05094e+4	1.78379e+14	1.47131e+4	4.67441e+13	1.89169e+4	1.23942e+13	2.31206e+4	3.30558e+12	2.73244e+4	8.84377e+11	3.15281e+4	2.37152e+11	3.57318e+4	6.36822e+10	3.99356e+4	1.71171e+10
2.10060e+3	3.16740e+15	6.30180e+3	7.03138e+14	1.05030e+4	1.79073e+14	1.47042e+4	4.70037e+13	1.89054e+4	1.24838e+13	2.31066e+4	3.33504e+12	2.73078e+4	8.93753e+11	3.15090e+4	2.40068e+11	3.57102e+4	6.45733e+10	3.99114e+4	1.73857e+10
2.09933e+3	3.16953e+15	6.29798e+3	7.04715e+14	1.04966e+4	1.79768e+14	1.46953e+4	4.72643e+13	1.88939e+4	1.25739e+13	2.30926e+4	3.36471e+12	2.72912e+4	9.03213e+11	3.14899e+4	2.43015e+11	3.56886e+4	6.54754e+10	3.98872e+4	1.76582e+10
2.09805e+3	3.17165e+15	6.29416e+3	7.06294e+14	1.04903e+4	1.80465e+14	1.46864e+4	4.75259e+13	1.88825e+4	1.26645e+13	2.30786e+4	3.39465e+12	2.72747e+4	9.12758e+11	3.14708e+4	2.45994e+11	3.56669e+4	6.63888e+10	3.98630e+4	1.79344e+10
2.09678e+3	3.17378e+15	6.29035e+3	7.07873e+14	1.04839e+4	1.81163e+14	1.46775e+4	4.77885e+13	1.88710e+4	1.27556e+13	2.30646e+4	3.42476e+12	2.72582e+4	9.22388e+11	3.14517e+4	2.49004e+11	3.56453e+4	6.73133e+10	3.98389e+4	1.82146e+10
2.09551e+3	3.17590e+15	6.28653e+3	7.09453e+14	1.04776e+4	1.81863e+14	1.46686e+4	4.80522e+13	1.88596e+4	1.28474e+13	2.30506e+4	3.45509e+12	2.72417e+4	9.32105e+11	3.14327e+4	2.52046e+11	3.56237e+4	6.82493e+10	3.98147e+4	1.84987e+10
2.09424e+3	3.17802e+15	6.28272e+3	7.11034e+14	1.04712e+4	1.82565e+14	1.46597e+4	4.83169e+13	1.88482e+4	1.29396e+13	2.30367e+4	3.48564e+12	2.72251e+4	9.41908e+11	3.14136e+4	2.55120e+11	3.56021e+4	6.91968e+10	3.97906e+4	1.87867e+10
2.09297e+3	3.18014e+15	6.27891e+3	7.12616e+14	1.04649e+4	1.83268e+14	1.46508e+4	4.85826e+13	1.88367e+4	1.30322e+13	2.30227e+4	3.51641e+12	2.72086e+4	9.51799e+11	3.13946e+4	2.58227e+11	3.55805e+4	7.01559e+10	3.97665e+4	1.90788e+10
2.09170e+3	3.18226e+15	6.27510e+3	7.14198e+14	1.04585e+4	1.83972e+14	1.46419e+4	4.88493e+13	1.88253e+4	1.31253e+13	2.30087e+4	3.54739e+12	2.71921e+4	9.61777e+11	3.13755e+4	2.61367e+11	3.55589e+4	7.11268e+10	3.97423e+4	1.93749e+10
2.09043e+3	3.18437e+15	6.27130e+3	7.15782e+14	1.04522e+4	1.84678e+14	1.46330e+4	4.91171e+13	1.88139e+4	1.32190e+13	2.29948e+4	3.57861e+12	2.71756e+4	9.71845e+11	3.13565e+4	2.64540e+11	3.55374e+4	7.21095e+10	3.97182e+4	1.96752e+10
2.08916e+3	3.18648e+15	6.26749e+3	7.17366e+14	1.04458e+4	1.85386e+14	1.46242e+4	4.93864e+13	1.88025e+4	1.33132e+13	2.29808e+4	3.61005e+12	2.71591e+4	9.82001e+11	3.13375e+4	2.67747e+11	3.55158e+4	7.31043e+10	3.96941e+4	1.99796e+10
2.08790e+3	3.18859e+15	6.26369e+3	7.18951e+14	1.04395e+4	1.86095e+14	1.46153e+4	4.96563e+13	1.87911e+4	1.34079e+13	2.29669e+4	3.64171e+12	2.71427e+4	9.92254e+11	3.13185e+4	2.70987e+11	3.54942e+4	7.41112e+10	3.96700e+4	2.02883e+10
2.08663e+3	3.19070e+15	6.25989e+3	7.20537e+14	1.04331e+4	1.86806e+14	1.46064e+4	4.99272e+13	1.87797e+4	1.35031e+13	2.29529e+4	3.67360e+12	2.71262e+4	1.00259e+12	3.12994e+4	2.74263e+11	3.54727e+4	7.51303e+10	3.96460e+4	2.06012e+10
2.08536e+3	3.19280e+15	6.25609e+3	7.22124e+14	1.04268e+4	1.87518e+14	1.45975e+4	5.01991e+13	1.87683e+4	1.35989e+13	2.29390e+4	3.70571e+12	2.71097e+4	1.01302e+12	3.12804e+4	2.77571e+11	3.54512e+4	7.61625e+10	3.96219e+4	2.09185e+10
2.08410e+3	3.19490e+15	6.25229e+3	7.23712e+14	1.04205e+4	1.88232e+14	1.45887e+4	5.04720e+13	1.87569e+4	1.36951e+13	2.29251e+4	3.73806e+12	2.70933e+4	1.02354e+12	3.12615e+4	2.80914e+11	3.54297e+4	7.72064e+10	3.95978e+4	2.12403e+10
2.08283e+3	3.19700e+15	6.24850e+3	7.25301e+14	1.04142e+4	1.88948e+14	1.45798e+4	5.07460e+13	1.87455e+4	1.37919e+13	2.29112e+4	3.77064e+12	2.70768e+4	1.03415e+12	3.12425e+4	2.84292e+11	3.54081e+4	7.82630e+10	3.95738e+4	2.15663e+10
2.08157e+3	3.19910e+15	6.24470e+3	7.26890e+14	1.04078e+4	1.89665e+14	1.45710e+4	5.10210e+13	1.87341e+4	1.38893e+13	2.28972e+4	3.80345e+12	2.70604e+4	1.04485e+12	3.12235e+4	2.87705e+11	3.53866e+4	7.93324e+10	3.95498e+4	2.18968e+10
2.08030e+3	3.20119e+15	6.24091e+3	7.28480e+14	1.04015e+4	1.90383e+14	1.45621e+4	5.12971e+13	1.87227e+4	1.39871e+13	2.28833e+4	3.83649e+12	2.70439e+4	1.05565e+12	3.12045e+4	2.91153e+11	3.53652e+4	8.04146e+10	3.95258e+4	2.22319e+10
2.07904e+3	3.20329e+15	6.23712e+3	7.30071e+14	1.03952e+4	1.91103e+14	1.45533e+4	5.15742e+13	1.87114e+4	1.40855e+13	2.28694e+4	3.86976e+12	2.70275e+4	1.06654e+12	3.11856e+4	2.94638e+11	3.53437e+4	8.15099e+10	3.95018e+4	2.25715e+10
2.07778e+3	3.20538e+15	6.23333e+3	7.31663e+14	1.03889e+4	1.91825e+14	1.45444e+4	5.18524e+13	1.87000e+4	1.41844e+13	2.28555e+4	3.90327e+12	2.70111e+4	1.07753e+12	3.11666e+4	2.98158e+11	3.53222e+4	8.26183e+10	3.94778e+4	2.29158e+10
2.07651e+3	3.20746e+15	6.22954e+3	7.33255e+14	1.03826e+4	1.92548e+14	1.45356e+4	5.21316e+13	1.86886e+4	1.42839e+13	2.28417e+4	3.93702e+12	2.69947e+4	1.08861e+12	3.11477e+4	3.01715e+11	3.53007e+4	8.37401e+10	3.94538e+4	2.32648e+10
2.07525e+3	3.20955e+15	6.22576e+3	7.34849e+14	1.03763e+4	1.93272e+14	1.45268e+4	5.24119e+13	1.86773e+4	1.43839e+13	2.28278e+4	3.97100e+12	2.69783e+4	1.09979e+12	3.11288e+4	3.05308e+11	3.52793e+4	8.48752e+10	3.94298e+4	2.36185e+10
2.07399e+3	3.21163e+15	6.22197e+3	7.36443e+14	1.03700e+4	1.93999e+14	1.45179e+4	5.26932e+13	1.86659e+4	1.44844e+13	2.28139e+4	4.00522e+12	2.69619e+4	1.11106e+12	3.11099e+4	3.08939e+11	3.52578e+4	8.60240e+10	3.94058e+4	2.39771e+10
2.07273e+3	3.21371e+15	6.21819e+3	7.38038e+14	1.03637e+4	1.94726e+14	1.45091e+4	5.29756e+13	1.86546e+4	1.45855e+13	2.28000e+4	4.03969e+12	2.69455e+4	1.12244e+12	3.10910e+4	3.12607e+11	3.52364e+4	8.71864e+10	3.93819e+4	2.43405e+10
2.07147e+3	3.21579e+15	6.21441e+3	7.39633e+14	1.03574e+4	1.95455e+14	1.45003e+4	5.32590e+13	1.86432e+4	1.46871e+13	2.27862e+4	4.07439e+12	2.69291e+4	1.13391e+12	3.10721e+4	3.16312e+11	3.52150e+4	8.83627e+10	3.93579e+4	2.47089e+10
2.07021e+3	3.21786e+15	6.21063e+3	7.41230e+14	1.03511e+4	1.96186e+14	1.44915e+4	5.35435e+13	1.86319e+4	1.47892e+13	2.27723e+4	4.10934e+12	2.69127e+4	1.14548e+12	3.10532e+4	3.20056e+11	3.51936e+4	8.95530e+10	3.93340e+4	2.50822e+10
2.06895e+3	3.21994e+15	6.20686e+3	7.42827e+14	1.03448e+4	1.96919e+14	1.44827e+4	5.38290e+13	1.86206e+4	1.48919e+13	2.27585e+4	4.14453e+12	2.68964e+4	1.15715e+12	3.10343e+4	3.23838e+11	3.51722e+4	9.07574e+10	3.93101e+4	2.54606e+10
2.06769e+3	3.22201e+15	6.20308e+3	7.44425e+14	1.03385e+4	1.97652e+14	1.44739e+4	5.41156e+13	1.86092e+4	1.49952e+13	2.27446e+4	4.17996e+12	2.68800e+4	1.16892e+12	3.10154e+4	3.27658e+11	3.51508e+4	9.19761e+10	3.92862e+4	2.58441e+10
2.06644e+3	3.22408e+15	6.19931e+3	7.46024e+14	1.03322e+4	1.98388e+14	1.44651e+4	5.44033e+13	1.85979e+4	1.50990e+13	2.27308e+4	4.21564e+12	2.68637e+4	1.18079e+12	3.09965e+4	3.31518e+11	3.51294e+4	9.32092e+10	3.92623e+4	2.62328e+10
2.06518e+3	3.22614e+15	6.19554e+3	7.47623e+14	1.03259e+4	1.99125e+14	1.44563e+4	5.46920e+13	1.85866e+4	1.52033e+13	2.27170e+4	4.25157e+12	2.68473e+4	1.19276e+12	3.09777e+4	3.35417e+11	3.51080e+4	9.44570e+10	3.92384e+4	2.66266e+10
2.06392e+3	3.22821e+15	6.19177e+3	7.49224e+14	1.03196e+4	1.99863e+14	1.44475e+4	5.49818e+13	1.85753e+4	1.53082e+13	2.27031e+4	4.28774e+12	2.68310e+4	1.20483e+12	3.09588e+4	3.39355e+11	3.50867e+4	9.57194e+10	3.92145e+4	2.70258e+10
2.06267e+3	3.23027e+15	6.18800e+3	7.50825e+14	1.03133e+4	2.00603e+14	1.44387e+4	5.52726e+13	1.85640e+4	1.54137e+13	2.26893e+4	4.32417e+12	2.68147e+4	1.21701e+12	3.09400e+4	3.43333e+11	3.50653e+4	9.69967e+10	3.91907e+4	2.74303e+10
2.06141e+3	3.23233e+15	6.18423e+3	7.52426e+14	1.03071e+4	2.01345e+14	1.44299e+4	5.55646e+13	1.85527e+4	1.55197e+13	2.26755e+4	4.36085e+12	2.67983e+4	1.22929e+12	3.09212e+4	3.47353e+11	3.50440e+4	9.82889e+10	3.91668e+4	2.78402e+10
2.06016e+3	3.23438e+15	6.18047e+3	7.54029e+14	1.03008e+4	2.02088e+14	1.44211e+4	5.58575e+13	1.85414e+4	1.56263e+13	2.26617e+4	4.39778e+12	2.67820e+4	1.24168e+12	3.09023e+4	3.51412e+11	3.50227e+4	9.95963e+10	3.91430e+4	2.82556e+10
2.05890e+3	3.23644e+15	6.17671e+3	7.55632e+14	1.02945e+4	2.02832e+14	1.44123e+4	5.61516e+13	1.85301e+4	1.57334e+13	2.26479e+4	4.43496e+12	2.67657e+4	1.25417e+12	3.08835e+4	3.55512e+11	3.50013e+4	1.00919e+11	3.91191e+4	2.86765e+10
2.05765e+3	3.23849e+15	6.17295e+3	7.57236e+14	1.02882e+4	2.03578e+14	1.44035e+4	5.64468e+13	1.85188e+4	1.58411e+13	2.26341e+4	4.47240e+12	2.67494e+4	1.26676e+12	3.08647e+4	3.59654e+11	3.49800e+4	1.02257e+11	3.90953e+4	2.91030e+10
2.05640e+3	3.24054e+15	6.16919e+3	7.58841e+14	1.02820e+4	2.04326e+14	1.43948e+4	5.67430e+13	1.85076e+4	1.59494e+13	2.26204e+4	4.51009e+12	2.67331e+4	1.27947e+12	3.08459e+4	3.63837e+11	3.49587e+4	1.03611e+11	3.90715e+4	2.95352e+10
