,Simulation Number,PG.cFactor,ExitSlit.openingHeight,SU.photonEnergy,PG.orderDiffraction,SU.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5
328,328,2.25,0.02,1740,1,100000.0,,1225.2,1.2252,1740.0,0.1309234770837974,0.0150797678286854,0.0069328079057955,-1.3403695524879384e-06,8.434428350396773e-06,6677340000000.0,10224968225478.418,10649715082023.674,13.435338429088633,16.449827930371363,89651562220523.92,137282866391311.23,142985619169743.8,0.000495401892678,0.0007586057638932,0.0007901183717043,0.0003208300701013,0.00049128504353,0.000511693104788
329,329,2.25,0.02,1745,1,100000.0,,1230.4,1.2304,1745.0,0.1293867652906555,0.015205113793153,0.0068228236109945,-1.91951357128974e-05,-1.7355402149409526e-05,6705680000000.0,10225442828775.371,10668788994736.916,13.5668144561216,16.68516249679285,90934135607521.0,138664804291110.34,144676916467149.44,0.0004985216397744,0.0007601920351733,0.0007931518032569,0.0003228867627443,0.0004923676842037,0.0005137153489152
330,330,2.25,0.02,1750,1,100000.0,,1235.1,1.2350999999999996,1750.0,0.1322008218083055,0.0151779279156108,0.0065509607461449,8.230603318792495e-05,3.7510474786956426e-05,6731295000000.0,10220793484873.973,10683317130448.877,13.450582896334051,16.58865595494169,90408174954432.2,137275707802674.95,143487873317586.7,0.0005014634865677,0.0007614217972045,0.0007958785725991,0.0003248208520925,0.0004932077481107,0.0005155269786107
331,331,2.25,0.02,1755,1,100000.0,,1242.8,1.2428,1755.0,0.1252286783843828,0.0164856715442683,0.0068691943545766,6.607640599382788e-05,1.9033674192079875e-05,6773260000000.0,10240531140409.88,10723531246923.262,14.142195209045692,17.571057588557217,95762263857636.84,144783523017022.5,151612315008353.25,0.0005056124571509,0.0007644384111097,0.0008004935559969,0.0003275381661854,0.0004952068561512,0.0005185635513253
332,332,2.25,0.02,1760,1,100000.0,,1199.4,1.1994000000000002,1760.0,0.1201815623094716,0.015870165112097,0.0070258878944709,6.978612325819307e-05,-1.459113188128106e-05,6536730000000.0,9842023742082.178,10323585757289.469,14.795562665262867,17.742228198225583,96695143680329.4,145588987130545.28,152712534875588.8,0.0004889589959854,0.0007362008293739,0.000772222522095,0.0003167710983498,0.0004769462209338,0.000500282801836
333,333,2.25,0.02,1765,1,100000.0,,1225.5,1.2254999999999998,1765.0,0.1250605179388912,0.0163548768138179,0.0067603597774762,7.114451301152064e-05,-2.231557703389124e-05,6678975000000.0,10016439841360.418,10522214386159.988,14.18873293927614,17.393970146923646,94797137300733.88,142166997616548.16,149345640891389.1,0.0005005463122071,0.0007506678830266,0.0007885724392209,0.000324343322504,0.0004864167597286,0.0005109781027937
334,334,2.25,0.02,1770,1,100000.0,,1201.4,1.2014,1770.0,0.1302603151699485,0.0155043040687275,0.0069592780038566,8.429624211517254e-05,-1.7704179268091828e-05,6547630000000.0,9780488914900.908,10289780423795.703,13.76723055321992,16.520234145366512,90035276092247.48,134489734418449.05,141492909859758.4,0.0004916473050043,0.0007343956540971,0.0007726372465221,0.0003186334194684,0.0004759570450725,0.0005007411723041
335,335,2.25,0.02,1775,1,100000.0,,1192.8,1.1928,1775.0,0.1380339720960137,0.0148612906240989,0.0070759883117916,7.09249825839368e-05,1.059947423305786e-05,6500760000000.0,9671782858091.283,10190795580969.098,12.96258439916176,15.467122052268204,84295815184861.7,125414693099541.69,132144767824081.58,0.0004891001103767,0.0007276795426123,0.0007667286968721,0.0003170035451481,0.0004716355401396,0.0004969447152406
336,336,2.25,0.02,1780,1,100000.0,,1190.9,1.1908999999999998,1780.0,0.1328069887899573,0.0163376173438,0.006774401685665,0.0001038693007762,7.219009668166648e-06,6490405000000.0,9617743907108.793,10149275751195.447,13.520723378508553,16.07767083842515,87623306069417.05,129843749052619.16,137019661412486.78,0.0004892338333217,0.0007249664265299,0.0007650322408535,0.0003171512409172,0.0004699675004817,0.0004959406075434
337,337,2.25,0.02,1785,1,100000.0,,1185.0,1.185,1785.0,0.1325498324380305,0.0163318479054502,0.0075770566296855,-8.183746137550465e-05,-3.757185486874576e-05,6458250000000.0,9531653869272.488,10073832112240.42,13.710480148992088,16.235958503873285,88485973846109.38,130595389615857.6,138023898860186.95,0.000487697280302,0.0007197865782255,0.0007607293807702,0.0003162212581769,0.0004667071697516,0.0004932543436993
338,338,2.25,0.02,1790,1,100000.0,,1204.4,1.2044,1790.0,0.1331458053153028,0.0162844770913229,0.0068647370831095,-4.3024167328170464e-05,3.674062397245459e-05,6563980000000.0,9648628711737.104,10213180261557.41,13.597585525981827,16.382977090246307,89287225141842.38,131246482179244.22,138925853739331.44,0.0004966181901075,0.0007299968201979,0.0007727097122077,0.0003220526256396,0.0004733966603245,0.0005010956034852
339,339,2.25,0.02,1795,1,100000.0,,1160.4,1.1604,1795.0,0.1257377173175882,0.0150084266700025,0.0072402950771019,0.0001317398568956,2.823168212040821e-06,6324180000000.0,9256248734452.652,9815425690375.549,14.427235934720152,16.73378406528588,91199123155808.05,133481616319291.95,141545341271633.94,0.0004793390211569,0.0007015741500017,0.0007439567726825,0.0003109057255857,0.0004550504142809,0.0004825403524566
340,340,2.25,0.02,1800,1,100000.0,,1165.6,1.1656,1800.0,0.1363475029184655,0.0163567099805845,0.0069621569655212,7.976146060724431e-06,-5.148494956078819e-05,6352520000000.0,9256478344938.229,9834660921729.309,13.250019716888374,15.452707853811765,84217257803274.1,122715902212993.72,130381041579257.12,0.0004823152662002,0.0007027983882011,0.0007466969172002,0.0003129227707555,0.0004559706779571,0.000484451736487
341,341,2.25,0.02,1805,1,100000.0,,1153.1,1.1530999999999998,1805.0,0.1340336777941274,0.015261852292428,0.0075402547622144,2.693709987420621e-05,-7.809708252836151e-05,6284395000000.0,9116403782023.951,9704708851787.783,13.619538211165542,15.725806045101208,85705642945801.6,124328156885730.44,132351373798795.88,0.0004780139191569,0.0006934267977208,0.0007381754190372,0.0003101781289793,0.0004499572461833,0.00047899414883
342,342,2.25,0.02,1810,1,100000.0,,1164.6,1.1646,1810.0,0.1388054532312935,0.0162130982627293,0.0068079286631961,1.555723312219711e-05,2.9632572488284677e-05,6347070000000.0,9167020067271.707,9776766578670.59,13.11343610330186,15.290544539696333,83333467741345.0,120357829842785.6,128363459406987.1,0.0004836215854184,0.0006984906072402,0.00074495087545,0.0003138912791904,0.0004533505468319,0.0004835052658511
343,343,2.25,0.02,1815,1,100000.0,,1132.2,1.1322,1815.0,0.1456955849614814,0.0151768163629452,0.0069404461639471,3.788351014601762e-05,2.955220522457229e-05,6170490000000.0,8875258164362.521,9480729485018.396,12.513447789435892,14.172486848911936,77240053326570.05,111097402945704.05,118676482904535.28,0.000470999161403,0.000677456596259,0.0007236727775157,0.00030574982038,0.000439771977522,0.0004697732817192
344,344,2.25,0.02,1820,1,100000.0,,1143.6,1.1436000000000002,1820.0,0.13688317969129,0.0151475422904795,0.0072375649081321,-3.4360549557873326e-05,-8.492302799471341e-06,6232620000000.0,8927523477694.95,9551907372702.012,13.528217944794417,15.483480991792224,84384971405267.61,120871930806810.52,129325617559104.23,0.0004765433091648,0.0006825944114525,0.0007303345219543,0.0003094278735403,0.0004432204443211,0.0004742189298545
345,345,2.25,0.02,1825,1,100000.0,,1105.0,1.1050000000000002,1825.0,0.1352471390286836,0.0178230953031475,0.0069765713681832,3.66791895568474e-05,6.135835322435039e-06,6022250000000.0,8590345726081.338,9206038318212.77,13.587212030421307,15.03521027542034,81941896001040.86,116884755049946.92,125262191780910.4,0.0004611952423109,0.0006578648476358,0.000705015745426,0.0002995555599769,0.0004272964131964,0.0004579218670068
346,346,2.25,0.02,1830,1,100000.0,,1133.5,1.1335,1830.0,0.1338368756205227,0.0169056360283676,0.0068828815812284,0.0001476503616094,5.921381169383444e-06,6177575000000.0,8772212515603.562,9419410981614.955,13.840924564293406,15.660501134130964,85349731181013.75,121197392191837.16,130139123388113.56,0.0004738974215585,0.0006729386357118,0.000722586868923,0.0003078704741969,0.0004371788649972,0.0004694331554964
347,347,2.25,0.02,1835,1,100000.0,,1102.0,1.102,1835.0,0.138371830981282,0.0156688519249223,0.0072287697332353,1.4891523327062527e-05,6.044656074390942e-06,6005900000000.0,8489433870946.052,9134245921858.527,13.475213537802798,14.837315351829748,80863368667472.12,114301640201208.08,122983382253883.69,0.0004614568965305,0.0006522765626115,0.0007018200062019,0.0002998774206916,0.0004238814386439,0.0004560772085799
348,348,2.25,0.02,1840,1,100000.0,,1116.9,1.1169,1840.0,0.1389052787443915,0.0150058896460014,0.0069967432056817,5.669965288119832e-05,-1.4041971860928038e-05,6087105000000.0,8564692529530.281,9234033166803.094,13.406089977021944,14.989827536440693,81694560073601.78,114946068511326.8,123929236848555.52,0.0004751256540663,0.0006685123946392,0.0007207574122752,0.0003045044571839,0.0004284445643129,0.0004619280030615
349,349,2.25,0.02,1845,1,100000.0,,1090.3,1.0903000000000005,1845.0,0.1380115463665106,0.0149936763611635,0.007046264725715,8.56682928491994e-05,-1.827536235917543e-06,5942135000000.0,8323687109507.0,8990965274733.07,13.522145311416503,14.725537160624263,80254177525402.22,112419300967123.28,121431526426638.7,0.0004650704534774,0.0006514663397285,0.0007036919049331,0.0002978021179453,0.0004171584203869,0.0004506004157072
350,350,2.25,0.02,1850,1,100000.0,,1083.3,1.0833000000000002,1850.0,0.1331252837767578,0.015638286229379,0.0069359497006385,9.50125251364046e-05,3.5241175371326617e-06,5903985000000.0,8235104637852.231,8910238747252.121,13.982325892970817,15.1228751650178,82419669649347.0,114962115211943.52,124386991844547.56,0.0004633893448295,0.0006463532245995,0.0006993428498487,0.0002964383623545,0.0004134835933126,0.0004473819940978
351,351,2.25,0.02,1855,1,100000.0,,1089.9,1.0899,1855.0,0.1364421988875164,0.0156656585700129,0.0068614337522685,8.88103746485978e-05,3.365970374612826e-05,5939955000000.0,8249920559992.57,8941381921489.062,13.825717612076772,15.074041788278748,82153527746119.17,114101887578042.05,123665258032375.7,0.0004675078836612,0.0006493151718112,0.0007037370719345,0.0002987874870473,0.0004149817687946,0.0004497631775076
352,352,2.25,0.02,1860,1,100000.0,,1070.5,1.0705,1860.0,0.1449137333804173,0.0155197432795023,0.0072468184114187,0.0001527501942565,-3.194457777376166e-05,5834225000000.0,8068346561455.651,8759496639667.058,13.042478872053152,13.962828014027425,76097412676449.44,105237679023983.92,114252540933323.05,0.0004605631271357,0.0006369282849322,0.0006914887863427,0.0002940044849828,0.0004065887200894,0.0004414178915373
353,353,2.25,0.02,1865,1,100000.0,,1065.3,1.0653,1865.0,0.133871668270558,0.0147736988849342,0.006931788097066,-9.72555943715112e-06,3.509942708951317e-05,5805885000000.0,7994595811394.016,8694326930702.263,13.990326034414563,14.904812959526543,81231230629419.67,111853895856418.08,121643965747762.84,0.0004595926774914,0.0006328505808194,0.0006882411541165,0.0002931021687768,0.0004035962425735,0.0004389212117435
354,354,2.25,0.02,1870,1,100000.0,,1055.0,1.055,1870.0,0.1347524737532921,0.0153120986491268,0.0072092055820255,5.376573814352332e-05,7.582320443909553e-06,5749750000000.0,7883074683679.814,8587863261186.529,14.113675251313046,14.874515449254966,81066109198439.6,111143996369693.05,121080857587306.38,0.0004565070944736,0.0006258845200861,0.000681841907057,0.0002907908844472,0.0003986827704563,0.0004343271191326
355,355,2.25,0.02,1875,1,100000.0,,1033.7,1.0337,1875.0,0.1378139856449479,0.015039559253879,0.0072626607081874,7.48222049522202e-05,6.962834719201993e-06,5633665000000.0,7690385466467.584,8392528868853.248,13.747325677055894,14.208300757504867,77435239128401.53,105705049481199.38,115356074571644.69,0.0004485202226487,0.000612264556319,0.0006681652027311,0.0002854230049219,0.0003896243260554,0.0004251975949301
356,356,2.25,0.02,1880,1,100000.0,,1024.8,1.0248,1880.0,0.1539781051065119,0.0146836329875634,0.0069623938530428,0.0001772287424684,1.5783766072610852e-06,5585160000000.0,7590927844231.127,8298510352187.761,12.326639839195112,12.647057573438024,68926463775237.234,93679646254688.6,102411922519408.72,0.0004458779338242,0.0006060036280062,0.0006624917906833,0.0002834660535651,0.0003852656609482,0.000421177903588
357,357,2.25,0.02,1885,1,100000.0,,1012.3,1.0123,1885.0,0.1505728553468998,0.0162658209039726,0.0070454411705332,-5.020186334737123e-06,1.5068738929064205e-05,5517035000000.0,7465498422135.914,8175794557275.314,12.67169817816706,12.810386484490504,69816606340473.25,94473891224849.42,103462499354431.2,0.0004417606764347,0.0005977782691038,0.0006546531849106,0.0002804953505279,0.0003795585122775,0.0004156711639834
358,358,2.25,0.02,1890,1,100000.0,,1013.2,1.0132,1890.0,0.1445335881163373,0.0159460078229485,0.0067700221015749,0.0001553722049004,6.269721350194097e-06,5521940000000.0,7439267470859.104,8161549557159.237,13.252921568779502,13.422047804626084,73150160535212.12,98549352176540.28,108117556569301.31,0.0004433429720318,0.0005972804757514,0.0006552707267838,0.0002812337341542,0.0003788836840317,0.0004156696846479
359,359,2.25,0.02,1895,1,100000.0,,990.4,0.9904,1895.0,0.1413129703898221,0.0163984467601245,0.0069211472721957,0.0002773464166559,-6.883291753529864e-06,5397680000000.0,7238824688686.975,7956860841991.422,13.634543140944771,13.501001283245506,73580456993688.0,98678696901405.6,108466870394115.62,0.0004345456906417,0.0005827689069712,0.0006405751341175,0.0002753763819377,0.0003693070638222,0.0004059395055374
360,360,2.25,0.02,1900,1,100000.0,,982.6,0.9826,1900.0,0.1406176384469062,0.0146560351702615,0.006929328211452,4.464070293530434e-05,-3.9348811925425e-05,5355170000000.0,7147041182124.94,7873331679503.986,13.831005834881037,13.593128772023068,74082551807525.72,98871006643167.42,108918391394612.6,0.0004323913238986,0.0005770719881343,0.000635714703435,0.0002736767599335,0.0003652506034048,0.0004023677873771
361,361,2.25,0.02,1905,1,100000.0,,944.8,0.9448,1905.0,0.1392420737820884,0.0151311790156157,0.0069358520425187,-3.881446054083715e-05,-1.558474893562975e-05,5149160000000.0,6838663365076.22,7550388158056.708,14.14055921150722,13.291693422374218,72439729151939.48,96208104220380.1,106220834691802.0,0.0004168830341028,0.0005536675366159,0.0006112897490047,0.0002635917807377,0.0003500795186528,0.0003865135788834
362,362,2.25,0.02,1910,1,100000.0,,960.9,0.9609,1910.0,0.1448780790930641,0.0157831735490104,0.0073600940140169,6.028478188609302e-05,-5.6065453895728685e-06,5236905000000.0,6921193157416.237,7658648335670.909,13.241402575626434,12.723746853740415,69344420352885.27,91646903591221.3,101411908278589.86,0.0004252280222537,0.0005619894342105,0.0006218695746656,0.0002685358199541,0.0003549020422534,0.0003927169598378
363,363,2.25,0.02,1915,1,100000.0,,932.3,0.9323,1915.0,0.1400341105406141,0.0153998270640891,0.0071982478784392,1.1739678679546407e-05,7.801760326573649e-05,5081035000000.0,6684729159536.143,7410902214348.428,13.750107446928908,12.815684598295524,69845481060710.63,91890357753560.4,101872557511422.69,0.0004136828455709,0.0005442508820719,0.0006033737449712,0.0002609754281076,0.0003433454117504,0.0003806435850281
364,364,2.25,0.02,1920,1,100000.0,,922.9,0.9229,1920.0,0.1428118103086489,0.0151115437050707,0.0074223646462054,0.0001482245764249,5.7745918767170434e-05,5029805000000.0,6587390824642.541,7316584867046.389,13.54528875392867,12.493099146715178,68087390349597.73,89172095232875.84,99043038421677.78,0.0004106120172067,0.0005377667393935,0.0005972950584211,0.0002587734281348,0.0003389081099876,0.0003764236880525
365,365,2.25,0.02,1925,1,100000.0,,916.2,0.9162,1925.0,0.1415362858027947,0.015104497289627,0.0072485728030633,-1.1694897822919395e-05,-2.7536240030683343e-05,4993290000000.0,6509846586824.377,7244014489876.475,13.718382218457396,12.55550804342424,68427518836662.11,89210250144434.95,99271209555038.0,0.000408800428218,0.0005329608479234,0.0005930671411993,0.0002573144588619,0.000335465725356,0.0003732989008149
366,366,2.25,0.02,1930,1,100000.0,,910.8,0.9108000000000004,1930.0,0.1444957857628878,0.0149063892926853,0.0070645791597119,-0.0001001656665657,2.0420580309057715e-05,4963860000000.0,6441931620859.221,7181979598464.83,13.608588833464967,12.365697517094931,67393051468167.375,87460449988311.58,97507891181997.16,0.0004074772550197,0.0005288103640902,0.0005895600062029,0.0002562164171014,0.0003325091036228,0.0003707076912754
367,367,2.25,0.02,1935,1,100000.0,,881.9,0.8819000000000001,1935.0,0.1552473183720394,0.0153992808582148,0.0070019403738224,-2.8388748495408635e-05,-9.512045883913224e-05,4806355000000.0,6208917810939.217,6935367212841.924,12.597564016604686,11.08792166776813,60429173089336.31,78063266049783.88,87196743840796.72,0.0003955998065451,0.0005110414617443,0.0005708338080977,0.0002484854673104,0.0003209970640419,0.0003585540316628
368,368,2.25,0.02,1940,1,100000.0,,852.3,0.8522999999999998,1940.0,0.1493882848179509,0.0140773685356829,0.0072137229807808,-0.0001389057188997,4.883302694249309e-05,4645035000000.0,5972873486199.019,6684492093689.982,13.248996459490366,11.263378022130842,61385410220613.086,78933159630907.03,88337394505661.31,0.0003834109124898,0.0004930134807445,0.0005517519702592,0.0002405320663852,0.0003092910175904,0.0003461404910902
369,369,2.25,0.02,1945,1,100000.0,,857.4,0.8573999999999999,1945.0,0.1556481341127664,0.0153132538135631,0.0068218523095363,4.712404173841859e-05,3.537233086461266e-06,4672830000000.0,5980799772031.664,6706285210846.086,12.648937468456149,10.83451770853224,59048121511500.7,75576255004971.62,84743837036832.03,0.0003867283787694,0.0004949773476849,0.0005550192939088,0.0002423535025322,0.0003101905638972,0.0003478174275179
370,370,2.25,0.02,1950,1,100000.0,,839.3,0.8393,1950.0,0.1509203097869203,0.015326141909878,0.0072766164572057,1.88313965951488e-05,-2.7739663388206896e-05,4574185000000.0,5827316334636.432,6546891994409.92,13.115722936889847,11.005030307274694,59977415174647.086,76408665403015.39,85843851801424.1,0.0003795661687837,0.0004835510884297,0.0005432615234756,0.0002376125938931,0.0003027082966055,0.0003400876852882
371,371,2.25,0.02,1955,1,100000.0,,810.2,0.8101999999999998,1955.0,0.1350446920700278,0.0148999748800496,0.0069190828428751,1.6419159975810363e-05,1.1609485406862436e-05,4415590000000.0,5598990318132.221,6302696387121.158,14.811196647095937,12.002396964367565,65413063455803.21,82944093307669.14,93368876800929.88,0.0003674422632353,0.0004659186369946,0.0005244773688157,0.0002297297719137,0.0002912985056881,0.0003279102007783
372,372,2.25,0.02,1960,1,100000.0,,794.6,0.7946,1960.0,0.1564410217882368,0.015233884303837,0.0072426545358079,4.016118199090136e-05,-1.0495129130701271e-05,4330570000000.0,5465407832433.472,6164468927624.817,12.6145481960114,10.018229761212918,54599352198610.41,68907263282218.98,77720948996731.97,0.0003613161982592,0.0004560001062103,0.0005143254761421,0.0002256562972226,0.0002847901533235,0.0003212166602899
373,373,2.25,0.02,1965,1,100000.0,,785.0,0.7849999999999999,1965.0,0.1459526725054729,0.0154693712900537,0.0074079122399521,5.997785811811792e-05,2.8666279756577365e-06,4278250000000.0,5373911832568.043,6073324267018.67,13.760073742332148,10.770188356663846,58697526543817.96,73729990635493.53,83325918862278.31,0.0003579558114704,0.0004496284627587,0.0005081474239055,0.0002232708997635,0.0002804506819628,0.0003169512239006
374,374,2.25,0.02,1970,1,100000.0,,759.5,0.7595,1970.0,0.1433289129308832,0.0147469488968919,0.0072236736849547,0.0001184155250926,2.259258941093053e-05,4139275000000.0,5174707050164.117,5859911074083.773,13.87334286065879,10.534785685897564,57414581988141.73,71776734378910.0,81280983941922.78,0.0003472353186572,0.0004340955968187,0.0004915759617597,0.0002163489682422,0.0002704682658821,0.0003062820698962
375,375,2.25,0.02,1975,1,100000.0,,745.2,0.7451999999999999,1975.0,0.1472126583231556,0.0138135097890625,0.0067024576981463,0.0001320872342234,1.2652286476981994e-05,4061340000000.0,5053102425897.779,5733756410690.372,13.660142151284836,10.155620275132843,55348130499474.0,68863914987614.65,78139899164090.28,0.0003415750766227,0.0004249862972094,0.0004822320429508,0.0002125944188821,0.0002645090964523,0.000300138528698
376,376,2.25,0.02,1980,1,100000.0,,719.8,0.7198,1980.0,0.1439822131814025,0.0154030031357148,0.0064988140358417,0.0001319549904484,-3.1982426965100204e-05,3922910000000.0,4857518038065.77,5523038523768.809,13.885198012354692,9.984678631741584,54416498542991.64,67380878796852.73,76612621187218.67,0.0003308673851598,0.0004096944083912,0.0004658259594272,0.000205657142857,0.0002546536324018,0.0002895433039983
377,377,2.25,0.02,1985,1,100000.0,,708.1,0.7081000000000001,1985.0,0.1543182738582345,0.0136772054155719,0.0074498499418559,4.056451293394359e-05,-7.817908058309816e-07,3859145000000.0,4755590623005.673,5418228750459.352,13.291253303004002,9.369097672584264,51061582315584.25,62922741191591.6,71690318281962.81,0.0003263235122428,0.0004021256094,0.0004581572954591,0.0002026138248944,0.0002496792439152,0.0002844692415764
378,378,2.25,0.02,1990,1,100000.0,,683.9,0.6839000000000002,1990.0,0.1519221271183596,0.0145217389741557,0.0069534002458527,5.305651142627255e-05,-6.122913460870312e-05,3727255000000.0,4570877964978.289,5218533951917.387,13.615871318328171,9.368062989123684,51055943290724.07,62611891638418.016,71483484094813.02,0.0003159768572725,0.0003874947258371,0.0004423995561605,0.0001959794622106,0.000240337246957,0.0002743910672666
379,379,2.25,0.02,1995,1,100000.0,,659.8,0.6597999999999999,1995.0,0.1484829084653028,0.0158343123254242,0.0065449667463877,7.407647176748376e-05,-1.1528969276985464e-05,3595910000000.0,4388400517124.229,5020627787814.787,13.5766436655643,8.973155853314514,48903699400564.11,59681421319978.336,68279593242715.6,0.0003057000118834,0.0003730722098812,0.0004268199077277,0.0001893486107856,0.0002310785146147,0.0002643694911425
380,380,2.25,0.02,2000,1,100000.0,,641.3,0.6413000000000001,2000.0,0.1566409597950268,0.0152795067755413,0.0069123736385864,2.297052311367105e-05,2.680078787060663e-05,3495085000000.0,4244551370588.405,4866875154893.975,13.06622003726578,8.383324435040143,45689118170968.77,55486435710021.69,63621695631237.23,0.0002978844330903,0.0003617610955815,0.0004148014558836,0.0001843078472628,0.0002238297854586,0.0002566470579958
381,381,2.25,0.02,2005,1,100000.0,,620.4,0.6203999999999998,2005.0,0.1614223082089665,0.0144378578579076,0.0070899801409723,5.634595027640016e-05,1.7778423499916232e-05,3381180000000.0,4086095557030.093,4696187936736.831,12.59678333313975,7.814985975938276,42591673568863.61,51471275748765.12,59156419835539.73,0.0002889383396347,0.000349176815738,0.0004013121883642,0.0001785540584428,0.0002157793861589,0.0002479972717555
382,382,2.25,0.02,2010,1,100000.0,,593.9,0.5939,2010.0,0.1584288458590435,0.0137523064867702,0.0070081339164413,1.66314557060962e-06,-1.3522048204621528e-05,3236755000000.0,3892294516920.906,4484033482213.736,13.056223976646356,7.740562038197799,42186063108178.016,50730000301672.7,58442396616318.48,0.0002773298140961,0.0003334973807981,0.000384198424664,0.0001711699348478,0.0002058369567267,0.0002371300018092
383,383,2.25,0.02,2015,1,100000.0,,563.7,0.5637,2015.0,0.1458755936689385,0.0145228763864088,0.006641240419538,1.056728365397586e-05,2.5508213787702063e-05,3072165000000.0,3676083651417.964,4245047088976.615,14.13904806864472,7.967004516706794,43420174616052.03,51955605915626.98,59997000765495.33,0.000263925189758,0.0003158069554425,0.0003646857699668,0.0001626925979372,0.0001946743093173,0.0002248048979373
384,384,2.25,0.02,2020,1,100000.0,,544.3,0.5443,2020.0,0.1525350271543175,0.0139849930625268,0.0070181410441576,5.1086467155250815e-05,-6.851586317014962e-05,2966435000000.0,3531912262238.981,4088357510530.767,13.431413991120056,7.290440808119011,39732902404248.61,47306994832487.61,54760111028758.7,0.0002555193331376,0.0003042277568691,0.000352158191472,0.00015731297297,0.00018730078975,0.0002168096299248
385,385,2.25,0.02,2025,1,100000.0,,512.5,0.5125,2025.0,0.128200516160723,0.0159554227781852,0.0065485096308521,-4.730337603096636e-05,-3.853201323741477e-05,2793125000000.0,3308939364542.0645,3839525353670.9233,16.551696841491424,8.498573301846081,46317224495061.13,54870758518877.484,63669244219451.39,0.0002411940486478,0.0002857360419114,0.0003315536057061,0.0001483251111193,0.0001757167326678,0.0002038927812857
386,386,2.25,0.02,2030,1,100000.0,,497.4,0.4974,2030.0,0.158104810620307,0.0153385519614849,0.0068883245126608,-0.0001121394251172,-5.110070628651198e-05,2710830000000.0,3195310935122.2163,3715917712328.288,13.181786656869424,6.56102457861366,35757583953444.45,42148197791817.17,49015334625435.73,0.0002346759121264,0.0002766173121248,0.0003216861177305,0.0001441524463847,0.0001699154459179,0.0001975994912246
387,387,2.25,0.02,2035,1,100000.0,,466.8,0.4668,2035.0,0.1418361805823678,0.0150584940157726,0.0069273113897344,0.0002301024555125,6.0819712319649e-05,2544060000000.0,2983592689421.116,3477403006679.0034,14.767713050733562,6.897637440350962,37592124049912.74,44086847989092.78,51383601486842.55,0.0002208170277102,0.0002589671900725,0.0003018284930722,0.0001354660930082,0.0001588703272579,0.0001851647363387
388,388,2.25,0.02,2040,1,100000.0,,431.4,0.4313999999999999,2040.0,0.1506451768989563,0.0150984446447831,0.0062041747259797,1.4065808198300429e-05,6.904765422461887e-05,2351130000000.0,2743335872088.2085,3204532355875.8994,14.367430042217403,6.221756821297527,33908574676071.523,39565064152236.94,46216553185534.33,0.0002046085732191,0.0002387405369541,0.0002788764522466,0.000125361507454,0.0001462738004184,0.0001708646509626
389,389,2.25,0.02,2045,1,100000.0,,403.7,0.4037,2045.0,0.1485072975270895,0.0139805139391435,0.0065957239896049,9.932901796637964e-05,3.0100275824567864e-05,2200165000000.0,2554091452595.029,2990198802836.1616,14.357378977995593,5.808342726297097,31655467858319.18,36747680235268.56,43022292461322.04,0.0001919676523599,0.0002228482591384,0.0002608992708593,0.0001174649233331,0.0001363607532457,0.0001596441508368
390,390,2.25,0.02,2050,1,100000.0,,388.6,0.3885999999999999,2050.0,0.1529000686954532,0.0136538389537438,0.006344867928631,0.0002989594590321,-5.4826508968224815e-06,2117870000000.0,2445951829701.37,2870102022889.7334,14.784050887653294,5.782276090902764,31513404695420.05,36395184725635.88,42706439283085.336,0.0001852680983563,0.0002139682058672,0.0002510722300563,0.0001132187533411,0.0001307576087726,0.0001534321620276
391,391,2.25,0.02,2055,1,100000.0,,367.6,0.3675999999999999,2055.0,0.1610371528469386,0.0157084289186419,0.0066946731174391,-7.75193246091242e-05,-3.49693514656188e-06,2003420000000.0,2301847101293.4927,2707195862305.413,13.199407730182438,4.844018830849924,26399902628132.09,30332401263337.844,35673851294359.14,0.0001757089142474,0.000201882308718,0.0002374332120178,0.0001072362610598,0.000123210049153,0.000144906990162
392,392,2.25,0.02,2060,1,100000.0,,348.4,0.3484,2060.0,0.1469401007068426,0.0146942301283346,0.0064246641727887,0.0002167631766267,-0.0001533045979145,1898780000000.0,2170317768348.6597,2558399437404.538,14.664132036169462,5.11761820602916,27891019222858.93,31879614592909.52,37580113487819.25,0.0001669628240021,0.0001908395830931,0.0002249642375602,0.0001017643338728,0.0001163172889899,0.0001371163665764
393,393,2.25,0.02,2065,1,100000.0,,307.8,0.3077999999999999,2065.0,0.1560916588113286,0.014748705567039,0.0068309958809915,0.0001181818586681,-4.080276399998607e-05,1677510000000.0,1907419654160.9087,2253726537885.4043,13.65271758643777,4.197002821894639,22873665379325.777,26008595422516.668,30730658347251.05,0.0001478688860258,0.0001681349258392,0.0001986611302251,9.001690322234444e-05,0.0001023540905347,0.0001209372722966
