,Simulation Number,Dipole.photonEnergy,Dipole.numberRays,Dipole.sourceWidth,Dipole.sourceHeight,Dipole.verEbeamDiv,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
760,760,28750,500000.0,0.01715,0.00243,0.81,683773000000.0,28.75,2820.0,0.5640000000000001,28750.0,25.62887031182981,0.0556768205812535,0.0147332431279664,-0.006940862460332,3.393790165626647e-05,3856479720.000001,1.1217817894505295,0.6326849292500987,4326128721.281278,1.1320651444013485e-07,4.7276191993958816e-08
761,761,28800,500000.0,0.01715,0.00243,0.81,682158000000.0,28.8,2828.0,0.5656,28800.0,22.966750589679577,0.0620912441077089,0.0149337265283114,-0.0065452692187725,-0.000171037748572,3858285648.0,1.2539867095061186,0.7092548828966606,4838238924.070202,1.1325952724690509e-07,4.7298330681325043e-08
762,762,28850,500000.0,0.01715,0.00243,0.81,680547000000.0,28.85,2817.0,0.5634,28850.0,24.84030992959015,0.0510587624914881,0.0138075030903742,-0.0062058672686881,7.10105557340744e-05,3834201798.0,1.1614186812392968,0.6543432850102199,4453113595.838501,1.1255254862630989e-07,4.700308921780875e-08
763,763,28900,500000.0,0.01715,0.00243,0.81,678938000000.0,28.9,2821.0,0.5642,28900.0,23.98786020642001,0.0663600787101588,0.014134012687657,-0.0075342276065973,-0.0001327402614676,3830568196.0,1.2047760722011096,0.6797346599358661,4614976905.47537,1.1244588466146409e-07,4.6958545261077764e-08
764,764,28950,500000.0,0.01715,0.00243,0.81,677333000000.0,28.95,2758.0,0.5516,28950.0,23.98858050675335,0.0595008151010351,0.0146290687384463,-0.0056355575869442,-0.0001060163538245,3736168828.0,1.2068242217104048,0.6656842406954593,4508899038.029775,1.096748021736683e-07,4.5801313026059966e-08
765,765,29000,500000.0,0.01715,0.00243,0.81,675732000000.0,29.0,2792.0,0.5584,29000.0,24.11362176633702,0.057857465337018,0.0169171120779419,-0.0058529444017064,-7.88552731460348e-05,3773287488.0,1.2026397478160846,0.6715540351805016,4537905513.005907,1.1076441612846133e-07,4.6256346897395473e-08
766,766,29050,500000.0,0.01715,0.00243,0.81,674133000000.0,29.05,2889.0,0.5778,29050.0,23.93143970999517,0.0528608371945462,0.0161963965076896,-0.0061483226364967,-0.0001924696899692,3895140474.0,1.213884344278168,0.7013823741239253,4728250040.1528425,1.1434139638525953e-07,4.7750130238533646e-08
767,767,29100,500000.0,0.01715,0.00243,0.81,672538000000.0,29.1,2832.0,0.5664,29100.0,23.210212981441146,0.0515861268864852,0.0174313356101651,-0.0054039830383236,6.417123673050329e-05,3809255232.0,1.2537584219183306,0.7101287701745425,4775885828.356464,1.118202450776967e-07,4.669727180674092e-08
768,768,29150,500000.0,0.01715,0.00243,0.81,670946000000.0,29.15,2855.0,0.571,29150.0,23.969542101665866,0.0527542184547718,0.0144666598115087,-0.007430577331723,1.570913103269613e-05,3831101660.0,1.2161266943006848,0.694408342445691,4659104997.305665,1.1246154443524845e-07,4.696508494190508e-08
769,769,29200,500000.0,0.01715,0.00243,0.81,669357000000.0,29.2,2787.0,0.5574,29200.0,24.186946313831868,0.0567479613617777,0.0157763414602265,-0.0062397472650182,6.359155040613927e-05,3730995918.0,1.207262778075515,0.6729282724992921,4504292496.953086,1.0952295200119737e-07,4.573789884937984e-08
770,770,29250,500000.0,0.01715,0.00243,0.81,667771000000.0,29.25,2763.0,0.5526,29250.0,26.239157199990583,0.0568460788203818,0.0144443088301773,-0.0056842142917736,0.0002103719181396,3690102546.0,1.114746170277546,0.6160087336953718,4113527681.084922,1.0832253181389149e-07,4.5236591168199444e-08
771,771,29300,500000.0,0.01715,0.00243,0.81,666188000000.0,29.3,2907.0,0.5813999999999999,29300.0,25.27877489410093,0.0552271605595433,0.0145881020357939,-0.0060897228593066,-6.412760149404532e-05,3873217032.0,1.1590751578248937,0.6738862967593932,4489349642.655466,1.1369783629067913e-07,4.7481372996589584e-08
772,772,29350,500000.0,0.01715,0.00243,0.81,664609000000.0,29.35,2783.0,0.5566,29350.0,24.39974325157891,0.05531768390606,0.0154954312334057,-0.0065830454836697,6.86765811143464e-05,3699213694.0,1.2028815097511634,0.6695238483274975,4449715753.130898,1.085899885056197e-07,4.534828380329862e-08
773,773,29400,500000.0,0.01715,0.00243,0.81,663033000000.0,29.4,2845.0,0.569,29400.0,24.474762398916937,0.0569833076628353,0.0149630774513509,-0.0060205101047478,0.0002103110932536,3772657770.0,1.2012374020554746,0.683504081769565,4531857618.4792,1.107459308296821e-07,4.6248627248588384e-08
774,774,29450,500000.0,0.01715,0.00243,0.81,661460000000.0,29.45,2854.0,0.5708000000000001,29450.0,25.479407475599142,0.0506803571811127,0.014276240508573,-0.006661594915825,-6.124038828981517e-05,3775613680.000001,1.15583535559857,0.6597508209756637,4363987780.425626,1.1083270122454856e-07,4.628486344813383e-08
775,775,29500,500000.0,0.01715,0.00243,0.81,659890000000.0,29.5,2847.0,0.5694,29500.0,25.50654158199177,0.0537188108783922,0.0142515116075887,-0.0068258916007255,-0.0002813431041389,3757413660.0,1.1565660481712543,0.6585487078287123,4345697068.09089,1.1029844175048585e-07,4.606175125715e-08
776,776,29550,500000.0,0.01715,0.00243,0.81,658324000000.0,29.55,2897.0,0.5793999999999999,29550.0,24.613244105581543,0.0599841733315343,0.0158384286837872,-0.0076740563036467,-0.0002300644020061,3814329256.0,1.2005731496929717,0.6956120829321076,4579381288.841968,1.1196919246311833e-07,4.6759473750021454e-08
777,777,29600,500000.0,0.01715,0.00243,0.81,656760000000.0,29.6,2920.0,0.584,29600.0,25.62589502694027,0.0484416528053228,0.0169872428692516,-0.0070043352774814,-0.0001340131331688,3835478400.0,1.1550816066670762,0.6745676582935723,4430290552.608866,1.1259002312980533e-07,4.7018738951668074e-08
778,778,29650,500000.0,0.01715,0.00243,0.81,655200000000.0,29.65,2855.0,0.571,29650.0,26.59880645063822,0.0560533185769142,0.0138027437975759,-0.0059757816326461,-2.564914013854805e-05,3741192000.0,1.114711671556547,0.6365003644587883,4170350387.933981,1.098222568045339e-07,4.586289157985323e-08
779,779,29700,500000.0,0.01715,0.00243,0.81,653643000000.0,29.7,2911.0,0.5821999999999999,29700.0,26.65172246759903,0.0512203817542009,0.0165389062547407,-0.0052936220907719,-8.778755492190631e-05,3805509546.0,1.1143745037907706,0.6487888361069866,4240762811.9947896,1.117102909000439e-07,4.6651353823672906e-08
780,780,29750,500000.0,0.01715,0.00243,0.81,652089000000.0,29.75,2887.0,0.5773999999999999,29750.0,26.6619997984526,0.0526804003146531,0.0157423387439991,-0.0060247418416782,-6.395427814635032e-05,3765161886.0,1.115820276981872,0.644274627929333,4201243978.518109,1.105258900251404e-07,4.6156735970304053e-08
781,781,29800,500000.0,0.01715,0.00243,0.81,650539000000.0,29.8,2895.0,0.579,29800.0,25.775535126726027,0.0469144538919898,0.0153636378735322,-0.0056938880170694,9.641145155362545e-05,3766620810.0,1.156135065809016,0.6694022031034202,4354722398.046959,1.1056871656977813e-07,4.6174620770986613e-08
782,782,29850,500000.0,0.01715,0.00243,0.81,648991000000.0,29.85,2968.0,0.5936,29850.0,25.865588910459337,0.0584407571948074,0.0163545365013062,-0.0065542691530671,-9.54519948337083e-05,3852410576.0,1.1540429295205212,0.6850398829633815,4445847186.842879,1.1308706519044581e-07,4.7226308772222323e-08
783,783,29900,500000.0,0.01715,0.00243,0.81,647447000000.0,29.9,2853.0,0.5706,29900.0,25.888825349746185,0.0599224818904354,0.014536594297763,-0.0059811727393845,-1.916037956214252e-05,3694332582.0,1.1549384568849563,0.6590078834985561,4266726771.474897,1.0844670402956084e-07,4.528844674857245e-08
784,784,29950,500000.0,0.01715,0.00243,0.81,645906000000.0,29.95,2839.0,0.5678,29950.0,25.91703276361295,0.0617504567320875,0.0150782047564797,-0.00659529063503,-0.0001515114000575,3667454268.0,1.1556106855739003,0.6561557472688606,4238149340.954407,1.0765769424268517e-07,4.495894823557679e-08
785,785,30000,500000.0,0.01715,0.00243,0.81,644367000000.0,30.0,2907.0,0.5813999999999999,30000.0,26.940248001988948,0.0449363301988595,0.0154434236259957,-0.0076160943396423,-0.000114003802221,3746349738.0,1.1135754948427037,0.6474327927015479,4171843263.3471823,1.0997366160470625e-07,4.592611976453108e-08
786,786,30050,500000.0,0.01715,0.00243,0.81,642833000000.0,30.05,2847.0,0.5694,30050.0,25.89450081087853,0.0620198958056948,0.0147069852346809,-0.0065332784312322,-0.000214523247378,3660291102.0,1.1604780574636802,0.6607762059198194,4247687507.800553,1.0744742033640462e-07,4.487113571335754e-08
787,787,30100,500000.0,0.01715,0.00243,0.81,641301000000.0,30.1,2889.0,0.5778,30100.0,27.081761743262177,0.0585087266325067,0.0149920788744044,-0.0066776404978401,-9.1135122629053e-05,3705437178.0,1.111449110488122,0.6421952960400369,4118404855.457717,1.087726781558881e-07,4.542457685961355e-08
788,788,30150,500000.0,0.01715,0.00243,0.81,639772000000.0,30.15,2889.0,0.5778,30150.0,25.104877024830785,0.0540504023788207,0.0143107490173842,-0.0069281435829024,-2.9737834137283964e-05,3696602616.0,1.200961867695236,0.6939157671543074,4439478781.838455,1.08513340614078e-07,4.531627486411011e-08
789,789,30200,500000.0,0.01715,0.00243,0.81,638247000000.0,30.2,2918.0,0.5836,30200.0,27.09824401736841,0.055011040777365,0.0159246734704147,-0.0062624190410285,-6.54170068234661e-05,3724809492.0,1.114463357132792,0.6504008152226974,4151163691.1344094,1.0934135018421655e-07,4.566206008331148e-08
790,790,30250,500000.0,0.01715,0.00243,0.81,636724000000.0,30.25,2921.0,0.5842,30250.0,27.171464018218103,0.0507716175998056,0.0172689328247877,-0.0068913220552157,-0.0002270328918248,3719741608.000001,1.1133003352236663,0.6503900558376658,4141189579.13182,1.0919258303778202e-07,4.5599933409665414e-08
791,791,30300,500000.0,0.01715,0.00243,0.81,635205000000.0,30.3,3002.0,0.6003999999999999,30300.0,27.19801665216073,0.0565887894561826,0.0160971422826068,-0.0061158951407217,-2.4841385880755106e-05,3813770820.0,1.1140518217747628,0.6688767137935676,4248738329.852431,1.119527996391732e-07,4.675262793999023e-08
792,792,30350,500000.0,0.01715,0.00243,0.81,633689000000.0,30.35,2889.0,0.5778,30350.0,25.24379708808192,0.0541491086682685,0.0150265553250199,-0.0065499793503772,0.000121311889715,3661455042.0,1.2022755488843957,0.6946748121454038,4402077870.336088,1.0748158765997025e-07,4.4885404335236726e-08
793,793,30400,500000.0,0.01715,0.00243,0.81,632176000000.0,30.4,2869.0,0.5738,30400.0,26.2503859832068,0.0585262922182911,0.0143639617413432,-0.006839836532617,-0.0002368621592139,3627425888.0,1.1580782095717694,0.6645052766522813,4200842877.729326,1.06482665795113e-07,4.446824440320006e-08
794,794,30450,500000.0,0.01715,0.00243,0.81,630666000000.0,30.45,3030.0,0.606,30450.0,27.23521571730089,0.0581465545492343,0.0176512414381474,-0.0063674168475772,-6.19367828848092e-05,3821835960.0,1.1180377756529738,0.6775308920457022,4272956975.628948,1.1218955088750385e-07,4.6851497669583466e-08
795,795,30500,500000.0,0.01715,0.00243,0.81,629160000000.0,30.5,2890.0,0.5780000000000001,30500.0,26.382765756621662,0.0576006835182875,0.016214377171217,-0.0066442598948706,-0.0002205890945483,3636544800.000001,1.1560577189427144,0.668201361548889,4204055686.320991,1.0675035039815985e-07,4.458003221638427e-08
796,796,30550,500000.0,0.01715,0.00243,0.81,627656000000.0,30.55,3028.0,0.6056,30550.0,27.472103664840688,0.0567736405830107,0.0157497181975585,-0.0056023729635456,-0.000217434298218,3801084736.0,1.112037154952151,0.6734497010390227,4226947455.553488,1.11580401116218e-07,4.659711052867724e-08
797,797,30600,500000.0,0.01715,0.00243,0.81,626156000000.0,30.6,2860.0,0.5720000000000001,30600.0,27.49152248576865,0.0600515199260522,0.0150288204761747,-0.0063725110755422,-0.0001026671992365,3581612320.0000005,1.1130704025519318,0.636676270259705,3986586666.807359,1.051378138254659e-07,4.3906620540519353e-08
798,798,30650,500000.0,0.01715,0.00243,0.81,624658000000.0,30.65,2951.0,0.5902000000000001,30650.0,27.563124519809207,0.0616674812776818,0.0156318969394335,-0.0066178236373063,-3.222597771350298e-05,3686731516.000001,1.1119929447030688,0.6562982359637511,4099619434.8064494,1.0822357561962085e-07,4.519526605486593e-08
799,799,30700,500000.0,0.01715,0.00243,0.81,623164000000.0,30.7,2938.0,0.5876,30700.0,27.51850254213423,0.0602969713305744,0.0160265318679881,-0.0064584294998868,-0.0002660609946751,3661711664.0,1.1156130299239395,0.6555342163833069,4085053244.1828704,1.0748912076898621e-07,4.488855023819039e-08
800,800,30750,500000.0,0.01715,0.00243,0.81,621673000000.0,30.75,2908.0,0.5816,30750.0,27.66490312571841,0.0593490595456389,0.0162498810910512,-0.0057816018641721,3.990253763234973e-05,3615650168.0,1.111516633919226,0.6464580742874217,4018855304.164844,1.0613699090168377e-07,4.432388705141627e-08
801,801,30800,500000.0,0.01715,0.00243,0.81,620185000000.0,30.8,2924.0,0.5848,30800.0,26.57754438213305,0.0611700593907538,0.0172423512806386,-0.0058494904245435,-0.0001904017258368,3626841880.0,1.1588730530238724,0.6777089614083606,4203049322.310441,1.0646552230807678e-07,4.4461085108626093e-08
802,802,30850,500000.0,0.01715,0.00243,0.81,618700000000.0,30.85,2895.0,0.579,30850.0,27.737594198006263,0.05574290898286,0.0175145362237831,-0.005589912143842,-0.0002499683682905,3582272999.9999995,1.112208931307296,0.6439689712269244,3984236024.980981,1.051572080101604e-07,4.3914719749330046e-08
803,803,30900,500000.0,0.01715,0.00243,0.81,617218000000.0,30.9,2920.0,0.584,30900.0,28.786048082962225,0.0612427157363619,0.0172473017236195,-0.006600630465969,-0.0001461816652786,3604553120.0,1.0734366840125225,0.626887023463313,3869259548.479792,1.0581123834602014e-07,4.418784947053819e-08
804,804,30950,500000.0,0.01715,0.00243,0.81,615739000000.0,30.95,2890.0,0.5780000000000001,30950.0,28.79491629428957,0.054038278786679,0.0158503959053613,-0.0061892199567204,6.314331645341264e-05,3558971420.0000005,1.0748425063537277,0.6212589686724547,3825333761.1140857,1.04473192834593e-07,4.362906805404704e-08
805,805,31000,500000.0,0.01715,0.00243,0.81,614263000000.0,31.0,2946.0,0.5892,31000.0,27.480916762520792,0.0561653906687628,0.0171133991731782,-0.0058565699414407,-4.301624858240492e-05,3619237596.0,1.1280555255084732,0.6646503156295923,4082700968.295802,1.062422994341204e-07,4.436786496578541e-08
806,806,31050,500000.0,0.01715,0.00243,0.81,612791000000.0,31.05,2950.0,0.59,31050.0,27.9080045073024,0.0576252984412507,0.0167583110282938,-0.0060110726174977,-1.990166031714277e-05,3615466900.0,1.1125840255570931,0.656424575078685,4022510717.8704247,1.0613161109082133e-07,4.43216403876754e-08
807,807,31100,500000.0,0.01715,0.00243,0.81,611321000000.0,31.1,2963.0,0.5926,31100.0,29.40987644897177,0.052522362018477,0.0156939487878926,-0.0072283740573087,0.0001849308431623,3622688246.0,1.0574678902157482,0.6266554717418523,3830876496.4070096,1.0634359286424712e-07,4.4410166132587336e-08
808,808,31150,500000.0,0.01715,0.00243,0.81,609854000000.0,31.15,2909.0,0.5818,31150.0,29.061803174598023,0.0544130913715602,0.0171701009291836,-0.0060759535483251,-0.0002723484147968,3548130572.0,1.0718536565971652,0.6236044574082308,3803076727.682392,1.0415496100018437e-07,4.34961712028676e-08
809,809,31200,500000.0,0.01715,0.00243,0.81,608391000000.0,31.2,3049.0,0.6098,31200.0,29.08498328278438,0.0478966718108144,0.0148797611411108,-0.0058270101099071,-0.0002441528237668,3709968318.0,1.072718512390121,0.6541437488554959,3979751695.09944,1.0890568924451906e-07,4.548012364324645e-08
810,810,31250,500000.0,0.01715,0.00243,0.81,606931000000.0,31.25,2983.0,0.5966,31250.0,28.100331184949027,0.0610972032526935,0.0153111174133615,-0.0064630076282065,7.916971517532715e-05,3620950346.0,1.112086537141526,0.6634708280586344,4026810131.444551,1.0629257701151873e-07,4.4388861393542505e-08
811,811,31300,500000.0,0.01715,0.00243,0.81,605473000000.0,31.3,2879.0,0.5758,31300.0,29.16019138200136,0.0590111717682613,0.0138484743159759,-0.0056427869426402,-0.0001087744869667,3486313534.0,1.0733811582361357,0.6180528709123669,3742143259.099236,1.0234032902670329e-07,4.2738362431871175e-08
812,812,31350,500000.0,0.01715,0.00243,0.81,604019000000.0,31.35,2884.0,0.5768,31350.0,28.17178308063012,0.0568539660661462,0.0152831803537366,-0.0064475791115791,-0.0001191220953989,3483981592.0,1.1128156109350105,0.641872044387314,3877029103.787811,1.0227187514003364e-07,4.270977539246862e-08
813,813,31400,500000.0,0.01715,0.00243,0.81,602568000000.0,31.4,2975.0,0.5950000000000001,31400.0,27.837541803914064,0.0513307198657461,0.0165132005066891,-0.0063948659268856,1.6005836457710327e-05,3585279600.0000005,1.1279731601726788,0.6711440303027439,4044099160.514638,1.0524546640409169e-07,4.395157735242126e-08
814,814,31450,500000.0,0.01715,0.00243,0.81,601120000000.0,31.45,3064.0,0.6128,31450.0,28.250319431881508,0.0642353861589782,0.0148361269973419,-0.0060484659810274,-7.68722740485294e-05,3683663360.0,1.1132617482727485,0.6822067993415402,4100881512.201866,1.0813351025645629e-07,4.515765384304197e-08
815,815,31500,500000.0,0.01715,0.00243,0.81,599675000000.0,31.5,2858.0,0.5716,31500.0,29.349630372907995,0.0542240679680226,0.014288431531842,-0.0058692400659502,-0.0001833954436341,3427742300.0,1.0732673495294498,0.6134796169910335,3678883893.19098,1.0062097725280166e-07,4.202034364143213e-08
816,816,31550,500000.0,0.01715,0.00243,0.81,598232000000.0,31.55,2899.0,0.5798,31550.0,29.42917476855655,0.0527343686812675,0.0179314078926838,-0.0060025489804395,1.702463431505711e-05,3468549136.0,1.0720653993230362,0.6215835185274964,3718511514.5574126,1.0181885718587449e-07,4.25205904866047e-08
817,817,31600,500000.0,0.01715,0.00243,0.81,596793000000.0,31.6,2882.0,0.5764,31600.0,29.477157297376834,0.05703840835876,0.0150946341187015,-0.0059962826713529,5.334979648171482e-05,3439914852.0,1.0720165340642287,0.6179103302346215,3687645597.117104,1.0097830110351837e-07,4.216956571627517e-08
818,818,31650,500000.0,0.01715,0.00243,0.81,595357000000.0,31.65,3012.0,0.6023999999999999,31650.0,28.43978811884881,0.0517313435662105,0.0161683734259787,-0.0054826705093791,-1.4178865298741183e-05,3586430567.9999995,1.1128774893728404,0.670397399598199,3991257846.325849,1.0527925293610333e-07,4.396568695187401e-08
819,819,31700,500000.0,0.01715,0.00243,0.81,593924000000.0,31.7,2917.0,0.5834,31700.0,29.5288444186408,0.0593491462710796,0.0160305470237952,-0.0063348297425696,-0.0001502767136673,3464952616.0,1.0735266016704874,0.6262954194145625,3719718806.803745,1.017132817588334e-07,4.2476501114333844e-08
820,820,31750,500000.0,0.01715,0.00243,0.81,592494000000.0,31.75,2864.0,0.5728,31750.0,29.61960287533293,0.0557696104374373,0.0141187892765618,-0.0060557787157592,-9.658794841032834e-05,3393805632.0,1.0719252426723538,0.6139987790027243,3637905925.664401,9.962477030373673e-08,4.160431748584711e-08
821,821,31800,500000.0,0.01715,0.00243,0.81,591067000000.0,31.8,2925.0,0.585,31800.0,29.65541721239788,0.0507368813203467,0.0159628311170811,-0.0066951004612149,-0.0001808281938181,3457741950.0,1.0723167295958846,0.6273052868135925,3707794539.610497,1.0150161349556765e-07,4.238810629445384e-08
822,822,31850,500000.0,0.01715,0.00243,0.81,589644000000.0,31.85,2881.0,0.5761999999999999,31850.0,30.007516148285504,0.059683982796293,0.016522547439723,-0.0065571928151955,-0.0002380047369968,3397528727.9999995,1.061400745153636,0.611579109357525,3606139523.580085,9.97340613545622e-08,4.164995854040656e-08
823,823,31900,500000.0,0.01715,0.00243,0.81,588223000000.0,31.9,2964.0,0.5928,31900.0,29.429974792823486,0.0473320563097308,0.0164609592701474,-0.0058775745491905,9.243432717265477e-06,3486985944.0,1.083928893061058,0.6425530478065951,3779644814.399388,1.0236006754418593e-07,4.2746605437556854e-08
824,824,31950,500000.0,0.01715,0.00243,0.81,586805000000.0,31.95,2927.0,0.5854,31950.0,28.70961380594963,0.0521183567243128,0.0148221048914212,-0.0068969044848558,-0.0001089348874049,3435156470.0,1.1128676343733628,0.6514727131621666,3822874454.471252,1.0083861935236045e-07,4.21112331961154e-08
825,825,32000,500000.0,0.01715,0.00243,0.81,585390000000.0,32.0,3019.0,0.6038,32000.0,29.514308760426506,0.0499717240841796,0.0176508348283297,-0.0060323514860997,0.0001996332730293,3534584820.0,1.084219869750308,0.6546519573552361,3832267093.161816,1.0375732702289729e-07,4.333011520912455e-08
826,826,32050,500000.0,0.01715,0.00243,0.81,583978000000.0,32.05,2929.0,0.5858,32050.0,29.8913041393862,0.0501183840844614,0.0142280746365632,-0.0057942708549939,-0.0001159292368395,3420943124.0,1.07221818929504,0.6281054152890344,3667997442.096597,1.004213882307116e-07,4.1936993235540025e-08
827,827,32100,500000.0,0.01715,0.00243,0.81,582569000000.0,32.1,2996.0,0.5992,32100.0,29.679598766007985,0.0598566440981347,0.016625531500677,-0.006702020470064,0.0002278440790098,3490753447.9999995,1.0815510092664764,0.6480653647524726,3775427914.784832,1.0247066218669561e-07,4.279279088526406e-08
828,828,32150,500000.0,0.01715,0.00243,0.81,581163000000.0,32.15,3000.0,0.6,32150.0,29.98941386550723,0.0578664504507606,0.0173011500612611,-0.0063823503450677,0.0002401460300535,3486978000.0,1.0720449604044378,0.6432269762426627,3738197191.941146,1.0235983434898825e-07,4.2746508052870176e-08
829,829,32200,500000.0,0.01715,0.00243,0.81,579760000000.0,32.2,2881.0,0.5761999999999999,32200.0,30.40413467937833,0.0547323680106671,0.0168599011357118,-0.0067520944263937,-8.0992785001576e-05,3340577119.9999995,1.059066483541126,0.6102341078163966,3537893263.476341,9.80622535138507e-08,4.095179458009596e-08
830,830,32250,500000.0,0.01715,0.00243,0.81,578360000000.0,32.25,2946.0,0.5892,32250.0,31.69355010398067,0.059080526214093,0.0156435264046235,-0.0061299310627856,-0.0002661540090438,3407697119.9999995,1.0175571967858987,0.5995447003462515,3467526728.92258,1.0003255332116357e-07,4.1774611821990994e-08
831,831,32300,500000.0,0.01715,0.00243,0.81,576963000000.0,32.3,2902.0,0.5804,32300.0,30.13160112937476,0.0620822171188797,0.015340182529589,-0.0068024792605283,-4.276017860101864e-05,3348693252.0,1.0719642763527526,0.6221680659951376,3589679538.607526,9.83005016264211e-08,4.1051289415422185e-08
832,832,32350,500000.0,0.01715,0.00243,0.81,575569000000.0,32.35,2864.0,0.5728,32350.0,31.45615858862584,0.0609336126321254,0.0156219807022254,-0.0051628490899173,7.847596225163445e-05,3296859232.0,1.0284154662069056,0.5890763790433156,3390541024.0958204,9.677891998729344e-08,4.0415861445029874e-08
833,833,32400,500000.0,0.01715,0.00243,0.81,574178000000.0,32.4,2878.0,0.5756,32400.0,30.84860871911951,0.0578209469461223,0.0192841336984186,-0.0062316157320547,-2.8337240890877527e-05,3304968568.0,1.0502904780895015,0.6045471991883171,3471177017.3554955,9.701696860407289e-08,4.051527296888448e-08
834,834,32450,500000.0,0.01715,0.00243,0.81,572790000000.0,32.45,2934.0,0.5868,32450.0,30.350362451019464,0.0604604099449838,0.0150533328765516,-0.0056763342299646,-0.000213456429574,3361131720.0,1.0691799826894657,0.6273948138421785,3593654754.206614,9.866563141044477e-08,4.1203771327418e-08
835,835,32500,500000.0,0.01715,0.00243,0.81,571405000000.0,32.5,3010.0,0.602,32500.0,30.32353042609612,0.047653380991447,0.0145398596111406,-0.0049668882547677,-3.144376307455232e-05,3439858100.0,1.0717749399004952,0.6452085138200981,3686753708.393732,1.0097663515514736e-07,4.2168869999288986e-08
836,836,32550,500000.0,0.01715,0.00243,0.81,570023000000.0,32.55,2908.0,0.5816,32550.0,30.03065982630505,0.0566181760682719,0.0154932200342841,-0.0058841136836106,6.766674390227043e-05,3315253768.0,1.083892268377272,0.6303917432882213,3593377926.843818,9.73188894559527e-08,4.064135818784064e-08
837,837,32600,500000.0,0.01715,0.00243,0.81,568644000000.0,32.6,2926.0,0.5852,32600.0,28.43689296716548,0.0540738848980625,0.0151953946876569,-0.0063959051915584,-9.147920485205162e-05,3327704688.0000005,1.146398097627664,0.6708721667317091,3814874323.78986,9.768438476699068e-08,4.079399274763587e-08
838,838,32650,500000.0,0.01715,0.00243,0.81,567267000000.0,32.65,2859.0,0.5718,32650.0,29.914519772955828,0.0576041857940368,0.0155223998783409,-0.0048153250214558,-6.587055312927265e-06,3243632706.0,1.0914432271621213,0.6240872372913009,3540240948.3652444,9.521646149620688e-08,3.97633628854504e-08
839,839,32700,500000.0,0.01715,0.00243,0.81,565894000000.0,32.7,2990.0,0.598,32700.0,29.51609368895879,0.0541799627790951,0.0157375875565886,-0.0060571676717595,-8.236166458369409e-05,3384046120.0,1.1078701790485317,0.6625063670710217,3749083780.872888,9.93382809620641e-08,4.1484676622526454e-08
840,840,32750,500000.0,0.01715,0.00243,0.81,564524000000.0,32.75,2982.0,0.5963999999999999,32750.0,31.314802948334545,0.0528980994412043,0.0147200000271967,-0.0057354661536467,-0.0001038644162744,3366821135.9999995,1.0458312656168824,0.6237337668139086,3521126809.768549,9.883264355657889e-08,4.1273517298531135e-08
841,841,32800,500000.0,0.01715,0.00243,0.81,563156000000.0,32.8,2922.0,0.5844,32800.0,30.59991781028657,0.0614632131777871,0.0170104813162614,-0.0059827170563623,-6.530714825380728e-05,3291083664.0,1.07189830388936,0.6264173687929421,3527706997.399581,9.660937885920164e-08,4.034505934532581e-08
842,842,32850,500000.0,0.01715,0.00243,0.81,561792000000.0,32.85,2936.0,0.5871999999999999,32850.0,31.403668338651187,0.0581041012774259,0.0161412859667734,-0.0066651883067943,1.2755614792748144e-05,3298842623.9999995,1.0460561373197503,0.6142441638341573,3450774572.8871894,9.683714222918e-08,4.0440175645492273e-08
843,843,32900,500000.0,0.01715,0.00243,0.81,560430000000.0,32.9,2898.0,0.5796,32900.0,30.878997952109785,0.0484518781346864,0.0161365507629915,-0.0059131422179367,9.440384461187227e-05,3248252280.0,1.0654490813148985,0.6175342875301152,3460847407.605024,9.535206855464052e-08,3.9819993772479764e-08
844,844,32950,500000.0,0.01715,0.00243,0.81,559072000000.0,32.95,2927.0,0.5854,32950.0,31.91361470122501,0.0486245814632096,0.0176012936439045,-0.0056709689701464,9.397170812462788e-05,3272807488.0,1.0324747073773253,0.6044106936986862,3379090953.475119,9.607288383460069e-08,4.0121013565696665e-08
845,845,33000,500000.0,0.01715,0.00243,0.81,557716000000.0,33.0,2915.0,0.583,33000.0,32.217485357425176,0.0471953263011383,0.0153077497312275,-0.0061744543540124,-0.0001781087909329,3251484280.0,1.024288507743342,0.5971602000143682,3330457981.112134,9.544694353940266e-08,3.985961453120749e-08
846,846,33050,500000.0,0.01715,0.00243,0.81,556363000000.0,33.05,2960.0,0.592,33050.0,31.802629956029705,0.0548751243413132,0.0154591200339908,-0.005659019764015,-0.0003453879507373,3293668960.0,1.0392222292840216,0.6152195597361407,3422853999.134785,9.668526992312665e-08,4.037675222560296e-08
847,847,33100,500000.0,0.01715,0.00243,0.81,555013000000.0,33.1,2964.0,0.5928,33100.0,32.04691268642637,0.0462466830051265,0.013508341507296,-0.0056089543850232,-1.3730678615223811e-05,3290117064.0,1.032860803905759,0.6122798845553339,3398232955.667095,9.65810044284247e-08,4.0333209894401854e-08
